,callsign,stop,ILS_max
0,MSR777,2021-05-09 12:18:59+00:00,27R
1,ETH700,2021-05-09 15:40:32+00:00,27R
2,KQA2100,2021-05-09 10:55:24+00:00,27R
3,MAU15,2021-05-09 16:37:05+00:00,27R
4,QTR8266,2021-05-09 14:32:58+00:00,27R
5,QTR09L,2021-05-09 05:58:17+00:00,27R
6,QTR648A,2021-05-09 19:06:02+00:00,27R
7,QTR2GP,2021-05-09 12:02:59+00:00,27R
8,QTR447G,2021-05-09 12:55:40+00:00,27R
9,QTR698U,2021-05-09 17:26:17+00:00,27R
10,QTR43KU,2021-05-09 10:50:01+00:00,27R
11,AZA75KC,2021-05-09 09:32:55+00:00,27R
12,IBE3166,2021-05-09 18:48:23+00:00,27R
13,IBE31PL,2021-05-09 07:31:53+00:00,27R
14,AFR25UH,2021-05-09 15:24:17+00:00,27R
15,AFR38MM,2021-05-09 09:18:59+00:00,27R
16,AFR15AZ,2021-05-09 19:39:48+00:00,27R
17,EWG5PK,2021-05-09 17:23:51+00:00,27R
18,DLH914,2021-05-09 15:54:49+00:00,27R
19,DLH5XL,2021-05-09 21:23:57+00:00,27R
20,EWG12H,2021-05-09 14:52:52+00:00,27R
21,BAW82,2021-05-09 13:20:34+00:00,27R
22,BAW18A,2021-05-09 07:36:16+00:00,27R
23,BAW78,2021-05-09 04:34:11+00:00,27R
24,BAW112,2021-05-09 05:14:35+00:00,27R
25,BAW160,2021-05-09 06:11:45+00:00,27R
26,BAW3597,2021-05-09 14:30:11+00:00,27R
27,BAW168,2021-05-09 15:30:42+00:00,27R
28,SHT13H,2021-05-09 11:07:51+00:00,27R
29,BAW2773,2021-05-09 13:01:37+00:00,27R
30,BAW41HA,2021-05-09 18:19:12+00:00,27R
31,SHT90P,2021-05-09 07:34:49+00:00,27R
32,BAW9276,2021-05-09 13:28:56+00:00,27R
33,SHT19N,2021-05-09 07:28:11+00:00,27R
34,SHT7Z,2021-05-09 12:16:16+00:00,27R
35,SHT88C,2021-05-09 17:09:49+00:00,27R
36,SHT7H,2021-05-09 14:22:08+00:00,27R
37,BAW491U,2021-05-09 19:51:03+00:00,27R
38,BAW3582,2021-05-09 19:29:48+00:00,27R
39,BAW54,2021-05-09 06:13:28+00:00,27R
40,BAW3598,2021-05-09 06:27:29+00:00,27R
41,BAW42DB,2021-05-09 10:45:26+00:00,27R
42,BAW579V,2021-05-09 16:55:02+00:00,27R
43,BCS2212,2021-05-09 16:13:39+00:00,27R
44,BAW55CO,2021-05-09 16:57:11+00:00,27R
45,VIR688,2021-05-09 08:29:58+00:00,27R
46,BAW118,2021-05-09 12:06:09+00:00,27R
47,VIR412W,2021-05-09 14:42:39+00:00,27R
48,VIR510,2021-05-09 12:42:26+00:00,27R
49,BAW401,2021-05-09 10:39:30+00:00,27R
50,BAW80G,2021-05-09 07:22:23+00:00,27R
51,BAW881,2021-05-09 17:13:21+00:00,27R
52,BAW74,2021-05-09 04:08:46+00:00,27R
53,BAW569J,2021-05-09 18:57:16+00:00,27R
54,BAW729,2021-05-09 12:28:58+00:00,27R
55,BAW9155,2021-05-09 06:18:57+00:00,27R
56,BAW138,2021-05-09 06:05:25+00:00,27R
57,BAW98,2021-05-09 08:11:10+00:00,27R
58,VIR624W,2021-05-09 05:08:42+00:00,27R
59,VIR686Q,2021-05-09 18:24:23+00:00,27R
60,VIR454,2021-05-09 08:26:12+00:00,27R
61,VIR602,2021-05-09 05:06:38+00:00,27R
62,VIR699,2021-05-09 06:58:31+00:00,27R
63,BAW3C,2021-05-09 09:03:17+00:00,27R
64,BAW10,2021-05-09 16:30:00+00:00,27R
65,VIR239,2021-05-09 20:02:29+00:00,27R
66,VIR514H,2021-05-09 09:26:51+00:00,27R
67,CLU5294,2021-05-09 13:38:24+00:00,27R
68,VIR6J,2021-05-09 06:22:41+00:00,27R
69,BAW164,2021-05-09 20:20:20+00:00,27R
70,BAW296,2021-05-09 09:29:42+00:00,27R
71,BAW242,2021-05-09 13:52:34+00:00,27R
72,BAW256,2021-05-09 11:17:40+00:00,27R
73,BAW9153,2021-05-09 08:38:27+00:00,27R
74,BAW919,2021-05-09 11:02:50+00:00,27R
75,VIR540,2021-05-09 09:48:30+00:00,27R
76,BAW124,2021-05-09 05:10:42+00:00,27R
77,VIR528Y,2021-05-09 11:10:35+00:00,27R
78,VIR301C,2021-05-09 14:57:44+00:00,27R
79,BCS6773,2021-05-09 08:53:42+00:00,27R
80,BAW917,2021-05-09 12:58:32+00:00,27R
81,SHT19M,2021-05-09 11:23:19+00:00,27R
82,BAW900A,2021-05-09 21:01:18+00:00,27R
83,BAW969H,2021-05-09 13:25:48+00:00,27R
84,VIR24M,2021-05-09 13:17:39+00:00,27R
85,SHT19A,2021-05-09 14:54:46+00:00,27R
86,SHT7J,2021-05-09 07:56:20+00:00,27R
87,VIR4C,2021-05-09 05:33:40+00:00,27R
88,VIR355B,2021-05-09 05:56:06+00:00,27R
89,SHT9J,2021-05-09 13:58:41+00:00,27R
90,VIR522,2021-05-09 11:20:39+00:00,27R
91,VIR642,2021-05-09 05:44:41+00:00,27R
92,BAW34N,2021-05-09 08:44:20+00:00,27R
93,VIR506,2021-05-09 17:49:15+00:00,27R
94,BAW953L,2021-05-09 16:25:37+00:00,27R
95,SHT3N,2021-05-09 10:16:29+00:00,27R
96,BAW8581,2021-05-09 11:40:33+00:00,27R
97,SHT3U,2021-05-09 17:21:19+00:00,27R
98,BAW985,2021-05-09 16:20:27+00:00,27R
99,BAW92W,2021-05-09 09:54:02+00:00,27R
100,BAW226,2021-05-09 06:31:01+00:00,27R
101,BAW3593,2021-05-09 10:02:21+00:00,27R
102,BAW481B,2021-05-09 18:28:59+00:00,27R
103,SHT9B,2021-05-09 11:37:18+00:00,27R
104,BAW294,2021-05-09 05:38:50+00:00,27R
105,BAW286,2021-05-09 12:45:19+00:00,27R
106,BAW116,2021-05-09 06:20:42+00:00,27R
107,AFL2578,2021-05-09 10:52:43+00:00,27R
108,AUA455D,2021-05-09 18:01:58+00:00,27R
109,LZB851,2021-05-09 06:47:27+00:00,27R
110,FIN7WG,2021-05-09 16:11:29+00:00,27R
111,FIN3ML,2021-05-09 08:01:51+00:00,27R
112,AEE6AV,2021-05-09 09:46:01+00:00,27R
113,AEE2EG,2021-05-09 14:00:11+00:00,27R
114,KLM1009,2021-05-09 09:06:59+00:00,27R
115,KLM57A,2021-05-09 15:06:27+00:00,27R
116,LOT27E,2021-05-09 16:32:26+00:00,27R
117,TAP1356,2021-05-09 08:56:44+00:00,27R
118,TAP135M,2021-05-09 16:16:38+00:00,27R
119,BLA4HD,2021-05-09 16:49:26+00:00,27R
120,BLA7TM,2021-05-09 07:25:11+00:00,27R
121,SAS527,2021-05-09 16:04:47+00:00,27R
122,SAS1507,2021-05-09 18:12:07+00:00,27R
123,SAS805,2021-05-09 13:43:31+00:00,27R
124,SWR36A,2021-05-09 16:34:21+00:00,27R
125,SWR332,2021-05-09 11:00:23+00:00,27R
126,THY9NX,2021-05-09 08:21:51+00:00,27R
127,THY3UM,2021-05-09 14:34:33+00:00,27R
128,THY8EL,2021-05-09 19:18:03+00:00,27R
129,ASL55C,2021-05-09 10:57:37+00:00,27R
130,EIN168E,2021-05-09 14:40:52+00:00,27R
131,EIN712,2021-05-09 11:43:52+00:00,27R
132,AZA250,2021-05-09 16:28:35+00:00,27R
133,AZA206,2021-05-09 14:37:50+00:00,27R
134,EIN932,2021-05-09 13:04:37+00:00,27R
135,EIN93D,2021-05-09 17:18:28+00:00,27R
136,EIN9RV,2021-05-09 07:38:29+00:00,27R
137,EIN17J,2021-05-09 18:26:45+00:00,27R
138,EIN154,2021-05-09 07:30:07+00:00,27R
139,ICE450,2021-05-09 10:28:00+00:00,27R
140,MEA201,2021-05-09 09:58:23+00:00,27R
141,BBC001,2021-05-09 15:15:43+00:00,27R
142,SVA117,2021-05-09 16:22:51+00:00,27R
143,KAL907,2021-05-09 16:01:34+00:00,27R
144,IRA711,2021-05-09 11:15:04+00:00,27R
145,ELY315,2021-05-09 11:51:58+00:00,27R
146,RJA36C,2021-05-09 14:05:45+00:00,27R
147,SIA308,2021-05-09 14:25:03+00:00,27R
148,SIA322,2021-05-09 05:00:09+00:00,27R
149,SIA306,2021-05-09 06:50:18+00:00,27R
150,CES7197,2021-05-09 13:55:44+00:00,27R
151,CCA575,2021-05-09 08:47:24+00:00,27R
152,CES7191,2021-05-09 06:41:54+00:00,27R
153,CXA8711,2021-05-09 14:02:55+00:00,27R
154,CES7551,2021-05-09 17:36:45+00:00,27R
155,CCA611,2021-05-09 07:43:53+00:00,27R
156,CHH455,2021-05-09 15:18:14+00:00,27R
157,CHH767,2021-05-09 17:53:15+00:00,27R
158,CCA579,2021-05-09 08:28:15+00:00,27R
159,AIC161,2021-05-09 06:01:31+00:00,27R
160,JAL41,2021-05-09 05:12:30+00:00,27R
161,JAL43,2021-05-09 14:10:10+00:00,27R
162,GFA007,2021-05-09 05:46:56+00:00,27R
163,UAE31,2021-05-09 15:12:54+00:00,27R
164,UAE1,2021-05-09 11:26:06+00:00,27R
165,ETD57X,2021-05-09 17:59:04+00:00,27R
166,UAE3,2021-05-09 17:31:03+00:00,27R
167,ETD89G,2021-05-09 06:15:52+00:00,27R
168,ETD59V,2021-05-09 10:24:56+00:00,27R
169,EVA069,2021-05-09 17:33:39+00:00,27R
170,UAL14,2021-05-09 05:35:52+00:00,27R
171,UAL931,2021-05-09 06:39:09+00:00,27R
172,UAL918,2021-05-09 05:16:59+00:00,27R
173,AAL38,2021-05-09 06:36:12+00:00,27R
174,AAL50,2021-05-09 05:04:27+00:00,27R
175,AAL100,2021-05-09 05:20:45+00:00,27R
176,AAL730,2021-05-09 05:50:44+00:00,27R
177,AAL728,2021-05-09 08:35:38+00:00,27R
178,AAL134,2021-05-09 13:49:35+00:00,27R
179,AAL156,2021-05-09 11:29:17+00:00,27R
180,AAL86,2021-05-09 05:18:48+00:00,27R
181,DAL32,2021-05-09 06:08:49+00:00,27R
182,DAL20,2021-05-09 07:59:02+00:00,27R
183,DAL1,2021-05-09 06:44:02+00:00,27R
184,ACA7200,2021-05-09 08:24:21+00:00,27R
185,ACA7204,2021-05-09 07:14:59+00:00,27R
186,ACA856,2021-05-09 07:17:45+00:00,27R
187,CJT985,2021-05-09 07:10:37+00:00,27R
