,callsign,stop,ILS_max
0,SAA234,2019-05-24 05:17:45+00:00,27L
1,MSR777,2019-05-24 12:04:03+00:00,27L
2,ETH700,2019-05-24 05:05:17+00:00,27L
3,MAU42,2019-05-24 05:47:52+00:00,27L
4,QTR007,2019-05-24 12:51:49+00:00,27L
5,QTR5ML,2019-05-24 18:56:47+00:00,27R
6,QTR011,2019-05-24 08:48:59+00:00,27L
7,QTR2NX,2019-05-24 11:58:22+00:00,27L
8,DAH2054,2019-05-24 12:24:14+00:00,27L
9,IBE31ZP,2019-05-24 08:29:26+00:00,27L
10,IBE3170,2019-05-24 07:14:16+00:00,27L
11,IBE31KA,2019-05-24 13:45:57+00:00,27L
12,IBE31SA,2019-05-24 09:09:58+00:00,27L
13,IBE31PP,2019-05-24 17:34:49+00:00,27R
14,AFR88PG,2019-05-24 15:07:48+00:00,27R
15,AFR82FE,2019-05-24 06:41:17+00:00,27L
16,AFR158R,2019-05-24 09:23:18+00:00,27L
17,AFR76WX,2019-05-24 12:12:26+00:00,27L
18,EWG12H,2019-05-24 15:35:58+00:00,27R
19,EWG79R,2019-05-24 06:40:11+00:00,27L
20,BCS6757,2019-05-24 19:36:26+00:00,27R
21,EWG6GC,2019-05-24 11:25:43+00:00,27L
22,EWG460,2019-05-24 06:30:58+00:00,27L
23,EWG468,2019-05-24 18:50:10+00:00,27R
24,EWG6VP,2019-05-24 06:15:36+00:00,27L
25,DLH3MM,2019-05-24 07:20:10+00:00,27L
26,DLH4LK,2019-05-24 16:12:18+00:00,27R
27,DLH7MA,2019-05-24 13:36:16+00:00,27L
28,DLH2NE,2019-05-24 15:30:26+00:00,27R
29,DLH902,2019-05-24 08:31:42+00:00,27L
30,DLH3RL,2019-05-24 11:55:27+00:00,27L
31,DLH3WU,2019-05-24 06:42:42+00:00,27L
32,DLH4EM,2019-05-24 09:29:58+00:00,27L
33,DLH900,2019-05-24 07:40:08+00:00,27L
34,DLH6HT,2019-05-24 17:42:46+00:00,27R
35,DLH9MM,2019-05-24 11:56:58+00:00,27L
36,DLH6HV,2019-05-24 08:37:57+00:00,27L
37,EWG464,2019-05-24 13:06:22+00:00,27L
38,EWG4C,2019-05-24 12:45:59+00:00,27L
39,EWG30N,2019-05-24 06:47:41+00:00,27L
40,BAW38P,2019-05-24 12:26:48+00:00,27L
