,callsign,stop,ILS_max
0,SAA234,2019-03-21 06:10:35+00:00,27L
1,MSR777,2019-03-21 12:09:47+00:00,27R
2,MSR779,2019-03-21 20:27:39+00:00,27L
3,RAM800F,2019-03-21 15:41:24+00:00,27L
4,ETH700,2019-03-21 06:03:26+00:00,27L
5,KQA100,2019-03-21 15:17:25+00:00,27L
6,QTR001,2019-03-21 17:07:54+00:00,27L
7,QTR007,2019-03-21 12:45:39+00:00,27R
8,QTR5ML,2019-03-21 19:56:21+00:00,27L
9,QTR5DR,2019-03-21 06:39:29+00:00,27L
10,QTR005,2019-03-21 21:27:31+00:00,27L
11,AMX007,2019-03-21 15:15:43+00:00,27L
12,AZA97U,2019-03-21 15:34:29+00:00,27L
13,AZA78M,2019-03-21 22:47:52+00:00,27L
14,IBE31YL,2019-03-21 10:41:09+00:00,27R
15,IBE3162,2019-03-21 09:28:13+00:00,27R
16,IBE31YF,2019-03-21 17:57:43+00:00,27L
17,IBE3170,2019-03-21 08:06:22+00:00,27R
18,IBE31GL,2019-03-21 15:04:57+00:00,27L
19,VLG78AL,2019-03-21 17:39:08+00:00,27L
20,IBE3180,2019-03-21 18:02:10+00:00,27L
21,IBE31DG,2019-03-21 16:52:26+00:00,27L
22,AFR1680,2019-03-21 08:28:50+00:00,27R
23,AFR92YH,2019-03-21 10:13:13+00:00,27R
24,AFR38EH,2019-03-21 18:15:29+00:00,27L
25,AFR138L,2019-03-21 21:30:45+00:00,27L
26,AFR23GC,2019-03-21 16:21:14+00:00,27L
27,AFR178R,2019-03-21 13:39:57+00:00,27R
28,EWG1AT,2019-03-21 18:10:41+00:00,27L
29,BCS6757,2019-03-21 20:32:11+00:00,27L
30,BCS6773,2019-03-21 20:39:20+00:00,27L
31,EWG6VP,2019-03-21 06:49:17+00:00,27L
32,EWG5PK,2019-03-21 18:19:29+00:00,27L
33,EWG12H,2019-03-21 14:24:29+00:00,27R
34,EWG4C,2019-03-21 15:39:12+00:00,27L
35,EWG460,2019-03-21 08:42:14+00:00,27R
36,DLH9TY,2019-03-21 20:43:11+00:00,27L
37,DLH2MH,2019-03-21 17:06:20+00:00,27L
38,DLH2FN,2019-03-21 11:32:26+00:00,27R
39,DLH6AN,2019-03-21 16:14:18+00:00,27L
40,DLH922,2019-03-21 21:49:36+00:00,27L
41,DLH908,2019-03-21 14:37:10+00:00,27R
42,DLH1YA,2019-03-21 18:42:15+00:00,27L
43,DLH9VT,2019-03-21 12:26:55+00:00,27R
44,DLH6HY,2019-03-21 20:24:50+00:00,27L
45,DLH9AF,2019-03-21 17:42:23+00:00,27L
46,DLH9XV,2019-03-21 07:28:55+00:00,27R
47,EWG464,2019-03-21 14:45:59+00:00,27R
48,DLH900,2019-03-21 08:17:51+00:00,27R
49,DLH8JR,2019-03-21 19:14:39+00:00,27L
50,DLH5LW,2019-03-21 22:19:37+00:00,27L
51,DLH2HH,2019-03-21 15:24:40+00:00,27L
52,DLH8NL,2019-03-21 09:58:53+00:00,27R
53,DLH910,2019-03-21 15:30:44+00:00,27L
54,EWG468,2019-03-21 19:06:41+00:00,27L
55,EWG1ZB,2019-03-21 18:30:28+00:00,27L
56,EWG9TV,2019-03-21 13:17:13+00:00,27R
57,BAW58L,2019-03-21 04:37:21+00:00,27L
58,BAW100Y,2019-03-21 11:24:06+00:00,27R
59,BAW9158,2019-03-21 14:16:28+00:00,27R
60,BAW164,2019-03-21 19:25:50+00:00,27L
61,BAW262,2019-03-21 05:07:23+00:00,27L
62,BAW108,2019-03-21 13:30:52+00:00,27R
63,BAW106,2019-03-21 08:02:13+00:00,27R
64,BAW29G,2019-03-21 18:33:21+00:00,27L
65,BAW64M,2019-03-21 06:06:43+00:00,27R
66,BAW32N,2019-03-21 06:17:27+00:00,27L
67,BAW274,2019-03-21 14:31:45+00:00,27R
68,BAW42,2019-03-21 07:00:21+00:00,27R
69,BAW461,2019-03-21 19:01:56+00:00,27L
70,BAW51B,2019-03-21 07:11:23+00:00,27R
71,BAW78,2019-03-21 05:22:11+00:00,27L
72,BAW38P,2019-03-21 13:37:43+00:00,27R
73,BAW45B,2019-03-21 06:05:29+00:00,27L
74,BAW156,2019-03-21 12:29:49+00:00,27R
75,BAW8C,2019-03-21 14:02:26+00:00,27R
76,BAW48Q,2019-03-21 11:51:43+00:00,27R
77,BAW6W,2019-03-21 06:18:29+00:00,27R
78,BAW178,2019-03-21 19:12:33+00:00,27L
