,callsign,stop,ILS_max
0,MSR779,2020-05-19 10:33:32+00:00,27R
1,MSR777,2020-05-19 11:53:40+00:00,27R
2,ETH700,2020-05-19 06:01:32+00:00,27R
3,MAU112,2020-05-19 18:15:39+00:00,27R
4,QTR8328,2020-05-19 11:13:08+00:00,27R
5,QTR3EM,2020-05-19 11:58:22+00:00,27R
6,QTR9AN,2020-05-19 05:25:28+00:00,27R
7,QTR8850,2020-05-19 16:07:27+00:00,27R
8,QTR8856,2020-05-19 06:51:42+00:00,27R
9,QTR8866,2020-05-19 19:50:31+00:00,27R
10,IBE31GB,2020-05-19 17:00:18+00:00,27R
11,BCS35P,2020-05-19 19:26:33+00:00,27R
12,BCS6773,2020-05-19 19:23:15+00:00,27R
13,DLH5AF,2020-05-19 07:26:10+00:00,27R
14,DLH8HR,2020-05-19 13:21:47+00:00,27R
15,BAW2154,2020-05-19 22:05:36+00:00,27R
16,BAW172,2020-05-19 06:45:48+00:00,27R
17,BAW64,2020-05-19 05:11:14+00:00,27R
18,BAW14K,2020-05-19 06:48:47+00:00,27R
19,BAW32,2020-05-19 03:39:50+00:00,27R
20,BAW246,2020-05-19 15:16:23+00:00,27R
21,BAW12,2020-05-19 05:32:52+00:00,27R
22,BAW88,2020-05-19 13:35:29+00:00,27R
23,BAW6W,2020-05-19 05:14:03+00:00,27R
24,BAW9110,2020-05-19 12:34:58+00:00,27R
25,BAW56,2020-05-19 17:49:36+00:00,27R
26,BAW160,2020-05-19 17:36:38+00:00,27R
27,BAW28,2020-05-19 03:57:09+00:00,27R
28,BAW66,2020-05-19 05:03:38+00:00,27R
29,BAW168,2020-05-19 14:51:55+00:00,27R
30,BAW226,2020-05-19 09:31:19+00:00,27R
31,BAW286,2020-05-19 12:17:44+00:00,27R
32,BAW282,2020-05-19 08:19:14+00:00,27R
33,BAW20R,2020-05-19 05:29:21+00:00,27R
34,BAW45B,2020-05-19 05:08:45+00:00,27R
35,VIR602,2020-05-19 17:53:03+00:00,27R
36,VIR251,2020-05-19 14:32:51+00:00,27R
37,BAW138F,2020-05-19 07:04:38+00:00,27R
38,BAW208,2020-05-19 10:16:58+00:00,27R
39,BAW98,2020-05-19 08:21:10+00:00,27R
40,BAW192,2020-05-19 11:09:04+00:00,27R
41,VIR686Q,2020-05-19 07:57:35+00:00,27R
42,VIR688,2020-05-19 05:53:52+00:00,27R
43,VIR682,2020-05-19 14:00:19+00:00,27R
44,BAW106,2020-05-19 06:55:21+00:00,27R
45,BAW92,2020-05-19 05:43:34+00:00,27R
46,BAW164,2020-05-19 18:00:27+00:00,27R
47,NWS9466,2020-05-19 06:42:56+00:00,27R
48,FIN7WG,2020-05-19 16:00:42+00:00,27R
49,FIN3ML,2020-05-19 07:49:06+00:00,27R
50,AEE4916,2020-05-19 10:01:34+00:00,27R
51,KLM1007,2020-05-19 08:11:58+00:00,27R
52,SAS531,2020-05-19 11:51:34+00:00,27R
53,SWR36A,2020-05-19 16:42:32+00:00,27R
54,THY6133,2020-05-19 10:29:01+00:00,27R
55,THY6139,2020-05-19 13:38:28+00:00,27R
56,AZA20Y,2020-05-19 17:40:02+00:00,27R
57,AZA97U,2020-05-19 14:18:02+00:00,27R
58,AZA202,2020-05-19 09:41:57+00:00,27R
59,EIN154,2020-05-19 07:12:04+00:00,27R
60,EIN17J,2020-05-19 18:10:12+00:00,27R
61,AMC4100,2020-05-19 10:54:38+00:00,27R
62,SQP8407,2020-05-19 16:30:45+00:00,27R
63,SQP8103,2020-05-19 14:06:32+00:00,27R
64,SVA115,2020-05-19 14:45:28+00:00,27R
65,ELY215,2020-05-19 08:50:24+00:00,27R
66,ISR997,2020-05-19 18:26:58+00:00,27R
67,SIA322,2020-05-19 04:48:56+00:00,27R
68,SIA306,2020-05-19 06:36:44+00:00,27R
69,ALK503,2020-05-19 06:08:20+00:00,27R
70,CCA855,2020-05-19 19:53:05+00:00,27R
71,CCA937,2020-05-19 16:17:28+00:00,27R
72,CCA577,2020-05-19 14:14:57+00:00,27R
73,CES551,2020-05-19 17:05:12+00:00,27R
74,CCA787,2020-05-19 11:40:12+00:00,27R
75,CSN8175,2020-05-19 10:31:19+00:00,27R
76,CBJ141,2020-05-19 10:57:10+00:00,27R
77,CBJ139,2020-05-19 18:06:17+00:00,27R
78,CCA849,2020-05-19 08:17:33+00:00,27R
79,GCR7711,2020-05-19 18:53:19+00:00,27R
80,CPA255,2020-05-19 05:06:10+00:00,27R
81,CPA251,2020-05-19 04:23:10+00:00,27R
82,AIC131,2020-05-19 11:05:38+00:00,27R
83,JAL43,2020-05-19 15:20:18+00:00,27R
84,THA916,2020-05-19 17:42:59+00:00,27R
85,HVN655,2020-05-19 09:38:31+00:00,27R
86,HVN55,2020-05-19 12:24:41+00:00,27R
87,UAE1,2020-05-19 10:59:24+00:00,27R
88,UAE31,2020-05-19 10:35:46+00:00,27R
89,ETD59V,2020-05-19 11:15:23+00:00,27R
90,UAL931,2020-05-19 06:58:24+00:00,27R
91,UAL14,2020-05-19 06:04:59+00:00,27R
92,UAL2800,2020-05-19 12:32:49+00:00,27R
93,AAL38,2020-05-19 08:47:12+00:00,27R
94,AAL50,2020-05-19 06:33:45+00:00,27R
95,ACA848,2020-05-19 07:01:28+00:00,27R
96,CJT985,2020-05-19 14:48:30+00:00,27R
97,ACA7200,2020-05-19 06:40:20+00:00,27R
