,callsign,stop,ILS_max
0,MSR777,2020-05-07 11:58:56+00:00,27R
1,ETH700,2020-05-07 07:39:03+00:00,09L
2,KQA2100,2020-05-07 15:59:27+00:00,27R
3,QTR8850,2020-05-07 15:48:47+00:00,27R
4,QTR8866,2020-05-07 20:07:30+00:00,27R
5,QTR3EM,2020-05-07 11:13:37+00:00,27R
6,QTR8856,2020-05-07 06:54:28+00:00,09L
7,QTR8328,2020-05-07 11:02:43+00:00,27R
8,IBE0032,2020-05-07 12:17:45+00:00,27R
9,EVE535,2020-05-07 07:53:46+00:00,09L
10,IBE31PP,2020-05-07 08:24:17+00:00,09L
11,AFR168Q,2020-05-07 06:28:52+00:00,09L
12,BCS35P,2020-05-07 19:17:53+00:00,27R
13,BCS6773,2020-05-07 19:35:14+00:00,27R
14,BCS13G,2020-05-07 07:35:59+00:00,09L
15,DLH8HR,2020-05-07 13:10:15+00:00,27R
16,DLH5AF,2020-05-07 07:24:53+00:00,09L
17,BAW9112,2020-05-07 21:02:42+00:00,27R
18,BAW9115,2020-05-07 18:16:32+00:00,27R
19,BAW663,2020-05-07 21:07:51+00:00,27R
20,BAW172,2020-05-07 06:43:29+00:00,09L
21,BAW14K,2020-05-07 06:48:53+00:00,09L
22,BAW9257,2020-05-07 20:49:33+00:00,27R
23,BAW32,2020-05-07 03:35:01+00:00,09L
24,BAW160,2020-05-07 18:34:29+00:00,27R
25,BAW226,2020-05-07 09:17:53+00:00,09L
26,BAW168,2020-05-07 15:45:50+00:00,27R
27,BAW88,2020-05-07 13:43:21+00:00,27R
28,BAW28,2020-05-07 04:00:04+00:00,09L
29,BAW45B,2020-05-07 05:15:14+00:00,09L
30,BAW192,2020-05-07 10:42:55+00:00,27R
31,BAW709,2020-05-07 14:31:39+00:00,27R
32,BAW56,2020-05-07 18:03:17+00:00,27R
33,VIR606N,2020-05-07 05:11:45+00:00,09L
34,VIR207,2020-05-07 03:37:50+00:00,09L
35,VIR610,2020-05-07 06:05:10+00:00,09L
36,VIR688,2020-05-07 06:02:06+00:00,09L
37,BAW282,2020-05-07 08:58:08+00:00,09L
38,BAW208,2020-05-07 08:35:43+00:00,09L
39,BAW284,2020-05-07 09:49:13+00:00,09L
40,BAW296,2020-05-07 09:14:30+00:00,09L
41,BAW138,2020-05-07 05:57:49+00:00,09L
42,BAW6,2020-05-07 16:24:51+00:00,27R
43,VIR602,2020-05-07 18:09:37+00:00,27R
44,BAW98,2020-05-07 08:38:55+00:00,09L
45,VIR251,2020-05-07 18:53:37+00:00,27R
46,VIR621,2020-05-07 18:47:15+00:00,27R
47,SHT9J,2020-05-07 14:01:30+00:00,27R
48,BAW20R,2020-05-07 07:17:01+00:00,09L
49,BAW6W,2020-05-07 05:30:08+00:00,09L
50,VIR682,2020-05-07 14:16:41+00:00,27R
51,VIR699,2020-05-07 08:19:02+00:00,09L
52,VIR686Q,2020-05-07 08:02:16+00:00,09L
53,BAW164,2020-05-07 18:19:50+00:00,27R
54,BAW347,2020-05-07 13:19:09+00:00,27R
55,NWS9496,2020-05-07 07:19:51+00:00,09L
56,FIN7WG,2020-05-07 15:56:55+00:00,27R
57,FIN3ML,2020-05-07 07:56:18+00:00,09L
58,KLM1007,2020-05-07 08:21:39+00:00,09L
59,SWR36A,2020-05-07 16:28:41+00:00,27R
60,THY6198,2020-05-07 19:12:48+00:00,27R
61,THY6133,2020-05-07 15:16:45+00:00,27R
62,THY6139,2020-05-07 08:16:23+00:00,09L
63,EIN7EG,2020-05-07 15:54:38+00:00,27R
64,EIN1XT,2020-05-07 16:48:54+00:00,27R
65,EIN938,2020-05-07 09:27:51+00:00,09L
66,EIN9RV,2020-05-07 08:42:55+00:00,09L
67,AZA202,2020-05-07 09:39:59+00:00,09L
68,AZA97U,2020-05-07 14:22:08+00:00,27R
69,AZA20Y,2020-05-07 17:37:34+00:00,27R
70,EIN154,2020-05-07 07:14:40+00:00,09L
71,EIN17J,2020-05-07 17:51:50+00:00,27R
72,AMC4100,2020-05-07 11:06:53+00:00,27R
73,UZB3557,2020-05-07 12:34:09+00:00,27R
74,SVA115,2020-05-07 14:19:22+00:00,27R
75,KAL503,2020-05-07 16:57:42+00:00,27R
76,IRA711,2020-05-07 13:58:51+00:00,27R
77,ELY217,2020-05-07 16:51:16+00:00,27R
78,ELY215,2020-05-07 06:46:09+00:00,09L
79,ELY223,2020-05-07 13:14:36+00:00,27R
80,ISR997,2020-05-07 18:38:59+00:00,27R
81,RJA5111,2020-05-07 14:04:01+00:00,27R
82,PIA785,2020-05-07 15:01:55+00:00,27R
83,SIA7396,2020-05-07 18:11:55+00:00,27R
84,CCA787,2020-05-07 10:27:28+00:00,27R
85,CCA855,2020-05-07 19:15:30+00:00,27R
86,CCA937,2020-05-07 17:13:19+00:00,27R
87,CCA577,2020-05-07 14:36:11+00:00,27R
88,CES551,2020-05-07 17:40:49+00:00,27R
89,CPA257,2020-05-07 14:06:33+00:00,27R
90,CBJ139,2020-05-07 11:55:56+00:00,27R
91,CCA849,2020-05-07 08:14:20+00:00,09L
