,callsign,stop,ILS_max
0,MSR777,2021-05-13 12:07:43+00:00,09R
1,ETH700,2021-05-13 15:56:24+00:00,09R
2,KQA2100,2021-05-13 13:44:51+00:00,09R
3,QTR09L,2021-05-13 05:43:25+00:00,09R
4,QTR447G,2021-05-13 12:39:07+00:00,09R
5,QTR648A,2021-05-13 18:39:40+00:00,09R
6,QTR2GP,2021-05-13 11:51:58+00:00,09R
7,QTR8866,2021-05-13 10:35:15+00:00,09R
8,QTR698U,2021-05-13 17:00:27+00:00,09R
9,IBE3166,2021-05-13 15:49:27+00:00,09R
10,IBE31PL,2021-05-13 07:37:09+00:00,09R
11,AFR38MM,2021-05-13 09:34:24+00:00,09R
12,AFR25UH,2021-05-13 15:33:48+00:00,09R
13,AFR15AZ,2021-05-13 20:02:03+00:00,09R
14,EWG6VP,2021-05-13 05:58:00+00:00,09R
15,BCS13G,2021-05-13 07:51:07+00:00,09R
16,BCS6773,2021-05-13 19:24:17+00:00,09R
17,BCS35P,2021-05-13 19:32:45+00:00,09R
18,DLH908,2021-05-13 14:01:01+00:00,09R
19,DLH900,2021-05-13 07:25:53+00:00,09R
20,BAW158,2021-05-13 05:21:41+00:00,09R
21,BAW18A,2021-05-13 08:00:53+00:00,09R
22,BAW82,2021-05-13 13:21:18+00:00,09R
23,BAW112,2021-05-13 05:08:16+00:00,09R
24,SHT19T,2021-05-13 16:25:23+00:00,09R
25,SHT9Z,2021-05-13 09:59:08+00:00,09R
26,SHT13H,2021-05-13 11:07:35+00:00,09R
27,SHT19S,2021-05-13 07:00:54+00:00,09R
28,SHT88C,2021-05-13 16:56:40+00:00,09R
29,SHT7C,2021-05-13 10:38:48+00:00,09R
30,SHT9V,2021-05-13 07:56:22+00:00,09R
31,SHT7S,2021-05-13 07:08:04+00:00,09R
32,BAW781C,2021-05-13 18:18:40+00:00,09R
33,BAW9271,2021-05-13 08:43:40+00:00,09R
34,BAW62NL,2021-05-13 10:59:42+00:00,09R
35,BAW78,2021-05-13 04:21:45+00:00,09R
36,BAW168,2021-05-13 15:02:38+00:00,09R
37,BAW54,2021-05-13 05:59:35+00:00,09R
38,BAW45T,2021-05-13 13:10:48+00:00,09R
39,VIR412W,2021-05-13 14:59:55+00:00,09R
40,VIR540,2021-05-13 09:41:28+00:00,09R
41,VIR510,2021-05-13 17:48:10+00:00,09R
42,VIR688,2021-05-13 08:34:08+00:00,09R
43,BAW98,2021-05-13 08:39:39+00:00,09R
44,BAW138,2021-05-13 05:51:28+00:00,09R
45,BAW74,2021-05-13 04:10:22+00:00,09R
46,BAW431,2021-05-13 11:12:09+00:00,09R
47,BAW6B,2021-05-13 12:32:47+00:00,09R
48,VIR514H,2021-05-13 08:50:17+00:00,09R
49,VIR301C,2021-05-13 14:19:46+00:00,09R
50,VIR239,2021-05-13 19:06:41+00:00,09R
51,VIR699,2021-05-13 07:16:00+00:00,09R
52,VIR132,2021-05-13 05:12:02+00:00,09R
53,BAW3593,2021-05-13 10:18:51+00:00,09R
54,BAW917,2021-05-13 13:02:41+00:00,09R
55,VIR602,2021-05-13 05:06:19+00:00,09R
56,VIR528Y,2021-05-13 10:56:16+00:00,09R
57,BAW268,2021-05-13 14:37:59+00:00,09R
58,BAW3C,2021-05-13 09:02:41+00:00,09R
59,BAW242,2021-05-13 13:25:13+00:00,09R
60,BAW34,2021-05-13 05:13:44+00:00,09R
61,BAW6,2021-05-13 17:10:24+00:00,09R
62,VIR624W,2021-05-13 05:15:50+00:00,09R
63,VIR26Q,2021-05-13 18:42:47+00:00,09R
64,VIR526,2021-05-13 06:09:04+00:00,09R
65,BAW80G,2021-05-13 07:45:24+00:00,09R
66,BAW10,2021-05-13 16:42:11+00:00,09R
67,BAW665,2021-05-13 18:23:52+00:00,09R
68,BAW81V,2021-05-13 05:34:44+00:00,09R
69,SHT7H,2021-05-13 14:16:53+00:00,09R
70,VIR598,2021-05-13 09:11:40+00:00,09R
71,SHT3N,2021-05-13 10:15:33+00:00,09R
72,VIR606N,2021-05-13 05:24:14+00:00,09R
73,SHT9J,2021-05-13 13:52:28+00:00,09R
74,VIR355B,2021-05-13 05:47:42+00:00,09R
75,BAW294,2021-05-13 05:26:35+00:00,09R
76,BAW226,2021-05-13 06:22:40+00:00,09R
77,VIR506,2021-05-13 11:22:15+00:00,09R
78,VIR24M,2021-05-13 13:16:34+00:00,09R
79,SHT19M,2021-05-13 11:27:31+00:00,09R
80,BAW48Q,2021-05-13 11:04:33+00:00,09R
81,BAW296,2021-05-13 09:19:08+00:00,09R
82,BAW92W,2021-05-13 09:22:15+00:00,09R
83,BAW34N,2021-05-13 08:37:11+00:00,09R
84,BAW12,2021-05-13 04:55:48+00:00,09R
85,BAW116,2021-05-13 06:14:53+00:00,09R
86,AZV2053,2021-05-13 08:27:15+00:00,09R
87,AUA455D,2021-05-13 17:43:02+00:00,09R
88,AUA4CE,2021-05-13 06:57:38+00:00,09R
89,BEL2093,2021-05-13 08:57:35+00:00,09R
90,FIN7WG,2021-05-13 15:37:04+00:00,09R
91,FIN3ML,2021-05-13 07:43:51+00:00,09R
92,AEE2EG,2021-05-13 14:13:43+00:00,09R
93,SAS72G,2021-05-13 16:28:03+00:00,09R
94,KLM1007,2021-05-13 07:54:20+00:00,09R
95,KLM1033,2021-05-13 19:38:35+00:00,09R
96,KLM57A,2021-05-13 14:56:02+00:00,09R
97,LOT2HR,2021-05-13 07:40:18+00:00,09R
98,TAP135M,2021-05-13 16:30:35+00:00,09R
99,ROT391Z,2021-05-13 12:05:11+00:00,09R
100,SAS527,2021-05-13 16:19:06+00:00,09R
101,SAS805,2021-05-13 13:13:59+00:00,09R
102,SWR31J,2021-05-13 06:50:18+00:00,09R
103,SWR332,2021-05-13 11:38:28+00:00,09R
104,THY6193,2021-05-13 12:12:04+00:00,09R
105,THY3UM,2021-05-13 14:34:40+00:00,09R
106,THY9NX,2021-05-13 08:03:53+00:00,09R
107,MNB200,2021-05-13 11:02:10+00:00,09R
108,THY6627,2021-05-13 05:02:48+00:00,09R
109,EIN17J,2021-05-13 18:46:10+00:00,09R
110,EIN168E,2021-05-13 14:25:52+00:00,09R
111,EIN712,2021-05-13 11:46:29+00:00,09R
112,EIN154,2021-05-13 08:46:52+00:00,09R
113,AZA75KC,2021-05-13 09:38:21+00:00,09R
