,callsign,stop,ILS_max
0,ETH700,2020-05-08 05:43:58+00:00,27R
1,QTR8328,2020-05-08 11:28:52+00:00,27R
2,QTR8856,2020-05-08 06:47:09+00:00,27R
3,QTR8866,2020-05-08 19:55:25+00:00,27R
4,QTR009,2020-05-08 05:41:22+00:00,27R
5,QTR3EM,2020-05-08 11:41:59+00:00,27R
6,QTR8850,2020-05-08 17:29:05+00:00,27R
7,RWD700,2020-05-08 08:40:00+00:00,27R
8,PLM344,2020-05-08 16:34:50+00:00,27R
9,BCS35P,2020-05-08 19:15:17+00:00,27R
10,DLH8HR,2020-05-08 13:16:53+00:00,27R
11,DLH5AF,2020-05-08 07:19:16+00:00,27R
12,BAW9156,2020-05-08 22:50:31+00:00,09L
13,BAW64,2020-05-08 05:30:45+00:00,27R
14,BAW172,2020-05-08 06:58:20+00:00,27R
15,BAW14K,2020-05-08 06:20:23+00:00,27R
16,SHT9J,2020-05-08 13:53:07+00:00,27R
17,SHT19M,2020-05-08 11:15:50+00:00,27R
18,BAW32,2020-05-08 03:40:06+00:00,27R
19,BAW28,2020-05-08 04:03:01+00:00,27R
20,BAW88,2020-05-08 13:47:10+00:00,27R
21,BAW18,2020-05-08 12:30:42+00:00,27R
22,BAW160,2020-05-08 18:31:45+00:00,27R
23,BAW56,2020-05-08 17:44:57+00:00,27R
24,BAW192,2020-05-08 10:46:44+00:00,27R
25,BAW168,2020-05-08 14:52:11+00:00,27R
26,VIR606N,2020-05-08 05:04:08+00:00,27R
27,TOM982,2020-05-08 07:40:18+00:00,27R
28,BAW208,2020-05-08 08:25:54+00:00,27R
29,BAW98,2020-05-08 08:35:09+00:00,27R
30,VIR251,2020-05-08 15:18:53+00:00,27R
31,BAW20R,2020-05-08 07:13:58+00:00,27R
32,BAW677,2020-05-08 17:22:50+00:00,27R
33,BAW284,2020-05-08 09:50:50+00:00,27R
34,BAW138,2020-05-08 06:12:04+00:00,27R
35,BAW282,2020-05-08 08:47:52+00:00,27R
36,BAW501,2020-05-08 12:21:28+00:00,27R
37,BAW983,2020-05-08 12:02:09+00:00,27R
38,BAW226,2020-05-08 09:21:15+00:00,27R
39,BAW6W,2020-05-08 05:06:36+00:00,27R
40,BAW45B,2020-05-08 05:19:47+00:00,27R
41,BAW479,2020-05-08 11:26:40+00:00,27R
42,VIR686Q,2020-05-08 08:04:39+00:00,27R
43,VIR682,2020-05-08 14:13:38+00:00,27R
44,BAW309,2020-05-08 10:59:05+00:00,27R
45,VIR688,2020-05-08 06:09:50+00:00,27R
46,BAW347,2020-05-08 13:22:41+00:00,27R
47,BAW491U,2020-05-08 17:42:10+00:00,27R
48,BAW431,2020-05-08 10:28:11+00:00,27R
49,BAW106,2020-05-08 07:28:02+00:00,27R
50,BAW164,2020-05-08 18:34:58+00:00,27R
51,SHT7Z,2020-05-08 12:18:57+00:00,27R
52,AFL2582,2020-05-08 14:09:39+00:00,27R
53,LZB851,2020-05-08 15:26:07+00:00,27R
54,FIN7WG,2020-05-08 15:50:46+00:00,27R
55,FIN3ML,2020-05-08 07:46:41+00:00,27R
56,AEE4914,2020-05-08 11:44:40+00:00,27R
57,KLM1007,2020-05-08 08:18:05+00:00,27R
58,SWR46V,2020-05-08 12:11:52+00:00,27R
59,SWR36A,2020-05-08 16:37:54+00:00,27R
60,THY6139,2020-05-08 09:23:52+00:00,27R
61,THY6133,2020-05-08 15:10:56+00:00,27R
62,EIN1XT,2020-05-08 17:05:02+00:00,27R
63,EIN938,2020-05-08 09:36:59+00:00,27R
64,EIN7EG,2020-05-08 15:47:07+00:00,27R
65,EIN9RV,2020-05-08 08:28:49+00:00,27R
66,AZA20Y,2020-05-08 17:26:06+00:00,27R
67,AZA202,2020-05-08 09:29:26+00:00,27R
68,AZA97U,2020-05-08 14:26:35+00:00,27R
69,EIN154,2020-05-08 07:02:52+00:00,27R
70,EIN17J,2020-05-08 17:59:18+00:00,27R
71,ICE450,2020-05-08 11:33:44+00:00,27R
72,AMC4100,2020-05-08 11:01:46+00:00,27R
73,SVA115,2020-05-08 14:58:37+00:00,27R
74,ISR997,2020-05-08 17:51:28+00:00,27R
75,MEA203,2020-05-08 15:03:53+00:00,27R
76,SIA322,2020-05-08 04:50:13+00:00,27R
77,CCA787,2020-05-08 10:37:31+00:00,27R
78,CCA855,2020-05-08 19:11:15+00:00,27R
79,CCA937,2020-05-08 17:08:03+00:00,27R
80,CCA577,2020-05-08 14:23:29+00:00,27R
81,CCA639,2020-05-08 17:54:50+00:00,27R
82,CPA037,2020-05-08 17:14:34+00:00,27R
83,CBJ431,2020-05-08 19:52:25+00:00,27R
84,CBJ141,2020-05-08 10:52:00+00:00,27R
85,CCA849,2020-05-08 08:54:25+00:00,27R
86,CHH421,2020-05-08 18:23:48+00:00,27R
87,CPA239,2020-05-08 16:19:33+00:00,27R
88,CPA251,2020-05-08 08:07:14+00:00,27R
89,AIC131,2020-05-08 10:49:21+00:00,27R
90,JAL43,2020-05-08 14:29:07+00:00,27R
91,THA916,2020-05-08 17:39:25+00:00,27R
92,HVN655,2020-05-08 10:01:15+00:00,27R
93,HVN55,2020-05-08 18:11:25+00:00,27R
94,UAE29,2020-05-08 12:47:34+00:00,27R
95,UAE31,2020-05-08 10:15:53+00:00,27R
96,ETD9961,2020-05-08 08:13:28+00:00,27R
97,ETD59V,2020-05-08 10:24:33+00:00,27R
98,EVA069,2020-05-08 18:43:45+00:00,27R
99,UAL931,2020-05-08 12:51:55+00:00,27R
100,UAL2790,2020-05-08 07:16:40+00:00,27R
101,UAL14,2020-05-08 06:03:55+00:00,27R
102,UAL2800,2020-05-08 13:28:33+00:00,27R
103,AAL38,2020-05-08 07:11:12+00:00,27R
104,AAL50,2020-05-08 06:07:08+00:00,27R
105,ACA848,2020-05-08 07:24:44+00:00,27R
106,ACA7200,2020-05-08 06:14:56+00:00,27R
107,CJT985,2020-05-08 16:29:51+00:00,27R
