,callsign,stop,ILS_max
0,MSR777,2020-03-22 11:47:58+00:00,09L
1,ETH700,2020-03-22 06:35:46+00:00,09L
2,KQA100,2020-03-22 15:13:29+00:00,09L
3,QTR1VU,2020-03-22 11:53:02+00:00,09R
4,QTR4LA,2020-03-22 13:04:57+00:00,09R
5,QTR5DR,2020-03-22 06:14:24+00:00,09R
6,QTR5CF,2020-03-22 20:02:27+00:00,09R
7,AMX007,2020-03-22 15:11:06+00:00,09L
8,IBE31FG,2020-03-22 16:55:06+00:00,09L
9,IBE31AA,2020-03-22 09:16:18+00:00,09L
10,AFR73CR,2020-03-22 10:16:44+00:00,09R
11,AFR37EM,2020-03-22 19:20:23+00:00,09R
12,AFR168H,2020-03-22 07:52:59+00:00,09R
13,BCS371,2020-03-22 20:26:09+00:00,09R
14,EWG6GC,2020-03-22 11:12:27+00:00,09L
15,DLH3KW,2020-03-22 14:27:59+00:00,09L
16,DLH9YF,2020-03-22 18:01:02+00:00,09R
17,DLH900,2020-03-22 08:09:24+00:00,09L
18,DLH5HV,2020-03-22 16:39:08+00:00,09R
19,DLH9VV,2020-03-22 07:54:55+00:00,09L
20,DLH6VX,2020-03-22 19:14:15+00:00,09R
21,EWG2460,2020-03-22 13:10:47+00:00,09R
22,EWG4C,2020-03-22 13:45:23+00:00,09L
23,BAW32N,2020-03-22 06:26:48+00:00,09L
24,BAW20R,2020-03-22 06:18:13+00:00,09L
25,BAW8C,2020-03-22 14:13:39+00:00,09L
26,BAW58L,2020-03-22 04:34:53+00:00,09R
27,BAW164,2020-03-22 19:25:20+00:00,09L
28,BAW82,2020-03-22 13:24:10+00:00,09L
29,BAW64M,2020-03-22 06:22:23+00:00,09L
30,BAW78,2020-03-22 07:35:01+00:00,09L
31,BAW42,2020-03-22 06:57:50+00:00,09L
32,BAW9E,2020-03-22 06:08:57+00:00,09R
33,BAW48Q,2020-03-22 11:29:08+00:00,09L
34,BAW176A,2020-03-22 06:52:43+00:00,09L
35,BAW34N,2020-03-22 11:42:57+00:00,09L
36,BAW108,2020-03-22 14:11:07+00:00,09L
37,BAW74,2020-03-22 05:51:19+00:00,09R
38,BAW92W,2020-03-22 12:53:39+00:00,09L
39,BAW45B,2020-03-22 06:06:26+00:00,09R
40,BAW282,2020-03-22 09:43:01+00:00,09L
41,BAW178,2020-03-22 18:52:08+00:00,09L
42,BAW10,2020-03-22 18:23:40+00:00,09L
43,BAW256,2020-03-22 14:40:38+00:00,09L
44,BAW41HA,2020-03-22 19:22:03+00:00,09L
45,BAW815,2020-03-22 13:21:43+00:00,09L
46,BAW76GF,2020-03-22 17:53:23+00:00,09L
47,SHT13K,2020-03-22 18:02:41+00:00,09L
48,SHT7H,2020-03-22 14:09:20+00:00,09L
49,SHT88T,2020-03-22 09:39:14+00:00,09L
50,SHT21V,2020-03-22 11:50:13+00:00,09L
51,SHT3L,2020-03-22 15:47:15+00:00,09L
52,SHT7S,2020-03-22 07:56:18+00:00,09L
53,BAW735,2020-03-22 19:00:08+00:00,09L
54,SHT88J,2020-03-22 08:07:19+00:00,09L
55,SHT19A,2020-03-22 15:51:28+00:00,09L
56,SHT19XG,2020-03-22 21:30:36+00:00,09L
57,SHT47G,2020-03-22 10:05:52+00:00,09L
58,SHT13C,2020-03-22 07:57:58+00:00,09L
59,SHT3F,2020-03-22 11:58:58+00:00,09L
60,SHT88E,2020-03-22 20:29:15+00:00,09L
61,VIR809P,2020-03-22 11:45:03+00:00,09L
62,BAW3HK,2020-03-22 19:50:15+00:00,09L
63,BAW975H,2020-03-22 14:38:15+00:00,09L
64,BAW33CE,2020-03-22 17:02:59+00:00,09L
65,SHT1467,2020-03-22 08:33:09+00:00,09L
66,BAW435,2020-03-22 14:04:39+00:00,09L
67,BAW493U,2020-03-22 16:49:13+00:00,09R
68,BAW479,2020-03-22 12:23:23+00:00,09L
69,BAW5DL,2020-03-22 19:23:39+00:00,09L
70,BAW13MR,2020-03-22 18:42:38+00:00,09L
71,BAW501,2020-03-22 12:55:56+00:00,09L
72,BAW45EM,2020-03-22 13:29:05+00:00,09L
73,BAW232,2020-03-22 17:13:50+00:00,09L
74,BAW379,2020-03-22 17:30:31+00:00,09L
75,BAW817,2020-03-22 15:41:01+00:00,09L
76,BAW717T,2020-03-22 17:06:21+00:00,09L
77,BAW845D,2020-03-22 11:16:59+00:00,09L
78,SHT9E,2020-03-22 21:35:06+00:00,09L
79,BAW309,2020-03-22 11:41:12+00:00,09L
80,BAW793,2020-03-22 19:31:23+00:00,09L
81,BAW363,2020-03-22 14:25:51+00:00,09L
82,BAW198,2020-03-22 19:46:42+00:00,09L
83,BAW869,2020-03-22 13:31:28+00:00,09L
84,BAW503,2020-03-22 20:48:58+00:00,09L
85,BAW861,2020-03-22 13:33:46+00:00,09L
86,BAW799,2020-03-22 14:22:29+00:00,09L
87,BAW97DV,2020-03-22 20:08:28+00:00,09L
88,BAW138,2020-03-22 06:37:47+00:00,09L
89,BAW461,2020-03-22 18:32:29+00:00,09L
90,BAW475,2020-03-22 15:15:54+00:00,09L
91,BAW487,2020-03-22 21:20:22+00:00,09R
