,callsign,stop,ILS_max
0,SAA234,2020-03-05 06:30:08+00:00,09R
1,MSR777,2020-03-05 12:15:12+00:00,09L
2,MSR779,2020-03-05 20:42:59+00:00,09L
3,LAA001,2020-03-05 16:43:54+00:00,09L
4,RAM800F,2020-03-05 15:33:41+00:00,09L
5,ETH700,2020-03-05 06:25:33+00:00,09L
6,KQA100,2020-03-05 15:06:12+00:00,09L
7,QTR5AT,2020-03-05 17:22:21+00:00,09L
8,QTR8FV,2020-03-05 21:36:12+00:00,09L
9,QTR4LA,2020-03-05 14:28:05+00:00,09L
10,QTR5DR,2020-03-05 06:24:27+00:00,09R
11,QTR1VU,2020-03-05 12:08:11+00:00,09R
12,QTR5CF,2020-03-05 19:59:35+00:00,09L
13,AZA79A,2020-03-05 17:34:29+00:00,09L
14,IBE31GK,2020-03-05 10:07:19+00:00,09L
15,IBE3170,2020-03-05 08:15:46+00:00,09L
16,IBE31VK,2020-03-05 15:53:50+00:00,09L
17,IBE31FG,2020-03-05 16:57:59+00:00,09L
18,IBE3180,2020-03-05 18:06:58+00:00,09L
19,VLG7104,2020-03-05 19:14:24+00:00,09L
20,IBE31DP,2020-03-05 17:28:28+00:00,09L
21,IBE31YP,2020-03-05 14:20:56+00:00,09L
22,AFR64ZU,2020-03-05 16:17:40+00:00,09L
23,AFR178K,2020-03-05 13:30:16+00:00,09L
24,AFR37EM,2020-03-05 18:03:13+00:00,09L
25,AFR168H,2020-03-05 08:11:17+00:00,09L
26,AFR1380,2020-03-05 21:29:07+00:00,09L
27,AFR73CR,2020-03-05 10:09:58+00:00,09L
28,EWG460,2020-03-05 08:43:25+00:00,09L
29,EWG4C,2020-03-05 13:49:25+00:00,09L
30,EWG79R,2020-03-05 07:51:36+00:00,09L
31,EWG464,2020-03-05 14:30:05+00:00,09L
32,EWG468,2020-03-05 18:33:45+00:00,09L
33,BCS6757,2020-03-05 21:00:10+00:00,09L
34,BCS6773,2020-03-05 20:52:12+00:00,09L
35,BCS6718,2020-03-05 09:24:24+00:00,09L
36,EWG6GC,2020-03-05 11:46:05+00:00,09L
37,EWG1AT,2020-03-05 18:47:48+00:00,09L
38,EWG6VP,2020-03-05 07:07:25+00:00,09L
39,EWG2460,2020-03-05 13:23:43+00:00,09L
40,EWG7ST,2020-03-05 07:44:56+00:00,09L
41,EWG12H,2020-03-05 14:41:40+00:00,09L
42,DLH4HU,2020-03-05 15:29:57+00:00,09L
43,DLH904,2020-03-05 10:50:24+00:00,09L
44,DLH8RM,2020-03-05 17:27:17+00:00,09L
45,DLH9VV,2020-03-05 08:20:45+00:00,09L
46,DLH3FT,2020-03-05 12:40:12+00:00,09L
47,DLH6VX,2020-03-05 19:26:50+00:00,09L
48,DLH5HV,2020-03-05 16:41:41+00:00,09L
49,DLH1XN,2020-03-05 20:32:18+00:00,09L
50,DLH2LL,2020-03-05 15:23:46+00:00,09L
51,DLH4KX,2020-03-05 12:31:17+00:00,09L
52,DLH6LA,2020-03-05 18:29:40+00:00,09L
53,DLH922,2020-03-05 22:06:19+00:00,09L
54,DLH3KW,2020-03-05 14:19:28+00:00,09L
55,DLH900,2020-03-05 08:32:58+00:00,09L
56,DLH8AX,2020-03-05 22:38:32+00:00,09L
57,DLH9ET,2020-03-05 20:19:12+00:00,09L
58,DLH7CX,2020-03-05 10:19:25+00:00,09L
59,EWG5TV,2020-03-05 17:25:41+00:00,09L
60,EWG5PK,2020-03-05 18:27:21+00:00,09L
61,BAW78,2020-03-05 05:25:09+00:00,09L
62,BAW45B,2020-03-05 06:05:45+00:00,09R
63,BAW17V,2020-03-05 09:30:35+00:00,09L
64,BAW72A,2020-03-05 12:49:49+00:00,09L
65,BAW274,2020-03-05 14:43:03+00:00,09L
66,BAW124,2020-03-05 06:15:15+00:00,09L
67,BAW29G,2020-03-05 18:43:42+00:00,09L
68,BAW72,2020-03-05 06:04:41+00:00,09L
69,BAW98,2020-03-05 09:50:28+00:00,09L
70,BAW68V,2020-03-05 09:35:40+00:00,09L
71,BAW82,2020-03-05 14:31:15+00:00,09L
72,BAW156,2020-03-05 13:11:43+00:00,09L
73,BAW9E,2020-03-05 06:47:43+00:00,09L
74,BAW282,2020-03-05 10:04:21+00:00,09L
75,BAW178,2020-03-05 19:16:52+00:00,09L
76,BAW8C,2020-03-05 14:08:29+00:00,09L
77,BAW58L,2020-03-05 04:33:45+00:00,09L
78,BAW42,2020-03-05 06:55:59+00:00,09L
79,BAW32N,2020-03-05 06:18:59+00:00,09R
80,BAW64M,2020-03-05 06:08:28+00:00,09R
81,BAW24R,2020-03-05 09:59:43+00:00,09L
82,BAW74,2020-03-05 04:43:11+00:00,09L
83,BAW116,2020-03-05 07:33:49+00:00,09L
84,BAW34N,2020-03-05 10:28:37+00:00,09L
85,BAW14K,2020-03-05 08:58:22+00:00,09L
86,BAW71F,2020-03-05 11:07:10+00:00,09L
87,BAW92W,2020-03-05 13:05:18+00:00,09L
88,BAW280,2020-03-05 12:09:52+00:00,09L
89,BAW164,2020-03-05 20:08:36+00:00,09L
90,BAW262,2020-03-05 05:02:54+00:00,09L
91,BAW20R,2020-03-05 06:34:06+00:00,09L
92,BAW66V,2020-03-05 07:35:28+00:00,09L
93,BAW172,2020-03-05 08:12:34+00:00,09L
94,BAW18A,2020-03-05 10:30:36+00:00,09L
95,BAW6B,2020-03-05 14:38:08+00:00,09L
96,BAW51B,2020-03-05 07:11:55+00:00,09L
97,BAW256,2020-03-05 15:18:36+00:00,09L
98,BAW80G,2020-03-05 08:31:18+00:00,09L
99,BAW40F,2020-03-05 06:03:14+00:00,09R
100,BAW81V,2020-03-05 06:39:25+00:00,09L
101,BAW48Q,2020-03-05 11:14:40+00:00,09L
102,BAW751,2020-03-05 08:07:12+00:00,09L
103,BAW8CF,2020-03-05 21:46:29+00:00,09L
104,BAW939,2020-03-05 12:35:58+00:00,09L
105,BAW81D,2020-03-05 15:32:28+00:00,09L
106,BAW961L,2020-03-05 21:03:17+00:00,09L
107,SHT19U,2020-03-05 10:36:18+00:00,09L
108,BAW545,2020-03-05 19:45:40+00:00,09L
109,SHT7J,2020-03-05 12:02:07+00:00,09L
110,BAW59G,2020-03-05 15:58:29+00:00,09L
111,BAW965,2020-03-05 10:54:06+00:00,09L
112,BAW1DL,2020-03-05 16:50:14+00:00,09L
113,BAW43HA,2020-03-05 20:58:33+00:00,09L
114,SHT3R,2020-03-05 10:40:59+00:00,09L
115,BAW577,2020-03-05 13:59:35+00:00,09L
116,BAW723,2020-03-05 08:01:21+00:00,09L
117,BAW911U,2020-03-05 19:18:57+00:00,09L
118,BAW9GM,2020-03-05 19:20:20+00:00,09L
119,BAW55CO,2020-03-05 18:52:06+00:00,09L
120,BAW917,2020-03-05 11:10:29+00:00,09L
