,callsign,stop,ILS_max
0,ETH700,2020-05-23 06:23:29+00:00,27R
1,QTR8850,2020-05-23 16:34:22+00:00,27R
2,QTR8328,2020-05-23 11:30:32+00:00,27R
3,QTR3EM,2020-05-23 11:21:40+00:00,27R
4,QTR8866,2020-05-23 20:24:36+00:00,27R
5,QTR8856,2020-05-23 06:43:14+00:00,27R
6,IBE31GB,2020-05-23 16:53:27+00:00,27R
7,BCS13G,2020-05-23 19:56:46+00:00,27R
8,BCS6731,2020-05-23 13:44:50+00:00,27R
9,BCS6768,2020-05-23 07:37:47+00:00,27R
10,BCS6778,2020-05-23 20:45:42+00:00,27R
11,BCS6788,2020-05-23 16:11:19+00:00,27R
12,EWG6950,2020-05-23 09:39:44+00:00,27R
13,DLH5AF,2020-05-23 07:22:00+00:00,27R
14,DLH8HR,2020-05-23 13:23:38+00:00,27R
15,AXG2312,2020-05-23 09:57:48+00:00,27R
16,BAW58L,2020-05-23 20:43:16+00:00,27R
17,BAW172,2020-05-23 06:29:17+00:00,27R
18,BAW14K,2020-05-23 06:35:40+00:00,27R
19,BAW112,2020-05-23 05:04:59+00:00,27R
20,BAW64,2020-05-23 05:19:48+00:00,27R
21,SHT19M,2020-05-23 11:03:40+00:00,27R
22,BAW32,2020-05-23 03:37:13+00:00,27R
23,BAW88,2020-05-23 13:32:13+00:00,27R
24,BAW28,2020-05-23 04:09:34+00:00,27R
25,BAW160,2020-05-23 17:43:10+00:00,27R
26,BAW3583,2020-05-23 06:17:08+00:00,27R
27,BAW45B,2020-05-23 05:07:03+00:00,27R
28,BAW6W,2020-05-23 05:03:00+00:00,27R
29,BAW246,2020-05-23 05:36:36+00:00,27R
30,BAW232,2020-05-23 16:50:28+00:00,27R
31,BAW56,2020-05-23 17:29:49+00:00,27R
32,BAW168,2020-05-23 14:54:13+00:00,27R
33,VIR251,2020-05-23 14:51:22+00:00,27R
34,BAW6,2020-05-23 15:30:51+00:00,27R
35,BAW20R,2020-05-23 05:32:01+00:00,27R
36,BAW282,2020-05-23 08:34:43+00:00,27R
37,VIR207,2020-05-23 04:15:16+00:00,27R
38,CLU5676,2020-05-23 12:30:47+00:00,27R
39,BAW286,2020-05-23 12:27:16+00:00,27R
40,BAW208,2020-05-23 08:44:24+00:00,27R
41,BAW98,2020-05-23 08:15:22+00:00,27R
42,BAW296,2020-05-23 09:20:58+00:00,27R
43,BAW226,2020-05-23 09:10:19+00:00,27R
44,BAW347,2020-05-23 13:47:42+00:00,27R
45,BAW66,2020-05-23 05:09:14+00:00,27R
46,BAW709,2020-05-23 14:06:29+00:00,27R
47,BAW501,2020-05-23 12:41:04+00:00,27R
48,BAW431,2020-05-23 10:37:50+00:00,27R
49,VIR686Q,2020-05-23 08:20:59+00:00,27R
50,VIR688,2020-05-23 06:10:24+00:00,27R
51,BAW315,2020-05-23 13:07:10+00:00,27R
52,BAW983,2020-05-23 12:08:09+00:00,27R
53,BAW164,2020-05-23 18:34:16+00:00,27R
54,BAW479,2020-05-23 11:44:24+00:00,27R
55,NWS9444,2020-05-23 06:14:06+00:00,27R
56,AFL2582,2020-05-23 14:32:25+00:00,27R
57,AFL2580,2020-05-23 05:11:15+00:00,27R
58,ABG9612,2020-05-23 06:47:01+00:00,27R
59,SVR3819,2020-05-23 05:57:07+00:00,27R
60,LZB851,2020-05-23 06:50:59+00:00,27R
61,FIN3ML,2020-05-23 07:59:21+00:00,27R
62,FIN7WG,2020-05-23 16:02:18+00:00,27R
63,AEE4916,2020-05-23 11:41:21+00:00,27R
64,KLM1007,2020-05-23 08:11:59+00:00,27R
65,ROT7241,2020-05-23 13:08:52+00:00,27R
66,THY6139,2020-05-23 08:27:31+00:00,27R
67,THY6152,2020-05-23 15:55:44+00:00,27R
68,THY6133,2020-05-23 05:39:51+00:00,27R
69,THY6133,2020-05-23 15:39:09+00:00,27R
70,EIN16Y,2020-05-23 14:00:55+00:00,27R
71,AZA97U,2020-05-23 14:35:20+00:00,27R
72,AZA20Y,2020-05-23 17:32:33+00:00,27R
73,AZA202,2020-05-23 09:43:10+00:00,27R
74,EIN154,2020-05-23 07:08:49+00:00,27R
75,EIN17J,2020-05-23 17:58:11+00:00,27R
76,RSY9568,2020-05-23 14:24:37+00:00,27R
77,MEA245,2020-05-23 16:21:35+00:00,27R
78,SVA117,2020-05-23 14:48:29+00:00,27R
79,SVA115,2020-05-23 13:13:40+00:00,27R
80,KAL907,2020-05-23 15:48:28+00:00,27R
81,KAL503,2020-05-23 16:07:48+00:00,27R
82,ISR997,2020-05-23 18:46:17+00:00,27L
83,MAS4,2020-05-23 14:46:11+00:00,27R
84,PAL720,2020-05-23 05:15:39+00:00,27R
85,SIA7394,2020-05-23 17:55:18+00:00,27R
86,SIA322,2020-05-23 05:17:55+00:00,27R
87,CCA855,2020-05-23 18:43:20+00:00,27R
88,CES551,2020-05-23 17:27:18+00:00,27R
89,CCA577,2020-05-23 15:59:17+00:00,27R
90,CCA787,2020-05-23 15:36:10+00:00,27R
91,CCA937,2020-05-23 17:14:29+00:00,27R
92,CPA239,2020-05-23 16:40:06+00:00,27R
93,CBJ141,2020-05-23 10:54:56+00:00,27R
94,CCA849,2020-05-23 08:24:10+00:00,27R
95,CSN303,2020-05-23 13:26:39+00:00,27R
96,CPA255,2020-05-23 05:13:28+00:00,27R
97,CPA251,2020-05-23 04:44:12+00:00,27R
98,AIC131,2020-05-23 10:43:08+00:00,27R
99,JAL43,2020-05-23 13:56:10+00:00,27R
100,THA916,2020-05-23 18:01:46+00:00,27R
101,HVN655,2020-05-23 09:30:54+00:00,27R
102,GFA007,2020-05-23 05:46:20+00:00,27R
103,UAE9943,2020-05-23 09:15:14+00:00,27R
104,UAE1,2020-05-23 11:16:24+00:00,27R
105,ETD59V,2020-05-23 10:32:32+00:00,27R
106,EVA069,2020-05-23 17:24:05+00:00,27R
107,UAL931,2020-05-23 06:54:07+00:00,27R
108,UAL14,2020-05-23 05:51:56+00:00,27R
109,AAL38,2020-05-23 07:56:10+00:00,27R
110,AAL9710,2020-05-23 06:06:28+00:00,27R
111,AAL50,2020-05-23 05:42:03+00:00,27R
112,ACA848,2020-05-23 06:57:28+00:00,27R
113,ACA7200,2020-05-23 06:20:29+00:00,27R
114,ACA854,2020-05-23 08:53:05+00:00,27R
