,callsign,stop,ILS_max
0,ETH710,2020-03-23 13:24:04+00:00,09L
1,KQA100,2020-03-23 15:07:56+00:00,09L
2,QTR1VU,2020-03-23 12:00:07+00:00,09L
3,QTR5DR,2020-03-23 06:02:21+00:00,09R
4,QTR4LA,2020-03-23 12:49:44+00:00,09R
5,QTR8291,2020-03-23 15:54:40+00:00,09R
6,QTR5CF,2020-03-23 19:35:46+00:00,09R
7,AMX007,2020-03-23 15:47:40+00:00,09L
8,AZA20Y,2020-03-23 19:01:55+00:00,09R
9,IBE3172,2020-03-23 16:54:36+00:00,09L
10,IBE31AA,2020-03-23 09:15:07+00:00,09L
11,AFR48VR,2020-03-23 13:32:07+00:00,09R
12,BCS806P,2020-03-23 20:25:07+00:00,09R
13,EWG4C,2020-03-23 13:38:27+00:00,09R
14,EWG1AT,2020-03-23 18:08:35+00:00,09R
15,EWG6GC,2020-03-23 10:51:47+00:00,09L
16,DLH900,2020-03-23 08:15:04+00:00,09L
17,DLH3KW,2020-03-23 14:03:22+00:00,09R
18,BAW42,2020-03-23 06:58:48+00:00,09L
19,BAW58L,2020-03-23 05:06:31+00:00,09R
20,BAW74,2020-03-23 04:58:26+00:00,09R
21,BAW8C,2020-03-23 14:15:48+00:00,09L
22,BAW164,2020-03-23 19:22:13+00:00,09L
23,BAW64M,2020-03-23 06:07:37+00:00,09R
24,BAW78,2020-03-23 07:14:30+00:00,09L
25,BAW18A,2020-03-23 10:03:12+00:00,09L
26,BAW9E,2020-03-23 06:08:50+00:00,09L
27,BAW81,2020-03-23 18:42:41+00:00,09L
28,BAW34N,2020-03-23 10:07:43+00:00,09R
29,BAW32N,2020-03-23 06:18:53+00:00,09L
30,BAW20R,2020-03-23 06:30:32+00:00,09L
31,BAW176A,2020-03-23 06:37:46+00:00,09L
32,BAW82,2020-03-23 13:25:48+00:00,09L
33,BAW45B,2020-03-23 06:03:37+00:00,09L
34,BAW92W,2020-03-23 13:09:26+00:00,09L
35,BAW9159,2020-03-23 18:38:39+00:00,09L
36,BAW48Q,2020-03-23 12:37:51+00:00,09L
37,SHT64U,2020-03-23 18:00:34+00:00,09L
38,SHT9U,2020-03-23 08:03:49+00:00,09L
39,SHT3G,2020-03-23 07:04:52+00:00,09L
40,BAW42DB,2020-03-23 18:19:36+00:00,09L
41,SHT19M,2020-03-23 11:51:42+00:00,09L
42,SHT7R,2020-03-23 08:50:31+00:00,09L
43,BAW1DL,2020-03-23 16:35:36+00:00,09L
44,BAW33CE,2020-03-23 16:29:49+00:00,09L
45,BAW965,2020-03-23 10:41:47+00:00,09L
46,SHT19A,2020-03-23 15:46:53+00:00,09L
47,SHT7C,2020-03-23 11:00:59+00:00,09L
48,SHT88E,2020-03-23 20:22:21+00:00,09L
49,BAW6AM,2020-03-23 17:11:14+00:00,09L
50,SHT88T,2020-03-23 09:29:22+00:00,09L
51,SHT13H,2020-03-23 13:07:31+00:00,09L
52,SHT13K,2020-03-23 17:40:32+00:00,09L
53,BAW731,2020-03-23 15:30:52+00:00,09L
54,BAW391,2020-03-23 09:58:48+00:00,09L
55,SHT19BT,2020-03-23 20:15:55+00:00,09L
56,SHT1467,2020-03-23 08:27:21+00:00,09L
57,SHT21V,2020-03-23 11:58:03+00:00,09L
58,SHT7P,2020-03-23 16:09:10+00:00,09L
59,BAW869,2020-03-23 15:14:10+00:00,09L
60,BAW27G,2020-03-23 12:33:20+00:00,09L
