,callsign,stop,ILS_max
0,SAA234,2019-03-15 06:17:59+00:00,27L
1,MSR777,2019-03-15 13:19:18+00:00,27L
2,MSR779,2019-03-15 21:22:12+00:00,27R
3,RAM800F,2019-03-15 16:20:26+00:00,27L
4,ETH700,2019-03-15 06:36:00+00:00,27L
5,KQA100,2019-03-15 15:49:20+00:00,27L
6,MAU42,2019-03-15 07:30:44+00:00,27L
7,QTR001,2019-03-15 17:44:43+00:00,27R
8,QTR5ML,2019-03-15 20:38:29+00:00,27R
9,QTR007,2019-03-15 13:37:59+00:00,27L
10,QTR5DR,2019-03-15 06:33:03+00:00,27L
11,QTR2NX,2019-03-15 12:18:44+00:00,27L
12,DAH2054,2019-03-15 15:46:11+00:00,27R
13,AZA58Y,2019-03-15 11:41:52+00:00,27L
14,IBE3180,2019-03-15 18:40:40+00:00,27R
15,IBE31YL,2019-03-15 10:46:57+00:00,27L
16,IBE3162,2019-03-15 10:05:45+00:00,27L
17,IBE3170,2019-03-15 08:13:11+00:00,27L
18,VLG7104,2019-03-15 19:56:39+00:00,27R
19,IBE31GL,2019-03-15 15:17:29+00:00,27R
20,AFR38EH,2019-03-15 18:39:07+00:00,27R
21,AFR23GC,2019-03-15 17:07:11+00:00,27R
22,AFR92YH,2019-03-15 10:38:48+00:00,27L
23,AFR178R,2019-03-15 13:47:42+00:00,27L
24,AFR1680,2019-03-15 07:42:14+00:00,27L
25,EWG1AT,2019-03-15 18:55:50+00:00,27R
26,EWG6GC,2019-03-15 12:57:22+00:00,27L
27,EWG6VP,2019-03-15 07:16:22+00:00,27L
28,BCS6757,2019-03-15 21:07:19+00:00,27R
29,EWG12H,2019-03-15 15:37:41+00:00,27R
30,EWG468,2019-03-15 19:55:19+00:00,27R
31,EWG460,2019-03-15 09:16:28+00:00,27L
32,EWG4C,2019-03-15 14:21:10+00:00,27L
33,EWG464,2019-03-15 15:31:17+00:00,27R
34,DLH900,2019-03-15 08:41:41+00:00,27L
35,DLH8JR,2019-03-15 20:23:12+00:00,27R
36,DLH902,2019-03-15 10:07:36+00:00,27L
37,DLH9VT,2019-03-15 13:05:27+00:00,27L
38,DLH9XV,2019-03-15 07:46:59+00:00,27L
39,DLH908,2019-03-15 15:35:59+00:00,27R
40,DLH8NL,2019-03-15 11:22:50+00:00,27R
41,DLH7WA,2019-03-15 13:32:54+00:00,27L
42,DLH4HU,2019-03-15 08:05:26+00:00,27L
43,DLH2HH,2019-03-15 16:16:28+00:00,27R
44,DLH2FN,2019-03-15 12:16:55+00:00,27L
45,EWG79R,2019-03-15 08:16:37+00:00,27L
46,EWG30N,2019-03-15 08:33:53+00:00,27L
47,EWG9TV,2019-03-15 14:40:19+00:00,27L
48,BAW8C,2019-03-15 14:58:29+00:00,27L
49,BAW38P,2019-03-15 13:27:40+00:00,27L
50,BAW58L,2019-03-15 04:37:39+00:00,27R
51,BAW82,2019-03-15 14:28:24+00:00,27L
52,BAW124,2019-03-15 05:39:39+00:00,27R
53,BAW172,2019-03-15 08:46:29+00:00,27L
54,BAW17V,2019-03-15 14:46:59+00:00,27L
55,BAW40F,2019-03-15 06:15:15+00:00,27L
56,BAW24R,2019-03-15 10:53:55+00:00,27L
57,BAW4EA,2019-03-15 06:40:14+00:00,27R
58,BAW262,2019-03-15 04:52:18+00:00,27R
59,BAW108,2019-03-15 14:24:29+00:00,27L
60,BAW64M,2019-03-15 06:26:40+00:00,27L
61,BAW45B,2019-03-15 06:12:10+00:00,27L
62,BAW74,2019-03-15 04:42:17+00:00,27R
63,BAW156,2019-03-15 13:11:19+00:00,27L
64,BAW176A,2019-03-15 06:57:51+00:00,27L
65,BAW32N,2019-03-15 06:54:56+00:00,27L
66,BAW42,2019-03-15 06:49:43+00:00,27L
67,BAW5CA,2019-03-15 06:10:39+00:00,27R
68,BAW132,2019-03-15 13:12:57+00:00,27L
69,BAW210,2019-03-15 13:17:27+00:00,27L
70,BAW274,2019-03-15 14:52:50+00:00,27L
71,BAW178,2019-03-15 19:49:11+00:00,27L
72,BAW9601,2019-03-15 07:49:26+00:00,27L
73,BAW71F,2019-03-15 11:02:39+00:00,27L
74,BAW282,2019-03-15 10:55:14+00:00,27R
75,BAW116,2019-03-15 07:37:07+00:00,27L
76,BAW20R,2019-03-15 07:17:58+00:00,27L
77,BAW142,2019-03-15 10:08:43+00:00,27L
78,BAW48Q,2019-03-15 12:02:55+00:00,27L
79,BAW106,2019-03-15 06:04:57+00:00,27R
80,BAW72A,2019-03-15 13:29:23+00:00,27L
81,BAW66V,2019-03-15 09:57:15+00:00,27L
82,BAW244,2019-03-15 06:41:53+00:00,27L
83,BAW252M,2019-03-15 11:33:53+00:00,27L
84,BAW80G,2019-03-15 09:21:25+00:00,27L
85,BAW198,2019-03-15 18:02:54+00:00,27R
86,BAW81V,2019-03-15 06:19:09+00:00,27R
87,BAW92W,2019-03-15 13:20:55+00:00,27L
