,callsign,stop,ILS_max
0,SAA234,2019-03-17 06:17:27+00:00,27L
1,MSR777,2019-03-17 12:24:57+00:00,27L
2,MSR779,2019-03-17 20:48:16+00:00,27R
3,RAM800F,2019-03-17 15:45:28+00:00,27R
4,ETH700,2019-03-17 06:36:28+00:00,27L
5,KQA100,2019-03-17 16:20:57+00:00,27R
6,QTR001,2019-03-17 17:40:25+00:00,27R
7,QTR5ML,2019-03-17 20:11:34+00:00,27R
8,QTR007,2019-03-17 13:15:24+00:00,27L
9,QTR2NX,2019-03-17 12:21:15+00:00,27L
10,QTR5DR,2019-03-17 06:38:24+00:00,27L
11,DAH2054,2019-03-17 12:10:28+00:00,27L
12,IBE3162,2019-03-17 09:29:27+00:00,27L
13,IBE31YL,2019-03-17 10:26:46+00:00,27L
14,IBE31GL,2019-03-17 14:31:59+00:00,27L
15,IBE31YF,2019-03-17 18:04:10+00:00,27R
16,IBE3170,2019-03-17 07:55:39+00:00,27L
17,IBE31MB,2019-03-17 16:23:10+00:00,27R
18,IBE3180,2019-03-17 18:40:52+00:00,27R
19,VLG7104,2019-03-17 19:37:18+00:00,27R
20,IBE31DG,2019-03-17 17:31:21+00:00,27R
21,AFR38EH,2019-03-17 18:33:57+00:00,27R
22,AFR92YH,2019-03-17 10:21:18+00:00,27L
23,AFR178R,2019-03-17 14:08:59+00:00,27L
24,AFR1680,2019-03-17 07:31:27+00:00,27L
25,EWG5PK,2019-03-17 18:32:22+00:00,27R
26,EWG468,2019-03-17 19:15:53+00:00,27R
27,EWG6GC,2019-03-17 11:22:11+00:00,27L
28,EWG12H,2019-03-17 14:38:49+00:00,27L
29,DLH900,2019-03-17 08:17:44+00:00,27L
30,DLH4HU,2019-03-17 07:51:54+00:00,27L
31,DLH902,2019-03-17 09:45:29+00:00,27L
32,DLH908,2019-03-17 14:51:59+00:00,27L
33,DLH9XV,2019-03-17 07:44:36+00:00,27L
34,DLH9AF,2019-03-17 18:09:58+00:00,27R
35,DLH1YA,2019-03-17 18:43:35+00:00,27R
36,DLH9VT,2019-03-17 12:52:55+00:00,27L
37,DLH2FN,2019-03-17 11:35:38+00:00,27L
38,DLH6AN,2019-03-17 16:36:06+00:00,27R
39,DLH2HH,2019-03-17 15:28:43+00:00,27R
40,DLH8NL,2019-03-17 10:10:29+00:00,27L
41,DLH8JR,2019-03-17 19:52:14+00:00,27R
42,DLH7WA,2019-03-17 12:51:29+00:00,27L
43,EWG6VP,2019-03-17 07:16:28+00:00,27L
44,EWG9TV,2019-03-17 13:37:06+00:00,27L
45,EWG4C,2019-03-17 13:48:46+00:00,27L
46,BAW274,2019-03-17 14:43:27+00:00,27L
47,BAW17V,2019-03-17 09:13:07+00:00,27L
48,BAW78,2019-03-17 05:22:15+00:00,27R
49,BAW32N,2019-03-17 06:16:06+00:00,27R
50,BAW108,2019-03-17 13:59:58+00:00,27L
51,BAW71F,2019-03-17 10:05:37+00:00,27L
52,BAW176A,2019-03-17 07:02:47+00:00,27L
53,BAW164,2019-03-17 19:53:42+00:00,27R
54,BAW262,2019-03-17 04:55:13+00:00,27R
55,BAW23T,2019-03-17 09:32:04+00:00,27L
56,BAW29G,2019-03-17 18:44:54+00:00,27R
57,BAW82,2019-03-17 14:04:45+00:00,27L
58,BAW132,2019-03-17 12:42:18+00:00,27L
59,BAW24R,2019-03-17 10:03:55+00:00,27L
60,BAW64M,2019-03-17 06:18:38+00:00,27R
61,BAW156,2019-03-17 12:40:41+00:00,27L
62,BAW40F,2019-03-17 06:10:57+00:00,27R
63,BAW38P,2019-03-17 13:53:18+00:00,27L
64,BAW210,2019-03-17 12:13:26+00:00,27L
65,BAW124,2019-03-17 06:21:19+00:00,27R
66,BAW11J,2019-03-17 06:43:23+00:00,27L
67,BAW42,2019-03-17 07:06:55+00:00,27L
68,BAW48Q,2019-03-17 11:18:57+00:00,27L
69,BAW172,2019-03-17 08:14:35+00:00,27L
70,BAW8C,2019-03-17 14:24:19+00:00,27L
71,BAW106,2019-03-17 06:08:20+00:00,27R
72,BAW20R,2019-03-17 06:29:13+00:00,27R
73,BAW6W,2019-03-17 06:12:13+00:00,27L
74,BAW72A,2019-03-17 13:37:55+00:00,27L
75,BAW116,2019-03-17 07:35:29+00:00,27L
76,BAW45B,2019-03-17 06:07:08+00:00,27L
77,BAW9E,2019-03-17 06:05:47+00:00,27R
78,BAW80G,2019-03-17 08:43:40+00:00,27L
79,BAW66V,2019-03-17 09:36:58+00:00,27L
80,BAW282,2019-03-17 11:01:40+00:00,27L
81,BAW162,2019-03-17 10:15:27+00:00,27L
82,BAW92W,2019-03-17 12:34:29+00:00,27L
83,BAW256,2019-03-17 17:53:58+00:00,27R
84,BAW14K,2019-03-17 10:59:51+00:00,27L
85,BAW196E,2019-03-17 12:15:11+00:00,27L
86,BAW59G,2019-03-17 16:13:34+00:00,27R
87,BAW965,2019-03-17 10:57:14+00:00,27L
88,BAW389,2019-03-17 07:45:54+00:00,27L
89,SHT21V,2019-03-17 12:18:22+00:00,27L
90,SHT88C,2019-03-17 16:16:17+00:00,27R
91,SHT13C,2019-03-17 08:51:21+00:00,27L
92,BAW949L,2019-03-17 11:40:56+00:00,27L
93,BAW9GM,2019-03-17 18:42:07+00:00,27R
94,BAW927,2019-03-17 15:35:39+00:00,27R
95,BAW947L,2019-03-17 08:25:25+00:00,27L
96,SHT19A,2019-03-17 16:14:45+00:00,27R
97,SHT9Z,2019-03-17 11:07:43+00:00,27L
98,BAW559,2019-03-17 18:49:41+00:00,27R
99,SHT3P,2019-03-17 10:18:52+00:00,27L
100,BAW315,2019-03-17 14:50:29+00:00,27L
101,SHT19N,2019-03-17 09:18:17+00:00,27L
102,BAW577,2019-03-17 14:02:07+00:00,27L
103,BAW45EM,2019-03-17 13:00:29+00:00,27L
104,BAW751,2019-03-17 07:29:17+00:00,27L
105,BAW847,2019-03-17 14:19:20+00:00,27L
106,SHT13K,2019-03-17 18:50:45+00:00,27R
107,SHT7S,2019-03-17 08:01:57+00:00,27L
108,SHT9J,2019-03-17 12:03:51+00:00,27L
109,SHT3N,2019-03-17 08:47:13+00:00,27R
110,SHT9Y,2019-03-17 13:13:56+00:00,27L
111,BAW347,2019-03-17 14:58:28+00:00,27L
112,BAW803,2019-03-17 09:12:09+00:00,27L
113,BAW5LG,2019-03-17 11:38:18+00:00,27L
114,BAW393B,2019-03-17 11:31:11+00:00,27L
115,BAW423,2019-03-17 07:30:18+00:00,27L
116,BAW563,2019-03-17 16:30:24+00:00,27R
117,SHT13E,2019-03-17 10:45:22+00:00,27L
118,SHT64U,2019-03-17 13:49:51+00:00,27L
119,SHT88J,2019-03-17 08:26:36+00:00,27L
120,BAW42DB,2019-03-17 20:22:24+00:00,27R
121,BAW715T,2019-03-17 14:28:42+00:00,27L
122,SHT9U,2019-03-17 08:10:20+00:00,27L
123,BAW569,2019-03-17 19:51:03+00:00,27R
124,BAW377,2019-03-17 08:16:25+00:00,27L
125,BAW81D,2019-03-17 16:58:59+00:00,27R
126,BAW939,2019-03-17 12:31:24+00:00,27L
127,BAW379,2019-03-17 17:59:08+00:00,27R
128,BAW935,2019-03-17 07:25:55+00:00,27L
129,SHT19M,2019-03-17 12:09:18+00:00,27L
130,SHT19U,2019-03-17 10:43:59+00:00,27L
131,BAW791,2019-03-17 12:19:44+00:00,27L
132,BAW711,2019-03-17 11:16:29+00:00,27L
133,BAW76GF,2019-03-17 20:14:49+00:00,27R
134,BAW977,2019-03-17 11:32:47+00:00,27L
135,SHT3J,2019-03-17 14:55:17+00:00,27L
136,SHT7C,2019-03-17 11:06:27+00:00,27L
137,BAW591,2019-03-17 10:11:48+00:00,27L
138,BAW975H,2019-03-17 15:58:18+00:00,27R
139,BAW551,2019-03-17 09:57:22+00:00,27L
140,BAW232,2019-03-17 18:02:54+00:00,27R
141,BAW146,2019-03-17 11:42:18+00:00,27L
142,BAW579V,2019-03-17 13:52:12+00:00,27L
143,BAW971,2019-03-17 07:32:53+00:00,27L
144,BAW303,2019-03-17 07:24:15+00:00,27L
145,BAW323C,2019-03-17 18:53:35+00:00,27R
146,BAW85GA,2019-03-17 13:43:04+00:00,27L
147,BAW907U,2019-03-17 12:37:52+00:00,27L
148,BAW895,2019-03-17 14:59:41+00:00,27L
149,BAW363,2019-03-17 13:33:49+00:00,27L
150,BAW879,2019-03-17 17:19:29+00:00,27R
151,BAW435,2019-03-17 14:37:14+00:00,27L
152,BAW631,2019-03-17 09:49:56+00:00,27L
153,BAW719,2019-03-17 21:17:25+00:00,27R
154,BAW937,2019-03-17 10:54:44+00:00,27L
155,BAW541A,2019-03-17 13:41:29+00:00,27L
156,BAW753,2019-03-17 11:20:56+00:00,27L
157,BAW307,2019-03-17 10:55:59+00:00,27L
158,BAW891,2019-03-17 15:27:16+00:00,27R
159,SHT88T,2019-03-17 10:22:29+00:00,27L
160,BAW14GM,2019-03-17 15:05:14+00:00,27R
161,BAW599,2019-03-17 09:19:27+00:00,27L
162,BAW675,2019-03-17 11:11:46+00:00,27L
163,BAW683,2019-03-17 17:07:41+00:00,27R
