,callsign,stop,ILS_max
0,SAA234,2020-03-07 06:35:11+00:00,27R
1,MSR777,2020-03-07 12:08:25+00:00,27R
2,MSR779,2020-03-07 20:32:22+00:00,27L
3,RAM800F,2020-03-07 16:20:57+00:00,27L
4,RAM804,2020-03-07 18:15:22+00:00,27L
5,TAR790,2020-03-07 17:01:12+00:00,27L
6,ETH700,2020-03-07 06:30:46+00:00,27L
7,KQA100,2020-03-07 15:07:58+00:00,27L
8,MAU42,2020-03-07 06:43:48+00:00,27L
9,QTR5CF,2020-03-07 20:01:13+00:00,27L
10,QTR8FV,2020-03-07 21:25:39+00:00,27L
11,QTR5DR,2020-03-07 06:23:28+00:00,27L
12,QTR1VU,2020-03-07 11:53:52+00:00,27R
13,QTR8291,2020-03-07 16:35:11+00:00,27L
14,QTR5AT,2020-03-07 17:13:19+00:00,27L
15,DAH2054,2020-03-07 12:13:29+00:00,27R
16,IBE31AA,2020-03-07 09:47:10+00:00,27R
17,IBE31FG,2020-03-07 17:05:12+00:00,27L
18,IBE31YP,2020-03-07 14:48:13+00:00,27R
19,IBE31DP,2020-03-07 17:31:15+00:00,27L
20,IBE31GK,2020-03-07 10:25:43+00:00,27R
21,VLG7104,2020-03-07 19:02:10+00:00,27L
22,IBE3180,2020-03-07 17:59:16+00:00,27L
23,AFR64ZU,2020-03-07 16:02:32+00:00,27L
24,AFR73CR,2020-03-07 10:11:50+00:00,27R
25,AFR37EM,2020-03-07 18:24:02+00:00,27L
26,AFR1380,2020-03-07 21:11:32+00:00,27L
27,AFR168H,2020-03-07 08:07:26+00:00,27R
28,AFR178K,2020-03-07 13:26:55+00:00,27R
29,EWG4C,2020-03-07 14:00:56+00:00,27R
30,EWG7ST,2020-03-07 08:29:29+00:00,27R
31,EWG460,2020-03-07 08:43:11+00:00,27R
32,BCS13G,2020-03-07 21:05:31+00:00,27L
33,BCS6778,2020-03-07 22:15:18+00:00,27L
34,EWG6GC,2020-03-07 11:09:10+00:00,27R
35,EWG12H,2020-03-07 15:15:19+00:00,27L
36,DLH902,2020-03-07 09:30:18+00:00,27R
37,DLH8RM,2020-03-07 17:18:28+00:00,27L
38,DLH8WT,2020-03-07 07:31:10+00:00,27R
39,DLH9ET,2020-03-07 20:17:17+00:00,27L
40,DLH5HV,2020-03-07 16:47:52+00:00,27L
41,DLH3FT,2020-03-07 12:46:28+00:00,27R
42,DLH1XN,2020-03-07 20:36:35+00:00,27L
43,DLH3KW,2020-03-07 14:34:44+00:00,27R
44,DLH4KX,2020-03-07 12:27:24+00:00,27R
45,EWG79R,2020-03-07 07:41:47+00:00,27R
46,EWG6VP,2020-03-07 07:11:59+00:00,27R
47,BAW74,2020-03-07 04:35:40+00:00,27R
48,BAW8C,2020-03-07 14:29:54+00:00,27R
49,BAW274,2020-03-07 14:38:58+00:00,27R
50,BAW17V,2020-03-07 09:06:17+00:00,27R
51,BAW124,2020-03-07 06:14:26+00:00,27R
52,BAW80G,2020-03-07 08:31:07+00:00,27R
53,BAW188,2020-03-07 08:45:55+00:00,27R
54,BAW72,2020-03-07 06:08:57+00:00,27R
55,BAW164,2020-03-07 19:20:15+00:00,27L
56,BAW262,2020-03-07 04:38:19+00:00,27R
57,BAW64M,2020-03-07 06:10:38+00:00,27L
58,BAW132,2020-03-07 12:25:16+00:00,27R
59,BAW9E,2020-03-07 06:29:36+00:00,27R
60,BAW71F,2020-03-07 10:23:59+00:00,27R
61,BAW82,2020-03-07 14:25:20+00:00,27R
62,BAW32N,2020-03-07 06:07:26+00:00,27L
63,BAW42,2020-03-07 07:27:21+00:00,27L
64,BAW4EA,2020-03-07 06:47:38+00:00,27R
65,BAW48Q,2020-03-07 11:25:32+00:00,27R
66,BAW58L,2020-03-07 04:40:33+00:00,27R
67,BAW72A,2020-03-07 12:59:42+00:00,27R
68,BAW78,2020-03-07 05:42:38+00:00,27R
69,BAW108,2020-03-07 13:34:13+00:00,27R
70,BAW34N,2020-03-07 10:13:17+00:00,27R
71,BAW92W,2020-03-07 12:53:22+00:00,27R
72,BAW40F,2020-03-07 06:11:54+00:00,27R
73,BAW66V,2020-03-07 07:18:58+00:00,27R
74,BAW282,2020-03-07 10:05:16+00:00,27R
75,BAW11J,2020-03-07 06:21:59+00:00,27R
76,BAW172,2020-03-07 08:14:10+00:00,27R
77,BAW14K,2020-03-07 08:59:58+00:00,27R
78,BAW45B,2020-03-07 06:13:08+00:00,27L
79,BAW178,2020-03-07 19:07:40+00:00,27L
80,BAW20R,2020-03-07 06:42:29+00:00,27R
81,BAW22C,2020-03-07 08:17:54+00:00,27R
82,BAW18A,2020-03-07 10:36:57+00:00,27R
83,BAW196E,2020-03-07 12:00:41+00:00,27R
84,BAW8,2020-03-07 13:12:29+00:00,27R
85,BAW256,2020-03-07 14:52:29+00:00,27R
86,BAW81V,2020-03-07 06:54:05+00:00,27L
87,BAW116,2020-03-07 07:36:38+00:00,27R
88,BAW162,2020-03-07 09:13:29+00:00,27R
89,BAW439M,2020-03-07 15:59:11+00:00,27L
90,SHT19M,2020-03-07 11:57:47+00:00,27R
91,BAW323V,2020-03-07 18:11:40+00:00,27L
92,BAW45T,2020-03-07 13:17:22+00:00,27R
93,BAW42DB,2020-03-07 18:49:20+00:00,27L
94,BAW467,2020-03-07 14:36:08+00:00,27R
95,BAW751,2020-03-07 07:32:37+00:00,27R
96,BAW393B,2020-03-07 12:47:50+00:00,27R
97,BAW909U,2020-03-07 17:57:35+00:00,27L
98,BAW819,2020-03-07 18:40:14+00:00,27L
