,callsign,stop,ILS_max
0,MSR777,2021-03-17 12:38:27+00:00,27L
1,ETH700,2021-03-17 06:53:48+00:00,27L
2,KQA2100,2021-03-17 09:54:15+00:00,27L
3,QTR9VT,2021-03-17 06:03:15+00:00,27L
4,QTR3EM,2021-03-17 12:08:35+00:00,27L
5,QTR5CF,2021-03-17 19:22:48+00:00,27L
6,QTR4LA,2021-03-17 13:21:53+00:00,27L
7,QTR8856,2021-03-17 14:16:45+00:00,27L
8,QTR3LY,2021-03-17 10:46:25+00:00,27L
9,QTR1LP,2021-03-17 18:44:44+00:00,27L
10,IBE3180,2021-03-17 14:11:43+00:00,27L
11,IBE31BY,2021-03-17 09:13:58+00:00,27L
12,IBE31GY,2021-03-17 17:39:10+00:00,27L
13,AFR13YD,2021-03-17 21:40:50+00:00,27L
14,AFR15NP,2021-03-17 10:55:23+00:00,27L
15,AFR128R,2021-03-17 16:50:16+00:00,27L
16,BCS13G,2021-03-17 08:41:31+00:00,27L
17,BCS35P,2021-03-17 20:30:13+00:00,27L
18,EWG12H,2021-03-17 14:22:03+00:00,27L
19,DLH4CR,2021-03-17 16:42:51+00:00,27L
20,DLH1CK,2021-03-17 08:26:57+00:00,27L
21,DLH6HY,2021-03-17 18:08:56+00:00,27L
22,KAY53,2021-03-17 20:17:33+00:00,27L
23,BAW14K,2021-03-17 09:19:19+00:00,27L
24,BAW74,2021-03-17 04:33:26+00:00,27L
25,BAW116,2021-03-17 08:05:52+00:00,27L
26,BAW9153,2021-03-17 10:28:50+00:00,27L
27,BAW260,2021-03-17 12:22:31+00:00,27L
28,BAW64M,2021-03-17 06:05:43+00:00,27L
29,SHT9U,2021-03-17 10:20:11+00:00,27L
30,BAW9270,2021-03-17 17:18:47+00:00,27L
31,BAW276,2021-03-17 13:01:20+00:00,27L
32,BAW3598,2021-03-17 06:45:41+00:00,27L
33,VIR412W,2021-03-17 14:19:16+00:00,27L
34,BAW3577,2021-03-17 15:41:34+00:00,27L
35,BAW54,2021-03-17 19:55:33+00:00,27L
36,BAW881,2021-03-17 17:31:47+00:00,27L
37,BAW104,2021-03-17 13:39:31+00:00,27L
38,BAW138,2021-03-17 06:26:22+00:00,27L
39,BAW28,2021-03-17 20:21:22+00:00,27L
40,BAW677,2021-03-17 18:14:33+00:00,27L
