,callsign,stop,ILS_max
0,SAA234,2019-03-04 06:19:40+00:00,27L
1,MSR777,2019-03-04 12:29:58+00:00,27R
2,MSR779,2019-03-04 21:31:59+00:00,27L
3,RAM800F,2019-03-04 15:57:54+00:00,27L
4,ETH710,2019-03-04 13:35:26+00:00,27R
5,KQA100,2019-03-04 15:36:59+00:00,27L
6,QTR001,2019-03-04 17:09:19+00:00,27L
7,QTR5ML,2019-03-04 20:06:39+00:00,27L
8,QTR5DR,2019-03-04 06:17:04+00:00,27L
9,QTR2NX,2019-03-04 12:05:17+00:00,27R
10,QTR005,2019-03-04 21:41:14+00:00,27L
11,DAH2054,2019-03-04 16:24:29+00:00,27L
12,AZA97U,2019-03-04 16:15:12+00:00,27L
13,AZA58Y,2019-03-04 11:10:48+00:00,27R
14,IBE31DG,2019-03-04 17:36:21+00:00,27L
15,IBE31YL,2019-03-04 10:49:22+00:00,27R
16,IBE31GL,2019-03-04 15:12:11+00:00,27L
17,IBE3180,2019-03-04 18:49:25+00:00,27L
18,VLG78AL,2019-03-04 18:25:50+00:00,27L
19,VLG7104,2019-03-04 19:33:24+00:00,27L
20,IBE31YF,2019-03-04 18:14:59+00:00,27L
21,IBE3162,2019-03-04 09:36:49+00:00,27R
22,IBE31MB,2019-03-04 16:31:29+00:00,27L
23,AFR138L,2019-03-04 21:45:09+00:00,27L
24,AFR95TT,2019-03-04 19:08:16+00:00,27L
25,TAP1358,2019-03-04 21:17:52+00:00,27L
26,AFR38EH,2019-03-04 18:33:29+00:00,27L
27,AFR178R,2019-03-04 13:57:22+00:00,27R
28,EWG1AT,2019-03-04 18:55:20+00:00,27L
29,EWG6GC,2019-03-04 11:17:29+00:00,27R
30,BCS806,2019-03-04 20:44:21+00:00,27L
31,EWG79R,2019-03-04 08:08:44+00:00,27R
32,EWG6VP,2019-03-04 07:18:56+00:00,27R
33,EWG5TV,2019-03-04 18:16:29+00:00,27L
34,EWG4C,2019-03-04 14:10:37+00:00,27R
35,DLH2MH,2019-03-04 17:20:22+00:00,27L
36,DLH7WA,2019-03-04 13:13:35+00:00,27R
37,DLH6HY,2019-03-04 20:32:22+00:00,27L
38,DLH9AF,2019-03-04 17:55:59+00:00,27L
39,DLH9VT,2019-03-04 12:51:17+00:00,27R
40,DLH9XV,2019-03-04 07:57:29+00:00,27R
41,DLH6AN,2019-03-04 16:47:42+00:00,27L
42,DLH1YA,2019-03-04 19:09:57+00:00,27L
43,EWG464,2019-03-04 15:18:10+00:00,27L
44,EWG468,2019-03-04 19:22:24+00:00,27L
45,EWG1ZB,2019-03-04 18:34:58+00:00,27L
46,DLH902,2019-03-04 09:45:26+00:00,27R
47,DLH908,2019-03-04 15:26:08+00:00,27L
48,DLH8JR,2019-03-04 20:02:21+00:00,27L
49,DLH2HH,2019-03-04 16:01:44+00:00,27L
50,DLH4HU,2019-03-04 07:49:57+00:00,27R
51,DLH5LW,2019-03-04 22:36:38+00:00,27L
52,DLH9TY,2019-03-04 21:13:35+00:00,27L
53,DLH910,2019-03-04 15:41:26+00:00,27L
54,DLH922,2019-03-04 22:11:50+00:00,27L
55,EWG30N,2019-03-04 08:18:40+00:00,27R
56,EWG9TV,2019-03-04 14:02:42+00:00,27R
57,EWG5PK,2019-03-04 19:01:54+00:00,27L
58,BAW164,2019-03-04 20:40:56+00:00,27L
59,BAW262,2019-03-04 05:03:52+00:00,27L
60,BAW172,2019-03-04 09:39:14+00:00,27R
61,BAW72A,2019-03-04 13:27:57+00:00,27R
62,BAW80G,2019-03-04 08:54:36+00:00,27R
63,BAW64M,2019-03-04 06:09:23+00:00,27L
64,BAW29G,2019-03-04 21:01:24+00:00,27L
65,BAW72,2019-03-04 06:05:29+00:00,27R
66,BAW32N,2019-03-04 06:32:49+00:00,27L
67,BAW78,2019-03-04 05:25:22+00:00,27L
68,BAW58L,2019-03-04 04:33:18+00:00,27L
69,BAW124,2019-03-04 06:13:17+00:00,27R
70,BAW38P,2019-03-04 13:17:52+00:00,27R
71,BAW274,2019-03-04 14:38:46+00:00,27R
72,BAW42,2019-03-04 06:52:57+00:00,27R
73,BAW8C,2019-03-04 14:43:23+00:00,27R
74,BAW142,2019-03-04 10:12:51+00:00,27R
75,BAW106,2019-03-04 06:21:09+00:00,27R
76,BAW74,2019-03-04 04:40:50+00:00,27L
77,BAW11J,2019-03-04 06:54:36+00:00,27R
78,BAW6W,2019-03-04 06:14:29+00:00,27L
79,BAW20R,2019-03-04 06:22:26+00:00,27L
80,BAW45B,2019-03-04 06:04:03+00:00,27L
81,BAW71F,2019-03-04 10:18:36+00:00,27R
82,BAW244,2019-03-04 06:24:59+00:00,27L
83,BAW98,2019-03-04 10:22:12+00:00,27R
84,BAW10,2019-03-04 19:42:07+00:00,27L
85,BAW6B,2019-03-04 15:05:28+00:00,27L
86,BAW138,2019-03-04 07:52:38+00:00,27R
