,callsign,stop,ILS_max
0,MSR777,2021-05-25 12:03:29+00:00,27L
1,TAR790,2021-05-25 16:10:52+00:00,27L
2,ETH700,2021-05-25 14:47:26+00:00,27L
3,QTR015,2021-05-25 18:59:13+00:00,27L
4,QTR2GP,2021-05-25 11:39:26+00:00,27L
5,QTR09L,2021-05-25 05:55:18+00:00,27L
6,QTR6CF,2021-05-25 12:39:10+00:00,27L
7,QTR42BC,2021-05-25 10:38:55+00:00,27L
8,QTR698U,2021-05-25 17:51:36+00:00,27L
9,RWD700,2021-05-25 10:24:07+00:00,27L
10,IBE3174,2021-05-25 13:30:15+00:00,27L
11,IBE3166,2021-05-25 15:42:40+00:00,27L
12,IBE31PL,2021-05-25 07:45:27+00:00,27L
13,AFR15AZ,2021-05-25 20:05:03+00:00,27L
14,AFR25UH,2021-05-25 15:05:09+00:00,27L
15,AFR38MM,2021-05-25 09:19:52+00:00,27L
16,EWG12H,2021-05-25 15:01:00+00:00,27L
17,BCS6773,2021-05-25 19:25:55+00:00,27L
18,BCS35P,2021-05-25 20:48:10+00:00,27L
19,EWG7ST,2021-05-25 07:01:53+00:00,27L
20,DLH900,2021-05-25 07:31:00+00:00,27L
21,DLH908,2021-05-25 13:38:10+00:00,27L
22,DLH5XL,2021-05-25 20:53:23+00:00,27L
23,DLH2AC,2021-05-25 08:42:37+00:00,27L
24,BAW18A,2021-05-25 08:15:01+00:00,27L
25,BAW78,2021-05-25 04:17:57+00:00,27L
26,BAW82,2021-05-25 13:33:22+00:00,27L
27,BAW54,2021-05-25 06:15:10+00:00,27L
28,BAW2773,2021-05-25 13:41:11+00:00,27L
29,BAW2545,2021-05-25 14:13:43+00:00,27L
30,SHT9U,2021-05-25 06:49:00+00:00,27L
31,BAW731W,2021-05-25 14:32:50+00:00,27L
32,SHT13H,2021-05-25 11:21:36+00:00,27L
33,SHT19S,2021-05-25 07:07:38+00:00,27L
34,SHT88C,2021-05-25 17:58:48+00:00,27L
35,BAW9270,2021-05-25 14:23:17+00:00,27L
36,BAW45T,2021-05-25 13:17:54+00:00,27L
37,SHT19T,2021-05-25 16:40:33+00:00,27L
38,BAW485,2021-05-25 13:14:29+00:00,27L
39,BAW900A,2021-05-25 21:24:59+00:00,27L
40,BAW62NL,2021-05-25 10:42:02+00:00,27L
41,SHT19M,2021-05-25 11:23:10+00:00,27L
42,BAW505,2021-05-25 18:10:34+00:00,27L
43,BAW168,2021-05-25 15:58:06+00:00,27L
44,BAW118,2021-05-25 11:33:16+00:00,27L
45,BAW28,2021-05-25 04:14:29+00:00,27L
46,SHT9J,2021-05-25 14:15:48+00:00,27L
47,BAW2697,2021-05-25 18:45:49+00:00,27L
48,SHT88T,2021-05-25 10:55:28+00:00,27L
49,VIR412W,2021-05-25 14:54:53+00:00,27L
50,BAW74,2021-05-25 04:29:18+00:00,27L
51,BAW3595,2021-05-25 06:43:13+00:00,27L
52,VIR688,2021-05-25 08:44:31+00:00,27L
53,BAW9271,2021-05-25 09:30:24+00:00,27L
54,BAW9155,2021-05-25 06:59:02+00:00,27L
55,BAW2649,2021-05-25 20:08:06+00:00,27L
56,BAW98,2021-05-25 08:30:38+00:00,27L
57,BAW3598,2021-05-25 07:42:11+00:00,27L
58,VIR239,2021-05-25 19:41:00+00:00,27L
59,VIR454,2021-05-25 08:08:41+00:00,27L
60,VIR602,2021-05-25 05:09:33+00:00,27L
61,VIR514H,2021-05-25 09:53:26+00:00,27L
62,BAW246,2021-05-25 14:29:09+00:00,27L
63,VIR379,2021-05-25 06:25:56+00:00,27L
64,VIR12E,2021-05-25 05:32:31+00:00,27L
65,VIR686Q,2021-05-25 18:53:18+00:00,27L
66,BAW268,2021-05-25 14:07:56+00:00,27L
67,BAW242,2021-05-25 14:57:38+00:00,27L
68,BAW164,2021-05-25 19:18:10+00:00,27L
69,BAW80G,2021-05-25 09:44:02+00:00,27L
70,BAW48Q,2021-05-25 11:15:41+00:00,27L
71,BAW286,2021-05-25 12:00:06+00:00,27L
72,BAW66,2021-05-25 05:11:45+00:00,27L
73,SHT7C,2021-05-25 10:52:46+00:00,27L
74,BAW501,2021-05-25 12:36:22+00:00,27L
75,SHT3U,2021-05-25 17:08:22+00:00,27L
76,BAW3C,2021-05-25 09:40:48+00:00,27L
77,BAW124,2021-05-25 05:05:28+00:00,27L
78,BAW639A,2021-05-25 14:18:17+00:00,27L
79,BAW70CE,2021-05-25 18:04:37+00:00,27L
80,SHT3N,2021-05-25 10:11:24+00:00,27L
81,BAW491U,2021-05-25 16:21:41+00:00,27L
82,VIR24M,2021-05-25 12:44:12+00:00,27L
83,BAW2627,2021-05-25 12:16:31+00:00,27L
84,SHT7P,2021-05-25 15:22:18+00:00,27L
85,BAW347,2021-05-25 13:36:38+00:00,27L
86,BAW2609,2021-05-25 13:27:20+00:00,27L
87,VIR355B,2021-05-25 16:05:43+00:00,27L
88,BAW226,2021-05-25 06:52:59+00:00,27L
89,BAW34N,2021-05-25 08:48:06+00:00,27L
90,BAW24R,2021-05-25 09:01:09+00:00,27L
91,VIR606N,2021-05-25 05:23:21+00:00,27L
92,BAW665Y,2021-05-25 16:52:23+00:00,27L
93,BAW92W,2021-05-25 10:30:01+00:00,27L
94,BAW294,2021-05-25 05:42:08+00:00,27L
95,BAW112,2021-05-25 05:18:35+00:00,27L
96,BAW32,2021-05-25 03:48:28+00:00,27L
97,BAW138,2021-05-25 05:38:02+00:00,27L
98,BAW12,2021-05-25 04:43:59+00:00,27L
99,AWC640Y,2021-05-25 10:59:17+00:00,27L
100,LGT7702,2021-05-25 06:22:39+00:00,27L
101,AUA455D,2021-05-25 17:36:08+00:00,27L
102,FIN3ML,2021-05-25 07:23:42+00:00,27L
103,FIN7WG,2021-05-25 15:36:55+00:00,27L
104,AEE6AV,2021-05-25 09:47:00+00:00,27L
105,SAS51M,2021-05-25 05:48:26+00:00,27L
106,KLM1007,2021-05-25 07:39:25+00:00,27L
107,KLM1033,2021-05-25 19:21:49+00:00,27L
108,KLM57A,2021-05-25 14:51:57+00:00,27L
109,TAP135M,2021-05-25 16:31:18+00:00,27L
110,BLA7TM,2021-05-25 07:10:33+00:00,27L
111,SWR31J,2021-05-25 06:33:34+00:00,27L
112,SWR36A,2021-05-25 16:54:08+00:00,27L
113,THY9NX,2021-05-25 08:11:48+00:00,27L
114,THY3UM,2021-05-25 15:08:11+00:00,27L
115,EIN154,2021-05-25 07:20:40+00:00,27L
116,EIN168E,2021-05-25 14:26:09+00:00,27L
117,EIN93D,2021-05-25 17:37:58+00:00,27L
118,EIN9RV,2021-05-25 07:27:55+00:00,27L
119,AZA206,2021-05-25 14:50:33+00:00,27L
120,EIN17J,2021-05-25 18:23:19+00:00,27L
121,ICE450,2021-05-25 10:26:58+00:00,27L
122,MEA201,2021-05-25 10:06:39+00:00,27L
123,UZB3551,2021-05-25 09:56:28+00:00,27L
124,SVA107,2021-05-25 05:27:09+00:00,27L
125,ELY315,2021-05-25 11:49:14+00:00,27L
126,SIA308,2021-05-25 14:20:14+00:00,27L
127,SIA322,2021-05-25 04:51:58+00:00,27L
128,CCA575,2021-05-25 09:59:18+00:00,27L
129,CES7191,2021-05-25 07:13:42+00:00,27L
130,CXA8711,2021-05-25 14:11:12+00:00,27L
131,CES7551,2021-05-25 17:31:44+00:00,27L
132,CCA645,2021-05-25 07:36:29+00:00,27L
133,CSN5075,2021-05-25 05:20:37+00:00,27L
134,CCA579,2021-05-25 08:50:53+00:00,27L
135,CPA251,2021-05-25 04:04:06+00:00,27L
136,AIC131,2021-05-25 09:50:09+00:00,27L
137,AIC161,2021-05-25 05:40:12+00:00,27L
138,ANA211,2021-05-25 13:57:29+00:00,27L
139,JAL43,2021-05-25 13:46:47+00:00,27L
140,GFA003,2021-05-25 15:16:43+00:00,27L
141,UAE9943,2021-05-25 16:43:47+00:00,27L
142,ETD57X,2021-05-25 17:47:52+00:00,27L
143,UAE1,2021-05-25 11:28:13+00:00,27L
144,UAE3,2021-05-25 17:45:09+00:00,27L
145,ETD59V,2021-05-25 10:20:36+00:00,27L
146,ETD89G,2021-05-25 05:44:56+00:00,27L
147,UAL14,2021-05-25 05:52:18+00:00,27L
148,ABX984,2021-05-25 11:43:11+00:00,27L
149,UAL931,2021-05-25 06:35:37+00:00,27L
150,UAL918,2021-05-25 05:35:29+00:00,27L
151,AAL38,2021-05-25 07:33:41+00:00,27L
152,AAL100,2021-05-25 05:03:38+00:00,27L
153,AAL50,2021-05-25 05:16:22+00:00,27L
154,AAL134,2021-05-25 11:02:18+00:00,27L
155,AAL730,2021-05-25 06:29:10+00:00,27L
156,AAL9817,2021-05-25 11:57:19+00:00,27L
157,AAL728,2021-05-25 08:33:50+00:00,27L
158,AAL86,2021-05-25 05:07:21+00:00,27L
159,DAL32,2021-05-25 06:31:02+00:00,27L
160,DAL1,2021-05-25 07:04:33+00:00,27L
161,ACA856,2021-05-25 07:16:30+00:00,27L
162,ACA7200,2021-05-25 08:18:05+00:00,27L
163,CJT985,2021-05-25 14:01:00+00:00,27L
