,callsign,stop,ILS_max
0,SAA234,2019-03-08 06:15:40+00:00,27L
1,MSR777,2019-03-08 12:24:42+00:00,27R
2,MSR779,2019-03-08 21:16:45+00:00,27L
3,RAM800F,2019-03-08 16:05:58+00:00,27L
4,TAR790,2019-03-08 17:08:59+00:00,27L
5,ETH700,2019-03-08 06:22:45+00:00,27L
6,KQA100,2019-03-08 15:45:06+00:00,27L
7,QTR007,2019-03-08 13:17:08+00:00,27R
8,QTR5ML,2019-03-08 20:26:29+00:00,27L
9,QTR001,2019-03-08 18:12:26+00:00,27L
10,QTR2NX,2019-03-08 12:06:56+00:00,27L
11,QTR5DR,2019-03-08 06:25:15+00:00,27L
12,QTR005,2019-03-08 21:42:09+00:00,27L
13,AZA78M,2019-03-08 22:54:02+00:00,27L
14,IBE31GL,2019-03-08 14:51:34+00:00,27R
15,IBE31MB,2019-03-08 16:32:29+00:00,27L
16,IBE3170,2019-03-08 08:26:46+00:00,27R
17,IBE3180,2019-03-08 18:34:29+00:00,27L
18,IBE31DG,2019-03-08 17:33:07+00:00,27L
19,VLG7104,2019-03-08 19:33:21+00:00,27L
20,VLG78AL,2019-03-08 18:28:17+00:00,27L
21,AFR23GC,2019-03-08 16:14:28+00:00,27L
22,AFR92YH,2019-03-08 10:03:22+00:00,27L
23,AFR38EH,2019-03-08 18:29:36+00:00,27L
24,AFR95TT,2019-03-08 19:28:27+00:00,27L
25,AFR138L,2019-03-08 21:54:45+00:00,27L
26,AFR178R,2019-03-08 13:24:59+00:00,27R
27,BCS6757,2019-03-08 21:19:59+00:00,27L
28,EWG6VP,2019-03-08 06:56:19+00:00,27R
29,EWG468,2019-03-08 19:19:29+00:00,27L
30,EWG5PK,2019-03-08 18:30:46+00:00,27L
31,DLH9TY,2019-03-08 21:02:11+00:00,27L
32,DLH2MH,2019-03-08 16:49:55+00:00,27L
33,DLH9AF,2019-03-08 17:39:56+00:00,27L
34,DLH9VT,2019-03-08 12:37:25+00:00,27R
35,DLH9XV,2019-03-08 07:25:15+00:00,27R
36,DLH2FN,2019-03-08 11:37:16+00:00,27R
37,DLH6AN,2019-03-08 16:35:24+00:00,27L
38,DLH922,2019-03-08 22:07:09+00:00,27L
39,DLH1YA,2019-03-08 18:51:26+00:00,27L
40,DLH4HU,2019-03-08 07:58:33+00:00,27R
41,DLH908,2019-03-08 14:34:59+00:00,27R
42,DLH8NL,2019-03-08 10:07:55+00:00,27R
43,DLH5LW,2019-03-08 22:37:11+00:00,27L
44,DLH7WA,2019-03-08 12:41:39+00:00,27R
45,DLH2HH,2019-03-08 15:28:47+00:00,27L
46,DLH8JR,2019-03-08 19:48:29+00:00,27L
47,DLH6HY,2019-03-08 20:53:42+00:00,27L
48,DLH910,2019-03-08 15:32:39+00:00,27L
49,EWG1AT,2019-03-08 18:26:47+00:00,27L
50,EWG1ZB,2019-03-08 18:23:58+00:00,27L
51,EWG30N,2019-03-08 08:15:12+00:00,27R
52,EWG79R,2019-03-08 08:01:07+00:00,27R
53,BAW32N,2019-03-08 06:12:57+00:00,27L
54,BAW142,2019-03-08 10:11:25+00:00,27R
55,BAW82,2019-03-08 14:05:17+00:00,27R
56,BAW80G,2019-03-08 09:01:27+00:00,27L
57,BAW172,2019-03-08 07:56:36+00:00,27R
58,BAW29G,2019-03-08 18:32:21+00:00,27L
59,BAW24R,2019-03-08 09:53:58+00:00,27R
60,BAW18A,2019-03-08 10:40:56+00:00,27R
61,BAW132,2019-03-08 12:43:59+00:00,27R
62,BAW164,2019-03-08 20:06:26+00:00,27L
63,BAW262,2019-03-08 04:58:06+00:00,27R
64,BAW11J,2019-03-08 06:34:43+00:00,27L
65,BAW72A,2019-03-08 13:18:46+00:00,27R
66,BAW66V,2019-03-08 09:12:25+00:00,27R
67,BAW17V,2019-03-08 09:22:05+00:00,27R
68,BAW42,2019-03-08 07:01:15+00:00,27R
69,BAW58L,2019-03-08 04:38:08+00:00,27R
70,BAW40F,2019-03-08 06:20:25+00:00,27L
71,BAW4EA,2019-03-08 06:45:41+00:00,27R
72,BAW274,2019-03-08 14:21:58+00:00,27R
73,BAW6W,2019-03-08 05:21:26+00:00,27R
74,BAW45B,2019-03-08 06:02:09+00:00,27R
75,BAW116,2019-03-08 07:51:58+00:00,27R
76,BAW14K,2019-03-08 08:59:28+00:00,27L
77,BAW48Q,2019-03-08 11:41:16+00:00,27R
78,BAW178,2019-03-08 19:12:10+00:00,27L
79,BAW74,2019-03-08 04:35:34+00:00,27R
80,BAW156,2019-03-08 12:52:09+00:00,27R
81,BAW106,2019-03-08 06:11:46+00:00,27R
82,BAW98,2019-03-08 09:36:46+00:00,27R
83,BAW168,2019-03-08 15:19:39+00:00,27L
84,BAW256,2019-03-08 18:03:21+00:00,27L
85,BAW725,2019-03-08 10:51:07+00:00,27R
86,BAW9258,2019-03-08 22:14:13+00:00,27L
87,BAW559,2019-03-08 19:00:53+00:00,27L
88,BAW991,2019-03-08 11:43:04+00:00,27R
89,BAW393B,2019-03-08 11:25:14+00:00,27R
90,SHT19A,2019-03-08 16:20:28+00:00,27L
91,SHT19XG,2019-03-08 22:03:39+00:00,27L
92,BAW575,2019-03-08 17:24:11+00:00,27L
93,SHT9E,2019-03-08 21:47:22+00:00,27L
94,BAW731,2019-03-08 16:42:48+00:00,27L
95,BAW997T,2019-03-08 22:10:27+00:00,27L
96,BAW581,2019-03-08 21:29:50+00:00,27L
97,SHT19M,2019-03-08 11:53:50+00:00,27R
98,SHT3L,2019-03-08 15:40:56+00:00,27L
99,BAW817,2019-03-08 16:08:59+00:00,27L
100,BAW83D,2019-03-08 20:58:03+00:00,27L
101,SHT3P,2019-03-08 09:55:56+00:00,27R
102,BAW769,2019-03-08 21:33:39+00:00,27L
103,BAW76GF,2019-03-08 18:41:41+00:00,27L
104,BAW94HG,2019-03-08 19:51:28+00:00,27L
105,BAW851W,2019-03-08 20:30:05+00:00,27L
106,BAW27G,2019-03-08 13:01:37+00:00,27R
107,BAW709,2019-03-08 07:46:38+00:00,27R
108,BAW909U,2019-03-08 18:17:20+00:00,27L
109,BAW33BL,2019-03-08 21:36:29+00:00,27L
110,BAW59G,2019-03-08 16:29:58+00:00,27L
111,BAW737,2019-03-08 21:37:38+00:00,27L
112,BAW905U,2019-03-08 15:43:51+00:00,27L
113,BAW379,2019-03-08 17:56:55+00:00,27L
114,BAW62NL,2019-03-08 12:22:26+00:00,27R
115,BAW807K,2019-03-08 20:20:04+00:00,27L
116,BAW969H,2019-03-08 13:48:55+00:00,27R
117,BAW577,2019-03-08 14:10:58+00:00,27R
118,BAW911U,2019-03-08 20:04:52+00:00,27L
119,BAW557,2019-03-08 20:42:16+00:00,27L
120,BAW14GM,2019-03-08 15:08:19+00:00,27L
121,BAW87AM,2019-03-08 20:59:19+00:00,27L
122,SHT13K,2019-03-08 18:37:12+00:00,27L
123,SHT3Z,2019-03-08 21:51:59+00:00,27L
124,BAW8CF,2019-03-08 22:05:19+00:00,27L
125,BAW8RM,2019-03-08 14:49:51+00:00,27R
126,BAW315,2019-03-08 15:29:58+00:00,27L
127,BAW975H,2019-03-08 15:53:29+00:00,27L
128,BAW97DV,2019-03-08 21:00:41+00:00,27L
129,BAW399R,2019-03-08 18:14:29+00:00,27L
130,SHT88J,2019-03-08 08:17:55+00:00,27R
131,BAW821,2019-03-08 21:31:13+00:00,27L
132,BAW569,2019-03-08 20:03:13+00:00,27L
133,BAW33CE,2019-03-08 16:53:28+00:00,27L
134,SHT19W,2019-03-08 21:26:40+00:00,27L
135,SHT21X,2019-03-08 19:02:18+00:00,27L
136,SHT3J,2019-03-08 14:44:57+00:00,27R
137,BAW683,2019-03-08 16:17:29+00:00,27L
138,SHT9Y,2019-03-08 20:50:59+00:00,27L
139,BAW677,2019-03-08 19:23:59+00:00,27R
140,BAW831U,2019-03-08 08:16:29+00:00,27R
141,BAW154,2019-03-08 07:28:59+00:00,27R
142,BAW80KA,2019-03-08 18:10:48+00:00,27L
143,BAW4AB,2019-03-08 08:04:45+00:00,27R
144,BAW887,2019-03-08 17:47:38+00:00,27L
145,BAW391,2019-03-08 09:59:13+00:00,27R
146,BAW633,2019-03-08 20:49:22+00:00,27L
147,BAW783C,2019-03-08 22:47:10+00:00,27L
148,BAW901U,2019-03-08 08:07:22+00:00,27R
149,BAW719,2019-03-08 20:11:20+00:00,27L
150,SHT7H,2019-03-08 14:19:28+00:00,27R
151,BAW19LX,2019-03-08 19:54:14+00:00,27L
152,BAW853S,2019-03-08 07:44:11+00:00,27R
153,BAW885R,2019-03-08 12:12:40+00:00,27R
154,BAW9GM,2019-03-08 19:11:07+00:00,27L
155,BAW543Q,2019-03-08 08:08:47+00:00,27R
156,BAW6AM,2019-03-08 17:15:29+00:00,27L
157,BAW743U,2019-03-08 22:20:27+00:00,27L
158,BAW66GA,2019-03-08 16:02:36+00:00,27L
159,SHT88E,2019-03-08 20:37:59+00:00,27L
160,BAW463,2019-03-08 21:38:49+00:00,27L
161,BAW599,2019-03-08 09:58:06+00:00,27R
162,BAW835W,2019-03-08 14:16:56+00:00,27R
163,BAW303,2019-03-08 07:17:55+00:00,27R
164,SHT3T,2019-03-08 20:48:11+00:00,27L
165,SHT7P,2019-03-08 16:46:50+00:00,27L
166,SHT9C,2019-03-08 21:22:23+00:00,27L
167,SHT19S,2019-03-08 07:26:22+00:00,27R
168,BAW797G,2019-03-08 20:36:14+00:00,27L
169,SHT7Y,2019-03-08 10:04:25+00:00,27R
170,SHT7X,2019-03-08 20:56:32+00:00,27L
171,SHT88C,2019-03-08 16:11:45+00:00,27L
172,BAW234,2019-03-08 19:39:22+00:00,27L
173,BAW236,2019-03-08 06:30:59+00:00,27R
174,BAW347,2019-03-08 14:48:37+00:00,27R
175,BAW913U,2019-03-08 21:09:51+00:00,27L
176,BAW877,2019-03-08 18:44:46+00:00,27L
177,BAW745,2019-03-08 19:17:53+00:00,27L
178,BAW717T,2019-03-08 17:22:39+00:00,27L
179,BAW845D,2019-03-08 12:23:28+00:00,27R
180,BAW751,2019-03-08 07:27:50+00:00,27R
181,BAW847,2019-03-08 14:18:08+00:00,27R
182,BAW961L,2019-03-08 20:52:17+00:00,27L
183,SHT7U,2019-03-08 18:48:52+00:00,27L
184,VIR104L,2019-03-08 06:27:29+00:00,27L
185,BAW327,2019-03-08 21:14:20+00:00,27L
186,BAW439,2019-03-08 16:41:17+00:00,27L
187,VIR26Q,2019-03-08 19:42:27+00:00,27L
188,BAW781C,2019-03-08 20:08:28+00:00,27L
189,VIR412W,2019-03-08 16:25:56+00:00,27L
190,BEE4FK,2019-03-08 17:01:37+00:00,27L
191,BAW43HA,2019-03-08 21:21:14+00:00,27L
192,BAW771C,2019-03-08 08:55:58+00:00,27R
193,BAW779C,2019-03-08 16:21:37+00:00,27L
194,BAW955L,2019-03-08 19:31:31+00:00,27L
195,BAW545,2019-03-08 21:04:21+00:00,27L
196,SHT7R,2019-03-08 09:08:10+00:00,27R
197,BAW403,2019-03-08 16:39:53+00:00,27L
198,BAW707H,2019-03-08 21:55:59+00:00,27L
199,BAW75M,2019-03-08 12:40:25+00:00,27R
200,BAW733C,2019-03-08 17:10:27+00:00,27L
201,BAW949L,2019-03-08 11:26:25+00:00,27R
202,BAW593,2019-03-08 15:25:29+00:00,27L
