,callsign,stop,ILS_max
0,ETH700,2020-05-27 06:12:36+00:00,09R
1,QTR8850,2020-05-27 16:07:19+00:00,09R
2,QTR3EM,2020-05-27 11:04:22+00:00,09R
3,QTR8328,2020-05-27 11:10:39+00:00,09R
4,QTR8293,2020-05-27 15:13:59+00:00,09R
5,QTR8856,2020-05-27 06:21:44+00:00,09R
6,QTR8866,2020-05-27 20:02:27+00:00,09R
7,DAH2054,2020-05-27 11:26:29+00:00,09R
8,IBE31GB,2020-05-27 17:00:24+00:00,09R
9,AFR168Q,2020-05-27 06:34:16+00:00,09R
10,BCS6788,2020-05-27 12:56:29+00:00,09R
11,BCS13G,2020-05-27 07:49:38+00:00,09R
12,BCS6773,2020-05-27 19:21:54+00:00,09R
13,BCS35P,2020-05-27 19:33:52+00:00,09R
14,EWG6GC,2020-05-27 10:07:14+00:00,09R
15,DLH5AF,2020-05-27 07:22:37+00:00,09R
16,DLH8HR,2020-05-27 13:23:29+00:00,09R
17,BAW58L,2020-05-27 20:15:34+00:00,09R
18,BAW172,2020-05-27 06:54:16+00:00,09R
19,BAW9171,2020-05-27 15:39:17+00:00,09R
20,BAW112,2020-05-27 05:17:02+00:00,09R
21,BAW14K,2020-05-27 06:44:06+00:00,09R
22,SHT9B,2020-05-27 11:36:09+00:00,09R
23,BAW9257,2020-05-27 17:15:26+00:00,09R
24,BAW28,2020-05-27 03:42:23+00:00,27L
25,BAW32,2020-05-27 03:32:29+00:00,27L
26,BAW56,2020-05-27 17:41:15+00:00,09R
27,BAW168,2020-05-27 15:11:07+00:00,09R
28,BAW192,2020-05-27 10:48:37+00:00,09R
29,BAW6W,2020-05-27 05:20:44+00:00,09R
30,BAW639,2020-05-27 16:16:03+00:00,09R
31,BAW88,2020-05-27 14:04:27+00:00,09R
32,BAW244,2020-05-27 05:01:47+00:00,09R
33,BAW232,2020-05-27 16:18:38+00:00,09R
34,BAW12,2020-05-27 04:30:29+00:00,09R
35,BAW160,2020-05-27 18:19:01+00:00,09R
36,VIR682,2020-05-27 13:36:27+00:00,09R
37,BAW20R,2020-05-27 07:01:45+00:00,09R
38,BAW9178,2020-05-27 15:33:47+00:00,09R
39,VIR604L,2020-05-27 07:29:04+00:00,09R
40,BAW286,2020-05-27 11:56:46+00:00,09R
41,BAW98,2020-05-27 08:32:11+00:00,09R
42,BAW208,2020-05-27 14:28:29+00:00,09R
43,BAW138,2020-05-27 05:26:40+00:00,09R
44,BAW282,2020-05-27 08:44:25+00:00,09R
45,BAW226,2020-05-27 09:21:23+00:00,09R
46,BAW246,2020-05-27 05:31:55+00:00,09R
47,VIR251,2020-05-27 15:26:20+00:00,09R
48,BAW296,2020-05-27 08:50:56+00:00,09R
49,BAW18,2020-05-27 13:08:58+00:00,09R
50,BAW45B,2020-05-27 05:09:29+00:00,09R
51,VIR688,2020-05-27 06:00:47+00:00,09R
52,VIR686Q,2020-05-27 08:02:32+00:00,09R
53,BAW493U,2020-05-27 17:44:37+00:00,09R
54,BAW431,2020-05-27 10:46:21+00:00,09R
55,BAW164,2020-05-27 18:10:52+00:00,09R
56,AFL2582,2020-05-27 14:14:03+00:00,09R
57,AFL2578,2020-05-27 05:04:17+00:00,09R
58,LZB851,2020-05-27 15:36:59+00:00,09R
59,FIN7WG,2020-05-27 16:10:29+00:00,09R
60,FIN3ML,2020-05-27 07:54:19+00:00,09R
61,AEE4600,2020-05-27 09:01:23+00:00,09R
62,KZR1385,2020-05-27 15:23:58+00:00,09R
63,KLM1007,2020-05-27 08:22:58+00:00,09R
64,LOT8603,2020-05-27 10:29:05+00:00,09R
65,SAS531,2020-05-27 11:49:12+00:00,09R
66,SWR46V,2020-05-27 12:27:46+00:00,09R
67,THY6139,2020-05-27 08:29:22+00:00,09R
68,THY6133,2020-05-27 14:50:49+00:00,09R
69,EIN7EG,2020-05-27 15:47:24+00:00,09R
70,EIN9RV,2020-05-27 08:41:24+00:00,09R
71,AZA202,2020-05-27 09:41:10+00:00,09R
72,EIN154,2020-05-27 07:26:19+00:00,09R
73,EIN17J,2020-05-27 18:01:14+00:00,09R
74,AZA20Y,2020-05-27 17:28:29+00:00,09R
75,AZA97U,2020-05-27 14:31:24+00:00,09R
76,ICE450,2020-05-27 11:21:59+00:00,09R
77,MLT968F,2020-05-27 17:11:09+00:00,09R
78,SVA115,2020-05-27 14:54:39+00:00,09R
79,KAL907,2020-05-27 16:13:28+00:00,09R
80,KAL539,2020-05-27 17:36:58+00:00,09R
81,ELY304,2020-05-27 12:59:32+00:00,09R
82,ELY223,2020-05-27 13:19:58+00:00,09R
83,ISR997,2020-05-27 18:38:25+00:00,09R
84,PIA785,2020-05-27 15:00:19+00:00,09R
85,SIA322,2020-05-27 04:46:09+00:00,09R
86,CCA577,2020-05-27 14:23:54+00:00,09R
87,CCA937,2020-05-27 16:41:21+00:00,09R
88,CCA855,2020-05-27 19:00:52+00:00,09R
89,CCA787,2020-05-27 11:54:53+00:00,09R
90,CSN303,2020-05-27 13:43:05+00:00,09R
91,CSN8143,2020-05-27 20:53:29+00:00,09R
92,CCA639,2020-05-27 17:54:04+00:00,09R
93,CES551,2020-05-27 17:47:11+00:00,09R
94,CSN673,2020-05-27 18:14:59+00:00,09R
95,CBJ145,2020-05-27 18:44:27+00:00,09R
96,CPA255,2020-05-27 05:11:49+00:00,09R
97,CPA251,2020-05-27 03:51:32+00:00,27L
98,QFA9,2020-05-27 04:00:09+00:00,27L
99,JAL43,2020-05-27 14:11:04+00:00,09R
100,THA916D,2020-05-27 17:56:49+00:00,09R
101,GFA007,2020-05-27 05:34:53+00:00,09R
102,UAE3,2020-05-27 07:44:21+00:00,09R
103,UAE9943,2020-05-27 13:16:41+00:00,09R
104,UAE1,2020-05-27 10:43:45+00:00,09R
105,ETD59V,2020-05-27 10:10:44+00:00,09R
106,EVA069,2020-05-27 17:20:26+00:00,09R
107,UAL14,2020-05-27 05:54:12+00:00,09R
108,UAL931,2020-05-27 06:51:52+00:00,09R
109,DAL16,2020-05-27 05:14:31+00:00,09R
110,UAL2804,2020-05-27 17:49:49+00:00,09R
111,AAL38,2020-05-27 09:28:29+00:00,09R
112,AAL9710,2020-05-27 05:06:57+00:00,09R
113,AAL50,2020-05-27 05:39:02+00:00,09R
114,ACA848,2020-05-27 06:57:29+00:00,09R
115,CJT985,2020-05-27 14:26:05+00:00,09R
