,callsign,stop,ILS_max
0,SAA234,2020-03-19 06:10:31+00:00,09R
1,MSR779,2020-03-19 13:49:24+00:00,09L
2,MSR777,2020-03-19 11:56:49+00:00,09L
3,ETH700,2020-03-19 06:22:43+00:00,09L
4,QTR4LA,2020-03-19 12:51:29+00:00,09R
5,QTR1VU,2020-03-19 11:38:44+00:00,09L
6,QTR5DR,2020-03-19 06:26:45+00:00,09R
7,QTR5CF,2020-03-19 19:42:53+00:00,09L
8,QTR5AT,2020-03-19 17:13:43+00:00,09L
9,AZA97U,2020-03-19 15:09:38+00:00,09L
10,IBE31AA,2020-03-19 09:14:22+00:00,09L
11,IBE3172,2020-03-19 16:55:26+00:00,09L
12,AFR73CR,2020-03-19 10:05:42+00:00,09R
13,AFR168H,2020-03-19 07:46:28+00:00,09R
14,AFR37EM,2020-03-19 18:05:29+00:00,09L
15,EWG6GC,2020-03-19 11:25:57+00:00,09L
16,BCS6718,2020-03-19 09:38:42+00:00,09R
17,BCS6757,2020-03-19 20:38:37+00:00,09L
18,BCS6773,2020-03-19 20:22:54+00:00,09L
19,EWG12H,2020-03-19 14:25:59+00:00,09L
20,EWG6VP,2020-03-19 06:53:24+00:00,09R
21,EWG1AT,2020-03-19 18:18:23+00:00,09L
22,EWG468,2020-03-19 18:22:13+00:00,09L
23,EWG460,2020-03-19 08:32:44+00:00,09R
24,DLH9YF,2020-03-19 18:09:09+00:00,09L
25,DLH900,2020-03-19 08:13:07+00:00,09R
26,DLH3KW,2020-03-19 14:23:46+00:00,09L
27,DLH5HV,2020-03-19 16:40:36+00:00,09L
28,DLH9VV,2020-03-19 07:49:55+00:00,09L
29,EWG2460,2020-03-19 13:43:08+00:00,09L
30,EWG7ST,2020-03-19 07:34:22+00:00,09R
31,EWG79R,2020-03-19 07:53:13+00:00,09L
32,EWG4C,2020-03-19 13:41:12+00:00,09L
33,BAW8C,2020-03-19 14:08:59+00:00,09L
34,BAW32N,2020-03-19 06:35:07+00:00,09L
35,BAW34N,2020-03-19 10:39:18+00:00,09L
36,BAW72,2020-03-19 06:30:51+00:00,09L
37,BAW124,2020-03-19 06:56:59+00:00,09L
38,BAW14K,2020-03-19 08:59:37+00:00,09L
39,BAW82,2020-03-19 14:14:18+00:00,09L
40,BAW24R,2020-03-19 09:56:45+00:00,09L
41,BAW80G,2020-03-19 08:28:44+00:00,09L
42,BAW29G,2020-03-19 18:35:31+00:00,09L
43,BAW9E,2020-03-19 06:11:51+00:00,09L
44,BAW64M,2020-03-19 06:04:22+00:00,09L
45,BAW92W,2020-03-19 13:22:17+00:00,09L
46,BAW164,2020-03-19 19:38:29+00:00,09L
47,BAW42,2020-03-19 07:10:57+00:00,09L
48,BAW58D,2020-03-19 09:09:34+00:00,09L
49,BAW282,2020-03-19 09:54:22+00:00,09L
50,BAW48Q,2020-03-19 11:45:29+00:00,09L
51,BAW11J,2020-03-19 06:18:44+00:00,09R
52,BAW58L,2020-03-19 04:32:32+00:00,09R
53,BAW78,2020-03-19 05:09:11+00:00,09R
54,BAW20R,2020-03-19 06:45:20+00:00,09L
55,BAW116,2020-03-19 07:13:15+00:00,09L
56,BAW74,2020-03-19 04:34:51+00:00,09R
57,BAW178,2020-03-19 19:09:45+00:00,09L
58,BAW176A,2020-03-19 06:40:02+00:00,09L
59,BAW280,2020-03-19 12:18:20+00:00,09L
60,BAW71F,2020-03-19 09:49:31+00:00,09L
61,BAW108,2020-03-19 14:43:47+00:00,09L
62,BAW18A,2020-03-19 10:34:54+00:00,09L
63,BAW256,2020-03-19 14:34:29+00:00,09L
64,BAW142,2020-03-19 06:59:05+00:00,09L
65,BAW51B,2020-03-19 06:47:50+00:00,09L
66,BAW6B,2020-03-19 14:16:29+00:00,09L
67,BAW40F,2020-03-19 06:05:35+00:00,09R
68,BAW19LX,2020-03-19 19:53:56+00:00,09L
69,BAW465M,2020-03-19 21:35:58+00:00,09L
70,BAW397,2020-03-19 13:54:29+00:00,09L
71,BAW399R,2020-03-19 18:07:18+00:00,09L
72,SHT90P,2020-03-19 09:40:50+00:00,09L
73,SHT13L,2020-03-19 20:11:01+00:00,09L
74,SHT88C,2020-03-19 15:54:58+00:00,09L
75,SHT9Z,2020-03-19 11:22:21+00:00,09L
76,BAW731,2020-03-19 15:36:24+00:00,09L
77,SHT88E,2020-03-19 20:18:34+00:00,09L
78,BAW721,2020-03-19 17:51:07+00:00,09L
79,SHT64U,2020-03-19 18:03:36+00:00,09L
80,SHT88T,2020-03-19 09:36:39+00:00,09L
81,BAW969H,2020-03-19 13:51:51+00:00,09L
82,SHT7U,2020-03-19 18:41:10+00:00,09L
83,BAW9GM,2020-03-19 18:25:02+00:00,09L
84,SHT1467,2020-03-19 08:17:40+00:00,09L
85,SHT13E,2020-03-19 10:32:58+00:00,09L
86,SHT19XG,2020-03-19 21:16:43+00:00,09L
87,BAW3HK,2020-03-19 20:03:40+00:00,09L
88,BAW349,2020-03-19 21:40:07+00:00,09L
89,SHT19U,2020-03-19 10:36:59+00:00,09L
90,BAW735,2020-03-19 19:07:39+00:00,09L
91,SHT21V,2020-03-19 12:01:44+00:00,09L
92,BAW725,2020-03-19 10:51:32+00:00,09L
93,SHT7X,2020-03-19 20:08:21+00:00,09L
94,BAW779C,2020-03-19 16:30:26+00:00,09L
95,SHT9C,2020-03-19 20:54:40+00:00,09L
96,BAW507,2020-03-19 15:20:43+00:00,09L
97,BAW961L,2020-03-19 21:49:29+00:00,09L
98,SHT7R,2020-03-19 08:56:21+00:00,09L
99,BAW799,2020-03-19 14:46:18+00:00,09L
100,BAW87AM,2020-03-19 20:36:52+00:00,09L
101,BAW12DT,2020-03-19 18:58:16+00:00,09L
102,BAW503,2020-03-19 20:50:52+00:00,09R
103,BAW236,2020-03-19 07:09:52+00:00,09L
104,BAW43HA,2020-03-19 20:52:49+00:00,09L
105,BAW983,2020-03-19 14:42:11+00:00,09L
106,BAW457,2020-03-19 12:00:11+00:00,09L
107,SHT7A,2020-03-19 20:58:20+00:00,09L
108,SHT7P,2020-03-19 16:28:43+00:00,09L
109,SHT19BT,2020-03-19 20:34:08+00:00,09L
110,SHT3F,2020-03-19 13:32:14+00:00,09L
111,BAW819,2020-03-19 19:04:34+00:00,09L
112,BAW309,2020-03-19 11:53:58+00:00,09L
113,BAW40YL,2020-03-19 18:38:22+00:00,09L
114,BAW767V,2020-03-19 18:01:34+00:00,09L
