,callsign,stop,ILS_max
0,SAA234,2019-05-06 05:32:49+00:00,27L
1,MSR761,2019-05-06 13:50:18+00:00,27L
2,MSR777,2019-05-06 12:26:53+00:00,27L
3,MSR779,2019-05-06 19:38:44+00:00,27R
4,ETH710,2019-05-06 15:58:06+00:00,27R
5,QTR2NX,2019-05-06 12:03:51+00:00,27L
6,QTR5ML,2019-05-06 19:06:22+00:00,27R
7,QTR011,2019-05-06 07:45:27+00:00,27L
8,QTR8291,2019-05-06 12:47:14+00:00,27L
9,QTR007,2019-05-06 12:54:35+00:00,27L
10,DAH2054,2019-05-06 15:41:58+00:00,27R
11,IBE31ZP,2019-05-06 08:26:29+00:00,27L
12,IBE31SA,2019-05-06 09:09:48+00:00,27L
13,IBE3170,2019-05-06 07:10:28+00:00,27L
14,IBE31KA,2019-05-06 13:37:47+00:00,27L
15,IBE31ZB,2019-05-06 15:29:52+00:00,27R
16,IBE31GG,2019-05-06 16:14:43+00:00,27R
17,AFR76WX,2019-05-06 12:24:29+00:00,27L
18,AFR158R,2019-05-06 09:36:45+00:00,27L
19,AFR82FE,2019-05-06 06:36:22+00:00,27L
20,TAP135P,2019-05-06 11:31:08+00:00,27L
21,EWG79R,2019-05-06 06:57:55+00:00,27L
22,BCS806P,2019-05-06 19:59:50+00:00,27R
23,EWG6VP,2019-05-06 06:04:26+00:00,27L
24,EWG6GC,2019-05-06 10:17:28+00:00,27L
25,EWG464,2019-05-06 13:32:17+00:00,27L
26,DLH900,2019-05-06 07:31:09+00:00,27L
27,DLH902,2019-05-06 08:25:22+00:00,27L
28,DLH6KJ,2019-05-06 16:39:57+00:00,27R
29,DLH4LK,2019-05-06 16:13:16+00:00,27R
30,DLH4EM,2019-05-06 09:27:43+00:00,27L
31,EWG460,2019-05-06 07:55:19+00:00,27L
32,DLH7MA,2019-05-06 13:48:58+00:00,27L
33,DLH9MM,2019-05-06 11:37:57+00:00,27L
34,DLH7XL,2019-05-06 14:53:55+00:00,27R
35,DLH3RL,2019-05-06 11:36:39+00:00,27L
36,DLH3WU,2019-05-06 06:49:09+00:00,27L
37,DLH6HV,2019-05-06 08:31:08+00:00,27L
38,DLH3MM,2019-05-06 07:16:28+00:00,27L
39,DLH9LK,2019-05-06 18:38:27+00:00,27R
40,EWG30N,2019-05-06 06:55:26+00:00,27L
41,EWG4C,2019-05-06 12:53:37+00:00,27L
42,BAW190,2019-05-06 08:34:17+00:00,27L
43,BAW17V,2019-05-06 10:24:26+00:00,27L
44,BAW34N,2019-05-06 13:16:47+00:00,27L
45,BAW78,2019-05-06 07:56:20+00:00,27L
46,BAW68V,2019-05-06 09:25:53+00:00,27L
47,BAW51B,2019-05-06 07:59:29+00:00,27L
48,BAW5CA,2019-05-06 05:33:55+00:00,27R
49,BAW66V,2019-05-06 05:23:54+00:00,27L
50,BAW98,2019-05-06 08:50:15+00:00,27L
51,BAW156,2019-05-06 11:03:24+00:00,27L
52,BAW262,2019-05-06 04:20:24+00:00,27R
53,BAW124,2019-05-06 05:03:18+00:00,27R
54,BAW14K,2019-05-06 09:18:41+00:00,27L
