,callsign,stop,ILS_max
0,SAA234,2019-03-14 06:23:31+00:00,27L
1,MSR777,2019-03-14 13:08:29+00:00,27L
2,MSR779,2019-03-14 21:51:19+00:00,27R
3,ETH700,2019-03-14 06:33:13+00:00,27L
4,QTR007,2019-03-14 13:17:29+00:00,27L
5,QTR5ML,2019-03-14 20:07:52+00:00,27R
6,QTR001,2019-03-14 17:18:14+00:00,27R
7,QTR2NX,2019-03-14 12:36:24+00:00,27L
8,QTR5DR,2019-03-14 06:30:19+00:00,27L
9,IBE31MB,2019-03-14 16:39:23+00:00,27R
10,IBE3162,2019-03-14 10:50:43+00:00,27L
11,IBE31YL,2019-03-14 11:17:55+00:00,27L
12,IBE31GL,2019-03-14 15:35:07+00:00,27R
13,IBE3170,2019-03-14 08:54:35+00:00,27L
14,VLG78AL,2019-03-14 18:11:23+00:00,27R
15,AFR1680,2019-03-14 07:47:40+00:00,27L
16,AFR92YH,2019-03-14 11:00:59+00:00,27L
17,TAP1352,2019-03-14 13:02:18+00:00,27L
18,AFR178R,2019-03-14 14:21:57+00:00,27L
19,AFR23GC,2019-03-14 17:54:36+00:00,27R
20,EWG5TV,2019-03-14 18:29:11+00:00,27R
21,BCS6757,2019-03-14 21:56:50+00:00,27R
22,EWG6VP,2019-03-14 07:23:10+00:00,27L
23,EWG12H,2019-03-14 15:54:45+00:00,27R
24,EWG464,2019-03-14 15:56:04+00:00,27R
25,EWG79R,2019-03-14 09:52:16+00:00,27L
26,DLH8JR,2019-03-14 20:17:08+00:00,27R
27,DLH902,2019-03-14 10:17:12+00:00,27L
28,DLH9VT,2019-03-14 13:34:32+00:00,27L
29,DLH9XV,2019-03-14 07:58:55+00:00,27L
30,DLH9AF,2019-03-14 18:18:46+00:00,27R
31,DLH908,2019-03-14 15:53:21+00:00,27R
32,DLH900,2019-03-14 09:28:29+00:00,27L
33,DLH8NL,2019-03-14 11:02:27+00:00,27L
34,DLH4HU,2019-03-14 08:07:55+00:00,27L
35,DLH7WA,2019-03-14 13:32:54+00:00,27L
36,DLH2FN,2019-03-14 12:10:51+00:00,27L
37,DLH6AN,2019-03-14 17:28:55+00:00,27R
38,EWG6GC,2019-03-14 12:40:46+00:00,27L
39,EWG460,2019-03-14 09:45:18+00:00,27L
40,EWG30N,2019-03-14 08:56:28+00:00,27L
41,EWG9TV,2019-03-14 14:20:48+00:00,27L
42,EWG4C,2019-03-14 14:32:27+00:00,27L
43,AFL2584,2019-03-14 20:58:29+00:00,27R
44,BAW8C,2019-03-14 14:41:42+00:00,27L
45,BAW58L,2019-03-14 05:57:35+00:00,27R
46,BAW32N,2019-03-14 06:48:35+00:00,27L
47,BAW262,2019-03-14 04:56:45+00:00,27R
48,BAW124,2019-03-14 06:40:53+00:00,27R
49,BAW66V,2019-03-14 08:51:35+00:00,27R
50,BAW5CA,2019-03-14 06:09:29+00:00,27R
51,BAW108,2019-03-14 14:38:43+00:00,27L
52,BAW64M,2019-03-14 06:51:59+00:00,27L
53,BAW45B,2019-03-14 06:12:29+00:00,27R
54,BAW106,2019-03-14 06:07:56+00:00,27L
55,BAW72A,2019-03-14 13:35:38+00:00,27L
56,BAW38P,2019-03-14 13:37:20+00:00,27L
57,BAW42,2019-03-14 06:56:38+00:00,27L
58,BAW78,2019-03-14 05:32:48+00:00,27R
59,BAW80G,2019-03-14 08:38:57+00:00,27L
60,BAW14K,2019-03-14 09:34:20+00:00,27L
61,BAW274,2019-03-14 14:36:45+00:00,27L
62,BAW210,2019-03-14 12:57:54+00:00,27L
63,BAW74,2019-03-14 04:41:49+00:00,27R
64,BAW282,2019-03-14 10:33:59+00:00,27L
65,BAW20R,2019-03-14 06:31:39+00:00,27R
66,BAW48Q,2019-03-14 11:55:20+00:00,27L
67,BAW82,2019-03-14 14:47:17+00:00,27L
68,BAW142,2019-03-14 10:05:20+00:00,27L
69,BAW176A,2019-03-14 07:17:29+00:00,27L
70,BAW10,2019-03-14 18:40:20+00:00,27R
71,BAW244,2019-03-14 06:54:08+00:00,27L
72,BAW40F,2019-03-14 06:04:33+00:00,27L
73,BAW198,2019-03-14 14:58:19+00:00,27L
74,BAW6B,2019-03-14 14:15:37+00:00,27L
75,BAW168,2019-03-14 18:37:10+00:00,27R
76,BAW256,2019-03-14 18:54:23+00:00,27R
77,BAW81V,2019-03-14 07:03:26+00:00,27L
78,BAW92W,2019-03-14 13:22:59+00:00,27L
79,SHT19U,2019-03-14 11:35:44+00:00,27L
80,SHT90P,2019-03-14 10:52:41+00:00,27L
81,SHT9K,2019-03-14 16:09:59+00:00,27R
82,BAW575,2019-03-14 20:03:43+00:00,27R
83,BAW977,2019-03-14 12:54:59+00:00,27L
84,BAW725,2019-03-14 12:06:20+00:00,27L
85,BAW379,2019-03-14 19:31:22+00:00,27R
86,BAW791,2019-03-14 13:20:19+00:00,27L
87,BAW377,2019-03-14 08:50:53+00:00,27L
88,BAW939,2019-03-14 14:00:46+00:00,27L
89,SHT3P,2019-03-14 11:10:47+00:00,27L
90,BAW991,2019-03-14 12:18:59+00:00,27L
91,SHT88C,2019-03-14 18:01:28+00:00,27R
92,SHT21V,2019-03-14 13:55:29+00:00,27L
93,SHT9U,2019-03-14 09:18:58+00:00,27L
94,BAW391,2019-03-14 11:19:54+00:00,27L
95,BAW971,2019-03-14 08:47:27+00:00,27L
96,BAW75M,2019-03-14 13:40:08+00:00,27L
