,callsign,stop,ILS_max
0,SAA234,2019-05-11 05:38:12+00:00,27L
1,MSR777,2019-05-11 12:25:21+00:00,27L
2,MSR779,2019-05-11 19:42:44+00:00,27R
3,RAM804,2019-05-11 18:14:41+00:00,27R
4,TAR790,2019-05-11 16:10:12+00:00,27R
5,ETH700,2019-05-11 05:45:10+00:00,27L
6,KQA100,2019-05-11 15:13:57+00:00,27R
7,MAU42,2019-05-11 10:05:28+00:00,27L
8,QTR001,2019-05-11 16:20:55+00:00,27R
9,QTR5ML,2019-05-11 19:02:47+00:00,27R
10,QTR007,2019-05-11 12:41:20+00:00,27L
11,QTR5DR,2019-05-11 05:31:11+00:00,27L
12,QTR2NX,2019-05-11 11:36:37+00:00,27L
13,QTR8291,2019-05-11 13:32:44+00:00,27L
14,DAH2054,2019-05-11 12:11:55+00:00,27L
15,AZA79A,2019-05-11 16:30:56+00:00,27R
16,IBE31ZP,2019-05-11 08:22:23+00:00,27L
17,IBE31PP,2019-05-11 17:24:14+00:00,27R
18,IBE31SA,2019-05-11 09:13:52+00:00,27L
19,IBE3170,2019-05-11 07:06:49+00:00,27L
20,IBE31KA,2019-05-11 13:45:46+00:00,27L
21,VLG7104,2019-05-11 18:40:42+00:00,27R
22,AFR76WX,2019-05-11 13:10:14+00:00,27L
23,AFR158R,2019-05-11 09:11:24+00:00,27L
24,AFR82FE,2019-05-11 06:41:59+00:00,27L
25,AFR138Q,2019-05-11 20:23:54+00:00,27R
26,BCS36A,2019-05-11 20:15:49+00:00,27R
27,BCS6740,2019-05-11 13:34:50+00:00,27L
28,EWG30N,2019-05-11 06:51:52+00:00,27L
29,EWG9TV,2019-05-11 12:28:58+00:00,27L
30,BCS6778,2019-05-11 21:28:18+00:00,27R
31,BCS6768,2019-05-11 14:02:46+00:00,27R
32,BCS6788,2019-05-11 18:34:39+00:00,27R
33,EWG6VP,2019-05-11 05:54:42+00:00,27L
34,EWG79R,2019-05-11 06:35:20+00:00,27L
35,EWG1AT,2019-05-11 17:25:26+00:00,27R
36,EWG6GC,2019-05-11 10:10:28+00:00,27L
37,DLH6HV,2019-05-11 08:23:57+00:00,27L
38,DLH3MM,2019-05-11 06:58:18+00:00,27L
39,DLH9LK,2019-05-11 18:30:54+00:00,27R
40,DLH4EM,2019-05-11 09:30:59+00:00,27L
41,DLH6HT,2019-05-11 17:55:23+00:00,27R
42,DLH900,2019-05-11 07:28:42+00:00,27L
43,DLH8NL,2019-05-11 21:03:40+00:00,27R
44,DLH3RL,2019-05-11 12:22:29+00:00,27L
45,DLH3WU,2019-05-11 06:31:23+00:00,27L
46,DLH6KJ,2019-05-11 16:43:52+00:00,27R
47,DLH7MA,2019-05-11 13:57:06+00:00,27L
48,DLH902,2019-05-11 08:28:49+00:00,27L
49,DLH9MM,2019-05-11 11:41:58+00:00,27L
50,EWG460,2019-05-11 07:47:26+00:00,27L
51,DLH2NE,2019-05-11 15:20:38+00:00,27R
52,DLH5MW,2019-05-11 19:24:58+00:00,27R
53,DLH4LK,2019-05-11 15:57:44+00:00,27R
54,EWG12H,2019-05-11 17:21:55+00:00,27R
55,EWG4C,2019-05-11 12:47:25+00:00,27L
56,BAW58L,2019-05-11 05:03:25+00:00,27L
57,BAW3C,2019-05-11 10:21:21+00:00,27L
58,BAW142,2019-05-11 11:24:37+00:00,27L
59,BAW210,2019-05-11 11:20:07+00:00,27L
60,BAW5CA,2019-05-11 05:21:43+00:00,27L
61,BAW106,2019-05-11 05:15:49+00:00,27R
62,BAW188,2019-05-11 08:39:25+00:00,27L
63,BAW71F,2019-05-11 09:40:08+00:00,27L
64,BAW124,2019-05-11 05:04:24+00:00,27R
65,BAW14K,2019-05-11 08:01:28+00:00,27L
66,BAW262,2019-05-11 05:06:50+00:00,27R
67,BAW23T,2019-05-11 10:16:04+00:00,27L
68,BAW154,2019-05-11 10:55:44+00:00,27L
69,BAW116,2019-05-11 06:52:54+00:00,27L
70,BAW82,2019-05-11 13:15:16+00:00,27L
71,BAW282,2019-05-11 08:43:38+00:00,27L
72,BAW156,2019-05-11 10:59:53+00:00,27L
73,BAW17V,2019-05-11 10:06:55+00:00,27L
74,BAW34N,2019-05-11 08:55:39+00:00,27L
75,BAW190,2019-05-11 08:20:42+00:00,27L
76,BAW68V,2019-05-11 09:05:09+00:00,27L
77,BAW252M,2019-05-11 10:03:59+00:00,27L
78,BAW78,2019-05-11 05:34:29+00:00,27R
79,BAW74,2019-05-11 04:24:46+00:00,27R
80,BAW64M,2019-05-11 05:29:50+00:00,27R
81,BAW20R,2019-05-11 05:16:50+00:00,27L
82,BAW38P,2019-05-11 12:26:55+00:00,27L
83,BAW66V,2019-05-11 05:42:38+00:00,27L
84,BAW11J,2019-05-11 05:33:22+00:00,27L
85,BAW178,2019-05-11 18:11:24+00:00,27R
86,BAW176A,2019-05-11 06:27:05+00:00,27L
87,BAW172,2019-05-11 07:17:11+00:00,27L
88,BAW6W,2019-05-11 09:32:29+00:00,27L
89,BAW81V,2019-05-11 05:41:29+00:00,27R
90,BAW4EA,2019-05-11 05:43:56+00:00,27R
91,BAW40F,2019-05-11 05:12:29+00:00,27L
92,BAW54,2019-05-11 06:08:48+00:00,27L
93,BAW244,2019-05-11 05:55:59+00:00,27L
94,BAW10,2019-05-11 18:58:43+00:00,27R
95,BAW29G,2019-05-11 17:56:56+00:00,27R
96,BAW196E,2019-05-11 10:34:47+00:00,27L
97,BAW51B,2019-05-11 07:51:41+00:00,27L
98,BAW80G,2019-05-11 09:08:10+00:00,27L
99,BAW160,2019-05-11 05:27:29+00:00,27R
100,BAW198,2019-05-11 17:12:28+00:00,27R
101,BAW48Q,2019-05-11 11:40:13+00:00,27L
102,BAW711,2019-05-11 09:50:10+00:00,27L
103,BAW315,2019-05-11 13:17:53+00:00,27L
104,BAW341,2019-05-11 07:19:05+00:00,27L
105,BAW59G,2019-05-11 18:05:27+00:00,27R
106,BAW569,2019-05-11 21:42:31+00:00,27R
107,BAW579V,2019-05-11 13:19:24+00:00,27L
108,BAW709,2019-05-11 06:56:59+00:00,27L
109,BAW4DP,2019-05-11 10:42:22+00:00,27L
110,BAW553,2019-05-11 12:21:16+00:00,27L
111,BAW27G,2019-05-11 11:28:57+00:00,27L
112,BAW751,2019-05-11 06:13:12+00:00,27L
113,BAW81D,2019-05-11 15:41:59+00:00,27R
114,BAW737,2019-05-11 20:43:00+00:00,27R
115,SHT3N,2019-05-11 06:41:05+00:00,27L
116,BAW429,2019-05-11 09:22:51+00:00,27L
117,BAW779C,2019-05-11 15:52:28+00:00,27R
118,BAW541A,2019-05-11 12:19:58+00:00,27L
119,BAW733C,2019-05-11 16:58:56+00:00,27R
120,SHT1467,2019-05-11 07:12:07+00:00,27L
121,BAW38DB,2019-05-11 08:54:20+00:00,27L
122,BAW771C,2019-05-11 07:41:52+00:00,27L
123,BAW357,2019-05-11 21:32:03+00:00,27R
124,BAW715T,2019-05-11 15:30:29+00:00,27R
125,BAW937,2019-05-11 09:56:58+00:00,27L
126,BAW349,2019-05-11 20:26:06+00:00,27R
127,BAW8RM,2019-05-11 13:58:26+00:00,27L
128,BAW347,2019-05-11 13:37:26+00:00,27L
129,BAW831U,2019-05-11 07:34:42+00:00,27L
130,BAW85GA,2019-05-11 13:50:51+00:00,27L
131,BAW901U,2019-05-11 06:55:57+00:00,27L
132,SHT19T,2019-05-11 18:27:24+00:00,27R
133,SHT21Z,2019-05-11 12:37:22+00:00,27L
134,SHT90P,2019-05-11 08:35:07+00:00,27L
135,SHT19M,2019-05-11 11:14:56+00:00,27L
136,BAW767V,2019-05-11 17:02:07+00:00,27R
137,BAW935,2019-05-11 06:48:39+00:00,27L
138,BAW975H,2019-05-11 16:35:51+00:00,27R
139,SHT9B,2019-05-11 11:27:29+00:00,27L
140,BAW343E,2019-05-11 11:26:29+00:00,27L
141,SHT3U,2019-05-11 11:56:29+00:00,27L
142,BA42DB,2019-05-11 10:43:45+00:00,27L
143,BAW303,2019-05-11 06:14:21+00:00,27L
144,SHT9C,2019-05-11 19:26:29+00:00,27R
145,BAW5LG,2019-05-11 10:47:48+00:00,27L
