,callsign,stop,ILS_max
0,TAR701,2021-03-27 11:23:18+00:00,28
1,QTR3ML,2021-03-27 11:11:03+00:00,28
2,AEA65EQ,2021-03-27 09:21:18+00:00,28
3,IBE3464,2021-03-27 09:29:28+00:00,28
4,VLG6244,2021-03-27 07:22:23+00:00,34
5,PEA302,2021-03-27 05:07:37+00:00,34
6,FHSKJ,2021-03-27 20:12:10+00:00,28
7,BVR40,2021-03-27 13:37:06+00:00,28
8,AHO855H,2021-03-27 13:34:19+00:00,28
9,DLH1JR,2021-03-27 15:26:05+00:00,28
10,DLH2AR,2021-03-27 12:55:54+00:00,28
11,AHO683G,2021-03-27 20:19:18+00:00,28
12,CFG1775,2021-03-27 09:44:56+00:00,28
13,CFG1EF,2021-03-27 15:32:48+00:00,28
14,DLH3YY,2021-03-27 07:20:35+00:00,34
15,DLH8VU,2021-03-27 07:33:38+00:00,34
16,DCDAS,2021-03-27 18:36:27+00:00,28
17,DFJNP,2021-03-27 07:00:28+00:00,34
18,DFJNP,2021-03-27 16:22:14+00:00,28
19,DIGEL,2021-03-27 11:17:57+00:00,28
20,BAW716,2021-03-27 13:19:41+00:00,28
21,AUA5BL,2021-03-27 17:50:29+00:00,28
22,AOJ52B,2021-03-27 08:43:50+00:00,28
23,OEGDS,2021-03-27 12:58:57+00:00,28
24,FIN5DL,2021-03-27 17:07:50+00:00,28
25,AEE5SZ,2021-03-27 09:19:37+00:00,28
26,KLM71Q,2021-03-27 21:00:48+00:00,28
27,KLM21W,2021-03-27 15:36:29+00:00,28
28,SPCMR,2021-03-27 11:07:46+00:00,28
29,BNI5V,2021-03-27 16:40:14+00:00,28
30,LOT411,2021-03-27 09:39:13+00:00,28
31,NJE358G,2021-03-27 09:17:42+00:00,28
32,NJE780W,2021-03-27 11:30:20+00:00,28
33,NJE040B,2021-03-27 08:08:21+00:00,28
34,NJE827K,2021-03-27 10:59:30+00:00,28
35,NJE593C,2021-03-27 14:57:27+00:00,28
36,HBFVD,2021-03-27 10:19:13+00:00,28
37,CAZ401,2021-03-27 15:30:18+00:00,28
38,EDW28Y,2021-03-27 18:06:31+00:00,28
39,EDW403,2021-03-27 12:42:49+00:00,28
40,EDW231Z,2021-03-27 18:55:07+00:00,28
41,SWR218R,2021-03-27 14:08:22+00:00,28
42,SWR805G,2021-03-27 07:31:09+00:00,34
43,SWR262D,2021-03-27 15:42:49+00:00,28
44,SWR977,2021-03-27 12:33:47+00:00,28
45,SWR1495,2021-03-27 07:24:29+00:00,34
46,SWR831R,2021-03-27 14:34:39+00:00,28
47,SWR2815,2021-03-27 19:03:03+00:00,28
48,SWR35Q,2021-03-27 13:32:04+00:00,28
49,SWR174B,2021-03-27 13:43:16+00:00,28
50,SWR254X,2021-03-27 19:53:17+00:00,28
51,SWR85X,2021-03-27 14:10:18+00:00,28
52,SWR55R,2021-03-27 13:41:36+00:00,28
53,SWR169A,2021-03-27 14:06:21+00:00,28
54,SWR101R,2021-03-27 13:45:08+00:00,28
55,SWR2291,2021-03-27 14:15:20+00:00,28
56,SWR1357,2021-03-27 07:28:58+00:00,34
57,SWR165V,2021-03-27 19:26:31+00:00,28
58,SWR1251,2021-03-27 14:03:24+00:00,28
59,SWR202V,2021-03-27 19:51:02+00:00,28
60,SWR57PU,2021-03-27 13:54:39+00:00,28
61,SWR1279,2021-03-27 07:40:21+00:00,34
62,SWR2159,2021-03-27 13:30:18+00:00,28
63,SWR971,2021-03-27 18:48:28+00:00,28
64,SWR1069,2021-03-27 09:47:20+00:00,28
65,SWR109A,2021-03-27 14:18:56+00:00,28
66,SWR215T,2021-03-27 20:32:13+00:00,28
67,SWR33J,2021-03-27 13:59:09+00:00,28
68,SWR213D,2021-03-27 18:38:35+00:00,28
69,SWR2713,2021-03-27 05:55:05+00:00,34
70,SWR283W,2021-03-27 13:28:15+00:00,28
71,SWR19R,2021-03-27 09:54:34+00:00,28
72,EDW131G,2021-03-27 19:30:40+00:00,28
73,SWR211D,2021-03-27 14:30:11+00:00,28
74,SWR55X,2021-03-27 18:59:43+00:00,28
75,SWR63D,2021-03-27 13:38:47+00:00,28
76,SWR208N,2021-03-27 15:00:29+00:00,28
77,SWR243,2021-03-27 07:09:18+00:00,34
78,SWR1327,2021-03-27 19:56:13+00:00,28
79,EDW37,2021-03-27 12:36:25+00:00,28
80,SWR93,2021-03-27 07:15:21+00:00,34
81,SWR139,2021-03-27 06:56:37+00:00,34
82,SWR289,2021-03-27 05:04:44+00:00,34
83,SWR189,2021-03-27 06:02:13+00:00,34
84,SWR181,2021-03-27 05:12:32+00:00,34
85,SWR161,2021-03-27 12:27:15+00:00,28
86,GSW601,2021-03-27 09:41:23+00:00,28
87,GSW631,2021-03-27 15:28:07+00:00,28
88,SWR199P,2021-03-27 14:01:21+00:00,28
89,SWR2063,2021-03-27 14:24:34+00:00,28
90,SWR219M,2021-03-27 19:43:14+00:00,28
91,SWR157W,2021-03-27 14:12:10+00:00,28
92,SAZ64,2021-03-27 20:40:09+00:00,28
93,SAZ77,2021-03-27 12:50:17+00:00,28
94,HBKMA,2021-03-27 11:40:36+00:00,28
95,THY6229,2021-03-27 19:48:01+00:00,28
96,PGT947,2021-03-27 12:08:55+00:00,28
97,THY40LQ,2021-03-27 08:39:19+00:00,28
98,THY3UL,2021-03-27 15:47:51+00:00,28
99,SXS8JC,2021-03-27 11:49:36+00:00,28
100,ASL44Q,2021-03-27 12:47:45+00:00,28
101,YUPBB,2021-03-27 17:19:49+00:00,28
102,VJT486,2021-03-27 20:52:18+00:00,28
103,SIA346,2021-03-27 06:41:50+00:00,34
104,UAE87,2021-03-27 11:14:04+00:00,28
105,ETD39B,2021-03-27 10:50:31+00:00,28
106,N101FU,2021-03-27 13:24:18+00:00,28
107,ACA7204,2021-03-27 05:57:55+00:00,34
