,callsign,stop,ILS_max
0,QTR1PJ,2020-03-18 05:04:15+00:00,34
1,QTR3ML,2020-03-18 11:02:48+00:00,14
2,IBE3476,2020-03-18 20:59:53+00:00,28
3,AEA1671,2020-03-18 15:55:41+00:00,14
4,IBE3474,2020-03-18 17:08:55+00:00,14
5,IBE34SF,2020-03-18 09:48:23+00:00,14
6,AFR67FP,2020-03-18 13:18:59+00:00,14
7,EWG9776,2020-03-18 14:18:31+00:00,14
8,DLH8XA,2020-03-18 11:35:54+00:00,14
9,DLH4TR,2020-03-18 17:57:22+00:00,14
10,EWG18A,2020-03-18 06:35:41+00:00,14
11,DLH6MH,2020-03-18 16:12:34+00:00,14
12,DLH6NT,2020-03-18 09:36:34+00:00,14
13,DLH4EJ,2020-03-18 06:19:29+00:00,14
14,AHO740B,2020-03-18 09:58:10+00:00,14
15,DCAPB,2020-03-18 17:58:52+00:00,14
16,DCFHZ,2020-03-18 17:23:58+00:00,14
17,ATL9K,2020-03-18 14:20:37+00:00,14
18,EZY37VV,2020-03-18 18:20:08+00:00,14
19,BAW712T,2020-03-18 10:51:00+00:00,14
20,AFL2486,2020-03-18 09:25:20+00:00,14
21,EJU47QY,2020-03-18 14:16:25+00:00,14
22,EJU51JM,2020-03-18 18:18:30+00:00,14
23,GAC177F,2020-03-18 12:49:58+00:00,14
24,EJU89JX,2020-03-18 08:22:55+00:00,14
25,GAC607M,2020-03-18 10:37:44+00:00,14
26,EJU87BF,2020-03-18 06:59:13+00:00,14
27,FIN5DL,2020-03-18 17:01:01+00:00,14
28,AEE5SZ,2020-03-18 09:00:33+00:00,14
29,SAS841,2020-03-18 10:46:40+00:00,14
30,TAP926G,2020-03-18 16:17:35+00:00,14
31,TAP922N,2020-03-18 09:16:09+00:00,14
32,TVS11J,2020-03-18 08:26:41+00:00,14
33,SAS609,2020-03-18 18:43:44+00:00,14
34,SWR118P,2020-03-18 20:47:22+00:00,28
35,EDW36P,2020-03-18 15:25:05+00:00,14
36,SWR32R,2020-03-18 10:30:04+00:00,14
37,SWR193P,2020-03-18 15:13:48+00:00,14
38,EDW15R,2020-03-18 20:45:32+00:00,28
39,SWR805G,2020-03-18 07:09:29+00:00,14
40,SWR21K,2020-03-18 14:47:06+00:00,14
41,SWR70T,2020-03-18 20:09:56+00:00,28
42,SWR63J,2020-03-18 19:58:43+00:00,14
43,SWR95M,2020-03-18 18:54:01+00:00,14
44,SWR124K,2020-03-18 16:45:43+00:00,14
45,SWR44KX,2020-03-18 05:33:00+00:00,34
46,SWR206E,2020-03-18 21:27:37+00:00,28
47,SWR55R,2020-03-18 13:16:14+00:00,14
48,SWR108Z,2020-03-18 14:39:25+00:00,14
49,SWR72TL,2020-03-18 09:34:11+00:00,14
50,SWR789,2020-03-18 20:12:19+00:00,28
51,SWR48TP,2020-03-18 15:15:16+00:00,14
52,SWR98A,2020-03-18 11:12:44+00:00,14
53,SWR113Y,2020-03-18 09:17:56+00:00,14
54,SWR63D,2020-03-18 09:56:09+00:00,14
55,SWR87,2020-03-18 05:14:35+00:00,34
56,SWR243,2020-03-18 05:19:11+00:00,34
57,SWR9K,2020-03-18 09:50:16+00:00,14
58,EDW71,2020-03-18 14:44:48+00:00,14
59,EDW19M,2020-03-18 18:48:45+00:00,14
60,EDW439,2020-03-18 21:15:14+00:00,28
61,SWR217M,2020-03-18 18:40:43+00:00,14
62,SWR327H,2020-03-18 19:56:04+00:00,14
63,SWR30K,2020-03-18 15:08:36+00:00,14
64,SWR19R,2020-03-18 10:44:08+00:00,14
65,SWR289,2020-03-18 05:09:20+00:00,34
66,EDW37,2020-03-18 13:35:58+00:00,14
67,EDW85,2020-03-18 18:00:43+00:00,14
68,SWR181,2020-03-18 17:45:18+00:00,14
69,SWR93,2020-03-18 09:27:05+00:00,14
70,GSW6029,2020-03-18 21:22:06+00:00,28
71,GSW6043,2020-03-18 09:40:12+00:00,14
72,GSW6033,2020-03-18 09:32:15+00:00,14
73,CAZ801,2020-03-18 09:02:52+00:00,14
74,SWR1069,2020-03-18 08:24:49+00:00,14
75,SWR105K,2020-03-18 10:00:19+00:00,14
76,SWR150Y,2020-03-18 20:39:20+00:00,28
77,OAW1821,2020-03-18 19:26:21+00:00,14
78,HBVWZ,2020-03-18 07:37:27+00:00,14
79,THY57D,2020-03-18 08:30:11+00:00,14
80,SXS8JC,2020-03-18 11:33:07+00:00,14
81,ASL11C,2020-03-18 18:37:42+00:00,14
82,YURDA,2020-03-18 12:46:41+00:00,14
83,EIN3MK,2020-03-18 08:38:28+00:00,14
84,AZA4DG,2020-03-18 17:12:34+00:00,14
85,VJT453,2020-03-18 18:22:37+00:00,14
86,T7GLF,2020-03-18 11:27:43+00:00,14
87,CTN464,2020-03-18 17:36:54+00:00,14
88,CTN460,2020-03-18 08:46:56+00:00,14
89,OMA153,2020-03-18 17:32:09+00:00,14
90,RJA1153,2020-03-18 16:37:32+00:00,14
91,SIA346,2020-03-18 06:15:14+00:00,14
92,THA970,2020-03-18 05:48:45+00:00,34
93,UAE2MJ,2020-03-18 18:11:21+00:00,14
94,ETD39B,2020-03-18 05:16:46+00:00,34
95,N604BA,2020-03-18 14:07:08+00:00,14
96,UAL52,2020-03-18 05:23:53+00:00,34
97,UAL134,2020-03-18 06:07:54+00:00,14
98,ACA878,2020-03-18 05:06:58+00:00,34
