,callsign,stop,ILS_max
0,QTR3ML,2020-05-29 12:15:09+00:00,14
1,KZN9401,2020-05-29 16:49:23+00:00,14
2,AHO623X,2020-05-29 12:17:32+00:00,14
3,EWG9776,2020-05-29 13:09:35+00:00,14
4,DLH8CN,2020-05-29 08:11:55+00:00,14
5,DLH4PN,2020-05-29 13:28:04+00:00,14
6,AYY151,2020-05-29 08:25:14+00:00,14
7,AHO331V,2020-05-29 08:30:34+00:00,14
8,EFD3P,2020-05-29 15:43:31+00:00,14
9,STQ222,2020-05-29 10:00:35+00:00,14
10,DIVVV,2020-05-29 10:45:01+00:00,14
11,VCG1EG,2020-05-29 11:00:01+00:00,14
12,MFALC,2020-05-29 06:37:11+00:00,14
13,MLWSG,2020-05-29 10:51:57+00:00,14
14,IJM613,2020-05-29 10:49:49+00:00,14
15,LZB301,2020-05-29 10:41:57+00:00,14
16,FXT429,2020-05-29 10:18:05+00:00,14
17,FIN5DL,2020-05-29 15:45:53+00:00,14
18,AEE5SZ,2020-05-29 07:54:13+00:00,14
19,KLM57C,2020-05-29 08:55:26+00:00,14
20,NJE988U,2020-05-29 07:38:42+00:00,14
21,NJE297G,2020-05-29 15:33:02+00:00,14
22,NJE017Y,2020-05-29 09:27:14+00:00,14
23,NJE158L,2020-05-29 12:19:55+00:00,14
24,NJE709R,2020-05-29 17:43:06+00:00,14
25,HBFPS,2020-05-29 11:03:28+00:00,14
26,SWR206E,2020-05-29 13:23:00+00:00,14
27,SWR77E,2020-05-29 09:07:52+00:00,14
28,SWR5290,2020-05-29 08:36:54+00:00,14
29,SWR5079,2020-05-29 10:54:02+00:00,14
30,SWR191N,2020-05-29 20:18:00+00:00,34
31,SWR95M,2020-05-29 18:34:09+00:00,14
32,SWR122W,2020-05-29 19:59:03+00:00,34
33,HBJJJ,2020-05-29 05:38:00+00:00,14
34,SWR31Y,2020-05-29 20:01:31+00:00,34
35,SWR17P,2020-05-29 05:26:54+00:00,14
36,SWR289,2020-05-29 08:27:26+00:00,14
37,SWR5189,2020-05-29 16:10:52+00:00,14
38,SWR2673,2020-05-29 04:11:33+00:00,34
39,HBJSK,2020-05-29 15:08:37+00:00,14
40,CAZ802,2020-05-29 16:45:34+00:00,14
41,SAZ52,2020-05-29 12:57:14+00:00,14
42,HBVLX,2020-05-29 12:54:43+00:00,14
43,HBYOY,2020-05-29 07:55:24+00:00,10
44,AXY2906,2020-05-29 16:59:15+00:00,14
45,VJT492,2020-05-29 11:28:49+00:00,14
46,AXY2911,2020-05-29 16:47:53+00:00,14
47,SIA346,2020-05-29 05:50:46+00:00,14
48,UAE87,2020-05-29 10:15:01+00:00,14
49,ETD39B,2020-05-29 10:55:33+00:00,14
50,UAL2782,2020-05-29 07:41:18+00:00,14
51,N551SW,2020-05-29 10:58:08+00:00,14
52,AAL9727,2020-05-29 08:20:53+00:00,14
53,N842TS,2020-05-29 12:40:57+00:00,14
54,N921SA,2020-05-29 06:19:38+00:00,14
55,ACA878,2020-05-29 04:13:34+00:00,34
