,callsign,stop,ILS_max
0,TAR875,2019-05-15 18:37:48+00:00,14
1,QTR095,2019-05-15 12:18:59+00:00,14
2,QTR093,2019-05-15 05:43:31+00:00,14
3,IBE3464,2019-05-15 09:32:56+00:00,14
4,IBE3476,2019-05-15 20:20:38+00:00,34
5,IBE34AY,2019-05-15 16:17:01+00:00,14
6,AEA1671,2019-05-15 15:18:25+00:00,14
7,AEA76TU,2019-05-15 09:01:43+00:00,14
8,VLG6246,2019-05-15 07:07:16+00:00,14
9,VLG21QR,2019-05-15 18:40:07+00:00,14
10,VLG306Z,2019-05-15 17:48:23+00:00,14
11,AFR28NJ,2019-05-15 06:43:37+00:00,14
12,AFR141G,2019-05-15 20:35:43+00:00,34
13,AFR35RX,2019-05-15 15:40:49+00:00,14
14,AFR61GR,2019-05-15 12:09:04+00:00,14
15,EWG7ME,2019-05-15 18:31:04+00:00,14
16,EWG56L,2019-05-15 10:52:36+00:00,14
17,EWG764,2019-05-15 06:25:00+00:00,14
18,EWG9AP,2019-05-15 14:51:59+00:00,14
19,EWG30L,2019-05-15 11:52:30+00:00,14
20,DLH5RV,2019-05-15 17:39:36+00:00,14
21,DLH5TV,2019-05-15 06:29:08+00:00,14
22,DLH9KA,2019-05-15 17:03:44+00:00,14
23,EWG2T,2019-05-15 06:10:34+00:00,14
24,EWG18A,2019-05-15 05:54:37+00:00,14
25,EWG1UR,2019-05-15 17:57:44+00:00,14
26,EWG9776,2019-05-15 13:27:01+00:00,14
27,EWG4FU,2019-05-15 16:46:22+00:00,14
28,EWG7NM,2019-05-15 18:11:24+00:00,14
29,DLH9VX,2019-05-15 17:35:09+00:00,14
30,DLH5AC,2019-05-15 05:33:33+00:00,14
31,DLH8NJ,2019-05-15 12:04:35+00:00,14
32,DLH4YX,2019-05-15 08:40:09+00:00,14
33,EWG15Z,2019-05-15 12:41:32+00:00,14
34,DCAWM,2019-05-15 13:16:35+00:00,14
35,DCBEN,2019-05-15 07:54:05+00:00,14
36,QGA397T,2019-05-15 11:17:46+00:00,14
37,LXG55OR,2019-05-15 06:30:34+00:00,14
38,AHO391R,2019-05-15 06:53:26+00:00,14
39,DEENA,2019-05-15 19:01:05+00:00,14
40,DFLBW,2019-05-15 12:15:25+00:00,14
41,JKH32A,2019-05-15 06:55:00+00:00,14
42,ATL5B,2019-05-15 06:23:24+00:00,14
43,BAW720T,2019-05-15 20:38:09+00:00,34
44,BAW14R,2019-05-15 16:01:28+00:00,14
45,BAW714T,2019-05-15 12:43:48+00:00,14
46,BAW712T,2019-05-15 11:08:43+00:00,14
47,BAW710,2019-05-15 07:30:47+00:00,14
48,BAW718,2019-05-15 17:31:12+00:00,14
49,EZY36RG,2019-05-15 19:26:31+00:00,34
50,EZY19QZ,2019-05-15 08:11:49+00:00,14
51,CFE76T,2019-05-15 16:41:46+00:00,14
52,EZY12VV,2019-05-15 13:47:41+00:00,14
53,AFL2390,2019-05-15 10:14:30+00:00,14
54,AFL2392,2019-05-15 18:48:51+00:00,14
55,MGMKM,2019-05-15 16:57:08+00:00,14
56,EJU43JM,2019-05-15 17:50:47+00:00,14
57,AUA553,2019-05-15 16:33:06+00:00,14
58,AUA551,2019-05-15 07:59:47+00:00,14
59,AUA565R,2019-05-15 17:15:00+00:00,14
60,AUA569,2019-05-15 12:23:47+00:00,14
61,GAC936B,2019-05-15 11:35:29+00:00,14
62,EJU97NA,2019-05-15 08:09:10+00:00,14
63,EJU5867,2019-05-15 13:45:24+00:00,14
64,GAC540E,2019-05-15 19:33:07+00:00,34
65,EJU76NB,2019-05-15 06:58:24+00:00,14
66,EJU12AR,2019-05-15 21:00:02+00:00,34
67,AUA561,2019-05-15 06:42:07+00:00,14
68,AUA5ET,2019-05-15 19:48:21+00:00,34
69,SAS1605,2019-05-15 17:05:39+00:00,14
70,SAS601,2019-05-15 07:24:37+00:00,14
71,SAS609,2019-05-15 18:09:28+00:00,14
72,FIN6AP,2019-05-15 07:34:28+00:00,14
73,FIN5DL,2019-05-15 16:37:17+00:00,14
74,AEE852,2019-05-15 13:19:00+00:00,14
75,SAS841,2019-05-15 11:30:22+00:00,14
76,SAS99R,2019-05-15 07:36:57+00:00,14
77,KLM57C,2019-05-15 09:44:38+00:00,14
78,KLM47B,2019-05-15 06:26:26+00:00,14
79,KLM1963,2019-05-15 16:50:39+00:00,14
80,KLM1961,2019-05-15 15:24:55+00:00,14
81,KLM49L,2019-05-15 12:06:50+00:00,14
82,KLM71Q,2019-05-15 20:22:13+00:00,34
83,JNL328,2019-05-15 18:56:35+00:00,14
84,ENT51HW,2019-05-15 13:05:34+00:00,14
85,ENT56WJ,2019-05-15 19:13:40+00:00,34
86,LOT411,2019-05-15 07:47:00+00:00,14
87,LOT419,2019-05-15 17:12:43+00:00,14
88,NJE344P,2019-05-15 13:08:26+00:00,14
89,NJE001Q,2019-05-15 19:22:12+00:00,34
90,NJE435W,2019-05-15 17:24:25+00:00,14
91,NJE014E,2019-05-15 19:07:37+00:00,34
92,NJE824L,2019-05-15 05:59:56+00:00,14
93,TAP932N,2019-05-15 11:06:20+00:00,14
94,TAP928,2019-05-15 20:54:55+00:00,34
95,TAP926G,2019-05-15 15:23:00+00:00,14
96,DFC793H,2019-05-15 19:42:26+00:00,34
97,HBFVM,2019-05-15 11:40:20+00:00,14
98,CAZ503,2019-05-15 16:03:34+00:00,14
99,EDW13E,2019-05-15 21:17:22+00:00,34
100,EDW385,2019-05-15 09:53:25+00:00,14
101,EDW105X,2019-05-15 20:24:12+00:00,34
102,EDW23H,2019-05-15 11:10:50+00:00,14
103,EDW215,2019-05-15 14:05:06+00:00,14
104,EDW439,2019-05-15 20:33:56+00:00,34
105,SWR1623,2019-05-15 18:35:25+00:00,14
106,SWR48TP,2019-05-15 14:37:47+00:00,14
107,SWR565,2019-05-15 05:58:17+00:00,14
108,SWR89T,2019-05-15 10:55:02+00:00,14
109,SWR5623,2019-05-15 14:03:01+00:00,14
110,SWR1327,2019-05-15 18:51:12+00:00,14
111,SWR32V,2019-05-15 09:40:05+00:00,14
112,SWR193V,2019-05-15 20:43:19+00:00,34
113,SWR272N,2019-05-15 10:03:23+00:00,14
114,SWR88U,2019-05-15 14:58:40+00:00,14
115,SWR217M,2019-05-15 18:25:10+00:00,14
116,SWR51T,2019-05-15 05:31:26+00:00,14
117,SWR98A,2019-05-15 11:43:05+00:00,14
118,SWR133B,2019-05-15 19:52:26+00:00,34
119,SWR563,2019-05-15 10:48:37+00:00,14
120,SWR729,2019-05-15 15:43:00+00:00,14
121,SWR75B,2019-05-15 05:15:14+00:00,14
122,SWR154F,2019-05-15 19:56:32+00:00,34
123,SWR345,2019-05-15 06:27:48+00:00,14
124,SWR831R,2019-05-15 14:22:09+00:00,14
125,SWR1419,2019-05-15 21:13:51+00:00,34
126,SWR173H,2019-05-15 09:04:00+00:00,14
127,SWR30K,2019-05-15 15:57:01+00:00,14
128,SWR1579,2019-05-15 15:12:28+00:00,14
129,SWR169A,2019-05-15 09:46:22+00:00,14
130,SWR983,2019-05-15 19:50:21+00:00,34
131,SWR103Q,2019-05-15 19:17:58+00:00,34
132,SWR1069,2019-05-15 07:27:21+00:00,14
133,SWR283W,2019-05-15 15:10:50+00:00,14
134,SWR1951,2019-05-15 06:16:42+00:00,14
135,SWR35N,2019-05-15 18:07:56+00:00,14
136,SWR1325,2019-05-15 09:10:48+00:00,14
137,SWR150Y,2019-05-15 20:18:18+00:00,34
138,SWR213D,2019-05-15 16:19:00+00:00,14
139,SWR173Q,2019-05-15 15:38:31+00:00,14
140,SWR2155,2019-05-15 21:05:26+00:00,34
141,SWR78A,2019-05-15 09:56:12+00:00,14
142,SWR109D,2019-05-15 10:57:08+00:00,14
143,SWR169M,2019-05-15 15:47:17+00:00,14
144,EDW147G,2019-05-15 09:54:44+00:00,14
145,EDW321,2019-05-15 17:19:56+00:00,14
146,EDW36W,2019-05-15 20:51:30+00:00,34
147,EDW931,2019-05-15 15:49:28+00:00,14
148,EDW403,2019-05-15 09:37:07+00:00,14
149,EDW449,2019-05-15 20:53:17+00:00,34
150,EDW74M,2019-05-15 16:05:42+00:00,14
151,SWR327,2019-05-15 19:44:15+00:00,34
152,SWR59GW,2019-05-15 13:36:25+00:00,14
153,SWR81C,2019-05-15 09:24:22+00:00,14
154,SWR184H,2019-05-15 05:45:55+00:00,14
155,SWR208N,2019-05-15 16:39:24+00:00,14
156,SWR109W,2019-05-15 14:56:16+00:00,14
157,SWR191N,2019-05-15 20:03:00+00:00,34
158,SWR195N,2019-05-15 10:00:21+00:00,14
159,SWR55R,2019-05-15 12:37:20+00:00,14
160,SWR95M,2019-05-15 18:33:05+00:00,14
161,SWR193P,2019-05-15 15:20:37+00:00,14
162,SWR194G,2019-05-15 20:05:07+00:00,34
163,SWR72TL,2019-05-15 09:34:11+00:00,14
164,SWR152A,2019-05-15 18:44:28+00:00,14
165,SWR227Z,2019-05-15 13:49:47+00:00,14
166,SWR257,2019-05-15 06:07:33+00:00,14
167,SWR145K,2019-05-15 19:11:53+00:00,34
168,SWR77E,2019-05-15 09:47:58+00:00,14
169,SWR152C,2019-05-15 09:28:42+00:00,14
170,SWR269F,2019-05-15 15:32:15+00:00,14
171,SWR70T,2019-05-15 20:26:14+00:00,34
172,SWR174B,2019-05-15 09:58:51+00:00,14
173,SWR179A,2019-05-15 15:06:41+00:00,14
174,SWR339,2019-05-15 21:15:33+00:00,34
175,SWR136L,2019-05-15 16:55:04+00:00,14
176,SWR225Z,2019-05-15 09:43:14+00:00,14
177,SWR69KC,2019-05-15 20:14:36+00:00,34
178,SWR194Z,2019-05-15 10:20:51+00:00,14
179,SWR75G,2019-05-15 18:16:25+00:00,14
180,SWR963,2019-05-15 05:56:39+00:00,14
181,SWR96C,2019-05-15 14:54:01+00:00,14
182,SWR117R,2019-05-15 04:29:57+00:00,34
183,SWR136T,2019-05-15 10:39:42+00:00,14
184,SWR381,2019-05-15 20:00:56+00:00,34
185,SWR168Y,2019-05-15 18:52:27+00:00,14
186,SWR171V,2019-05-15 14:09:23+00:00,14
187,SWR68L,2019-05-15 08:26:26+00:00,14
188,SWR108Z,2019-05-15 14:29:14+00:00,14
189,SWR119G,2019-05-15 10:01:58+00:00,14
190,SWR287A,2019-05-15 10:27:23+00:00,14
191,SWR47A,2019-05-15 19:54:31+00:00,34
192,SWR63M,2019-05-15 14:49:49+00:00,14
193,SWR109R,2019-05-15 05:42:02+00:00,14
194,SWR114P,2019-05-15 11:45:28+00:00,14
195,SWR121L,2019-05-15 20:08:48+00:00,34
196,SWR102G,2019-05-15 18:46:44+00:00,14
197,SWR2291,2019-05-15 13:56:21+00:00,14
198,SWR64D,2019-05-15 06:35:04+00:00,14
199,SWR159E,2019-05-15 18:18:36+00:00,14
200,SWR47WY,2019-05-15 17:44:20+00:00,14
201,SWR122W,2019-05-15 20:12:43+00:00,34
202,SWR819,2019-05-15 05:53:04+00:00,14
203,SWR901,2019-05-15 11:28:07+00:00,14
204,SWR115U,2019-05-15 09:49:42+00:00,14
205,SWR214C,2019-05-15 20:16:39+00:00,34
206,SWR44KX,2019-05-15 04:45:52+00:00,34
207,SWR285K,2019-05-15 14:47:28+00:00,14
208,SWR961,2019-05-15 07:44:50+00:00,14
209,SWR97Q,2019-05-15 20:47:23+00:00,34
210,SWR407,2019-05-15 17:07:49+00:00,14
211,SWR98H,2019-05-15 09:30:51+00:00,14
212,SWR244F,2019-05-15 06:15:15+00:00,14
213,SWR74A,2019-05-15 14:40:51+00:00,14
214,SWR74U,2019-05-15 10:16:43+00:00,14
215,SWR88R,2019-05-15 19:58:51+00:00,34
216,SWR135T,2019-05-15 09:08:30+00:00,14
217,SWR1665,2019-05-15 19:20:02+00:00,34
218,SWR177V,2019-05-15 14:39:23+00:00,14
219,SWR137K,2019-05-15 08:53:07+00:00,14
220,SWR202A,2019-05-15 16:23:45+00:00,14
221,SWR63J,2019-05-15 20:49:50+00:00,34
222,SWR261Z,2019-05-15 04:16:21+00:00,34
223,SWR57R,2019-05-15 19:30:37+00:00,34
224,SWR73N,2019-05-15 14:07:48+00:00,14
225,SWR67R,2019-05-15 05:29:17+00:00,14
226,SWR17P,2019-05-15 05:35:06+00:00,14
227,SWR15X,2019-05-15 08:16:09+00:00,14
228,SWR19R,2019-05-15 09:50:59+00:00,14
229,SWR189,2019-05-15 13:43:00+00:00,14
230,SWR155,2019-05-15 04:07:33+00:00,34
231,SWR87,2019-05-15 04:27:24+00:00,34
232,SWR243,2019-05-15 04:10:04+00:00,34
233,SWR289,2019-05-15 04:13:17+00:00,34
234,SWR197,2019-05-15 09:21:53+00:00,14
235,SWR147,2019-05-15 06:50:39+00:00,14
236,EDW9C,2019-05-15 08:55:13+00:00,14
237,EDW29G,2019-05-15 19:37:45+00:00,34
238,EDW57Y,2019-05-15 12:21:28+00:00,14
239,EDW201,2019-05-15 21:22:03+00:00,34
240,EDW337,2019-05-15 11:32:38+00:00,14
241,EDW177,2019-05-15 20:45:19+00:00,34
242,EDW34T,2019-05-15 11:50:08+00:00,14
243,EDW399D,2019-05-15 21:09:38+00:00,34
244,SWR145W,2019-05-15 15:34:12+00:00,14
245,SWR789,2019-05-15 21:03:21+00:00,34
246,SWR805G,2019-05-15 06:13:46+00:00,14
247,SWR1485,2019-05-15 10:22:58+00:00,14
248,SWR1487,2019-05-15 15:36:28+00:00,14
249,SWR225U,2019-05-15 20:30:12+00:00,34
250,SWR1059,2019-05-15 18:57:57+00:00,14
251,SWR1311,2019-05-15 14:12:10+00:00,14
252,SWR71H,2019-05-15 06:18:12+00:00,14
253,SWR105L,2019-05-15 09:26:32+00:00,14
254,SWR114J,2019-05-15 14:20:38+00:00,14
255,SWR55X,2019-05-15 18:23:52+00:00,14
256,SWR122F,2019-05-15 15:45:11+00:00,14
257,SWR63D,2019-05-15 09:38:35+00:00,14
258,SWR829,2019-05-15 20:41:27+00:00,34
259,SWR65,2019-05-15 08:57:24+00:00,14
260,SWR161,2019-05-15 13:31:41+00:00,14
261,EDW71,2019-05-15 16:12:22+00:00,14
262,SWR53T,2019-05-15 08:46:22+00:00,14
263,SWR177,2019-05-15 04:23:01+00:00,34
264,SWR253,2019-05-15 16:59:11+00:00,14
265,SWR93,2019-05-15 08:28:21+00:00,14
266,SWR139,2019-05-15 04:05:15+00:00,34
267,SWR181,2019-05-15 17:41:41+00:00,14
268,SWR39,2019-05-15 13:51:53+00:00,14
269,SWR41,2019-05-15 13:21:04+00:00,14
270,SWR9K,2019-05-15 08:32:57+00:00,14
271,CAZ901,2019-05-15 08:48:54+00:00,14
272,GSW623,2019-05-15 20:11:06+00:00,34
273,GSW3513,2019-05-15 21:11:42+00:00,34
274,GSW6033,2019-05-15 10:59:29+00:00,14
