,callsign,stop,ILS_max
0,DLH8CN,2020-05-09 08:05:17+00:00,14
1,DLH4PN,2020-05-09 13:24:20+00:00,14
2,AMB200,2020-05-09 12:43:24+00:00,14
3,AMB200,2020-05-09 18:32:43+00:00,28
4,BAW708,2020-05-09 11:23:46+00:00,14
5,KLM57C,2020-05-09 09:23:30+00:00,14
6,DFC56K,2020-05-09 10:33:12+00:00,14
7,SWR208N,2020-05-09 17:09:16+00:00,14
8,SWR2063,2020-05-09 09:51:12+00:00,14
9,SWR831R,2020-05-09 13:19:09+00:00,14
10,SWR19R,2020-05-09 08:50:31+00:00,14
11,SWR9K,2020-05-09 08:31:32+00:00,14
12,SWR189,2020-05-09 15:13:48+00:00,14
13,SWR2689,2020-05-09 16:29:39+00:00,14
14,GSW8905,2020-05-09 05:08:48+00:00,34
15,SAZ72,2020-05-09 12:29:38+00:00,14
16,HBVTS,2020-05-09 15:59:17+00:00,14
17,THY6380,2020-05-09 08:27:05+00:00,14
18,ABN3019,2020-05-09 14:23:59+00:00,14
19,ADB3347,2020-05-09 18:26:46+00:00,34
20,UAE87,2020-05-09 10:28:56+00:00,14
