,callsign,stop,ILS_max
0,QTR3ML,2021-03-21 11:54:51+00:00,14
1,ANE8782,2021-03-21 18:08:11+00:00,14
2,AEA1671,2021-03-21 16:40:08+00:00,14
3,AHO803B,2021-03-21 16:25:39+00:00,14
4,DAAAX,2021-03-21 17:50:52+00:00,14
5,DLH1JR,2021-03-21 15:19:01+00:00,14
6,DLH3YY,2021-03-21 07:21:29+00:00,34
7,DLH8VU,2021-03-21 07:12:39+00:00,34
8,DLH2AR,2021-03-21 12:59:34+00:00,14
9,DBEAM,2021-03-21 12:44:27+00:00,14
10,AHO461F,2021-03-21 09:08:04+00:00,14
11,QGA524D,2021-03-21 18:04:54+00:00,14
12,EFD6H,2021-03-21 09:53:55+00:00,14
13,DITRA,2021-03-21 17:49:16+00:00,14
14,MYGLF,2021-03-21 11:38:35+00:00,14
15,AUA5BL,2021-03-21 18:16:51+00:00,14
16,EJU38FJ,2021-03-21 18:34:25+00:00,14
17,JAR31,2021-03-21 18:32:13+00:00,14
18,GAC953W,2021-03-21 17:17:03+00:00,14
19,SOW4,2021-03-21 12:50:34+00:00,14
20,LZB491,2021-03-21 14:46:52+00:00,14
21,AEE852,2021-03-21 17:03:06+00:00,14
22,KLM21W,2021-03-21 15:25:19+00:00,14
23,KLM71Q,2021-03-21 20:58:56+00:00,28
24,GSW601,2021-03-21 11:35:18+00:00,14
25,GSW603,2021-03-21 18:12:53+00:00,14
26,JDI80H,2021-03-21 13:54:25+00:00,14
27,LOT419,2021-03-21 17:41:14+00:00,14
28,AJU521,2021-03-21 12:42:22+00:00,14
29,NJE532F,2021-03-21 19:53:30+00:00,28
30,NJE457U,2021-03-21 16:28:27+00:00,14
31,NJE130A,2021-03-21 15:02:50+00:00,14
32,NJE523Q,2021-03-21 11:17:25+00:00,14
33,JET7,2021-03-21 16:32:13+00:00,14
34,SAS609,2021-03-21 18:21:09+00:00,14
35,SWR103Q,2021-03-21 19:29:50+00:00,28
36,CAZ402,2021-03-21 17:56:10+00:00,14
37,EDW403,2021-03-21 13:05:27+00:00,14
38,EDW226,2021-03-21 19:41:52+00:00,28
39,SWR211D,2021-03-21 14:52:43+00:00,14
40,SWR85X,2021-03-21 14:09:48+00:00,14
41,VCN1,2021-03-21 07:16:50+00:00,34
42,SWR150Y,2021-03-21 19:27:39+00:00,28
43,SWR165V,2021-03-21 19:36:04+00:00,28
44,SWR57PU,2021-03-21 13:47:34+00:00,14
45,SWR2291,2021-03-21 14:15:58+00:00,14
46,SWR1059,2021-03-21 19:10:19+00:00,28
47,SWR805G,2021-03-21 07:30:12+00:00,34
48,SWR971,2021-03-21 19:31:37+00:00,28
49,SWR199P,2021-03-21 14:06:53+00:00,14
50,PJS800,2021-03-21 13:52:40+00:00,14
51,SWR19R,2021-03-21 09:50:45+00:00,14
52,SWR243,2021-03-21 07:40:57+00:00,34
53,SWR31Y,2021-03-21 20:04:01+00:00,28
54,EDW35Y,2021-03-21 07:45:20+00:00,34
55,EDW131G,2021-03-21 20:06:30+00:00,28
56,EDW382,2021-03-21 20:09:48+00:00,28
57,EDW45L,2021-03-21 19:50:52+00:00,28
58,SWR218R,2021-03-21 19:34:07+00:00,28
59,EDW25,2021-03-21 15:08:37+00:00,14
60,SWR9K,2021-03-21 12:57:18+00:00,14
61,SWR289,2021-03-21 05:06:59+00:00,34
62,SWR39,2021-03-21 12:37:24+00:00,14
63,SWR159,2021-03-21 14:11:50+00:00,14
64,SWR177,2021-03-21 05:18:18+00:00,34
65,SWR2797,2021-03-21 07:27:33+00:00,34
66,SWR161,2021-03-21 12:31:14+00:00,14
67,SWR15X,2021-03-21 06:45:09+00:00,34
68,GSW445,2021-03-21 15:14:36+00:00,14
69,GSW631,2021-03-21 21:08:57+00:00,28
70,OAW103,2021-03-21 11:22:27+00:00,14
71,SWR152A,2021-03-21 18:56:46+00:00,14
72,SAZ73,2021-03-21 11:01:23+00:00,14
73,FSE1C,2021-03-21 18:19:26+00:00,14
74,HBVWZ,2021-03-21 13:32:25+00:00,14
75,PGT947,2021-03-21 12:22:04+00:00,14
76,THY40LQ,2021-03-21 08:50:51+00:00,14
77,THY3UL,2021-03-21 15:56:04+00:00,14
78,SXS7SL,2021-03-21 12:39:55+00:00,14
79,ASL11C,2021-03-21 18:39:27+00:00,14
80,AZA572,2021-03-21 09:22:27+00:00,14
81,T7SKA,2021-03-21 16:43:01+00:00,14
82,CTN464,2021-03-21 17:11:53+00:00,14
83,KAL567,2021-03-21 16:58:07+00:00,14
84,SIA346,2021-03-21 06:30:00+00:00,34
85,UAE87,2021-03-21 11:32:43+00:00,14
86,UAL52,2021-03-21 05:55:17+00:00,34
87,UAL2769,2021-03-21 07:08:22+00:00,34
88,ACA7204,2021-03-21 06:32:48+00:00,34
