,callsign,stop,ILS_max
0,QTR3ML,2020-05-05 12:09:25+00:00,14
1,DLH8CN,2020-05-05 08:52:18+00:00,14
2,DLH4PN,2020-05-05 13:38:03+00:00,14
3,CIG9631,2020-05-05 15:26:27+00:00,14
4,GAC428U,2020-05-05 14:33:31+00:00,14
5,FIN6AP,2020-05-05 07:24:13+00:00,14
6,KLM57C,2020-05-05 08:55:05+00:00,14
7,SWR31Y,2020-05-05 18:55:20+00:00,14
8,SWR197,2020-05-05 14:41:03+00:00,14
9,SWR2689,2020-05-05 18:46:42+00:00,14
10,SWR177,2020-05-05 04:44:23+00:00,34
11,GSW6043,2020-05-05 19:06:32+00:00,34
12,HBJQQ,2020-05-05 16:15:03+00:00,14
13,HBJSM,2020-05-05 09:55:16+00:00,14
14,SAZ52,2020-05-05 10:53:18+00:00,14
15,SAZ74,2020-05-05 11:36:07+00:00,14
16,VJT401,2020-05-05 04:59:18+00:00,34
17,VJT401,2020-05-05 16:35:06+00:00,14
18,VMS904,2020-05-05 13:01:14+00:00,14
19,UAE87,2020-05-05 10:50:26+00:00,14
20,UAL2782,2020-05-05 08:36:49+00:00,14
