,callsign,stop,ILS_max
0,TAR701,2019-05-14 17:03:28+00:00,14
1,QTR093,2019-05-14 05:25:15+00:00,14
2,QTR095,2019-05-14 12:02:28+00:00,14
3,QQE303,2019-05-14 11:43:14+00:00,14
4,IBE34AY,2019-05-14 16:58:48+00:00,14
5,VLG7515,2019-05-14 12:07:19+00:00,14
6,IBE3464,2019-05-14 09:26:55+00:00,14
7,AEA1671,2019-05-14 15:10:51+00:00,14
8,AEA76TU,2019-05-14 09:00:47+00:00,14
9,VLG306Z,2019-05-14 17:53:27+00:00,14
10,IBE3476,2019-05-14 20:15:30+00:00,34
11,VLG93JR,2019-05-14 10:02:16+00:00,14
12,AFR61GR,2019-05-14 12:17:29+00:00,14
13,AFR28NJ,2019-05-14 06:40:55+00:00,14
14,AFR141G,2019-05-14 20:20:42+00:00,34
15,AFR35RX,2019-05-14 16:05:51+00:00,14
16,EWG9776,2019-05-14 14:33:10+00:00,14
17,EWG2T,2019-05-14 06:15:34+00:00,14
18,EWG4FU,2019-05-14 16:19:00+00:00,14
19,EWG9AP,2019-05-14 14:13:39+00:00,14
20,DLH5RV,2019-05-14 17:52:08+00:00,14
21,DLH2NL,2019-05-14 14:47:12+00:00,14
22,DLH5TV,2019-05-14 06:35:50+00:00,14
23,DLH8NJ,2019-05-14 12:27:30+00:00,14
24,DLH9KA,2019-05-14 16:21:04+00:00,14
25,EWG15Z,2019-05-14 12:48:50+00:00,14
26,EWG18A,2019-05-14 05:55:49+00:00,14
27,DLH5AC,2019-05-14 05:19:36+00:00,14
28,DLH9VX,2019-05-14 17:42:08+00:00,14
29,EWG7NM,2019-05-14 17:50:49+00:00,14
30,DLH4YX,2019-05-14 09:09:22+00:00,14
31,EWG56L,2019-05-14 10:43:24+00:00,14
32,EWG764,2019-05-14 06:32:39+00:00,14
33,EWG1UR,2019-05-14 17:13:56+00:00,14
34,DCHDC,2019-05-14 11:06:16+00:00,14
35,AHO269F,2019-05-14 09:37:34+00:00,14
36,AFL2392,2019-05-14 18:38:39+00:00,14
37,VPBDS,2019-05-14 15:56:26+00:00,14
38,BAW14R,2019-05-14 15:53:57+00:00,14
39,BAW712T,2019-05-14 10:30:26+00:00,14
40,BAW718,2019-05-14 18:24:39+00:00,14
41,BAW720T,2019-05-14 20:30:26+00:00,34
42,BAW714T,2019-05-14 12:46:35+00:00,14
43,BAW710,2019-05-14 07:08:59+00:00,14
44,EZY36RG,2019-05-14 18:47:06+00:00,14
45,EZY19QZ,2019-05-14 07:12:12+00:00,14
46,CFE89Y,2019-05-14 17:32:44+00:00,14
47,SXN50J,2019-05-14 20:06:35+00:00,34
48,EZY12VV,2019-05-14 14:20:24+00:00,14
49,AFL2390,2019-05-14 10:15:54+00:00,14
50,AUA553,2019-05-14 16:53:39+00:00,14
51,AUA5ET,2019-05-14 19:13:41+00:00,34
52,AUA551,2019-05-14 07:54:22+00:00,14
53,AUA565R,2019-05-14 17:02:01+00:00,14
54,AUA569,2019-05-14 12:32:03+00:00,14
55,AUA561,2019-05-14 06:44:12+00:00,14
56,GDK14CA,2019-05-14 11:18:00+00:00,14
57,EJU24DU,2019-05-14 19:03:12+00:00,34
58,EJU5867,2019-05-14 13:30:49+00:00,14
59,EJU12AR,2019-05-14 20:49:28+00:00,34
60,AUA563,2019-05-14 14:31:20+00:00,14
61,EJU43JM,2019-05-14 17:43:34+00:00,14
62,EJU23YL,2019-05-14 06:14:15+00:00,14
63,EWG6836,2019-05-14 08:06:03+00:00,14
64,EJU97NA,2019-05-14 07:44:28+00:00,14
65,OOPCI,2019-05-14 07:56:34+00:00,14
66,LZB491,2019-05-14 06:34:07+00:00,14
67,SAS99R,2019-05-14 07:33:22+00:00,14
68,SAS601,2019-05-14 07:23:21+00:00,14
69,FIN5DL,2019-05-14 16:03:55+00:00,14
70,FIN6AP,2019-05-14 07:38:16+00:00,14
71,AEE5SZ,2019-05-14 08:31:20+00:00,14
72,SAS841,2019-05-14 11:08:16+00:00,14
73,KLM47B,2019-05-14 06:25:49+00:00,14
74,KLM1963,2019-05-14 16:45:11+00:00,14
75,KLM57C,2019-05-14 09:33:04+00:00,14
76,KLM1961,2019-05-14 15:16:49+00:00,14
77,KLM71Q,2019-05-14 20:11:31+00:00,34
78,KLM49L,2019-05-14 11:45:20+00:00,14
79,SPARK,2019-05-14 16:27:40+00:00,14
80,LOT411,2019-05-14 07:25:50+00:00,14
81,NJE133Y,2019-05-14 17:35:31+00:00,14
82,JME220E,2019-05-14 08:37:11+00:00,14
83,NJE979L,2019-05-14 17:18:40+00:00,14
84,TAP926G,2019-05-14 15:12:54+00:00,14
85,TAP928,2019-05-14 20:43:04+00:00,34
86,TAP932N,2019-05-14 11:13:13+00:00,14
87,DFC492H,2019-05-14 08:56:42+00:00,14
88,SAS1605,2019-05-14 16:43:07+00:00,14
89,SAS609,2019-05-14 17:56:49+00:00,14
90,EDW13E,2019-05-14 15:00:38+00:00,14
91,EDW399D,2019-05-14 20:55:35+00:00,34
92,EDW177,2019-05-14 12:00:19+00:00,14
93,EDW34T,2019-05-14 20:36:21+00:00,34
94,EDW201,2019-05-14 13:26:01+00:00,14
95,EDW29G,2019-05-14 20:39:33+00:00,34
96,SWR55X,2019-05-14 18:12:20+00:00,14
97,SWR57PU,2019-05-14 10:49:40+00:00,14
98,SWR103Q,2019-05-14 19:27:29+00:00,34
99,SWR1325,2019-05-14 09:11:22+00:00,14
100,SWR173Q,2019-05-14 15:39:02+00:00,14
101,SWR1487,2019-05-14 14:54:13+00:00,14
102,SWR225U,2019-05-14 19:24:59+00:00,34
103,SWR78A,2019-05-14 09:51:29+00:00,14
104,SWR1327,2019-05-14 18:16:33+00:00,14
105,SWR32V,2019-05-14 09:39:33+00:00,14
106,SWR35N,2019-05-14 18:06:05+00:00,14
107,SWR963,2019-05-14 05:49:51+00:00,14
108,SWR98A,2019-05-14 10:47:37+00:00,14
109,SWR213D,2019-05-14 16:38:36+00:00,14
110,SWR71H,2019-05-14 06:22:53+00:00,14
111,SWR102G,2019-05-14 18:40:48+00:00,14
112,SWR1723,2019-05-14 14:52:09+00:00,14
113,SWR173H,2019-05-14 09:05:09+00:00,14
114,SWR1419,2019-05-14 20:04:44+00:00,34
115,SWR2175,2019-05-14 10:00:44+00:00,14
116,SWR88U,2019-05-14 15:08:37+00:00,14
117,SWR122W,2019-05-14 19:43:10+00:00,34
118,SWR227Z,2019-05-14 13:28:22+00:00,14
119,SWR345,2019-05-14 06:24:30+00:00,14
120,SWR135G,2019-05-14 10:45:26+00:00,14
121,SWR217M,2019-05-14 17:46:22+00:00,14
122,SWR1069,2019-05-14 07:35:37+00:00,14
123,SWR145W,2019-05-14 15:25:48+00:00,14
124,SWR983,2019-05-14 20:27:28+00:00,34
125,SWR109D,2019-05-14 10:38:56+00:00,14
126,SWR169M,2019-05-14 15:43:15+00:00,14
127,SWR789,2019-05-14 20:22:14+00:00,34
128,EDW449,2019-05-14 16:55:48+00:00,14
129,SWR171V,2019-05-14 11:22:09+00:00,14
130,SWR565,2019-05-14 05:51:59+00:00,14
131,EDW213Z,2019-05-14 20:57:55+00:00,34
132,EDW403,2019-05-14 09:42:53+00:00,14
133,EDW215,2019-05-14 14:22:12+00:00,14
134,EDW285C,2019-05-14 13:04:45+00:00,14
135,EDW59R,2019-05-14 20:45:06+00:00,34
136,SWR154F,2019-05-14 20:13:32+00:00,34
137,SWR283W,2019-05-14 15:02:09+00:00,14
138,SWR72TL,2019-05-14 08:58:39+00:00,14
139,SWR152A,2019-05-14 18:26:06+00:00,14
140,SWR1951,2019-05-14 06:07:55+00:00,14
141,SWR55R,2019-05-14 12:29:48+00:00,14
142,SWR184H,2019-05-14 05:54:03+00:00,14
143,SWR191N,2019-05-14 19:45:36+00:00,34
144,SWR831R,2019-05-14 14:00:36+00:00,14
145,SWR145K,2019-05-14 18:21:15+00:00,14
146,SWR208N,2019-05-14 16:57:17+00:00,14
147,SWR257,2019-05-14 06:27:19+00:00,14
148,SWR114J,2019-05-14 15:59:39+00:00,14
149,SWR169A,2019-05-14 09:50:06+00:00,14
150,SWR69KC,2019-05-14 19:09:23+00:00,34
151,SWR195N,2019-05-14 10:41:03+00:00,14
152,SWR339,2019-05-14 20:51:28+00:00,34
153,SWR729,2019-05-14 15:28:38+00:00,14
154,SWR193P,2019-05-14 15:19:00+00:00,14
155,SWR70T,2019-05-14 20:23:48+00:00,34
156,SWR77E,2019-05-14 09:35:59+00:00,14
157,SWR51T,2019-05-14 05:40:16+00:00,14
158,SWR74U,2019-05-14 10:22:33+00:00,14
159,SWR96C,2019-05-14 15:21:09+00:00,14
160,SWR97Q,2019-05-14 20:08:57+00:00,34
161,SWR170X,2019-05-14 19:20:21+00:00,34
162,SWR174B,2019-05-14 09:55:48+00:00,14
163,SWR297T,2019-05-14 14:56:25+00:00,14
164,SWR134X,2019-05-14 10:18:11+00:00,14
165,SWR75G,2019-05-14 18:10:48+00:00,14
166,SWR135T,2019-05-14 14:34:49+00:00,14
