,callsign,stop,ILS_max
0,QTR3ML,2020-05-01 12:28:06+00:00,28
1,QTR8862,2020-05-01 17:55:21+00:00,14
2,DLH4PN,2020-05-01 13:29:39+00:00,28
3,DLH8CN,2020-05-01 08:11:49+00:00,28
4,LZB302,2020-05-01 09:26:02+00:00,28
5,KLM57C,2020-05-01 08:40:24+00:00,28
6,NJE597N,2020-05-01 12:35:15+00:00,28
7,NJE323W,2020-05-01 08:44:19+00:00,28
8,SWR36A,2020-05-01 17:03:31+00:00,16
9,SWR95M,2020-05-01 18:20:18+00:00,28
10,SWR124K,2020-05-01 19:46:55+00:00,34
11,SWR77E,2020-05-01 08:53:39+00:00,28
12,SWR170X,2020-05-01 19:11:51+00:00,28
13,SWR206E,2020-05-01 13:20:18+00:00,28
14,SWR189,2020-05-01 16:30:31+00:00,14
15,EDW2031,2020-05-01 20:18:04+00:00,34
16,SWR2689,2020-05-01 18:16:27+00:00,28
17,SWR2687,2020-05-01 14:44:18+00:00,14
18,GSW8901,2020-05-01 05:05:01+00:00,34
19,HBJRI,2020-05-01 08:42:32+00:00,28
20,SAZ64,2020-05-01 17:40:08+00:00,14
21,SAZ76,2020-05-01 11:07:13+00:00,28
22,THY6332,2020-05-01 13:33:00+00:00,28
23,PNC01J,2020-05-01 08:57:19+00:00,28
24,AZA572,2020-05-01 07:50:39+00:00,28
25,SIA346,2020-05-01 08:20:07+00:00,16
26,ETD39B,2020-05-01 11:53:17+00:00,14
27,N474CG,2020-05-01 14:30:54+00:00,28
28,N620SY,2020-05-01 07:11:59+00:00,28
