,callsign,stop,ILS_max
0,QTR093,2019-03-11 05:52:21+00:00,34
1,QTR095,2019-03-11 11:49:00+00:00,28
2,DLH4TT,2019-03-11 08:07:49+00:00,28
3,IBE3474,2019-03-11 17:12:00+00:00,28
4,IBE34MK,2019-03-11 10:15:30+00:00,28
5,VLG13PT,2019-03-11 12:13:13+00:00,34
6,VLG21QR,2019-03-11 08:04:01+00:00,28
7,AEA1671,2019-03-11 16:18:28+00:00,28
8,AEA50UD,2019-03-11 09:19:05+00:00,28
9,VLG306Z,2019-03-11 18:51:18+00:00,28
10,IBE3476,2019-03-11 21:21:36+00:00,28
11,VLG6246,2019-03-11 08:09:36+00:00,28
12,AFR56TQ,2019-03-11 07:44:39+00:00,28
13,AFR161B,2019-03-11 13:14:45+00:00,34
14,AFR141J,2019-03-11 20:55:01+00:00,28
15,AFR181B,2019-03-11 16:28:57+00:00,28
16,BAO853N,2019-03-11 11:40:37+00:00,28
17,DAAAX,2019-03-11 17:27:42+00:00,28
18,EWG15Z,2019-03-11 12:53:29+00:00,34
19,DLH2AE,2019-03-11 16:27:05+00:00,28
20,DLH8KT,2019-03-11 19:50:56+00:00,28
21,EWG1UR,2019-03-11 18:13:44+00:00,28
22,EWG4FU,2019-03-11 18:18:00+00:00,28
23,EWG74C,2019-03-11 07:54:20+00:00,28
24,EWG56L,2019-03-11 11:08:44+00:00,28
25,EWG7NM,2019-03-11 19:19:50+00:00,28
26,EWG9AP,2019-03-11 15:50:31+00:00,28
27,EWG18A,2019-03-11 07:02:48+00:00,28
28,EWG6RU,2019-03-11 19:22:08+00:00,28
29,EWG2T,2019-03-11 07:46:55+00:00,28
30,AHO827J,2019-03-11 18:22:40+00:00,28
31,DLH6TX,2019-03-11 16:56:33+00:00,28
32,DLH8PP,2019-03-11 09:42:39+00:00,28
33,DLH6HU,2019-03-11 18:08:18+00:00,28
34,DLH4CF,2019-03-11 06:20:52+00:00,28
35,DLH1EN,2019-03-11 08:05:54+00:00,28
36,DLH5CP,2019-03-11 13:02:14+00:00,34
37,DLH4AF,2019-03-11 12:22:41+00:00,34
38,EWG30L,2019-03-11 13:47:57+00:00,28
39,EWG7ME,2019-03-11 19:28:24+00:00,28
40,EWG2HK,2019-03-11 16:58:34+00:00,28
41,EWG764,2019-03-11 06:55:28+00:00,28
42,FCK311,2019-03-11 09:58:33+00:00,28
43,BAW720T,2019-03-11 20:57:02+00:00,28
44,BAW718,2019-03-11 17:38:12+00:00,28
45,BAW708Z,2019-03-11 19:41:18+00:00,28
46,BAW710,2019-03-11 08:31:13+00:00,28
47,BAW712T,2019-03-11 11:51:49+00:00,28
48,EZY42PU,2019-03-11 08:17:39+00:00,28
49,CFE3DE,2019-03-11 08:49:58+00:00,28
50,BAW14R,2019-03-11 15:15:44+00:00,34
51,CFE54K,2019-03-11 15:31:05+00:00,34
52,EZY69YR,2019-03-11 15:09:33+00:00,34
53,EZY98CQ,2019-03-11 08:02:07+00:00,28
54,CFE89Y,2019-03-11 19:18:18+00:00,28
55,VPCSB,2019-03-11 09:34:14+00:00,28
56,AFL2486,2019-03-11 11:06:44+00:00,28
57,AFL2392,2019-03-11 19:58:13+00:00,28
58,MIPHS,2019-03-11 14:48:30+00:00,28
59,MNAME,2019-03-11 17:02:49+00:00,28
60,MLWSG,2019-03-11 07:01:02+00:00,28
61,EZY84MN,2019-03-11 15:04:52+00:00,34
62,AUA78TQ,2019-03-11 07:52:40+00:00,28
63,EZY13WG,2019-03-11 18:16:19+00:00,28
64,AUA553,2019-03-11 16:47:25+00:00,28
65,EZY9877,2019-03-11 07:56:17+00:00,28
66,AUA569,2019-03-11 13:34:45+00:00,34
67,AUA60MR,2019-03-11 16:00:17+00:00,28
68,EZY37ED,2019-03-11 14:33:23+00:00,28
69,AUA551,2019-03-11 09:09:39+00:00,28
70,EZY13EN,2019-03-11 07:57:58+00:00,28
71,AUA57HJ,2019-03-11 20:28:25+00:00,28
72,EZY26HA,2019-03-11 09:38:21+00:00,28
73,EZY49ZQ,2019-03-11 18:29:16+00:00,28
74,SPG257,2019-03-11 12:49:26+00:00,34
75,EZY5877,2019-03-11 21:15:46+00:00,28
76,EZY61PT,2019-03-11 10:49:48+00:00,28
77,AUA81NZ,2019-03-11 17:54:31+00:00,28
78,SAS601,2019-03-11 08:38:42+00:00,28
79,SAS609,2019-03-11 18:43:35+00:00,28
80,FIN5DL,2019-03-11 17:18:14+00:00,28
81,FIN6AP,2019-03-11 08:42:49+00:00,28
82,AEE5SZ,2019-03-11 09:27:17+00:00,28
83,SAS99R,2019-03-11 08:45:24+00:00,28
84,SAS841,2019-03-11 11:12:35+00:00,28
85,LOT411,2019-03-11 08:52:49+00:00,28
86,LOT4ZV,2019-03-11 18:05:21+00:00,28
87,TAP926G,2019-03-11 16:13:14+00:00,28
88,TAP932N,2019-03-11 11:42:07+00:00,28
89,TAP928,2019-03-11 21:50:04+00:00,28
90,SAS1605,2019-03-11 17:34:09+00:00,28
91,CAZ403,2019-03-11 12:18:35+00:00,34
92,EDW201,2019-03-11 18:37:31+00:00,28
93,EDW23H,2019-03-11 14:46:27+00:00,28
94,SWR97Q,2019-03-11 20:46:54+00:00,28
95,EDW51C,2019-03-11 18:49:19+00:00,28
96,SWR1061,2019-03-11 07:04:08+00:00,28
97,SWR35N,2019-03-11 18:58:49+00:00,28
98,SWR44M,2019-03-11 13:30:18+00:00,34
99,SWR1485,2019-03-11 11:01:18+00:00,28
100,SWR173Q,2019-03-11 16:14:49+00:00,28
101,SWR194G,2019-03-11 21:43:50+00:00,28
102,SWR805G,2019-03-11 07:21:34+00:00,28
103,SWR95M,2019-03-11 19:26:11+00:00,28
104,SWR965,2019-03-11 13:32:23+00:00,34
105,SWR103Q,2019-03-11 20:34:13+00:00,28
106,SWR106U,2019-03-11 11:28:44+00:00,28
107,SWR1951,2019-03-11 07:24:57+00:00,28
108,SWR44L,2019-03-11 16:38:16+00:00,28
109,SWR327,2019-03-11 20:49:06+00:00,28
110,SWR59GW,2019-03-11 16:09:31+00:00,28
111,SWR98A,2019-03-11 11:46:12+00:00,28
112,SWR127J,2019-03-11 16:03:24+00:00,28
113,SWR169A,2019-03-11 10:33:57+00:00,28
114,SWR170X,2019-03-11 20:43:06+00:00,28
115,SWR1325,2019-03-11 09:44:21+00:00,28
116,SWR1487,2019-03-11 15:46:29+00:00,28
117,SWR154F,2019-03-11 21:08:19+00:00,28
118,SWR104Q,2019-03-11 09:40:32+00:00,28
119,SWR152A,2019-03-11 20:02:52+00:00,28
120,SWR2143,2019-03-11 15:54:03+00:00,28
121,SWR1311,2019-03-11 15:28:57+00:00,34
122,SWR47WY,2019-03-11 19:15:53+00:00,28
123,SWR963,2019-03-11 07:37:46+00:00,28
124,SWR105L,2019-03-11 10:21:21+00:00,28
125,SWR1327,2019-03-11 19:04:20+00:00,28
126,SWR122W,2019-03-11 21:00:56+00:00,28
127,SWR33J,2019-03-11 14:22:41+00:00,28
128,SWR71H,2019-03-11 07:34:16+00:00,28
129,SWR147W,2019-03-11 16:30:34+00:00,28
130,SWR152C,2019-03-11 10:07:57+00:00,28
131,SWR789,2019-03-11 20:26:28+00:00,28
132,EDW105X,2019-03-11 20:18:22+00:00,28
133,EDW403,2019-03-11 10:53:27+00:00,28
134,EDW147G,2019-03-11 11:03:09+00:00,28
135,EDW13E,2019-03-11 22:07:10+00:00,28
136,SWR32V,2019-03-11 11:27:02+00:00,28
137,SWR729,2019-03-11 17:35:55+00:00,28
138,SWR1665,2019-03-11 20:05:11+00:00,28
139,SWR193P,2019-03-11 16:10:59+00:00,28
140,SWR239,2019-03-11 05:42:46+00:00,34
141,SWR63D,2019-03-11 10:27:11+00:00,28
142,SWR227Z,2019-03-11 14:55:03+00:00,34
143,SWR345,2019-03-11 07:42:55+00:00,28
144,SWR55X,2019-03-11 19:24:12+00:00,28
145,SWR150Y,2019-03-11 21:06:15+00:00,28
146,SWR208N,2019-03-11 17:23:03+00:00,28
147,SWR72TL,2019-03-11 10:02:34+00:00,28
148,SWR145K,2019-03-11 19:48:38+00:00,28
149,SWR1585,2019-03-11 06:52:49+00:00,28
150,SWR563,2019-03-11 11:44:05+00:00,28
151,SWR184H,2019-03-11 07:23:23+00:00,28
152,SWR569,2019-03-11 16:20:29+00:00,28
153,SWR57PU,2019-03-11 10:55:04+00:00,28
154,SWR69KC,2019-03-11 20:11:32+00:00,28
155,SWR191N,2019-03-11 20:40:28+00:00,28
156,SWR257,2019-03-11 07:48:11+00:00,28
157,SWR831R,2019-03-11 15:37:52+00:00,34
158,SWR195N,2019-03-11 10:57:00+00:00,28
159,SWR139U,2019-03-11 10:04:30+00:00,28
160,SWR1623,2019-03-11 18:57:02+00:00,28
161,SWR96C,2019-03-11 15:44:11+00:00,34
162,SWR1069,2019-03-11 08:33:29+00:00,28
163,SWR225U,2019-03-11 21:04:28+00:00,28
164,SWR30K,2019-03-11 16:16:49+00:00,28
165,SWR2031,2019-03-11 07:20:03+00:00,28
166,SWR57R,2019-03-11 20:24:41+00:00,28
167,SWR63M,2019-03-11 15:24:51+00:00,34
168,SWR74U,2019-03-11 10:48:25+00:00,28
169,SWR118P,2019-03-11 21:14:03+00:00,28
170,SWR153P,2019-03-11 10:10:06+00:00,28
171,SWR5075,2019-03-11 16:34:42+00:00,28
172,SWR109R,2019-03-11 07:36:19+00:00,28
173,SWR47A,2019-03-11 20:22:33+00:00,28
174,SWR901,2019-03-11 11:22:35+00:00,28
175,SWR68L,2019-03-11 09:46:31+00:00,28
176,SWR73N,2019-03-11 14:28:27+00:00,28
177,SWR75C,2019-03-11 17:58:46+00:00,28
178,SWR122F,2019-03-11 16:53:56+00:00,28
179,SWR63J,2019-03-11 21:17:54+00:00,28
180,SWR87R,2019-03-11 10:42:43+00:00,28
