,callsign,stop,ILS_max
0,QTR02M,2021-05-14 11:30:18+00:00,14
1,SSR209,2021-05-14 08:57:55+00:00,14
2,AEA1671,2021-05-14 14:50:53+00:00,28
3,IBE34BZ,2021-05-14 16:30:41+00:00,28
4,VLG73DW,2021-05-14 16:16:06+00:00,28
5,VLG8348,2021-05-14 17:40:51+00:00,28
6,ANE80QY,2021-05-14 08:51:08+00:00,14
7,VLG1M,2021-05-14 07:21:54+00:00,14
8,AFR48WZ,2021-05-14 11:47:14+00:00,14
9,AHO9485,2021-05-14 09:04:29+00:00,14
10,PAV500,2021-05-14 12:10:57+00:00,14
11,DLH9PL,2021-05-14 10:14:13+00:00,14
12,DLH6EE,2021-05-14 06:26:24+00:00,14
13,DLH2RY,2021-05-14 11:39:10+00:00,14
14,AHO881E,2021-05-14 08:09:29+00:00,14
15,DCS503,2021-05-14 07:49:01+00:00,14
16,AYY118,2021-05-14 15:45:28+00:00,28
17,ATL9K,2021-05-14 07:47:31+00:00,14
18,SCR187,2021-05-14 10:16:34+00:00,14
19,DETRO,2021-05-14 19:13:32+00:00,28
20,AZE12VA,2021-05-14 07:13:20+00:00,14
21,DIKCG,2021-05-14 16:39:13+00:00,28
22,ECA1C,2021-05-14 14:04:55+00:00,28
23,GLSCW,2021-05-14 07:04:54+00:00,14
24,GENBA,2021-05-14 07:50:44+00:00,14
25,EJU18YE,2021-05-14 12:32:45+00:00,14
26,AUA5MJ,2021-05-14 06:50:10+00:00,14
27,JAR08,2021-05-14 09:22:29+00:00,14
28,GAC678Z,2021-05-14 14:14:43+00:00,28
29,TJS47,2021-05-14 08:05:53+00:00,14
30,AUA5BL,2021-05-14 16:59:04+00:00,28
31,GAC389W,2021-05-14 10:47:36+00:00,14
32,JPV314P,2021-05-14 16:37:23+00:00,28
33,LZB491,2021-05-14 09:14:20+00:00,14
34,FIN5DL,2021-05-14 15:57:06+00:00,28
35,KLM57C,2021-05-14 08:53:21+00:00,14
36,KLM71Q,2021-05-14 20:07:45+00:00,28
37,LOT419,2021-05-14 16:43:52+00:00,28
38,NJE041K,2021-05-14 17:47:24+00:00,28
39,NJE394G,2021-05-14 10:39:55+00:00,14
40,NJE467G,2021-05-14 08:23:51+00:00,14
41,NJE890R,2021-05-14 12:00:55+00:00,14
42,TAP932,2021-05-14 10:03:49+00:00,14
43,SWR51D,2021-05-14 09:18:43+00:00,14
44,SWR150Y,2021-05-14 19:47:55+00:00,28
45,EDW138,2021-05-14 16:32:27+00:00,28
46,EDW201,2021-05-14 13:33:23+00:00,14
47,EDW267J,2021-05-14 20:46:06+00:00,28
48,EDW35C,2021-05-14 20:48:43+00:00,28
49,EDW337,2021-05-14 19:19:42+00:00,28
50,EDW403,2021-05-14 09:53:28+00:00,14
51,SWR78J,2021-05-14 19:15:50+00:00,28
52,SWR208N,2021-05-14 15:00:05+00:00,28
53,SWR217C,2021-05-14 14:24:49+00:00,28
54,SWR31Y,2021-05-14 19:27:32+00:00,28
55,SWR122W,2021-05-14 07:15:28+00:00,14
56,SWR63D,2021-05-14 08:55:29+00:00,14
57,SWR96C,2021-05-14 14:37:41+00:00,28
58,SWR1311,2021-05-14 14:33:46+00:00,28
59,SWR2291,2021-05-14 09:06:09+00:00,14
60,SWR2155,2021-05-14 19:51:36+00:00,28
61,SWR19N,2021-05-14 14:16:41+00:00,28
62,SWR72TL,2021-05-14 08:47:10+00:00,14
63,SWR186R,2021-05-14 09:39:23+00:00,14
