,callsign,stop,ILS_max
0,QTR3ML,2020-03-19 10:55:47+00:00,14
1,QTR1PJ,2020-03-19 05:09:04+00:00,34
2,AEA1671,2020-03-19 15:49:52+00:00,14
3,IBE34SF,2020-03-19 09:45:00+00:00,14
4,ORO901,2020-03-19 05:03:14+00:00,34
5,AFR67FP,2020-03-19 13:21:14+00:00,14
6,QGA356D,2020-03-19 10:25:54+00:00,14
7,DLH4MM,2020-03-19 18:25:31+00:00,14
8,DLH8XA,2020-03-19 11:45:16+00:00,14
9,EWG1UR,2020-03-19 18:18:20+00:00,14
10,EWG9776,2020-03-19 14:02:29+00:00,14
11,EWG6RU,2020-03-19 19:22:11+00:00,14
12,DLH4WY,2020-03-19 13:13:02+00:00,14
13,DLH6NT,2020-03-19 08:56:32+00:00,14
14,ATL8F,2020-03-19 15:42:45+00:00,14
15,DCDAS,2020-03-19 18:54:58+00:00,14
16,EFD2D,2020-03-19 11:00:01+00:00,14
17,EZY37VV,2020-03-19 18:33:14+00:00,14
18,BAW710,2020-03-19 08:31:14+00:00,14
19,BAW718,2020-03-19 18:09:48+00:00,14
20,AZG234,2020-03-19 05:19:32+00:00,34
21,EJU89JX,2020-03-19 08:36:46+00:00,14
22,EJU87BF,2020-03-19 07:04:54+00:00,14
23,EJU47QY,2020-03-19 14:35:35+00:00,14
24,EJU51JM,2020-03-19 18:02:59+00:00,14
25,FIN6AP,2020-03-19 08:33:42+00:00,14
26,AEE5SZ,2020-03-19 08:54:34+00:00,14
27,KLM57C,2020-03-19 09:54:44+00:00,14
28,KLM71Q,2020-03-19 21:30:29+00:00,28
29,KLM87E,2020-03-19 12:31:20+00:00,14
30,TAP926G,2020-03-19 16:03:08+00:00,14
31,TAP924C,2020-03-19 16:04:37+00:00,14
32,SAS609,2020-03-19 18:35:41+00:00,14
33,SAS88J,2020-03-19 17:33:22+00:00,14
34,SWR88U,2020-03-19 15:05:51+00:00,14
35,SWR105K,2020-03-19 09:53:16+00:00,14
36,SWR285K,2020-03-19 15:17:18+00:00,14
37,EDW11Y,2020-03-19 18:27:49+00:00,14
38,EDW26C,2020-03-19 15:54:30+00:00,14
39,EDW201,2020-03-19 18:30:02+00:00,14
40,EDW19M,2020-03-19 18:10:58+00:00,14
41,EDW23F,2020-03-19 15:59:59+00:00,14
42,SWR44KX,2020-03-19 05:36:34+00:00,34
43,SWR72TL,2020-03-19 09:35:44+00:00,14
44,SWR124K,2020-03-19 16:46:59+00:00,14
45,SWR98H,2020-03-19 10:08:59+00:00,14
46,SWR55R,2020-03-19 13:15:34+00:00,14
47,SWR202A,2020-03-19 16:28:30+00:00,14
48,SWR97Q,2020-03-19 20:46:55+00:00,28
49,SWR63D,2020-03-19 09:58:19+00:00,14
50,SWR63J,2020-03-19 19:58:43+00:00,14
51,SWR204M,2020-03-19 11:40:13+00:00,14
52,SWR145K,2020-03-19 18:12:28+00:00,14
53,SWR103Q,2020-03-19 19:45:54+00:00,14
54,SWR70T,2020-03-19 20:19:01+00:00,28
55,SWR1069,2020-03-19 08:43:03+00:00,14
56,SWR48TP,2020-03-19 15:14:23+00:00,14
57,SWR789,2020-03-19 19:53:51+00:00,14
58,SWR193P,2020-03-19 15:27:12+00:00,14
59,SWR327H,2020-03-19 20:31:56+00:00,28
60,SWR77E,2020-03-19 11:47:47+00:00,14
61,SWR208N,2020-03-19 19:47:38+00:00,14
62,SWR87,2020-03-19 05:17:07+00:00,34
63,SWR294,2020-03-19 05:05:08+00:00,34
64,SWR9K,2020-03-19 09:48:14+00:00,14
65,SWR19R,2020-03-19 10:28:20+00:00,14
66,EDW67,2020-03-19 15:22:01+00:00,14
67,EDW35Y,2020-03-19 10:38:07+00:00,14
68,SWR21K,2020-03-19 14:33:00+00:00,14
69,SWR805G,2020-03-19 07:01:56+00:00,14
70,SWR32R,2020-03-19 10:33:32+00:00,14
71,SWR159,2020-03-19 14:42:17+00:00,14
72,EDW25,2020-03-19 15:03:07+00:00,14
73,EDW51,2020-03-19 13:46:12+00:00,14
74,EDW15R,2020-03-19 17:02:34+00:00,14
75,SWR239,2020-03-19 05:34:06+00:00,34
76,SWR139,2020-03-19 05:11:07+00:00,34
77,SWR289,2020-03-19 05:13:04+00:00,34
78,SWR177,2020-03-19 05:07:03+00:00,34
79,SWR93,2020-03-19 09:23:51+00:00,14
80,GSW1509,2020-03-19 16:10:52+00:00,14
81,GSW1511,2020-03-19 21:34:23+00:00,28
82,GSW6043,2020-03-19 10:48:49+00:00,14
83,SWR113Y,2020-03-19 09:18:09+00:00,14
84,SWR118P,2020-03-19 20:40:30+00:00,28
85,SWR43K,2020-03-19 18:52:55+00:00,14
86,SAZ65,2020-03-19 14:39:57+00:00,14
87,SAZ75,2020-03-19 12:54:43+00:00,14
88,HBVLX,2020-03-19 11:22:32+00:00,14
89,HBVLX,2020-03-19 17:17:54+00:00,14
90,THY7UK,2020-03-19 15:44:22+00:00,14
91,AZA572,2020-03-19 09:01:08+00:00,14
92,CTN464,2020-03-19 17:19:45+00:00,14
93,CTN460,2020-03-19 08:41:02+00:00,14
94,RJA1160,2020-03-19 16:18:39+00:00,14
95,SIA346,2020-03-19 06:08:39+00:00,14
96,THA970,2020-03-19 05:39:04+00:00,34
97,UAE2MJ,2020-03-19 18:21:26+00:00,14
98,ETD39B,2020-03-19 05:27:21+00:00,34
99,UAL52,2020-03-19 05:42:28+00:00,34
100,ACA878,2020-03-19 05:14:57+00:00,34
