,callsign,stop,ILS_max
0,TAR701,2019-05-07 16:52:34+00:00,14
1,QTR095,2019-05-07 12:15:45+00:00,14
2,QTR093,2019-05-07 05:26:12+00:00,14
3,IKREM,2019-05-07 06:52:18+00:00,14
4,VLG93JR,2019-05-07 09:52:53+00:00,14
5,IBE3464,2019-05-07 08:46:43+00:00,14
6,IBE34AY,2019-05-07 15:32:00+00:00,14
7,IBE3476,2019-05-07 20:04:05+00:00,28
8,AEA1671,2019-05-07 15:11:33+00:00,14
9,AEA76TU,2019-05-07 09:05:01+00:00,14
10,VLG7515,2019-05-07 11:47:24+00:00,14
11,VLG306Z,2019-05-07 17:41:25+00:00,14
12,VLG6246,2019-05-07 07:06:31+00:00,14
13,AFR61GR,2019-05-07 12:20:24+00:00,14
14,AFR78TE,2019-05-07 18:04:21+00:00,14
15,AFR141G,2019-05-07 20:18:56+00:00,28
16,AFR35RX,2019-05-07 15:24:11+00:00,14
17,DASBG,2019-05-07 14:04:48+00:00,14
18,AHO545R,2019-05-07 09:03:24+00:00,14
19,TUI653,2019-05-07 08:13:38+00:00,16
20,EWG2T,2019-05-07 06:00:17+00:00,14
21,EWG4FU,2019-05-07 16:17:30+00:00,14
22,EWG7ME,2019-05-07 17:48:44+00:00,14
23,EWG30L,2019-05-07 11:26:39+00:00,14
24,EWG9AP,2019-05-07 14:03:07+00:00,14
25,DLH5RV,2019-05-07 17:33:02+00:00,14
26,DLH8AC,2019-05-07 10:24:05+00:00,14
27,DLH5TV,2019-05-07 06:49:06+00:00,14
28,DLH8NJ,2019-05-07 12:13:14+00:00,14
29,DLH9KA,2019-05-07 15:48:58+00:00,14
30,EWG9776,2019-05-07 13:18:55+00:00,14
31,EWG15Z,2019-05-07 12:51:13+00:00,14
32,EWG18A,2019-05-07 05:57:28+00:00,14
33,EWG56L,2019-05-07 09:55:54+00:00,14
34,EWG764,2019-05-07 06:18:43+00:00,14
35,DLH9VX,2019-05-07 17:18:33+00:00,14
36,DLH5AC,2019-05-07 05:23:18+00:00,14
37,DLH4YX,2019-05-07 08:34:19+00:00,14
38,EWG7NM,2019-05-07 17:35:53+00:00,14
39,AHO371V,2019-05-07 10:39:54+00:00,14
40,EWG1UR,2019-05-07 17:26:18+00:00,14
41,DBEAM,2019-05-07 12:38:57+00:00,14
42,DCFMI,2019-05-07 14:56:01+00:00,14
43,BAW720T,2019-05-07 20:12:00+00:00,28
44,BAW712T,2019-05-07 10:27:37+00:00,14
45,BAW14R,2019-05-07 15:44:58+00:00,14
