,callsign,stop,ILS_max
0,QTR3ML,2020-03-26 10:57:25+00:00,14
1,VLG306Z,2020-03-26 18:30:34+00:00,14
2,AFR67FP,2020-03-26 13:50:13+00:00,14
3,AHO739X,2020-03-26 18:37:40+00:00,14
4,DLH4WY,2020-03-26 14:02:33+00:00,14
5,DLH6NT,2020-03-26 09:05:03+00:00,14
6,AHO363X,2020-03-26 15:48:52+00:00,14
7,IFA4051,2020-03-26 14:51:21+00:00,14
8,ATL9K,2020-03-26 12:08:51+00:00,14
9,AHO316B,2020-03-26 19:28:34+00:00,14
10,DILCG,2020-03-26 13:55:42+00:00,14
11,BAW710,2020-03-26 08:48:45+00:00,14
12,MOZ437,2020-03-26 13:58:48+00:00,14
13,KLM47B,2020-03-26 07:31:02+00:00,14
14,NJE816K,2020-03-26 11:02:15+00:00,14
15,NJE252K,2020-03-26 11:12:38+00:00,14
16,SWR5200,2020-03-26 13:04:56+00:00,14
17,SWR96C,2020-03-26 15:51:09+00:00,14
18,SWR327H,2020-03-26 20:31:06+00:00,28
19,SWR19R,2020-03-26 10:27:38+00:00,14
20,EDW67,2020-03-26 16:03:14+00:00,14
21,SWR70T,2020-03-26 20:33:23+00:00,28
22,EDW2095,2020-03-26 08:11:01+00:00,14
23,SWR139,2020-03-26 05:06:30+00:00,34
24,SWR161,2020-03-26 14:26:01+00:00,14
25,CAZ901,2020-03-26 05:08:59+00:00,34
26,GSW491,2020-03-26 21:07:07+00:00,28
27,HBJSF,2020-03-26 09:00:45+00:00,14
28,HBJSF,2020-03-26 18:04:39+00:00,14
29,SAZ52,2020-03-26 18:39:29+00:00,14
30,SAZ75,2020-03-26 11:22:37+00:00,14
31,EIN3MK,2020-03-26 08:36:45+00:00,14
32,AZA572,2020-03-26 08:41:39+00:00,14
33,EMM007,2020-03-26 16:59:47+00:00,14
34,RJA1160,2020-03-26 16:12:13+00:00,14
35,CPA383,2020-03-26 05:04:11+00:00,34
36,THA970,2020-03-26 05:37:55+00:00,34
