UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a106-QTR02M-2021-05-10-0,2133,OTHH,LSZH,2021-05-10T08:34:52Z,2021-05-10T11:33:27Z,TRUE,28
06a106-QTR6HM-2021-05-10-0,1787,LSZH,OTHH,2021-05-10T14:56:24Z,2021-05-10T17:39:48Z,FALSE,NA
341583-AEA1671-2021-05-10-0,1989,LEMD,LSZH,2021-05-10T13:05:01Z,2021-05-10T14:39:53Z,TRUE,28
341583-AEA94KM-2021-05-10-0,2046,LSZH,LEMD,2021-05-10T16:36:30Z,2021-05-10T18:31:13Z,FALSE,NA
3420ce-IBE3471-2021-05-10-0,2117,LSZH,LEMD,2021-05-10T17:37:06Z,2021-05-10T19:34:08Z,FALSE,NA
3420ce-IBE34BZ-2021-05-10-0,2074,LEMD,LSZH,2021-05-10T14:47:20Z,2021-05-10T16:23:28Z,TRUE,28
34604b-ANE80QY-2021-05-10-0,2123,LEMD,LSZH,2021-05-10T07:07:26Z,2021-05-10T08:56:34Z,TRUE,28
34604b-ANE87UH-2021-05-10-0,2268,LSZH,LEMD,2021-05-10T10:10:20Z,2021-05-10T12:11:03Z,FALSE,NA
346353-VLG6249-2021-05-10-0,2271,LSZH,LEBL,2021-05-10T14:16:23Z,2021-05-10T15:47:58Z,FALSE,NA
346353-VLG73DW-2021-05-10-0,2228,LEBL,LSZH,2021-05-10T11:58:18Z,2021-05-10T13:14:50Z,TRUE,28
3986e4-AFR48WZ-2021-05-10-0,2519,LFPG,LSZH,2021-05-10T16:10:26Z,2021-05-10T17:05:43Z,TRUE,28
3c07fc-AHO729U-2021-05-10-0,1909,LSZH,UUWW,2021-05-10T10:23:56Z,2021-05-10T12:45:08Z,FALSE,NA
3c4dd0-DLH8RT-2021-05-10-0,1767,LSZH,EDDM,2021-05-10T11:10:10Z,2021-05-10T11:39:36Z,FALSE,NA
3c4dd0-DLH9PL-2021-05-10-0,1909,EDDM,LSZH,2021-05-10T09:56:09Z,2021-05-10T10:27:58Z,TRUE,28
3c506c-DCS101-2021-05-10-0,1785,LSZH,LKPR,2021-05-10T12:24:04Z,2021-05-10T13:12:41Z,FALSE,NA
3c5466-DLH5C-2021-05-10-0,2351,LSZH,EDDF,2021-05-10T08:08:17Z,2021-05-10T08:47:27Z,FALSE,NA
3c5466-DLH6EE-2021-05-10-0,2315,EDDF,LSZH,2021-05-10T05:46:21Z,2021-05-10T06:24:55Z,TRUE,14
3c56f5-EWG2T-2021-05-10-0,2404,EDDH,LSZH,2021-05-10T05:04:22Z,2021-05-10T06:14:06Z,TRUE,14
3c56f5-EWG6NL-2021-05-10-0,1832,LSZH,EDDH,2021-05-10T07:09:01Z,2021-05-10T08:11:51Z,FALSE,NA
3c5d50-BVR60-2021-05-10-0,2186,NA,LSZH,2021-05-10T07:06:38Z,2021-05-10T08:32:10Z,TRUE,28
3c5d50-BVR60-2021-05-10-1,1359,LSZH,EDTB,2021-05-10T09:46:30Z,2021-05-10T10:09:08Z,FALSE,NA
3c5ee2-EWG18A-2021-05-10-0,2379,EDDL,LSZH,2021-05-10T05:16:14Z,2021-05-10T06:05:59Z,TRUE,14
3c5ee2-EWG71R-2021-05-10-0,2053,LSZH,EDDL,2021-05-10T07:12:00Z,2021-05-10T08:01:29Z,FALSE,NA
3c61e9-AHO840E-2021-05-10-0,2397,UUWW,LSZH,2021-05-10T16:20:25Z,2021-05-10T18:39:03Z,TRUE,28
3ccb52-SCR021-2021-05-10-0,1919,LSZH,EDDK,2021-05-10T11:53:54Z,2021-05-10T12:37:22Z,FALSE,NA
3cd051-ECA12C-2021-05-10-0,2227,LSZH,EIDW,2021-05-10T08:55:20Z,2021-05-10T10:50:43Z,FALSE,NA
3ce005-EFD6H-2021-05-10-0,1262,EDDS,LSZH,2021-05-10T06:32:53Z,2021-05-10T06:53:54Z,TRUE,14
3ce005-EFD6H-2021-05-10-1,2244,LSZH,LPCS,2021-05-10T08:10:34Z,2021-05-10T11:08:28Z,FALSE,NA
3ce212-AHO124R-2021-05-10-0,2121,LEPA,LSZH,2021-05-10T07:12:23Z,2021-05-10T08:38:46Z,TRUE,28
3ce212-AHO413V-2021-05-10-0,2195,LSZH,EDLN,2021-05-10T09:25:24Z,2021-05-10T10:14:18Z,FALSE,NA
3d73ed-DFQDP-2021-05-10-0,3922,LSZH,LPBJ,2021-05-10T08:13:49Z,2021-05-10T12:34:44Z,FALSE,NA
3e175b-AZE91TX-2021-05-10-0,3370,EDRZ,LSZH,2021-05-10T10:10:18Z,2021-05-10T11:06:27Z,FALSE,NA
3e231e-DIEMO-2021-05-10-0,1885,EDDF,LSZH,2021-05-10T06:08:28Z,2021-05-10T06:39:52Z,TRUE,14
3e231e-DIEMO-2021-05-10-1,1891,LSZH,EDDB,2021-05-10T07:43:47Z,2021-05-10T08:38:59Z,FALSE,NA
3e4082-XGO4MN-2021-05-10-0,2818,LSZH,LFMN,2021-05-10T17:20:07Z,2021-05-10T18:16:37Z,FALSE,NA
3e4082-XGO4ZH-2021-05-10-0,2580,NA,LSZH,2021-05-10T12:25:27Z,2021-05-10T13:17:21Z,TRUE,28
424b0e-MYGLF-2021-05-10-0,1779,LSZH,EGGW,2021-05-10T11:03:28Z,2021-05-10T12:19:56Z,FALSE,NA
