UID,N,ADEP,ADES,START,STOP,ARR,RWY
00b1f9-SAA234-2019-05-26-0,2382,FAOR,EGLL,2019-05-26T03:29:20Z,2019-05-26T05:35:06Z,TRUE,27L
00b1f9-SAA235-2019-05-26-0,1799,EGLL,FAOR,2019-05-26T18:25:05Z,2019-05-26T20:27:15Z,FALSE,NA
01013c-MSR777-2019-05-26-0,2714,NA,EGLL,2019-05-26T08:37:20Z,2019-05-26T12:21:11Z,TRUE,27L
01013c-MSR778-2019-05-26-0,1798,EGLL,NA,2019-05-26T14:26:38Z,2019-05-26T16:28:01Z,FALSE,NA
0101b8-MSR779-2019-05-26-0,2627,NA,EGLL,2019-05-26T15:32:30Z,2019-05-26T19:26:08Z,TRUE,27R
0101b8-MSR780-2019-05-26-0,1706,EGLL,NA,2019-05-26T21:42:08Z,2019-05-26T23:59:59Z,FALSE,NA
02a188-TAR790-2019-05-26-0,2757,NA,EGLL,2019-05-26T14:25:02Z,2019-05-26T16:51:20Z,TRUE,27L
02a188-TAR791-2019-05-26-0,1791,EGLL,NA,2019-05-26T18:10:48Z,2019-05-26T20:22:02Z,FALSE,NA
04012a-ETH700-2019-05-26-0,2382,NA,EGLL,2019-05-26T02:05:34Z,2019-05-26T05:44:38Z,TRUE,27L
04012a-ETH701-2019-05-26-0,1755,EGLL,FAOR,2019-05-26T20:26:24Z,2019-05-26T23:50:45Z,FALSE,NA
04c11c-KQA100-2019-05-26-0,2545,NA,EGLL,2019-05-26T11:16:14Z,2019-05-26T14:54:18Z,TRUE,27R
04c11c-KQA101-2019-05-26-0,1755,EGLL,NA,2019-05-26T17:50:23Z,2019-05-26T19:53:15Z,FALSE,NA
06a07a-QTR005-2019-05-26-0,2646,OTHH,EGLL,2019-05-26T17:26:57Z,2019-05-26T21:12:05Z,TRUE,27R
06a0e6-QTR001-2019-05-26-0,2620,OTHH,EGLL,2019-05-26T13:03:04Z,2019-05-26T16:40:27Z,TRUE,27R
06a0e6-QTR002-2019-05-26-0,1766,EGLL,OTHH,2019-05-26T20:44:14Z,2019-05-26T23:52:48Z,FALSE,NA
06a120-QTR1BA-2019-05-26-0,1675,EGLL,OTHH,2019-05-26T21:25:15Z,2019-05-26T23:59:59Z,FALSE,NA
06a120-QTR5ML-2019-05-26-0,2636,OTHH,EGLL,2019-05-26T15:36:07Z,2019-05-26T19:15:59Z,TRUE,27R
06a124-QTR007-2019-05-26-0,2468,OTHH,EGLL,2019-05-26T09:09:36Z,2019-05-26T12:42:12Z,TRUE,27L
06a124-QTR9KP-2019-05-26-0,1742,EGLL,OTHH,2019-05-26T15:33:22Z,2019-05-26T18:42:29Z,FALSE,NA
06a149-QTR004-2019-05-26-0,1736,EGLL,OTHH,2019-05-26T14:45:51Z,2019-05-26T17:58:23Z,FALSE,NA
06a149-QTR2NX-2019-05-26-0,2901,OTHH,EGLL,2019-05-26T08:13:37Z,2019-05-26T11:56:26Z,TRUE,27L
06a2b8-QTR13VP-2019-05-26-0,1737,EGLL,OTHH,2019-05-26T09:00:27Z,2019-05-26T11:59:59Z,FALSE,NA
06a2b8-QTR5DR-2019-05-26-0,2339,NA,EGLL,2019-05-26T02:13:24Z,2019-05-26T05:47:51Z,TRUE,27L
06a2c4-QTR6BZ-2019-05-26-0,1797,EGLL,OTHH,2019-05-26T07:32:08Z,2019-05-26T10:40:29Z,FALSE,NA
0a0091-DAH2054-2019-05-26-0,2996,DAAG,EGLL,2019-05-26T09:34:57Z,2019-05-26T12:12:53Z,TRUE,27L
0a0091-DAH2055-2019-05-26-0,1774,EGLL,DAAG,2019-05-26T14:30:48Z,2019-05-26T16:30:44Z,FALSE,NA
3000c7-AZA209-2019-05-26-0,1792,EGLL,LIRF,2019-05-26T19:44:01Z,2019-05-26T21:48:44Z,FALSE,NA
3000c7-AZA20Y-2019-05-26-0,2914,LIRF,EGLL,2019-05-26T16:19:06Z,2019-05-26T18:34:27Z,TRUE,27R
342108-IBE31CR-2019-05-26-0,1936,EGLL,LEMD,2019-05-26T18:53:58Z,2019-05-26T19:56:28Z,FALSE,NA
342108-IBE31PP-2019-05-26-0,2939,LEMD,EGLL,2019-05-26T15:13:34Z,2019-05-26T17:14:20Z,TRUE,27R
342250-IBE31GG-2019-05-26-0,2444,LEMD,EGLL,2019-05-26T14:11:16Z,2019-05-26T15:58:58Z,TRUE,27R
342250-IBE31GZ-2019-05-26-0,1805,EGLL,LEMD,2019-05-26T19:12:16Z,2019-05-26T19:59:59Z,FALSE,NA
3423c4-BIE31VM-2019-05-26-0,1808,EGLL,LEMD,2019-05-26T10:04:07Z,2019-05-26T10:58:42Z,FALSE,NA
3423c4-IBE31ZP-2019-05-26-0,2898,LEMD,EGLL,2019-05-26T07:06:18Z,2019-05-26T08:42:59Z,TRUE,27L
34250a-IBE31LT-2019-05-26-0,1814,EGLL,LEMD,2019-05-26T11:08:13Z,2019-05-26T11:59:59Z,FALSE,NA
34250a-IBE31SA-2019-05-26-0,2571,LEMD,EGLL,2019-05-26T07:14:21Z,2019-05-26T09:09:20Z,TRUE,27L
34260e-IBE31TM-2019-05-26-0,2815,LEMD,EGLL,2019-05-26T14:48:34Z,2019-05-26T16:46:44Z,TRUE,27R
34260e-IBE31XN-2019-05-26-0,1923,EGLL,LEMD,2019-05-26T18:46:10Z,2019-05-26T20:39:00Z,FALSE,NA
34264a-IBE3170-2019-05-26-0,3005,LEMD,EGLL,2019-05-26T05:13:09Z,2019-05-26T07:16:54Z,TRUE,27L
34264a-IBE31EE-2019-05-26-0,1901,EGLL,LEMD,2019-05-26T15:24:56Z,2019-05-26T17:12:26Z,FALSE,NA
34264a-IBE31KA-2019-05-26-0,2499,LEMD,EGLL,2019-05-26T11:49:17Z,2019-05-26T13:40:41Z,TRUE,27L
34264a-IBE31YC-2019-05-26-0,1859,EGLL,LEMD,2019-05-26T08:50:43Z,2019-05-26T09:50:27Z,FALSE,NA
343194-VLG7104-2019-05-26-0,2917,LEZL,EGLL,2019-05-26T17:35:05Z,2019-05-26T18:26:56Z,TRUE,27R
343194-VLG7105-2019-05-26-0,1875,EGLL,NA,2019-05-26T20:13:31Z,2019-05-26T20:51:16Z,FALSE,NA
34324e-IBE31HY-2019-05-26-0,1891,EGLL,LEMD,2019-05-26T16:42:46Z,2019-05-26T18:33:53Z,FALSE,NA
34324e-IBE31ZB-2019-05-26-0,2655,LEMD,EGLL,2019-05-26T13:11:02Z,2019-05-26T15:05:49Z,TRUE,27R
3944f9-AFR158R-2019-05-26-0,2860,LFPG,EGLL,2019-05-26T08:19:12Z,2019-05-26T09:06:51Z,TRUE,27L
3944f9-AFR73XV-2019-05-26-0,2451,EGLL,LFPG,2019-05-26T11:06:16Z,2019-05-26T11:47:06Z,FALSE,NA
3946e9-AFR88PG-2019-05-26-0,2527,LFPG,EGLL,2019-05-26T14:31:52Z,2019-05-26T15:13:59Z,TRUE,27R
3946e9-AFR93MQ-2019-05-26-0,2875,EGLL,LFPG,2019-05-26T17:05:25Z,2019-05-26T17:54:29Z,FALSE,NA
394c07-AFR65ML-2019-05-26-0,2878,EGLL,LFPG,2019-05-26T05:40:24Z,2019-05-26T06:28:21Z,FALSE,NA
394c14-AFR138Q-2019-05-26-0,2585,LFPG,EGLL,2019-05-26T19:34:44Z,2019-05-26T20:17:49Z,TRUE,27R
3991e5-AFR38BY-2019-05-26-0,2835,EGLL,LFPG,2019-05-26T08:16:01Z,2019-05-26T09:07:15Z,FALSE,NA
3991e5-AFR82FE-2019-05-26-0,3148,LFPG,EGLL,2019-05-26T06:02:26Z,2019-05-26T06:54:53Z,TRUE,27L
3991e8-AFR76WX-2019-05-26-0,3015,LFPG,EGLL,2019-05-26T11:56:14Z,2019-05-26T12:46:29Z,TRUE,27L
3991e8-AFR78FR-2019-05-26-0,2526,EGLL,LFPG,2019-05-26T15:14:40Z,2019-05-26T15:56:45Z,FALSE,NA
3c48f0-EWG12H-2019-05-26-0,3028,EDDL,EGLL,2019-05-26T13:57:24Z,2019-05-26T15:01:54Z,TRUE,27R
3c48f0-EWG7PY-2019-05-26-0,2007,EGLL,EDDL,2019-05-26T17:06:31Z,2019-05-26T18:01:41Z,FALSE,NA
3c48f1-EWG6VP-2019-05-26-0,2303,EDDL,EGLL,2019-05-26T05:03:53Z,2019-05-26T05:55:40Z,TRUE,27L
3c48f1-EWG8JM-2019-05-26-0,2034,EGLL,EDDL,2019-05-26T07:30:56Z,2019-05-26T08:26:58Z,FALSE,NA
3c490e-EWG5TV-2019-05-26-0,2984,EDDS,EGLL,2019-05-26T16:02:33Z,2019-05-26T17:25:59Z,TRUE,27R
3c490e-EWG7C-2019-05-26-0,1722,EGLL,EDDS,2019-05-26T18:58:23Z,2019-05-26T20:02:46Z,FALSE,NA
3c5426-BCS6741-2019-05-26-0,2387,EGLL,EBMB,2019-05-26T07:18:07Z,2019-05-26T07:57:53Z,FALSE,NA
3c5430-BCS36A-2019-05-26-0,2636,EDDF,EGLL,2019-05-26T15:31:20Z,2019-05-26T17:02:04Z,TRUE,27R
3c5430-BCS6717-2019-05-26-0,1792,EGLL,EDDF,2019-05-26T11:48:03Z,2019-05-26T13:04:21Z,FALSE,NA
3c5431-BCS6757-2019-05-26-0,2591,LIMC,EGLL,2019-05-26T07:28:11Z,2019-05-26T08:58:40Z,TRUE,27L
3c5431-BCS6769-2019-05-26-0,1817,EGLL,EDCT,2019-05-26T11:10:22Z,2019-05-26T12:25:16Z,FALSE,NA
3c5ee5-EWG5AW-2019-05-26-0,1760,EGLL,EDDH,2019-05-26T19:18:06Z,2019-05-26T20:20:25Z,FALSE,NA
3c5ee5-EWG5PK-2019-05-26-0,2765,EDDH,EGLL,2019-05-26T16:43:00Z,2019-05-26T18:03:19Z,TRUE,27R
3c5ee7-EWG6GC-2019-05-26-0,2474,EDDL,EGLL,2019-05-26T09:14:20Z,2019-05-26T10:09:25Z,TRUE,27L
3c5ee7-EWG9P-2019-05-26-0,1962,EGLL,EDDL,2019-05-26T11:29:20Z,2019-05-26T12:21:23Z,FALSE,NA
3c5ef8-EWG1AT-2019-05-26-0,2996,EDDL,EGLL,2019-05-26T16:25:43Z,2019-05-26T17:29:52Z,TRUE,27R
3c5ef8-EWG48A-2019-05-26-0,1902,EGLL,EDDL,2019-05-26T19:04:49Z,2019-05-26T20:03:46Z,FALSE,NA
3c6442-DLH2MP-2019-05-26-0,2406,EDDM,EGLL,2019-05-26T19:53:36Z,2019-05-26T21:22:58Z,TRUE,27R
3c6445-DLH5MW-2019-05-26-0,2694,EDDM,EGLL,2019-05-26T17:53:34Z,2019-05-26T19:27:29Z,TRUE,27R
3c648f-DLH2FL-2019-05-26-0,1806,EGLL,EDDM,2019-05-26T08:23:23Z,2019-05-26T09:41:55Z,FALSE,NA
3c648f-DLH3MM-2019-05-26-0,3302,EDDM,EGLL,2019-05-26T05:19:30Z,2019-05-26T07:07:56Z,TRUE,27L
3c65c2-DLH1U-2019-05-26-0,1802,EGLL,EDDF,2019-05-26T13:03:00Z,2019-05-26T14:10:12Z,FALSE,NA
3c65c2-DLH3H-2019-05-26-0,1793,EGLL,EDDF,2019-05-26T18:06:30Z,2019-05-26T19:09:43Z,FALSE,NA
3c65c2-DLH3RL-2019-05-26-0,2717,EDDF,EGLL,2019-05-26T10:25:01Z,2019-05-26T11:40:46Z,TRUE,27L
3c65c2-DLH3WU-2019-05-26-0,2743,EDDF,EGLL,2019-05-26T05:22:14Z,2019-05-26T06:44:44Z,TRUE,27L
3c65c2-DLH5H-2019-05-26-0,1809,EGLL,EDDF,2019-05-26T08:06:10Z,2019-05-26T09:22:29Z,FALSE,NA
3c65c2-DLH6KJ-2019-05-26-0,2582,EDDF,EGLL,2019-05-26T15:21:05Z,2019-05-26T16:37:47Z,TRUE,27R
3c65c3-DLH3U-2019-05-26-0,1738,EGLL,EDDF,2019-05-26T14:58:30Z,2019-05-26T16:04:51Z,FALSE,NA
3c65c3-DLH7H-2019-05-26-0,1793,EGLL,EDDF,2019-05-26T09:47:18Z,2019-05-26T10:50:24Z,FALSE,NA
3c65c3-DLH7MA-2019-05-26-0,2489,EDDF,EGLL,2019-05-26T12:18:52Z,2019-05-26T13:37:49Z,TRUE,27L
3c65c3-DLH902-2019-05-26-0,2858,EDDF,EGLL,2019-05-26T07:04:34Z,2019-05-26T08:28:43Z,TRUE,27L
3c65c8-DLH2U-2019-05-26-0,1678,EGLL,EDDF,2019-05-26T18:55:43Z,2019-05-26T19:56:05Z,FALSE,NA
3c65c8-DLH6HT-2019-05-26-0,2846,EDDF,EGLL,2019-05-26T16:06:08Z,2019-05-26T17:31:16Z,TRUE,27R
3c65c9-DLH2NE-2019-05-26-0,2553,EDDF,EGLL,2019-05-26T14:37:07Z,2019-05-26T15:53:16Z,TRUE,27R
3c65c9-DLH8U-2019-05-26-0,1725,EGLL,EDDF,2019-05-26T17:04:32Z,2019-05-26T18:06:07Z,FALSE,NA
3c65cb-DLH4EM-2019-05-26-0,2247,EDDF,EGLL,2019-05-26T08:18:01Z,2019-05-26T09:22:40Z,TRUE,27L
3c65cb-DLH4H-2019-05-26-0,1715,EGLL,EDDF,2019-05-26T16:28:07Z,2019-05-26T17:38:29Z,FALSE,NA
3c65cb-DLH4WN-2019-05-26-0,2589,EDDF,EGLL,2019-05-26T18:35:02Z,2019-05-26T19:54:21Z,TRUE,27R
3c65cb-DLH5U-2019-05-26-0,1822,EGLL,NA,2019-05-26T10:49:39Z,2019-05-26T11:57:24Z,FALSE,NA
3c65cb-DLH6YF-2019-05-26-0,2564,EDDF,EGLL,2019-05-26T13:28:00Z,2019-05-26T14:48:27Z,TRUE,27R
3c65cb-DLH9H-2019-05-26-0,1825,EGLL,EDDF,2019-05-26T05:52:03Z,2019-05-26T07:01:08Z,FALSE,NA
3c65cd-DLH8NL-2019-05-26-0,2398,EDDF,EGLL,2019-05-26T19:41:05Z,2019-05-26T20:56:21Z,TRUE,27R
3c65d0-DLH900-2019-05-26-0,3088,EDDF,EGLL,2019-05-26T06:04:00Z,2019-05-26T07:26:59Z,TRUE,27L
3c65d0-DLH9U-2019-05-26-0,1744,EGLL,EDDF,2019-05-26T09:03:14Z,2019-05-26T10:07:27Z,FALSE,NA
3c65d2-DLH6U-2019-05-26-0,1909,EGLL,EDDF,2019-05-26T06:45:07Z,2019-05-26T07:52:19Z,FALSE,NA
3c6606-DLH9LK-2019-05-26-0,3110,EDDM,EGLL,2019-05-26T16:52:32Z,2019-05-26T18:36:56Z,TRUE,27R
3c6606-DLH9XY-2019-05-26-0,1739,EGLL,EDDM,2019-05-26T19:50:10Z,2019-05-26T21:10:32Z,FALSE,NA
3c6612-DLH1VX-2019-05-26-0,1748,EGLL,EDDM,2019-05-26T17:14:16Z,2019-05-26T18:39:55Z,FALSE,NA
3c6612-DLH2RJ-2019-05-26-0,1875,EGLL,EDDM,2019-05-26T06:36:27Z,2019-05-26T08:02:50Z,FALSE,NA
3c6612-DLH4LK-2019-05-26-0,2668,EDDM,EGLL,2019-05-26T14:08:44Z,2019-05-26T15:51:27Z,TRUE,27R
3c662b-EWG2LY-2019-05-26-0,1910,EGLL,EDDK,2019-05-26T19:24:40Z,2019-05-26T20:18:20Z,FALSE,NA
3c662b-EWG464-2019-05-26-0,2630,EDDK,EGLL,2019-05-26T11:42:15Z,2019-05-26T12:43:49Z,TRUE,27L
3c662b-EWG465-2019-05-26-0,1941,EGLL,EDDK,2019-05-26T14:08:21Z,2019-05-26T15:09:59Z,FALSE,NA
3c662b-EWG468-2019-05-26-0,2561,EDDK,EGLL,2019-05-26T16:50:53Z,2019-05-26T17:52:57Z,TRUE,27R
3c6633-DLH7XL-2019-05-26-0,2650,EDDM,EGLL,2019-05-26T12:50:14Z,2019-05-26T14:28:22Z,TRUE,27R
3c6633-DLH8AF-2019-05-26-0,1811,EGLL,EDDM,2019-05-26T15:48:17Z,2019-05-26T17:09:22Z,FALSE,NA
3c66b2-DLH4WT-2019-05-26-0,1783,EGLL,EDDM,2019-05-26T10:09:01Z,2019-05-26T11:30:55Z,FALSE,NA
3c66b2-DLH6HV-2019-05-26-0,3020,EDDM,EGLL,2019-05-26T06:59:22Z,2019-05-26T08:38:40Z,TRUE,27L
3c66ba-DLH7JV-2019-05-26-0,1802,EGLL,EDDM,2019-05-26T13:15:15Z,2019-05-26T14:35:26Z,FALSE,NA
3c66ba-DLH9MM-2019-05-26-0,2565,EDDM,EGLL,2019-05-26T10:01:31Z,2019-05-26T11:32:12Z,TRUE,27L
3c6dc8-EWG1ZB-2019-05-26-0,2681,EDDT,EGLL,2019-05-26T15:45:56Z,2019-05-26T17:20:14Z,TRUE,27R
3c6dc8-EWG9ZA-2019-05-26-0,1839,EGLL,EDDT,2019-05-26T18:38:39Z,2019-05-26T19:58:18Z,FALSE,NA
3c6dc9-EWG2460-2019-05-26-0,2750,EDDS,EGLL,2019-05-26T11:06:02Z,2019-05-26T12:28:13Z,TRUE,27L
3c6dc9-EWG2461-2019-05-26-0,1825,EGLL,EDDS,2019-05-26T13:50:20Z,2019-05-26T15:00:35Z,FALSE,NA
3c6dcd-EWG30N-2019-05-26-0,3039,EDDT,EGLL,2019-05-26T05:03:51Z,2019-05-26T06:42:28Z,TRUE,27L
3c6dcd-EWG7XL-2019-05-26-0,1905,EGLL,EDDT,2019-05-26T08:15:03Z,2019-05-26T09:40:23Z,FALSE,NA
3c6dd4-EWG4C-2019-05-26-0,2552,EDDH,EGLL,2019-05-26T11:41:16Z,2019-05-26T12:57:55Z,TRUE,27L
3c6dd4-EWG5JE-2019-05-26-0,1944,EGLL,EDDH,2019-05-26T14:17:02Z,2019-05-26T15:24:03Z,FALSE,NA
40040d-BAW209-2019-05-26-0,1995,EGLL,KOPF,2019-05-26T13:41:21Z,2019-05-26T14:58:15Z,FALSE,NA
40040d-BAW58L-2019-05-26-0,2844,NA,EGLL,2019-05-26T02:41:23Z,2019-05-26T05:07:28Z,TRUE,27R
40054d-BAW32N-2019-05-26-0,2847,NA,EGLL,2019-05-26T04:07:21Z,2019-05-26T05:15:29Z,TRUE,27L
40054d-BAW9CG-2019-05-26-0,1827,EGLL,KPHX,2019-05-26T14:27:47Z,2019-05-26T15:34:15Z,FALSE,NA
400551-BAW65-2019-05-26-0,1767,EGLL,NA,2019-05-26T09:37:15Z,2019-05-26T12:51:20Z,FALSE,NA
400551-BAW78-2019-05-26-0,2923,NA,EGLL,2019-05-26T03:09:05Z,2019-05-26T05:19:56Z,TRUE,27L
40057d-BAW172-2019-05-26-0,2927,KJFK,EGLL,2019-05-26T06:16:32Z,2019-05-26T07:46:37Z,TRUE,27L
40057d-BAW91C-2019-05-26-0,1819,EGLL,KAUS,2019-05-26T11:37:15Z,2019-05-26T12:42:54Z,FALSE,NA
40057e-BAW207-2019-05-26-0,1867,EGLL,KOPF,2019-05-26T10:17:08Z,2019-05-26T11:31:06Z,FALSE,NA
40057e-BAW74-2019-05-26-0,2194,NA,EGLL,2019-05-26T02:18:56Z,2019-05-26T04:19:43Z,TRUE,27L
40058a-BAW106-2019-05-26-0,3621,OMDB,EGLL,2019-05-26T01:09:32Z,2019-05-26T05:03:13Z,TRUE,27R
40058a-BAW50G-2019-05-26-0,1981,EGLL,KBOS,2019-05-26T16:53:54Z,2019-05-26T18:13:17Z,FALSE,NA
40058b-BAW107-2019-05-26-0,1732,EGLL,OMDB,2019-05-26T12:34:48Z,2019-05-26T15:55:55Z,FALSE,NA
40058b-BAW98-2019-05-26-0,2656,CYYZ,EGLL,2019-05-26T07:24:54Z,2019-05-26T08:51:45Z,TRUE,27L
40058c-BAW124-2019-05-26-0,3692,NA,EGLL,2019-05-26T01:07:29Z,2019-05-26T05:02:16Z,TRUE,27L
40058c-BAW155-2019-05-26-0,1713,EGLL,NA,2019-05-26T17:16:55Z,2019-05-26T20:39:26Z,FALSE,NA
4005a5-BAW175-2019-05-26-0,1881,EGLL,KJFK,2019-05-26T09:41:00Z,2019-05-26T10:48:20Z,FALSE,NA
4005a5-BAW40F-2019-05-26-0,2676,KJFK,EGLL,2019-05-26T04:02:09Z,2019-05-26T05:27:58Z,TRUE,27R
4005b9-BAW69V-2019-05-26-0,1997,EGLL,KPHL,2019-05-26T17:08:19Z,2019-05-26T18:30:07Z,FALSE,NA
4005b9-BAW82-2019-05-26-0,2124,NA,EGLL,2019-05-26T11:16:09Z,2019-05-26T13:14:11Z,TRUE,27L
4005ba-BAW189-2019-05-26-0,1997,EGLL,KEWR,2019-05-26T17:02:47Z,2019-05-26T18:21:17Z,FALSE,NA
4005ba-BAW4EA-2019-05-26-0,2238,KSEA,EGLL,2019-05-26T04:25:25Z,2019-05-26T05:33:20Z,TRUE,27L
4005bb-BAW125-2019-05-26-0,1916,EGLL,OBBI,2019-05-26T11:50:41Z,2019-05-26T15:16:10Z,FALSE,NA
4005bb-BAW176A-2019-05-26-0,3026,KJFK,EGLL,2019-05-26T05:06:18Z,2019-05-26T06:39:08Z,TRUE,27L
4005bc-BAW239-2019-05-26-0,1943,EGLL,KBOS,2019-05-26T19:18:57Z,2019-05-26T20:37:24Z,FALSE,NA
4005bd-BAW105-2019-05-26-0,1684,EGLL,OMDB,2019-05-26T22:01:50Z,2019-05-26T23:59:59Z,FALSE,NA
4005bd-BAW166-2019-05-26-0,2091,NA,EGLL,2019-05-26T07:12:03Z,2019-05-26T09:29:46Z,TRUE,27L
4005bd-BAW460M-2019-05-26-0,1789,EGLL,LEMD,2019-05-26T12:40:27Z,2019-05-26T13:26:20Z,FALSE,NA
4005bd-BAW461-2019-05-26-0,2692,LEMD,EGLL,2019-05-26T17:28:47Z,2019-05-26T18:22:15Z,TRUE,27R
4005be-BAW104-2019-05-26-0,2587,OMDB,EGLL,2019-05-26T12:49:53Z,2019-05-26T16:25:21Z,TRUE,27R
4005be-BAW83-2019-05-26-0,1784,EGLL,NA,2019-05-26T21:54:08Z,2019-05-26T23:27:27Z,FALSE,NA
4005bf-BAW7TG-2019-05-26-0,2029,EGLL,4GE2,2019-05-26T15:10:02Z,2019-05-26T16:31:08Z,FALSE,NA
4005bf-BAW92W-2019-05-26-0,2560,KDFW,EGLL,2019-05-26T10:05:19Z,2019-05-26T11:26:27Z,TRUE,27L
4005c0-BAW232-2019-05-26-0,2396,UUDD,EGLL,2019-05-26T13:05:03Z,2019-05-26T16:33:01Z,TRUE,27R
4005c0-BAW233-2019-05-26-0,1763,EGLL,UUDD,2019-05-26T08:25:36Z,2019-05-26T11:29:46Z,FALSE,NA
4005c0-BAW262-2019-05-26-0,3078,NA,EGLL,2019-05-26T01:20:23Z,2019-05-26T05:05:28Z,TRUE,27R
4005c1-BAW167-2019-05-26-0,1747,EGLL,LLBG,2019-05-26T16:33:54Z,2019-05-26T20:47:32Z,FALSE,NA
4005e2-BAW20R-2019-05-26-0,2318,KORD,EGLL,2019-05-26T04:10:31Z,2019-05-26T05:28:59Z,TRUE,27L
4005e2-BAW295-2019-05-26-0,1817,EGLL,K06C,2019-05-26T10:16:05Z,2019-05-26T11:21:37Z,FALSE,NA
4005e3-BAW11M-2019-05-26-0,1884,EGLL,KSFO,2019-05-26T11:09:14Z,2019-05-26T12:15:25Z,FALSE,NA
4005e3-BAW81V-2019-05-26-0,2852,K9X1,EGLL,2019-05-26T04:54:11Z,2019-05-26T06:18:49Z,TRUE,27L
400610-BAW156-2019-05-26-0,2202,NA,EGLL,2019-05-26T07:33:33Z,2019-05-26T11:01:29Z,TRUE,27L
400610-BAW99-2019-05-26-0,1980,EGLL,CYYZ,2019-05-26T16:52:55Z,2019-05-26T17:59:59Z,FALSE,NA
400612-BAW3C-2019-05-26-0,2245,KIAD,EGLL,2019-05-26T09:14:57Z,2019-05-26T10:32:19Z,TRUE,27L
