UID,N,ADEP,ADES,START,STOP,ARR,RWY
010154-MSR777-2021-05-23-0,2224,NA,EGLL,2021-05-23T09:38:07Z,2021-05-23T12:21:49Z,TRUE,27R
010154-MSR778-2021-05-23-0,1794,EGLL,HEEM,2021-05-23T14:21:04Z,2021-05-23T16:35:11Z,FALSE,NA
04c117-KQA2100-2021-05-23-0,2164,HKJK,EGLL,2021-05-23T07:11:19Z,2021-05-23T09:52:06Z,TRUE,27R
04c117-KQA2101-2021-05-23-0,1741,EGLL,HKJK,2021-05-23T15:51:10Z,2021-05-23T17:45:23Z,FALSE,NA
06a062-QTR015-2021-05-23-0,2263,OTHH,EGLL,2021-05-23T15:00:40Z,2021-05-23T19:09:27Z,TRUE,27R
06a062-QTR7AR-2021-05-23-0,1697,EGLL,OTHH,2021-05-23T20:54:39Z,2021-05-23T23:59:59Z,FALSE,NA
06a064-QTR004-2021-05-23-0,1688,EGLL,OTHH,2021-05-23T14:27:55Z,2021-05-23T17:45:17Z,FALSE,NA
06a064-QTR2GP-2021-05-23-0,2177,OTHH,EGLL,2021-05-23T08:13:35Z,2021-05-23T12:18:29Z,TRUE,27R
06a2b6-QTR3FR-2021-05-23-0,1730,EGLL,OTHH,2021-05-23T14:57:48Z,2021-05-23T18:16:33Z,FALSE,NA
06a2b6-QTR6CF-2021-05-23-0,2196,OTHH,EGLL,2021-05-23T08:53:31Z,2021-05-23T13:00:53Z,TRUE,27R
06a2e7-QTR41AG-2021-05-23-0,1711,EGLL,OTHH,2021-05-23T12:17:02Z,2021-05-23T15:40:52Z,FALSE,NA
06a2e7-QTR43KU-2021-05-23-0,2492,OTHH,EGLL,2021-05-23T06:36:47Z,2021-05-23T10:36:11Z,TRUE,27R
06a2ea-QTR462A-2021-05-23-0,1710,EGLL,OTHH,2021-05-23T18:45:18Z,2021-05-23T22:08:20Z,FALSE,NA
06a2ea-QTR698U-2021-05-23-0,2283,OTHH,EGLL,2021-05-23T13:18:06Z,2021-05-23T17:19:55Z,TRUE,27R
3000d0-AZA205-2021-05-23-0,1942,EGLL,LIRF,2021-05-23T16:07:06Z,2021-05-23T18:07:02Z,FALSE,NA
3000d0-AZA206-2021-05-23-0,2147,LIRF,EGLL,2021-05-23T12:24:41Z,2021-05-23T14:33:49Z,TRUE,27R
344345-IBE3161-2021-05-23-0,2009,EGLL,LEMD,2021-05-23T16:00:58Z,2021-05-23T17:47:00Z,FALSE,NA
344345-IBE3174-2021-05-23-0,2651,LEMD,EGLL,2021-05-23T11:35:50Z,2021-05-23T13:26:50Z,TRUE,NA
34604e-IBE3163-2021-05-23-0,1873,EGLL,LEMD,2021-05-23T09:47:32Z,2021-05-23T11:37:45Z,FALSE,NA
34604e-IBE31PL-2021-05-23-0,2277,LEMD,EGLL,2021-05-23T05:43:40Z,2021-05-23T07:24:28Z,TRUE,27R
346386-IBE3166-2021-05-23-0,2164,LEMD,EGLL,2021-05-23T14:03:00Z,2021-05-23T15:38:39Z,TRUE,27R
346386-IBE3167-2021-05-23-0,2034,EGLL,LEMD,2021-05-23T17:55:31Z,2021-05-23T19:47:29Z,FALSE,NA
392af0-AFR38MM-2021-05-23-0,2330,LFPG,EGLL,2021-05-23T09:19:35Z,2021-05-23T09:58:24Z,TRUE,27R
392af0-AFR99JZ-2021-05-23-0,2735,EGLL,LFPG,2021-05-23T11:16:55Z,2021-05-23T12:02:29Z,FALSE,NA
3944ea-AFR15AZ-2021-05-23-0,2292,LFPG,EGLL,2021-05-23T19:25:38Z,2021-05-23T20:03:49Z,TRUE,27R
3944f9-AFR25UH-2021-05-23-0,2528,LFPG,EGLL,2021-05-23T14:32:12Z,2021-05-23T15:14:19Z,TRUE,27R
3944f9-AFR37CD-2021-05-23-0,2820,EGLL,LFPG,2021-05-23T16:33:00Z,2021-05-23T17:19:59Z,FALSE,NA
39e4ac-AFR88CE-2021-05-23-0,2821,EGLL,LFPG,2021-05-23T05:22:52Z,2021-05-23T06:11:19Z,FALSE,NA
3c48f0-EWG12H-2021-05-23-0,2490,EDDL,EGLL,2021-05-23T14:03:39Z,2021-05-23T14:59:19Z,TRUE,27R
3c48f0-EWG7PY-2021-05-23-0,1854,EGLL,EDDL,2021-05-23T16:35:40Z,2021-05-23T17:26:00Z,FALSE,NA
3c542c-BCS13G-2021-05-23-0,2227,EDDF,EGLL,2021-05-23T14:29:30Z,2021-05-23T15:35:39Z,TRUE,27R
3c542c-BCS35P-2021-05-23-0,2489,LIMC,EGLL,2021-05-23T07:01:42Z,2021-05-23T08:35:29Z,TRUE,27R
3c542c-BCS6717-2021-05-23-0,1775,EGLL,EDDF,2021-05-23T11:52:35Z,2021-05-23T12:56:27Z,FALSE,NA
3c542c-BCS800-2021-05-23-0,2242,EGLL,EBMB,2021-05-23T17:06:42Z,2021-05-23T17:44:03Z,FALSE,NA
3c542f-BCS6741-2021-05-23-0,2348,EGLL,EBMB,2021-05-23T07:03:59Z,2021-05-23T07:43:06Z,FALSE,NA
3c5433-BCS6769-2021-05-23-0,1780,EGLL,EDDP,2021-05-23T10:38:26Z,2021-05-23T11:55:16Z,FALSE,NA
3c5eec-EWG5AW-2021-05-23-0,1752,EGLL,EDDH,2021-05-23T18:30:39Z,2021-05-23T19:37:26Z,FALSE,NA
3c5eec-EWG5PK-2021-05-23-0,2716,EDDH,EGLL,2021-05-23T16:07:53Z,2021-05-23T17:27:59Z,TRUE,27R
3c65c7-DLH2U-2021-05-23-0,1867,EGLL,EDDF,2021-05-23T05:36:34Z,2021-05-23T06:48:21Z,FALSE,NA
3c65ca-DLH5XL-2021-05-23-0,2401,EDDF,EGLL,2021-05-23T20:13:02Z,2021-05-23T21:23:05Z,TRUE,27R
3c65d7-DLH2AC-2021-05-23-0,2563,EDDM,EGLL,2021-05-23T07:11:40Z,2021-05-23T08:44:25Z,TRUE,27R
3c65d7-DLH6RP-2021-05-23-0,1756,EGLL,EDDM,2021-05-23T09:41:08Z,2021-05-23T11:05:23Z,FALSE,NA
3c65d9-DLH1U-2021-05-23-0,1798,EGLL,EDDF,2021-05-23T15:28:06Z,2021-05-23T16:30:56Z,FALSE,NA
3c65d9-DLH6U-2021-05-23-0,1740,EGLL,EDDF,2021-05-23T09:01:35Z,2021-05-23T10:08:29Z,FALSE,NA
3c65d9-DLH900-2021-05-23-0,2538,EDDF,EGLL,2021-05-23T06:34:47Z,2021-05-23T07:50:25Z,TRUE,27R
