UID,N,ADEP,ADES,START,STOP,ARR,RWY
0101d9-FEG3423-2019-05-03-0,2588,NA,LSZH,2019-05-03T16:29:45Z,2019-05-03T18:05:58Z,TRUE,14
0101d9-FEG3424-2019-05-03-0,2374,LSZH,NA,2019-05-03T19:11:50Z,2019-05-03T21:46:03Z,FALSE,NA
020005-RAM936R-2019-05-03-0,2439,NA,LSZH,2019-05-03T13:32:21Z,2019-05-03T16:09:44Z,TRUE,14
06a0e4-QTR095-2019-05-03-0,2510,OTHH,LSZH,2019-05-03T09:36:33Z,2019-05-03T12:19:27Z,TRUE,14
06a0e4-QTR096-2019-05-03-0,2781,LSZH,OTHH,2019-05-03T16:20:43Z,2019-05-03T18:58:19Z,FALSE,NA
06a0e8-QTR093-2019-05-03-0,2477,OTHH,LSZH,2019-05-03T02:30:57Z,2019-05-03T05:11:16Z,TRUE,14
06a0e8-QTR8TL-2019-05-03-0,2171,LSZH,OTHH,2019-05-03T07:34:34Z,2019-05-03T09:59:59Z,FALSE,NA
342090-IBE3476-2019-05-03-0,2290,LEMD,LSZH,2019-05-03T18:14:35Z,2019-05-03T19:59:58Z,TRUE,28
342188-IBE3475-2019-05-03-0,3301,LSZH,LEMD,2019-05-03T05:32:45Z,2019-05-03T07:43:29Z,FALSE,NA
343385-VLG21LK-2019-05-03-0,2348,LSZH,NA,2019-05-03T15:06:44Z,2019-05-03T17:07:28Z,FALSE,NA
343385-VLG21QR-2019-05-03-0,2653,LEMG,LSZH,2019-05-03T12:49:07Z,2019-05-03T14:14:57Z,TRUE,14
343542-AEA1671-2019-05-03-0,2544,LEMD,LSZH,2019-05-03T13:26:47Z,2019-05-03T15:18:16Z,TRUE,14
343542-AEA32XW-2019-05-03-0,2343,LSZH,LEMD,2019-05-03T16:41:33Z,2019-05-03T18:37:51Z,FALSE,NA
343542-AEA76TU-2019-05-03-0,2364,LEMD,LSZH,2019-05-03T06:43:02Z,2019-05-03T08:28:25Z,TRUE,14
343542-AEA95HN-2019-05-03-0,2559,LSZH,LEMD,2019-05-03T09:16:32Z,2019-05-03T11:17:49Z,FALSE,NA
344291-VLG58QZ-2019-05-03-0,2433,LSZH,LEBL,2019-05-03T07:51:03Z,2019-05-03T09:17:10Z,FALSE,NA
344291-VLG6246-2019-05-03-0,2750,LEBL,LSZH,2019-05-03T05:28:41Z,2019-05-03T06:54:44Z,TRUE,14
3445d4-IBE34AY-2019-05-03-0,2676,LEMD,LSZH,2019-05-03T13:50:57Z,2019-05-03T15:43:00Z,TRUE,14
3445d4-IBE34VP-2019-05-03-0,2584,LSZH,LEMD,2019-05-03T16:44:41Z,2019-05-03T18:41:47Z,FALSE,NA
345685-IBE3464-2019-05-03-0,3132,LEMD,LSZH,2019-05-03T07:19:17Z,2019-05-03T09:26:25Z,TRUE,14
345685-IBE34GZ-2019-05-03-0,2416,LSZH,LEMD,2019-05-03T10:29:43Z,2019-05-03T12:21:55Z,FALSE,NA
34608d-VLG306Z-2019-05-03-0,2292,LEBL,LSZH,2019-05-03T16:30:03Z,2019-05-03T17:43:49Z,TRUE,14
34608d-VLG64JB-2019-05-03-0,1859,LSZH,LEBL,2019-05-03T18:35:01Z,2019-05-03T19:45:34Z,FALSE,NA
392af3-AFR56VZ-2019-05-03-0,2555,LSZH,LFPG,2019-05-03T13:07:31Z,2019-05-03T14:06:19Z,FALSE,NA
392af3-AFR61GR-2019-05-03-0,2597,LFPG,LSZH,2019-05-03T11:13:17Z,2019-05-03T12:10:28Z,TRUE,14
3950cc-AFR141G-2019-05-03-0,2507,LFPG,LSZH,2019-05-03T19:34:19Z,2019-05-03T20:33:19Z,TRUE,28
3950cc-AFR181J-2019-05-03-0,2128,LSZH,LFPG,2019-05-03T17:01:31Z,2019-05-03T17:54:44Z,FALSE,NA
3950cc-AFR28NJ-2019-05-03-0,3467,LFPG,LSZH,2019-05-03T05:44:36Z,2019-05-03T06:55:58Z,TRUE,14
3950cc-AFR35RX-2019-05-03-0,2562,LFPG,LSZH,2019-05-03T14:39:33Z,2019-05-03T15:37:22Z,TRUE,14
3950cc-AFR93QH-2019-05-03-0,2680,LSZH,LFPG,2019-05-03T07:43:44Z,2019-05-03T08:44:10Z,FALSE,NA
3950ce-AFR65CE-2019-05-03-0,4717,LSZH,LFPG,2019-05-03T05:38:25Z,2019-05-03T07:13:27Z,FALSE,NA
3c1c82-AHO789A-2019-05-03-0,1727,EDSB,LSZH,2019-05-03T17:44:43Z,2019-05-03T18:13:29Z,TRUE,14
3c1c82-AHO789A-2019-05-03-1,2112,LSZH,UKKK,2019-05-03T19:25:00Z,2019-05-03T20:47:07Z,FALSE,NA
3c496e-EWG1UR-2019-05-03-0,2165,EDDH,LSZH,2019-05-03T16:13:56Z,2019-05-03T17:18:55Z,TRUE,14
3c496e-EWG7WP-2019-05-03-0,2009,LSZH,EDDH,2019-05-03T19:05:42Z,2019-05-03T20:20:05Z,FALSE,NA
3c49b6-EWG15Z-2019-05-03-0,2282,EDDH,LSZH,2019-05-03T12:33:49Z,2019-05-03T13:40:16Z,TRUE,14
3c49b6-EWG9FR-2019-05-03-0,1954,LSZH,EDDH,2019-05-03T14:50:05Z,2019-05-03T15:53:44Z,FALSE,NA
3c4b45-EWG4FU-2019-05-03-0,2555,EDDL,LSZH,2019-05-03T15:15:11Z,2019-05-03T16:08:41Z,TRUE,14
3c4b45-EWG9767-2019-05-03-0,2443,LSZH,EDDL,2019-05-03T17:26:30Z,2019-05-03T18:26:04Z,FALSE,NA
3c4d63-DLH8AC-2019-05-03-0,2641,EDDM,LSZH,2019-05-03T10:02:10Z,2019-05-03T10:46:10Z,TRUE,14
3c4d63-DLH9XA-2019-05-03-0,2429,LSZH,EDDM,2019-05-03T11:38:07Z,2019-05-03T12:18:35Z,FALSE,NA
3c4dcd-DLH3EL-2019-05-03-0,2451,LSZH,EDDM,2019-05-03T07:35:03Z,2019-05-03T08:15:53Z,FALSE,NA
3c4dcd-DLH6HW-2019-05-03-0,1944,EDDM,LSZH,2019-05-03T05:59:31Z,2019-05-03T06:31:54Z,TRUE,14
3c5465-DLH1C-2019-05-03-0,2970,LSZH,EDDF,2019-05-03T07:46:00Z,2019-05-03T08:35:29Z,FALSE,NA
3c5465-DLH5TV-2019-05-03-0,2524,EDDF,LSZH,2019-05-03T06:02:25Z,2019-05-03T06:44:28Z,TRUE,14
3c5466-DLH8C-2019-05-03-0,3318,LSZH,EDDF,2019-05-03T17:05:38Z,2019-05-03T18:00:55Z,FALSE,NA
3c5466-DLH8NJ-2019-05-03-0,3383,EDDF,LSZH,2019-05-03T11:01:32Z,2019-05-03T11:57:54Z,TRUE,14
3c5466-DLH9C-2019-05-03-0,2634,LSZH,EDDF,2019-05-03T13:08:06Z,2019-05-03T13:51:59Z,FALSE,NA
3c5466-DLH9KA-2019-05-03-0,2198,EDDF,LSZH,2019-05-03T15:31:05Z,2019-05-03T16:07:42Z,TRUE,14
3c56f2-EWG30L-2019-05-03-0,2451,EDDL,LSZH,2019-05-03T10:46:42Z,2019-05-03T11:38:11Z,TRUE,14
3c56f2-EWG3WF-2019-05-03-0,2806,LSZH,EDDL,2019-05-03T12:25:32Z,2019-05-03T13:27:39Z,FALSE,NA
3c56f5-EWG2T-2019-05-03-0,2626,EDDH,LSZH,2019-05-03T05:01:13Z,2019-05-03T06:13:28Z,TRUE,14
3c56f5-EWG6NL-2019-05-03-0,2863,LSZH,EDDH,2019-05-03T07:09:02Z,2019-05-03T08:30:51Z,FALSE,NA
3c5ee3-EWG18A-2019-05-03-0,3092,EDDL,LSZH,2019-05-03T05:01:56Z,2019-05-03T06:05:26Z,TRUE,NA
3c5ee3-EWG71R-2019-05-03-0,2802,LSZH,EDDL,2019-05-03T06:59:16Z,2019-05-03T08:05:56Z,FALSE,NA
3c5eec-EWG74T-2019-05-03-0,2674,LSZH,EDDL,2019-05-03T18:41:33Z,2019-05-03T19:40:17Z,FALSE,NA
3c5eec-EWG7ME-2019-05-03-0,2722,EDDL,LSZH,2019-05-03T16:53:05Z,2019-05-03T17:50:40Z,TRUE,14
3c5eee-EWG6F-2019-05-03-0,2842,LSZH,EDDK,2019-05-03T18:41:00Z,2019-05-03T19:33:22Z,FALSE,NA
3c5eee-EWG7NM-2019-05-03-0,2734,EDDK,LSZH,2019-05-03T16:51:30Z,2019-05-03T17:44:56Z,TRUE,14
3c5ef9-EWG2KV-2019-05-03-0,2313,LSZH,EDDL,2019-05-03T14:16:03Z,2019-05-03T15:10:04Z,FALSE,NA
3c5ef9-EWG9776-2019-05-03-0,2587,EDDL,LSZH,2019-05-03T12:19:46Z,2019-05-03T13:13:54Z,TRUE,14
3c6589-DLH4YX-2019-05-03-0,2696,EDDF,LSZH,2019-05-03T07:50:10Z,2019-05-03T08:35:05Z,TRUE,14
3c6589-DLH7C-2019-05-03-0,2693,LSZH,EDDF,2019-05-03T09:32:00Z,2019-05-03T10:16:52Z,FALSE,NA
3c658c-DLH3C-2019-05-03-0,3205,LSZH,EDDF,2019-05-03T06:22:32Z,2019-05-03T07:15:56Z,FALSE,NA
3c658c-DLH5AC-2019-05-03-0,2883,EDDF,LSZH,2019-05-03T04:57:27Z,2019-05-03T05:45:29Z,TRUE,14
3c65d5-DLH6C-2019-05-03-0,3376,LSZH,EDDF,2019-05-03T18:08:00Z,2019-05-03T19:04:15Z,FALSE,NA
3c65d5-DLH9VX-2019-05-03-0,2752,EDDF,LSZH,2019-05-03T16:32:04Z,2019-05-03T17:17:55Z,TRUE,14
3c6753-EWG15W-2019-05-03-0,3087,LSZH,EDDK,2019-05-03T07:11:02Z,2019-05-03T08:06:41Z,FALSE,NA
3c6753-EWG56L-2019-05-03-0,2501,EDDK,LSZH,2019-05-03T09:19:42Z,2019-05-03T10:08:25Z,TRUE,14
3c6753-EWG764-2019-05-03-0,2598,EDDK,LSZH,2019-05-03T05:22:58Z,2019-05-03T06:14:45Z,TRUE,14
3c6753-EWG7X-2019-05-03-0,3140,LSZH,EDDK,2019-05-03T15:38:30Z,2019-05-03T16:35:37Z,FALSE,NA
3c6753-EWG9XL-2019-05-03-0,3195,LSZH,EDDK,2019-05-03T11:13:05Z,2019-05-03T12:10:26Z,FALSE,NA
3cc82c-AHO371V-2019-05-03-0,2023,LSZH,EFHK,2019-05-03T08:17:40Z,2019-05-03T10:48:17Z,FALSE,NA
3cee5d-SCR762-2019-05-03-0,2369,EGLF,LSZH,2019-05-03T06:05:33Z,2019-05-03T07:25:11Z,TRUE,14
3cee5d-SCR762-2019-05-03-1,2255,LSZH,EHAM,2019-05-03T09:42:35Z,2019-05-03T11:03:56Z,FALSE,NA
3e231e-DIEMO-2019-05-03-0,2276,LSZH,NA,2019-05-03T12:14:28Z,2019-05-03T13:34:06Z,FALSE,NA
3e28e8-DIGRO-2019-05-03-0,2567,EDDK,LSZH,2019-05-03T14:28:53Z,2019-05-03T15:18:58Z,TRUE,14
3e28e8-DIGRO-2019-05-03-1,2330,LSZH,NA,2019-05-03T16:24:32Z,2019-05-03T17:08:05Z,FALSE,NA
3e28e8-DIGRO-2019-05-03-2,2637,NA,LSZH,2019-05-03T18:03:18Z,2019-05-03T18:56:47Z,TRUE,14
3e28e8-DIGRO-2019-05-03-3,2838,LSZH,EDDB,2019-05-03T19:24:01Z,2019-05-03T20:44:39Z,FALSE,NA
400878-BAW718-2019-05-03-0,2337,EGLL,LSZH,2019-05-03T15:29:46Z,2019-05-03T16:44:59Z,TRUE,14
400878-BAW719-2019-05-03-0,2483,LSZH,EGLL,2019-05-03T18:31:31Z,2019-05-03T20:18:21Z,FALSE,NA
4008ae-BAW720T-2019-05-03-0,2553,EGLL,LSZH,2019-05-03T19:07:46Z,2019-05-03T20:24:06Z,TRUE,28
4008b1-BAW3ZL-2019-05-03-0,2492,LSZH,EGLL,2019-05-03T11:34:31Z,2019-05-03T13:05:29Z,FALSE,NA
4008b1-BAW712T-2019-05-03-0,2627,EGLL,LSZH,2019-05-03T08:51:16Z,2019-05-03T10:11:49Z,TRUE,14
400942-BAW714T-2019-05-03-0,2367,EGLL,LSZH,2019-05-03T11:33:02Z,2019-05-03T12:48:18Z,TRUE,14
400942-BAW715T-2019-05-03-0,2734,LSZH,EGLL,2019-05-03T13:48:01Z,2019-05-03T15:16:52Z,FALSE,NA
400bdb-EZY72KT-2019-05-03-0,2358,EGKK,LSZH,2019-05-03T06:22:49Z,2019-05-03T07:35:54Z,TRUE,14
400bdb-EZY79AU-2019-05-03-0,2227,LSZH,EGKR,2019-05-03T08:42:05Z,2019-05-03T09:57:08Z,FALSE,NA
400db0-EZY36RG-2019-05-03-0,2188,EGKK,LSZH,2019-05-03T17:42:54Z,2019-05-03T18:55:27Z,TRUE,14
400db0-EZY51VJ-2019-05-03-0,2126,LSZH,EGKK,2019-05-03T19:43:06Z,2019-05-03T21:03:56Z,FALSE,NA
4010db-BAW717T-2019-05-03-0,2550,LSZH,EGLL,2019-05-03T16:50:34Z,2019-05-03T18:17:48Z,FALSE,NA
4010db-CAW14R-2019-05-03-0,2145,EGLL,LSZH,2019-05-03T14:14:44Z,2019-05-03T15:29:05Z,TRUE,14
406440-EZY19QZ-2019-05-03-0,2228,EGGW,LSZH,2019-05-03T17:44:50Z,2019-05-03T18:57:13Z,TRUE,14
406440-EZY29QF-2019-05-03-0,2447,LSZH,EGGW,2019-05-03T19:43:37Z,2019-05-03T21:19:17Z,FALSE,NA
406a02-BAW709-2019-05-03-0,2753,LSZH,EGLL,2019-05-03T05:31:29Z,2019-05-03T07:14:58Z,FALSE,NA
406a95-EZY12VV-2019-05-03-0,2357,EGGW,LSZH,2019-05-03T13:28:40Z,2019-05-03T14:45:42Z,TRUE,14
406a95-EZY58QD-2019-05-03-0,2049,LSZH,EGGW,2019-05-03T16:08:06Z,2019-05-03T17:39:29Z,FALSE,NA
406e55-VCG2LB-2019-05-03-0,1564,LSZR,LSZH,2019-05-03T13:14:36Z,2019-05-03T13:40:40Z,TRUE,14
406e55-VCG3LB-2019-05-03-0,2777,LSZH,EGPH,2019-05-03T16:47:30Z,2019-05-03T19:25:57Z,FALSE,NA
