UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
00b1fa-SAA234-2019-03-01-0,TRUE,27L,2019-03-01T06:11:05Z,2019-03-01T05:46:29Z,125.10080214101038,51.087890625,0.4085726351351351,14750,74089.6096789269,9.609678926906781,2019-03-01T05:44:23Z,127.06428847764937,50.96891784667969,0.5985321869721284,17500,92658.90386505197,58.90386505196511,2019-03-01T05:35:07Z,133.22512237847855,50.33153469279661,1.45984546558277,31750,185140.54707472093,59.45292527906713
010154-MSR777-2019-03-01-0,TRUE,27L,2019-03-01T12:29:50Z,2019-03-01T12:16:06Z,72.01746960840546,51.676025390625,0.5563684411951013,11550,74070.82990696316,9.170093036838807,2019-03-01T12:14:15Z,74.32106527147732,51.69537560414459,0.8267974853515625,14000,92588.00124959061,11.998750409387867,2019-03-01T12:05:44Z,85.00472219910762,51.61550903320312,2.203798036317568,31050,185249.03619624648,49.03619624648127
0101b6-MSR779-2019-03-01-0,TRUE,27R,2019-03-01T21:03:05Z,2019-03-01T20:31:39Z,74.52493654579104,51.64821818723517,0.5699920654296875,14700,74103.43922623618,23.43922623617982,2019-03-01T20:29:36Z,77.63246470312157,51.64877681408898,0.8451080322265625,16150,92604.87865061636,4.878650616359664,2019-03-01T20:20:36Z,87.43585333438165,51.54505842823093,2.209396362304688,32500,185261.73362479964,61.73362479964271
0200eb-RAM800F-2019-03-01-0,TRUE,27R,2019-03-01T15:36:53Z,2019-03-01T15:19:20Z,213.92276724701887,50.91828918457031,-1.0546875,14325,74094.34719658396,14.347196583956247,2019-03-01T15:17:45Z,212.88315589391698,50.77175903320312,-1.181772592905418,17700,92636.59003207869,36.590032078689546,2019-03-01T15:10:42Z,207.77748611058547,49.99859308792373,-1.687143686655418,32300,185203.23716965312,3.2371696531190537
02a18e-TAR790-2019-03-01-0,TRUE,27R,2019-03-01T16:51:17Z,2019-03-01T16:38:30Z,118.27545435578463,51.15518188476562,0.4761979386613176,12900,74121.03041107795,41.03041107795434,2019-03-01T16:36:41Z,123.97191820680501,51.00576782226562,0.63995361328125,17275,92601.37041862954,1.3704186295362888,2019-03-01T16:29:07Z,131.46978253053243,50.36929321289062,1.514884547183388,32000,185123.2639727891,76.73602721089264
04014e-ETH700-2019-03-01-0,TRUE,27L,2019-03-01T06:26:57Z,2019-03-01T06:03:58Z,125.18649289591269,51.08684475139036,0.408172607421875,14725,74134.4126067612,54.41260676119418,2019-03-01T06:01:52Z,127.06704382140992,50.96916069418697,0.5979156494140625,17300,92608.1556048229,8.155604822895839,2019-03-01T05:52:40Z,130.8304631173114,50.38213697530455,1.536601298564189,31375,185315.3662605599,115.36626055990928
04c118-KQA100-2019-03-01-0,TRUE,27R,2019-03-01T15:49:49Z,2019-03-01T15:33:45Z,124.92578952936259,51.08945167670815,0.4106903076171875,13775,74109.8301770259,29.830177025898593,2019-03-01T15:31:42Z,127.065645677004,50.96896362304688,0.5983837230785473,16700,92647.54384311968,47.543843119681696,2019-03-01T15:23:35Z,130.8223938426571,50.38302612304688,1.53555619089227,32050,185194.17654412606,5.823455873935018
06a070-QTR005-2019-03-01-0,TRUE,27R,2019-03-01T22:17:38Z,2019-03-01T22:02:01Z,71.99916409898032,51.67614952992584,0.555877685546875,13575,74042.71421105327,37.285788946726825,2019-03-01T22:00:08Z,74.32109939825148,51.69529724121094,0.8263500316722973,15225,92555.91977204327,44.08022795672878,2019-03-01T21:52:27Z,79.24280839915849,51.78117137844279,2.17132568359375,31775,185219.76157886916,19.761578869161895
06a0e5-QTR001-2019-03-01-0,TRUE,27R,2019-03-01T17:44:00Z,2019-03-01T17:30:16Z,71.98899384450414,51.67624263440148,0.55572509765625,13875,74035.80956092049,44.190439079509815,2019-03-01T17:28:04Z,74.31444825602796,51.69532905190677,0.825958251953125,14950,92530.7566566833,69.24334331670252,2019-03-01T17:19:19Z,79.24308017020758,51.78103637695312,2.170245196368243,29075,185143.87951566663,56.12048433336895
06a11e-QTR5ML-2019-03-01-0,TRUE,27R,2019-03-01T20:35:40Z,2019-03-01T20:17:28Z,72.01838226715563,51.67620849609375,0.5573334565033784,13975,74140.4900963008,60.49009630079672,2019-03-01T20:15:23Z,74.2949820176758,51.69570146980932,0.826416015625,14025,92572.101633616,27.898366384004476,2019-03-01T20:07:20Z,81.17227916567458,51.7260069766287,2.185592651367188,27050,185256.68298447639,56.68298447638517
06a122-QTR007-2019-03-01-0,TRUE,27L,2019-03-01T12:55:42Z,2019-03-01T12:43:04Z,70.62404027480005,51.6914652161679,0.5487060546875,10350,74107.82415645373,27.82415645373112,2019-03-01T12:41:15Z,72.62207715728823,51.71882629394531,0.8148440799197635,14625,92516.11580766075,83.88419233924651,2019-03-01T12:33:10Z,78.55933531044099,51.80067443847656,2.165939743454392,25825,185234.07465691236,34.07465691235848
06a146-QTR5DR-2019-03-01-0,TRUE,27L,2019-03-01T06:24:52Z,2019-03-01T06:03:03Z,94.38884505451949,51.41969325178761,0.602264404296875,11500,74052.53369576453,27.46630423546594,2019-03-01T06:00:58Z,90.66988402069217,51.46087646484375,0.8729676942567568,13250,92581.09172958744,18.90827041256125,2019-03-01T05:53:42Z,81.79662446101082,51.70783996582031,2.186798920502534,26375,185076.02481243192,123.97518756808131
06a147-QTR2NX-2019-03-01-0,TRUE,27L,2019-03-01T12:09:23Z,2019-03-01T11:52:30Z,71.99274808753358,51.6762891866393,0.556182861328125,12950,74067.49582743214,12.504172567860223,2019-03-01T11:50:28Z,74.31078484327293,51.69529724121094,0.8254592483108109,14725,92496.59943949156,103.4005605084385,2019-03-01T11:41:23Z,79.23793587159503,51.78117137844279,2.17010498046875,29375,185136.9004348359,63.09956516409875
