UID,N,ADEP,ADES,START,STOP,ARR,RWY
0101bc-MSR757-2019-03-31-0,2595,NA,EHAM,2019-03-31T10:29:39Z,2019-03-31T12:53:24Z,TRUE,06
0101bc-MSR758-2019-03-31-0,2058,EHAM,OETH,2019-03-31T14:14:03Z,2019-03-31T16:24:35Z,FALSE,NA
02007b-MAC125-2019-03-31-0,2166,NA,EHAM,2019-03-31T16:39:01Z,2019-03-31T18:04:25Z,TRUE,36R
02007b-MAC128-2019-03-31-0,2006,EHAM,NA,2019-03-31T20:14:20Z,2019-03-31T21:51:49Z,FALSE,NA
0200af-RAM850W-2019-03-31-0,2266,NA,EHAM,2019-03-31T13:57:27Z,2019-03-31T15:26:27Z,TRUE,06
0200af-RAM851W-2019-03-31-0,2828,EHAM,NA,2019-03-31T16:46:52Z,2019-03-31T19:53:22Z,FALSE,NA
020108-MAC126-2019-03-31-0,2666,EHAM,NA,2019-03-31T22:49:49Z,2019-03-31T23:59:59Z,FALSE,NA
020108-MAC127-2019-03-31-0,2207,GMTT,EHAM,2019-03-31T20:11:55Z,2019-03-31T21:39:28Z,TRUE,06
04c11c-KQA116-2019-03-31-0,2784,NA,EHAM,2019-03-31T10:55:03Z,2019-03-31T14:22:50Z,TRUE,06
06a0de-QTR8101-2019-03-31-0,2372,OTHH,EHAM,2019-03-31T14:18:08Z,2019-03-31T17:19:26Z,TRUE,36R
06a0de-QTR8101-2019-03-31-1,2523,EHAM,KORD,2019-03-31T19:08:18Z,2019-03-31T20:38:34Z,FALSE,NA
06a2c5-QTR273-2019-03-31-0,2699,OTHH,EHAM,2019-03-31T08:18:12Z,2019-03-31T11:23:11Z,TRUE,06
06a2c5-QTR274-2019-03-31-0,1889,EHAM,OTHH,2019-03-31T14:23:02Z,2019-03-31T17:24:38Z,FALSE,NA
0d09ec-AMX025-2019-03-31-0,2181,MMMX,EHAM,2019-03-31T14:05:21Z,2019-03-31T15:45:24Z,TRUE,06
0d09ec-AMX026-2019-03-31-0,2885,EHAM,MMMX,2019-03-31T20:40:17Z,2019-03-31T21:59:59Z,FALSE,NA
3000c8-AZA107-2019-03-31-0,1858,EHAM,LIRF,2019-03-31T10:40:39Z,2019-03-31T12:29:39Z,FALSE,NA
3000c8-AZA108-2019-03-31-0,3854,LIRF,EHAM,2019-03-31T06:57:15Z,2019-03-31T09:17:50Z,TRUE,36R
3422cb-AEA1098-2019-03-31-0,1987,EHAM,LEMD,2019-03-31T11:13:41Z,2019-03-31T12:59:21Z,FALSE,NA
3422cb-AEA35UZ-2019-03-31-0,3409,LEMD,EHAM,2019-03-31T06:43:29Z,2019-03-31T08:31:40Z,TRUE,06
3424d4-VLG83KQ-2019-03-31-0,3542,LEBL,EHAM,2019-03-31T06:15:41Z,2019-03-31T08:25:43Z,TRUE,06
