UID,N,ADEP,ADES,START,STOP,ARR,RWY
00b1f7-SAA234-2019-03-16-0,3434,FAGC,EGLL,2019-03-16T03:46:39Z,2019-03-16T06:09:50Z,TRUE,27L
00b1f7-SAA234-2019-03-16-0,3434,FAGC,EGLL,NA,NA,TRUE,27L
00b1f7-SAA235-2019-03-16-0,1923,EGLL,FAGM,2019-03-16T18:32:39Z,2019-03-16T20:44:26Z,FALSE,NA
00b1f7-SAA235-2019-03-16-0,1923,EGLL,FAGM,NA,NA,FALSE,NA
01012b-MSR777-2019-03-16-0,2968,NA,EGLL,2019-03-16T09:53:04Z,2019-03-16T12:40:14Z,TRUE,27L
01012b-MSR777-2019-03-16-0,2968,NA,EGLL,NA,NA,TRUE,27L
01012b-MSR778-2019-03-16-0,1653,EGLL,NA,2019-03-16T14:39:36Z,2019-03-16T16:59:59Z,FALSE,NA
01012b-MSR778-2019-03-16-0,1653,EGLL,NA,NA,NA,FALSE,NA
0101b7-MSR779-2019-03-16-0,2834,OMDB,EGLL,2019-03-16T18:10:27Z,2019-03-16T21:03:11Z,TRUE,27R
0101b7-MSR779-2019-03-16-0,2834,OMDB,EGLL,NA,NA,TRUE,27R
0101b7-MSR780-2019-03-16-0,1734,EGLL,NA,2019-03-16T22:41:02Z,2019-03-16T23:59:59Z,FALSE,NA
0101b7-MSR780-2019-03-16-0,1734,EGLL,NA,NA,NA,FALSE,NA
020045-RAM804-2019-03-16-0,4302,NA,EGLL,2019-03-16T17:33:02Z,2019-03-16T19:10:42Z,TRUE,27L
020045-RAM804-2019-03-16-0,4302,NA,EGLL,NA,NA,TRUE,27L
020045-RAM805-2019-03-16-0,2127,EGLL,NA,2019-03-16T20:23:10Z,2019-03-16T21:30:54Z,FALSE,NA
020072-RAM800F-2019-03-16-0,3382,NA,EGLL,2019-03-16T14:56:57Z,2019-03-16T16:21:23Z,TRUE,27L
020072-RAM800F-2019-03-16-0,3382,NA,EGLL,NA,NA,TRUE,27L
020072-RAM801F-2019-03-16-0,2085,EGLL,NA,2019-03-16T18:03:14Z,2019-03-16T19:08:31Z,FALSE,NA
02a196-TAR790-2019-03-16-0,3254,NA,EGLL,2019-03-16T13:41:17Z,2019-03-16T16:22:45Z,TRUE,27R
02a196-TAR790-2019-03-16-0,3254,NA,EGLL,NA,NA,TRUE,27R
02a196-TAR791-2019-03-16-0,1907,EGLL,NA,2019-03-16T17:53:30Z,2019-03-16T20:11:15Z,FALSE,NA
02a196-TAR791-2019-03-16-0,1907,EGLL,NA,NA,NA,FALSE,NA
04014d-ETH700-2019-03-16-0,3123,NA,EGLL,2019-03-16T03:51:12Z,2019-03-16T06:51:59Z,TRUE,27L
04014d-ETH700-2019-03-16-0,3123,NA,EGLL,NA,NA,TRUE,27L
