UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
020017-RAM936R-2019-03-28-0,TRUE,14,2019-03-28T15:26:09Z,2019-03-28T15:14:37Z,244.87537689977955,47.17575073242188,7.66021728515625,14525,74000.28681972025,79.71318027975212,2019-03-28T15:12:49Z,239.13288440944385,47.03109741210938,7.495903015136719,17225,92627.11275748188,27.112757481882,2019-03-28T15:04:34Z,226.55922838169252,46.31403001688295,6.780418395996094,22000,185198.74346289004,1.2565371099626645
06a0e4-QTR093-2019-03-28-0,TRUE,34,2019-03-28T05:12:14Z,2019-03-28T04:51:38Z,66.51791356854221,47.7230265989142,9.452538123497597,20225,74040.77323765252,39.226762347476324,2019-03-28T04:49:25Z,71.12672475799036,47.72693698689089,9.714519794170672,22875,92549.79559788351,50.20440211649111,2019-03-28T04:41:24Z,83.18261457525932,47.65547930184057,10.99569467397836,32150,185184.58821707172,15.411782928276807
06a0f5-QTR095-2019-03-28-0,TRUE,14,2019-03-28T11:03:49Z,2019-03-28T10:49:57Z,66.48763285081696,47.7233059123411,9.452185997596152,15450,74028.759821949,51.2401780509972,2019-03-28T10:48:18Z,70.88074387624556,47.73047495696504,9.713533841646631,18750,92605.20425808619,5.204258086188929,2019-03-28T10:41:02Z,82.6235944711371,47.67149327164989,10.99203256460336,31450,185103.95204248602,96.04795751397614
3003af-DLH4TT-2019-03-28-0,TRUE,14,2019-03-28T07:45:53Z,2019-03-28T07:33:06Z,66.99366889905036,47.71852111816406,9.4577178955078125,14575,74202.85387053556,122.85387053556042,2019-03-28T07:31:29Z,70.40846258299638,47.73699227025953,9.710435133713942,17225,92621.04463342423,21.044633424229687,2019-03-28T07:24:07Z,72.51356045418925,47.9578857421875,10.90605926513672,21000,185186.58168587394,13.418314126058249
3006b5-DLH2AE-2019-03-28-0,TRUE,14,2019-03-28T15:28:13Z,2019-03-28T15:13:29Z,66.52262716400509,47.72291564941406,9.452362060546877,19600,74023.79506734485,56.204932655149605,2019-03-28T15:11:50Z,70.33169256878762,47.7379698672537,9.70959003155048,22050,92597.0843599435,2.915640056497068,2019-03-28T15:05:03Z,71.60647371144506,47.98311395160222,10.89533879206731,25375,185247.01094394742,47.01094394741813
3006b5-DLH8KT-2019-03-28-0,TRUE,14,2019-03-28T18:48:19Z,2019-03-28T18:28:50Z,72.54584465299388,47.65740966796875,9.48779296875,18700,74007.65169239607,72.34830760392651,2019-03-28T18:26:45Z,70.88913592321842,47.73042840472722,9.713885967548077,21400,92628.52033513713,28.520335137131042,2019-03-28T18:19:15Z,69.9822633324639,48.02742004394531,10.87227630615234,24000,185168.35371559346,31.646284406539053
343141-IBE3476-2019-03-28-0,TRUE,34,2019-03-28T21:07:33Z,2019-03-28T20:51:07Z,224.7313556748525,46.98484776383739,7.857830341045672,18925,74141.0821314631,61.082131463102996,2019-03-28T20:49:13Z,226.09108827868596,46.88071040783898,7.665851299579327,20850,92663.23666908097,63.236669080972206,2019-03-28T20:41:39Z,227.4737976429578,46.33334919557733,6.753433227539062,28150,185216.4064108945,16.406410894502187
343347-AEA1671-2019-03-28-0,TRUE,14,2019-03-28T16:38:59Z,2019-03-28T16:22:08Z,223.67767755029718,46.97679422669491,7.871492826021634,14750,74066.2727710247,13.727228975301841,2019-03-28T16:19:56Z,224.28493074728559,46.86264038085938,7.693980147198934,17025,92578.55122221468,21.448777785321,2019-03-28T16:11:05Z,217.9652681750091,46.14541781150688,7.051643371582031,28950,185333.30014176847,133.3001417684718
343347-AEA50UD-2019-03-28-0,TRUE,14,2019-03-28T09:38:40Z,2019-03-28T09:14:47Z,231.8621899345759,47.04707336425781,7.776947021484375,15725,74072.68049414823,7.319505851774011,2019-03-28T09:13:06Z,231.79873266971765,46.94389343261719,7.586471557617188,18250,92540.9674023091,59.032597690893454,2019-03-28T09:04:48Z,231.39764007717258,46.42016911910752,6.64398193359375,22725,185167.14996425877,32.85003574122675
3444d2-VLG93JR-2019-03-28-0,TRUE,14,2019-03-28T11:27:36Z,2019-03-28T11:01:44Z,219.6827002440215,46.946044921875,7.92279052734375,19825,74052.74176148555,27.25823851444875,2019-03-28T11:00:21Z,217.17699775051506,46.79524049920551,7.809219360351562,22375,92595.77646937092,4.223530629082234,2019-03-28T10:53:50Z,212.11841564770478,46.04872881355932,7.256675720214844,27175,185226.26976355162,26.269763551623328
