UID,N,ADEP,ADES,START,STOP,ARR,RWY
01020a-MSR757-2021-03-27-0,2257,NA,EHAM,2021-03-27T09:59:19Z,2021-03-27T12:37:58Z,TRUE,27
01020a-MSR758-2021-03-27-0,1634,EHAM,NA,2021-03-27T14:17:58Z,2021-03-27T15:59:59Z,FALSE,NA
04c118-KQA2117-2021-03-27-0,1635,EHAM,NA,2021-03-27T11:12:18Z,2021-03-27T12:50:55Z,FALSE,NA
06a0dd-QTR8101-2021-03-27-0,2288,OTHH,EHAM,2021-03-27T14:40:12Z,2021-03-27T18:02:29Z,TRUE,27
06a0dd-QTR8101-2021-03-27-1,1925,EHAM,KORD,2021-03-27T20:17:54Z,2021-03-27T21:42:55Z,FALSE,NA
06a1bf-QTR3AU-2021-03-27-0,2244,OTHH,EHAM,2021-03-27T08:19:21Z,2021-03-27T11:38:56Z,TRUE,27
06a1bf-QTR5JH-2021-03-27-0,1662,EHAM,OTHH,2021-03-27T14:11:40Z,2021-03-27T17:19:31Z,FALSE,NA
06a2c9-QTR8203-2021-03-27-0,2918,OTHH,EHAM,2021-03-27T08:23:10Z,2021-03-27T11:52:28Z,TRUE,NA
06a2c9-QTR8204-2021-03-27-0,1714,EHAM,OTHH,2021-03-27T14:24:31Z,2021-03-27T17:31:16Z,FALSE,NA
3453cc-AEA1093-2021-03-27-0,2642,LEMD,EHAM,2021-03-27T14:24:32Z,2021-03-27T16:32:20Z,TRUE,27
3453cc-AEA1094-2021-03-27-0,1806,EHAM,LEMD,2021-03-27T18:19:07Z,2021-03-27T20:18:09Z,FALSE,NA
34604d-AEA1091-2021-03-27-0,2364,LEMD,EHAM,2021-03-27T06:26:18Z,2021-03-27T08:26:17Z,TRUE,27
34604d-AEA28RW-2021-03-27-0,1852,EHAM,LEMD,2021-03-27T10:14:30Z,2021-03-27T12:17:51Z,FALSE,NA
346090-VLG8308-2021-03-27-0,2568,LEBL,EHAM,2021-03-27T16:37:27Z,2021-03-27T18:35:29Z,TRUE,18C
346090-VLG83XT-2021-03-27-0,1829,EHAM,LEBL,2021-03-27T19:40:42Z,2021-03-27T21:24:08Z,FALSE,NA
3950c6-AFR17RR-2021-03-27-0,2179,EHAM,LFPG,2021-03-27T14:01:41Z,2021-03-27T14:45:52Z,FALSE,NA
3950c6-AFR17XC-2021-03-27-0,2548,LFPG,EHAM,2021-03-27T12:03:16Z,2021-03-27T12:51:27Z,TRUE,27
3950cd-AFR124K-2021-03-27-0,2941,LFPG,EHAM,2021-03-27T06:27:05Z,2021-03-27T07:21:59Z,TRUE,27
3950cd-AFR12QN-2021-03-27-0,2129,EHAM,LFPG,2021-03-27T08:47:33Z,2021-03-27T09:30:51Z,FALSE,NA
3950cd-AFR14AR-2021-03-27-0,2570,LFPG,EHAM,2021-03-27T17:23:15Z,2021-03-27T18:12:55Z,TRUE,18C
3950cd-AFR14JV-2021-03-27-0,2196,EHAM,LFPG,2021-03-27T19:32:34Z,2021-03-27T20:16:04Z,FALSE,NA
398123-VLJ728S-2021-03-27-0,3076,LFPB,EHAM,2021-03-27T07:48:54Z,2021-03-27T08:48:55Z,TRUE,22
398123-VLJ728S-2021-03-27-1,2059,EHAM,LSZM,2021-03-27T09:52:09Z,2021-03-27T10:54:27Z,FALSE,NA
3c542b-BCS21G-2021-03-27-0,2108,EDDP,EHAM,2021-03-27T03:31:51Z,2021-03-27T04:21:24Z,TRUE,27
3c542b-BCS6731-2021-03-27-0,2633,EHAM,EGLL,2021-03-27T15:59:01Z,2021-03-27T16:42:53Z,FALSE,NA
3c542f-BCS6730-2021-03-27-0,2361,EGLL,EHAM,2021-03-27T09:52:19Z,2021-03-27T10:35:52Z,TRUE,27
3e2172-ECA6C-2021-03-27-0,2128,EHAM,LEZL,2021-03-27T06:07:17Z,2021-03-27T08:57:11Z,FALSE,NA
40787a-TOM818P-2021-03-27-0,2148,EGCC,EHAM,2021-03-27T10:46:39Z,2021-03-27T11:36:21Z,TRUE,27
40787a-TOM8818-2021-03-27-0,2097,EHAM,EGCC,2021-03-27T16:39:30Z,2021-03-27T17:31:15Z,FALSE,NA
424364-AFL2694-2021-03-27-0,2127,UUEE,EHAM,2021-03-27T11:43:57Z,2021-03-27T14:40:24Z,TRUE,27
424364-AFL2695-2021-03-27-0,1813,EHAM,UUEE,2021-03-27T16:41:44Z,2021-03-27T19:26:20Z,FALSE,NA
4243d0-ABW524-2021-03-27-0,1893,EHAM,ENGM,2021-03-27T12:28:00Z,2021-03-27T13:47:24Z,FALSE,NA
4243d0-ABW527-2021-03-27-0,2651,UUDD,EHAM,2021-03-27T04:24:50Z,2021-03-27T07:24:49Z,TRUE,27
4243e3-ABW407-2021-03-27-0,2176,OMDB,EHAM,2021-03-27T07:39:22Z,2021-03-27T10:55:23Z,TRUE,27
4243e3-ABW407-2021-03-27-1,2313,EHAM,KORD,2021-03-27T15:11:05Z,2021-03-27T16:45:36Z,FALSE,NA
43beb2-AB601-2021-03-27-0,2492,EHAM,KORD,2021-03-27T18:56:42Z,2021-03-27T20:31:31Z,FALSE,NA
43beb2-ABW625-2021-03-27-0,2619,UUEE,EHAM,2021-03-27T14:16:07Z,2021-03-27T16:33:13Z,TRUE,NA
440096-EJU7933-2021-03-27-0,1770,EHAM,LLBG,2021-03-27T06:46:16Z,2021-03-27T10:56:56Z,FALSE,NA
440096-EJU7934-2021-03-27-0,2198,LLBG,EHAM,2021-03-27T12:25:18Z,2021-03-27T17:07:35Z,TRUE,27
440821-AUA372G-2021-03-27-0,1737,EHAM,LOWW,2021-03-27T09:17:22Z,2021-03-27T10:36:59Z,FALSE,NA
440821-AUA3LE-2021-03-27-0,2575,LOWW,EHAM,2021-03-27T06:10:27Z,2021-03-27T07:46:18Z,TRUE,27
451cc1-LZB461-2021-03-27-0,2564,NA,EHAM,2021-03-27T05:11:02Z,2021-03-27T07:40:59Z,TRUE,27
451cc1-LZB462-2021-03-27-0,1755,EHAM,NA,2021-03-27T09:28:08Z,2021-03-27T11:32:57Z,FALSE,NA
484131-KLM24E-2021-03-27-0,2391,EIDW,EHAM,2021-03-27T11:13:32Z,2021-03-27T12:24:51Z,TRUE,27
484131-KLM39Y-2021-03-27-0,2022,EHAM,EIDW,2021-03-27T08:55:55Z,2021-03-27T10:06:12Z,FALSE,NA
484133-KLM1981-2021-03-27-0,1750,EHAM,LHBP,2021-03-27T20:12:49Z,2021-03-27T21:53:04Z,FALSE,NA
48415f-KLM22A-2021-03-27-0,2186,LEMD,EHAM,2021-03-27T05:12:48Z,2021-03-27T07:10:21Z,TRUE,18C
48418b-KLM462-2021-03-27-0,2334,LLBG,EHAM,2021-03-27T03:29:43Z,2021-03-27T08:07:40Z,TRUE,27
48418d-KLM57N-2021-03-27-0,1726,EHAM,LIRF,2021-03-27T13:23:03Z,2021-03-27T15:05:11Z,FALSE,NA
48418d-KLM90A-2021-03-27-0,2244,LIRF,EHAM,2021-03-27T16:21:27Z,2021-03-27T18:14:31Z,TRUE,27
4841a6-KLM1695-2021-03-27-0,1840,EHAM,LPPT,2021-03-27T11:44:04Z,2021-03-27T13:06:30Z,FALSE,NA
4841a6-KLM26V-2021-03-27-0,2244,LPPT,EHAM,2021-03-27T16:34:38Z,2021-03-27T18:02:03Z,TRUE,18C
4841c3-MPH7342-2021-03-27-0,2149,KMIA,EHAM,2021-03-27T11:54:35Z,2021-03-27T13:32:50Z,TRUE,27
4841c3-MPH8561-2021-03-27-0,1610,EHAM,FAOR,2021-03-27T20:47:05Z,2021-03-27T22:26:04Z,FALSE,NA
4841c4-MPH6161-2021-03-27-0,1858,EHAM,KMIA,2021-03-27T08:21:42Z,2021-03-27T09:47:41Z,FALSE,NA
4841c4-MPH8342-2021-03-27-0,2037,HKJK,EHAM,2021-03-27T01:54:24Z,2021-03-27T04:16:54Z,TRUE,27
4841c5-MPH7761-2021-03-27-0,1814,EHAM,SBKP,2021-03-27T21:47:51Z,2021-03-27T23:06:24Z,FALSE,NA
484369-KLM755-2021-03-27-0,2287,NA,EHAM,2021-03-27T10:51:56Z,2021-03-27T12:22:25Z,TRUE,27
48436a-KLM771-2021-03-27-0,1866,EHAM,NA,2021-03-27T11:08:35Z,2021-03-27T12:37:47Z,FALSE,NA
48436b-KLM510-2021-03-27-0,2433,FAOR,EHAM,2021-03-27T08:01:12Z,2021-03-27T10:24:21Z,TRUE,27
48436b-KLM641-2021-03-27-0,2091,EHAM,KJFK,2021-03-27T14:13:02Z,2021-03-27T15:44:57Z,FALSE,NA
48436c-KLM174-2021-03-27-0,2199,HKJK,EHAM,2021-03-27T04:07:23Z,2021-03-27T06:39:59Z,TRUE,27
48436d-KLM104-2021-03-27-0,2431,FACT,EHAM,2021-03-27T06:19:28Z,2021-03-27T08:40:42Z,TRUE,27
48436d-KLM695-2021-03-27-0,1947,EHAM,CYYZ,2021-03-27T19:16:22Z,2021-03-27T20:47:07Z,FALSE,NA
48436e-KLM509-2021-03-27-0,1781,EHAM,FABA,2021-03-27T11:04:31Z,2021-03-27T13:17:30Z,FALSE,NA
48436e-KLM832-2021-03-27-0,2544,RKSI,EHAM,2021-03-27T01:02:32Z,2021-03-27T03:42:08Z,TRUE,18C
48436f-KLM86-2021-03-27-0,2213,CYYZ,EHAM,2021-03-27T04:42:48Z,2021-03-27T06:17:14Z,TRUE,27
484370-KLM553-2021-03-27-0,2144,EHAM,NA,2021-03-27T17:29:57Z,2021-03-27T19:19:42Z,FALSE,NA
484370-KLM779-2021-03-27-0,2225,NA,EHAM,2021-03-27T07:05:24Z,2021-03-27T08:46:20Z,TRUE,27
4843f2-KLM103-2021-03-27-0,1663,EHAM,FACT,2021-03-27T09:18:30Z,2021-03-27T11:16:34Z,FALSE,NA
4843f2-KLM590-2021-03-27-0,2429,NA,EHAM,2021-03-27T02:11:09Z,2021-03-27T04:48:29Z,TRUE,27
48440f-KLM634-2021-03-27-0,2325,KATL,EHAM,2021-03-27T03:39:13Z,2021-03-27T05:20:41Z,TRUE,27
484415-KLM704-2021-03-27-0,2517,NA,EHAM,2021-03-27T05:39:02Z,2021-03-27T07:02:04Z,TRUE,27
484443-KLM1099-2021-03-27-0,2253,OMDB,EHAM,2021-03-27T03:41:45Z,2021-03-27T06:06:39Z,TRUE,27
