UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
01012b-MSR777-2021-05-29-0,TRUE,09R,2021-05-29T12:36:15Z,2021-05-29T12:19:47Z,72.01815844399982,51.67605642545021,0.5565643310546875,11125,74084.76407760338,4.764077603380429,2021-05-29T12:18:00Z,74.31727035524159,51.69525146484375,0.825756176097973,14250,92515.03828012338,84.96171987662092,2021-05-29T12:11:30Z,82.00791791450519,51.70198059082031,2.19043628589527,30900,185244.90757378447,44.907573784468696
040141-ETH700-2021-05-29-0,TRUE,09R,2021-05-29T14:50:58Z,2021-05-29T14:31:39Z,125.13792049368845,51.08729553222656,0.4087210990287162,14325,74136.49504261877,56.49504261877155,2021-05-29T14:30:03Z,127.05375772585177,50.96944000761388,0.59783935546875,17975,92584.99459808241,15.005401917587733,2021-05-29T14:22:41Z,129.66449355468922,50.40824890136719,1.571406314247533,34775,185270.76353271795,70.76353271794505
04c119-KQA2100-2021-05-29-0,TRUE,09R,2021-05-29T13:23:31Z,2021-05-29T13:05:02Z,72.0015117909262,51.676025390625,0.5554034258868243,12050,74007.33002425551,72.6699757444876,2021-05-29T13:03:25Z,74.32874732445237,51.69538879394531,0.8275377428209459,14775,92637.68387000605,37.68387000604707,2021-05-29T12:56:20Z,88.71499796154569,51.50790974245233,2.209320068359375,29325,185193.0143677919,6.985632208088646
06a062-QTR6CF-2021-05-29-0,TRUE,09R,2021-05-29T12:45:33Z,2021-05-29T12:28:26Z,72.0055843910364,51.67600987321239,0.555572509765625,12375,74017.93346135762,62.06653864237887,2021-05-29T12:26:49Z,74.33599446731978,51.6954345703125,0.8284285261824325,14825,92698.3416622481,98.34166224810178,2021-05-29T12:20:04Z,79.24195322943467,51.78112482620497,2.17071533203125,31000,185177.45548206347,22.54451793653425
06a070-QTR015-2021-05-29-0,TRUE,09R,2021-05-29T19:05:14Z,2021-05-29T18:47:52Z,74.7896877872796,51.64521789550781,0.5710663666596284,10100,74089.04483109315,9.044831093153334,2021-05-29T18:45:57Z,77.96984539844652,51.64388882911811,0.845947265625,12675,92551.43254464726,48.567455352735124,2021-05-29T18:37:59Z,84.57938832685642,51.62782287597656,2.202536093222129,25800,185261.56927671068,61.56927671068115
06a0a3-A7MED-2021-05-29-0,TRUE,09R,2021-05-29T13:58:06Z,2021-05-29T13:37:44Z,75.39652568736813,51.63848876953125,0.5744171142578125,11000,74125.57606606936,45.57606606936315,2021-05-29T13:35:46Z,78.76340994204566,51.63280939651747,0.85113525390625,12800,92665.26761105355,65.26761105355399,2021-05-29T13:27:49Z,85.72156308449348,51.59477233886719,2.206247690561655,27500,185273.4523507112,73.45235071118805
06a1bc-QTR2GP-2021-05-29-0,TRUE,09R,2021-05-29T12:10:33Z,2021-05-29T11:52:05Z,72.02597089258961,51.67607116699219,0.5571107606630068,11750,74121.21835734177,41.21835734177148,2021-05-29T11:50:12Z,74.32234940646009,51.69534301757812,0.82672119140625,14925,92581.9710016418,18.028998358204262,2021-05-29T11:42:28Z,80.50104390030566,51.74523305084745,2.180938720703125,29775,185241.5540781842,41.55407818421372
06a1be-QTR8866-2021-05-29-0,TRUE,09R,2021-05-29T10:49:26Z,2021-05-29T10:32:17Z,72.01441593345697,51.67600987321239,0.5561065673828125,12125,74053.07559779462,26.924402205375372,2021-05-29T10:30:34Z,74.31445794499939,51.69523594743114,0.8254241943359375,14575,92492.47817238244,107.5218276175583,2021-05-29T10:23:27Z,79.24073513176984,51.78112482620497,2.17041015625,30525,185156.74011821518,43.2598817848193
06a2c7-QTR09L-2021-05-29-0,TRUE,09R,2021-05-29T05:56:25Z,2021-05-29T05:35:26Z,74.80896683556364,51.64495953058792,0.5709075927734375,12750,74071.09602180272,8.903978197282413,2021-05-29T05:33:34Z,78.0050702671395,51.64338684082031,0.8460957295185811,15275,92550.34176719065,49.65823280935001,2021-05-29T05:25:33Z,85.5099627090766,51.60087456137447,2.205123901367188,29275,185235.44000442597,35.440004425967345
06a2ea-QTR42BC-2021-05-29-0,TRUE,09R,2021-05-29T14:16:36Z,2021-05-29T13:57:02Z,72.02075949423238,51.67596332097457,0.5562591552734375,11750,74061.55116526289,18.448834737107973,2021-05-29T13:55:10Z,74.319848681819,51.69525146484375,0.8259788719383446,14825,92529.86856094681,70.13143905319157,2021-05-29T13:48:08Z,80.51981826459689,51.74482727050781,2.182345003695101,29925,185330.79005493826,130.79005493826116
