UID,N,ADEP,ADES,START,STOP,ARR,RWY
01012b-MSR777-2021-05-21-0,2225,NA,EGLL,2021-05-21T08:00:38Z,2021-05-21T12:37:40Z,TRUE,27L
01012b-MSR778-2021-05-21-0,1795,EGLL,NA,2021-05-21T14:37:12Z,2021-05-21T16:46:48Z,FALSE,NA
040131-ETH700-2021-05-21-0,2454,HKJK,EGLL,2021-05-21T03:08:28Z,2021-05-21T05:37:41Z,TRUE,27R
06a062-QTR015-2021-05-21-0,2307,OTHH,EGLL,2021-05-21T15:07:41Z,2021-05-21T19:06:13Z,TRUE,27R
06a062-QTR7AR-2021-05-21-0,1738,EGLL,LEMD,2021-05-21T21:19:26Z,2021-05-21T23:59:59Z,FALSE,NA
06a070-QTR004-2021-05-21-0,1709,EGLL,OTHH,2021-05-21T14:15:32Z,2021-05-21T17:41:13Z,FALSE,NA
06a070-QTR2GP-2021-05-21-0,2246,OTHH,EGLL,2021-05-21T08:10:25Z,2021-05-21T12:05:27Z,TRUE,27L
06a07a-QTR3FR-2021-05-21-0,1711,EGLL,OTHH,2021-05-21T15:05:07Z,2021-05-21T18:30:45Z,FALSE,NA
06a07a-QTR6CF-2021-05-21-0,2340,OTHH,EGLL,2021-05-21T09:17:09Z,2021-05-21T13:12:50Z,TRUE,27L
06a1c0-QTR09L-2021-05-21-0,2408,OTHH,EGLL,2021-05-21T01:18:36Z,2021-05-21T05:18:36Z,TRUE,27R
06a1c0-QTR6HB-2021-05-21-0,1594,EGLL,OTHH,2021-05-21T07:39:31Z,2021-05-21T10:59:59Z,FALSE,NA
06a2e5-QTR462A-2021-05-21-0,1734,EGLL,OTHH,2021-05-21T18:57:13Z,2021-05-21T22:21:57Z,FALSE,NA
06a2e5-QTR698U-2021-05-21-0,2328,OTHH,EGLL,2021-05-21T13:13:00Z,2021-05-21T17:07:29Z,TRUE,27L
06a2e7-QTR272J-2021-05-21-0,2000,EGLL,EIDW,2021-05-21T12:39:17Z,2021-05-21T13:29:29Z,FALSE,NA
06a2e7-QTR43KU-2021-05-21-0,2276,OTHH,EGLL,2021-05-21T06:52:19Z,2021-05-21T10:44:07Z,TRUE,27L
34604e-IBE3166-2021-05-21-0,2339,LEMD,EGLL,2021-05-21T14:04:46Z,2021-05-21T15:44:49Z,TRUE,27L
34604e-IBE3167-2021-05-21-0,1801,EGLL,LEMD,2021-05-21T18:03:10Z,2021-05-21T18:59:59Z,FALSE,NA
3461cb-IBE3163-2021-05-21-0,1859,EGLL,LEMD,2021-05-21T09:54:05Z,2021-05-21T11:39:27Z,FALSE,NA
3461cb-IBE31PL-2021-05-21-0,2290,LEMD,EGLL,2021-05-21T05:46:43Z,2021-05-21T07:27:56Z,TRUE,27R
3944eb-AFR25UH-2021-05-21-0,2656,LFPG,EGLL,2021-05-21T14:45:54Z,2021-05-21T15:30:09Z,TRUE,27L
3944eb-AFR37CD-2021-05-21-0,2864,EGLL,LFPG,2021-05-21T16:47:25Z,2021-05-21T17:35:08Z,FALSE,NA
3944eb-AFR38MM-2021-05-21-0,2585,LFPG,EGLL,2021-05-21T08:50:55Z,2021-05-21T09:33:59Z,TRUE,27R
3944eb-AFR99JZ-2021-05-21-0,2681,EGLL,LFPG,2021-05-21T11:08:03Z,2021-05-21T11:52:43Z,FALSE,NA
3944f5-AFR15AZ-2021-05-21-0,2176,LFPG,EGLL,2021-05-21T19:42:15Z,2021-05-21T20:18:30Z,TRUE,27R
3944f5-AFR88CE-2021-05-21-0,2986,EGLL,LFPG,2021-05-21T05:25:10Z,2021-05-21T06:17:26Z,FALSE,NA
