UID,N,ADEP,ADES,START,STOP,ARR,RWY
00b1fb-SAA234-2020-03-06-0,3196,FAGC,EGLL,2020-03-06T03:52:54Z,2020-03-06T06:14:17Z,TRUE,27L
00b1fb-SAA235-2020-03-06-0,1838,EGLL,FAGM,2020-03-06T18:20:56Z,2020-03-06T20:59:59Z,FALSE,NA
010153-MSR777-2020-03-06-0,2777,NA,EGLL,2020-03-06T09:36:49Z,2020-03-06T12:13:22Z,TRUE,27R
010153-MSR778-2020-03-06-0,1707,EGLL,NA,2020-03-06T14:21:42Z,2020-03-06T16:21:19Z,FALSE,NA
0101b8-MSR779-2020-03-06-0,2851,NA,EGLL,2020-03-06T16:45:08Z,2020-03-06T20:41:49Z,TRUE,27L
020095-RAM800F-2020-03-06-0,2422,GMMN,EGLL,2020-03-06T12:59:53Z,2020-03-06T15:54:50Z,TRUE,27L
020095-RAM801F-2020-03-06-0,1718,EGLL,NA,2020-03-06T18:46:18Z,2020-03-06T21:21:48Z,FALSE,NA
02a196-TAR790-2020-03-06-0,2316,NA,EGLL,2020-03-06T14:44:57Z,2020-03-06T17:06:59Z,TRUE,27L
02a196-TAR791-2020-03-06-0,1714,EGLL,NA,2020-03-06T18:16:34Z,2020-03-06T20:21:44Z,FALSE,NA
04014c-ETH700-2020-03-06-0,2890,NA,EGLL,2020-03-06T02:22:29Z,2020-03-06T06:09:58Z,TRUE,27L
04c15a-KQA100-2020-03-06-0,2473,NA,EGLL,2020-03-06T11:39:46Z,2020-03-06T15:17:53Z,TRUE,27L
04c15a-KQA101-2020-03-06-0,1826,EGLL,NA,2020-03-06T18:06:59Z,2020-03-06T20:05:42Z,FALSE,NA
060014-MAU42-2020-03-06-0,3353,NA,EGLL,2020-03-06T02:28:19Z,2020-03-06T06:31:29Z,TRUE,27L
06a0e9-QTR6BZ-2020-03-06-0,1815,EGLL,OTHH,2020-03-06T08:31:58Z,2020-03-06T11:55:24Z,FALSE,NA
06a0ea-QTR8FV-2020-03-06-0,2218,OTHH,EGLL,2020-03-06T17:23:08Z,2020-03-06T21:19:07Z,TRUE,27L
06a127-QTR4LA-2020-03-06-0,2631,OTHH,EGLL,2020-03-06T09:03:25Z,2020-03-06T12:57:20Z,TRUE,27R
06a127-QTR7PR-2020-03-06-0,1819,EGLL,OTHH,2020-03-06T15:31:09Z,2020-03-06T18:51:48Z,FALSE,NA
06a142-QTR1QL-2020-03-06-0,1807,EGLL,OTHH,2020-03-06T14:42:47Z,2020-03-06T18:07:46Z,FALSE,NA
