UID,N,ADEP,ADES,START,STOP,ARR,RWY
010144-MSR757-2019-05-09-0,2494,NA,EHAM,2019-05-09T10:46:34Z,2019-05-09T13:05:22Z,TRUE,18C
010144-MSR758-2019-05-09-0,1886,EHAM,NA,2019-05-09T14:41:54Z,2019-05-09T17:41:27Z,FALSE,NA
020026-RAM850W-2019-05-09-0,3297,NA,EHAM,2019-05-09T14:20:14Z,2019-05-09T16:06:55Z,TRUE,NA
020026-RAM851W-2019-05-09-0,2498,EHAM,NA,2019-05-09T18:32:40Z,2019-05-09T21:29:22Z,FALSE,NA
020145-MAC121-2019-05-09-0,3161,NA,EHAM,2019-05-09T16:29:06Z,2019-05-09T19:15:57Z,TRUE,09
020145-MAC122-2019-05-09-0,2825,EHAM,NA,2019-05-09T22:13:53Z,2019-05-09T23:59:59Z,FALSE,NA
04c118-KQA116-2019-05-09-0,2541,NA,EHAM,2019-05-09T11:37:58Z,2019-05-09T13:46:26Z,TRUE,09
04c118-KQA117-2019-05-09-0,1798,EHAM,NA,2019-05-09T18:53:27Z,2019-05-09T21:34:43Z,FALSE,NA
06a13a-QTR273-2019-05-09-0,2888,OTHH,EHAM,2019-05-09T09:52:37Z,2019-05-09T11:42:49Z,TRUE,NA
06a13a-QTR274-2019-05-09-0,1801,EHAM,OTHH,2019-05-09T15:24:09Z,2019-05-09T18:08:54Z,FALSE,NA
06a1e6-QTR8102-2019-05-09-0,2599,KORD,EHAM,2019-05-09T12:34:22Z,2019-05-09T13:53:59Z,TRUE,NA
06a1e6-QTR8102-2019-05-09-1,1716,EHAM,OTHH,2019-05-09T16:40:14Z,2019-05-09T19:28:43Z,FALSE,NA
0d09ec-AMX025-2019-05-09-0,2481,MMMX,EHAM,2019-05-09T14:13:03Z,2019-05-09T15:44:18Z,TRUE,09
0d09ec-AMX026-2019-05-09-0,1831,EHAM,MMMX,2019-05-09T20:40:45Z,2019-05-09T21:55:06Z,FALSE,NA
300069-AZA107-2019-05-09-0,1831,EHAM,LIRF,2019-05-09T10:44:30Z,2019-05-09T12:33:28Z,FALSE,NA
300069-AZA108-2019-05-09-0,3049,LIRF,EHAM,2019-05-09T07:18:57Z,2019-05-09T09:25:28Z,TRUE,18C
3422c9-AEA1098-2019-05-09-0,1898,EHAM,LEMD,2019-05-09T11:32:10Z,2019-05-09T12:59:59Z,FALSE,NA
3422c9-AEA35UZ-2019-05-09-0,3268,LEMD,EHAM,2019-05-09T07:46:10Z,2019-05-09T09:59:54Z,TRUE,09
3422c9-AEA35UZ-2019-05-09-0,3268,LEMD,EHAM,2019-05-09T07:46:10Z,2019-05-09T09:59:54Z,TRUE,18C
342396-VLG8355-2019-05-09-0,2837,EHAM,NA,2019-05-09T14:15:12Z,2019-05-09T16:05:59Z,FALSE,NA
342396-VLG83HX-2019-05-09-0,3264,NA,EHAM,2019-05-09T11:11:07Z,2019-05-09T12:52:28Z,TRUE,09
342591-VLG8378-2019-05-09-0,3700,NA,EHAM,2019-05-09T06:17:57Z,2019-05-09T08:32:26Z,TRUE,09
342591-VLG8379-2019-05-09-0,2017,EHAM,NA,2019-05-09T10:53:40Z,2019-05-09T11:59:25Z,FALSE,NA
