UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a0e9-QTR2FL-2020-05-05-0,2379,LSZH,OTHH,2020-05-05T13:34:06Z,2020-05-05T16:20:37Z,FALSE,NA
06a0e9-QTR3ML-2020-05-05-0,2815,OTHH,LSZH,2020-05-05T08:58:27Z,2020-05-05T12:14:49Z,TRUE,14
3c64a4-DLH7C-2020-05-05-0,2647,LSZH,EDDF,2020-05-05T09:39:04Z,2020-05-05T10:23:10Z,FALSE,NA
3c64a4-DLH8CN-2020-05-05-0,2830,EDDF,LSZH,2020-05-05T08:09:17Z,2020-05-05T08:56:26Z,TRUE,14
3c65c8-DLH4PN-2020-05-05-0,2719,EDDF,LSZH,2020-05-05T12:57:22Z,2020-05-05T13:42:40Z,TRUE,14
3c65c8-DLH9C-2020-05-05-0,3226,LSZH,EDDF,2020-05-05T15:42:41Z,2020-05-05T16:36:26Z,FALSE,NA
42428c-CIG9631-2020-05-05-0,2651,UUWW,LSZH,2020-05-05T12:09:35Z,2020-05-05T15:27:23Z,TRUE,14
42428c-CIG9632-2020-05-05-0,2040,LSZH,UUWW,2020-05-05T16:15:05Z,2020-05-05T19:04:27Z,FALSE,NA
440593-GAC428U-2020-05-05-0,2129,LSZA,LSZH,2020-05-05T14:00:18Z,2020-05-05T14:35:46Z,TRUE,14
461e1f-FIN6AP-2020-05-05-0,2370,EFHK,LSZH,2020-05-05T05:00:59Z,2020-05-05T07:28:56Z,TRUE,14
461e1f-FIN8PY-2020-05-05-0,1873,LSZH,EFHK,2020-05-05T08:48:37Z,2020-05-05T11:16:57Z,FALSE,NA
48548d-KLM57C-2020-05-05-0,2113,EHAM,LSZH,2020-05-05T07:54:26Z,2020-05-05T08:55:53Z,TRUE,14
48548d-KLM94F-2020-05-05-0,2217,LSZH,EHAM,2020-05-05T10:03:31Z,2020-05-05T11:07:37Z,FALSE,NA
4b17de-SWR31Y-2020-05-05-0,2168,EGLL,LSZH,2020-05-05T17:48:03Z,2020-05-05T19:00:15Z,TRUE,14
4b17de-SWR36A-2020-05-05-0,2530,LSZH,EGLL,2020-05-05T15:06:58Z,2020-05-05T16:36:23Z,FALSE,NA
4b1885-SWR197-2020-05-05-0,2301,NA,LSZH,2020-05-05T10:35:46Z,2020-05-05T14:43:17Z,TRUE,14
4b1919-SWR2689-2020-05-05-0,2196,NA,LSZH,2020-05-05T14:53:32Z,2020-05-05T18:49:22Z,TRUE,14
4b191e-SWR177-2020-05-05-0,2400,WSSS,LSZH,2020-05-05T01:42:43Z,2020-05-05T04:45:07Z,TRUE,34
4b1939-GSW144-2020-05-05-0,2378,LSZH,ESSA,2020-05-05T09:46:18Z,2020-05-05T11:54:47Z,FALSE,NA
4b1939-GSW6043-2020-05-05-0,2406,NA,LSZH,2020-05-05T17:42:00Z,2020-05-05T19:06:56Z,TRUE,34
4b1974-HBJQQ-2020-05-05-0,2304,LSZH,ELLX,2020-05-05T08:20:17Z,2020-05-05T08:58:40Z,FALSE,NA
4b1974-HBJQQ-2020-05-05-1,2261,ELLX,LSZH,2020-05-05T15:39:34Z,2020-05-05T16:17:14Z,TRUE,14
4b19a4-HBJSM-2020-05-05-0,1534,LSZH,LSZB,2020-05-05T08:35:44Z,2020-05-05T09:01:17Z,FALSE,NA
4b19a4-HBJSM-2020-05-05-1,1475,LSZB,LSZH,2020-05-05T09:35:50Z,2020-05-05T10:00:24Z,TRUE,14
4b1a00-SAZ51-2020-05-05-0,1881,LSZH,NA,2020-05-05T06:55:52Z,2020-05-05T08:06:16Z,FALSE,NA
4b1a00-SAZ52-2020-05-05-0,2779,NA,LSZH,2020-05-05T09:22:43Z,2020-05-05T10:56:19Z,TRUE,14
4b1a02-SAZ74-2020-05-05-0,2113,GBYD,LSZH,2020-05-05T09:07:38Z,2020-05-05T11:39:11Z,TRUE,14
4d20d1-VJT401-2020-05-05-0,2167,NA,LSZH,2020-05-05T03:02:47Z,2020-05-05T05:00:20Z,TRUE,34
4d20d1-VJT401-2020-05-05-1,2025,LSZH,LYPA,2020-05-05T05:47:34Z,2020-05-05T07:09:52Z,FALSE,NA
4d20d1-VJT401-2020-05-05-2,2892,LYBE,LSZH,2020-05-05T15:00:15Z,2020-05-05T16:38:53Z,TRUE,14
76cee5-SIA345-2020-05-05-0,1915,LSZH,WSSS,2020-05-05T09:28:25Z,2020-05-05T11:55:51Z,FALSE,NA
8821ab-VMS904-2020-05-05-0,2554,EDDM,LSZH,2020-05-05T12:19:53Z,2020-05-05T13:02:26Z,TRUE,14
8821ab-VMS904-2020-05-05-1,2456,LSZH,EDDM,2020-05-05T18:03:05Z,2020-05-05T18:44:00Z,FALSE,NA
8963e2-UAE87-2020-05-05-0,2846,OMDB,LSZH,2020-05-05T07:37:44Z,2020-05-05T10:57:27Z,TRUE,14
8963e2-UAE88-2020-05-05-0,2504,LSZH,OMDB,2020-05-05T12:37:46Z,2020-05-05T15:20:50Z,FALSE,NA
a05626-UAL2782-2020-05-05-0,1844,KORD,LSZH,2020-05-05T06:31:12Z,2020-05-05T08:37:40Z,TRUE,14
a7d635-N604BA-2020-05-05-0,1668,LSZH,LSZA,2020-05-05T08:00:20Z,2020-05-05T08:28:07Z,FALSE,NA
