UID,N,ADEP,ADES,START,STOP,ARR,RWY
00b1f7-SAA234-2020-03-03-0,3330,FAOR,EGLL,2020-03-03T03:42:33Z,2020-03-03T06:14:42Z,TRUE,27L
00b1f7-SAA235-2020-03-03-0,1691,EGLL,FATA,2020-03-03T18:14:43Z,2020-03-03T20:12:02Z,FALSE,NA
01012a-MSR777-2020-03-03-0,2597,NA,EGLL,2020-03-03T09:34:06Z,2020-03-03T11:50:13Z,TRUE,27R
01012a-MSR778-2020-03-03-0,1636,EGLL,NA,2020-03-03T14:25:23Z,2020-03-03T17:55:50Z,FALSE,NA
0101ba-MSR779-2020-03-03-0,2444,NA,EGLL,2020-03-03T17:36:15Z,2020-03-03T20:21:59Z,TRUE,27L
020110-RAM804-2020-03-03-0,2595,GMME,EGLL,2020-03-03T17:14:17Z,2020-03-03T18:14:29Z,TRUE,27L
020110-RAM805-2020-03-03-0,1827,EGLL,NA,2020-03-03T19:18:44Z,2020-03-03T21:27:19Z,FALSE,NA
02a188-TAR790-2020-03-03-0,2457,NA,EGLL,2020-03-03T13:15:50Z,2020-03-03T15:50:59Z,TRUE,NA
02a188-TAR791-2020-03-03-0,1737,EGLL,NA,2020-03-03T17:26:29Z,2020-03-03T19:30:28Z,FALSE,NA
04012a-ETH700-2020-03-03-0,3254,NA,EGLL,2020-03-03T02:14:59Z,2020-03-03T06:03:43Z,TRUE,27L
04c11c-KQA100-2020-03-03-0,2637,NA,EGLL,2020-03-03T11:41:55Z,2020-03-03T15:10:38Z,TRUE,27L
04c11c-KQA101-2020-03-03-0,1695,EGLL,NA,2020-03-03T17:46:36Z,2020-03-03T19:59:59Z,FALSE,NA
06a0a3-A7MED-2020-03-03-0,2478,OTBD,EGLL,2020-03-03T14:13:54Z,2020-03-03T18:05:11Z,TRUE,27L
06a10d-QTR8FV-2020-03-03-0,2579,OTHH,EGLL,2020-03-03T17:44:51Z,2020-03-03T21:42:16Z,TRUE,27L
06a10e-QTR6BZ-2020-03-03-0,1758,EGLL,OTHH,2020-03-03T08:12:23Z,2020-03-03T11:38:50Z,FALSE,NA
06a127-QTR4LA-2020-03-03-0,2249,OTHH,EGLL,2020-03-03T09:00:22Z,2020-03-03T12:48:26Z,TRUE,27R
06a127-QTR7PR-2020-03-03-0,1767,EGLL,OTHH,2020-03-03T15:37:02Z,2020-03-03T19:09:27Z,FALSE,NA
06a145-QTR010-2020-03-03-0,1730,EGLL,OTHH,2020-03-03T09:11:39Z,2020-03-03T12:42:55Z,FALSE,NA
06a145-QTR5DR-2020-03-03-0,3573,OTHH,EGLL,2020-03-03T02:18:33Z,2020-03-03T06:31:52Z,TRUE,27L
06a149-QTR1QL-2020-03-03-0,1709,EGLL,OTHH,2020-03-03T14:39:01Z,2020-03-03T18:10:36Z,FALSE,NA
06a149-QTR1VU-2020-03-03-0,2378,OTHH,EGLL,2020-03-03T08:17:14Z,2020-03-03T12:08:20Z,TRUE,27R
06a2b1-QTR1RJ-2020-03-03-0,1627,EGLL,OTHH,2020-03-03T22:04:55Z,2020-03-03T23:59:59Z,FALSE,NA
06a2b1-QTR5CF-2020-03-03-0,2431,OTHH,EGLL,2020-03-03T16:12:03Z,2020-03-03T20:01:22Z,TRUE,27L
06a2b3-QTR3WM-2020-03-03-0,1646,EGLL,OTHH,2020-03-03T20:48:15Z,2020-03-03T23:59:59Z,FALSE,NA
06a2b3-QTR5AT-2020-03-03-0,2443,OTHH,EGLL,2020-03-03T13:40:15Z,2020-03-03T17:20:59Z,TRUE,27L
