UID,N,ADEP,ADES,START,STOP,ARR,RWY
02a18d-TAR701-2019-05-28-0,1823,LSGG,LSZH,2019-05-28T16:54:33Z,2019-05-28T17:24:55Z,TRUE,14
02a18d-TAR701-2019-05-28-1,2884,LSZH,NA,2019-05-28T18:06:15Z,2019-05-28T19:49:36Z,FALSE,NA
06a0e5-QTR093-2019-05-28-0,2373,OTHH,LSZH,2019-05-28T01:54:12Z,2019-05-28T05:16:58Z,TRUE,14
06a0e5-QTR8TL-2019-05-28-0,2476,LSZH,OTHH,2019-05-28T07:46:00Z,2019-05-28T10:21:08Z,FALSE,NA
06a0e9-QTR095-2019-05-28-0,2404,OTHH,LSZH,2019-05-28T09:36:10Z,2019-05-28T12:13:59Z,TRUE,14
06a0e9-QTR096-2019-05-28-0,2797,LSZH,OTHH,2019-05-28T16:10:38Z,2019-05-28T18:55:31Z,FALSE,NA
342091-IBE34AY-2019-05-28-0,2718,LEMD,LSZH,2019-05-28T14:03:44Z,2019-05-28T15:56:53Z,TRUE,14
342091-IBE34VP-2019-05-28-0,2305,LSZH,LEMD,2019-05-28T16:44:32Z,2019-05-28T18:38:37Z,FALSE,NA
3424d2-VLG58QZ-2019-05-28-0,2715,LSZH,LEBL,2019-05-28T08:06:05Z,2019-05-28T09:40:13Z,FALSE,NA
3424d2-VLG6246-2019-05-28-0,2680,LEBL,LSZH,2019-05-28T05:58:49Z,2019-05-28T07:24:56Z,TRUE,14
34260e-IBE3475-2019-05-28-0,2605,LSZH,LEMD,2019-05-28T05:36:55Z,2019-05-28T07:41:12Z,FALSE,NA
34324e-IBE3476-2019-05-28-0,2372,LEMD,LSZH,2019-05-28T18:17:38Z,2019-05-28T20:05:41Z,TRUE,28
3432d6-AEA76TU-2019-05-28-0,2739,LEMD,LSZH,2019-05-28T06:39:43Z,2019-05-28T08:34:18Z,TRUE,14
3432d6-AEA95HN-2019-05-28-0,2530,LSZH,LEMD,2019-05-28T09:35:46Z,2019-05-28T11:35:59Z,FALSE,NA
3443d1-VLG8349-2019-05-28-0,1978,LSZH,NA,2019-05-28T11:25:01Z,2019-05-28T12:33:38Z,FALSE,NA
3443d1-VLG93JR-2019-05-28-0,2474,NA,LSZH,2019-05-28T08:44:47Z,2019-05-28T10:10:06Z,TRUE,14
3444c3-AEA1671-2019-05-28-0,2075,LEMD,LSZH,2019-05-28T13:37:32Z,2019-05-28T15:18:55Z,TRUE,14
3444c3-AEA32XW-2019-05-28-0,2432,LSZH,LEMD,2019-05-28T16:37:08Z,2019-05-28T18:33:50Z,FALSE,NA
34508b-IBE3464-2019-05-28-0,2950,LEMD,LSZH,2019-05-28T07:10:04Z,2019-05-28T09:08:28Z,TRUE,28
34508b-IBE34GZ-2019-05-28-0,2612,LSZH,LEMD,2019-05-28T10:10:32Z,2019-05-28T12:08:47Z,FALSE,NA
345108-VLG74NL-2019-05-28-0,1886,LSZH,NA,2019-05-28T12:46:00Z,2019-05-28T14:24:36Z,FALSE,NA
345108-VLG7515-2019-05-28-0,2499,NA,LSZH,2019-05-28T10:36:59Z,2019-05-28T11:54:55Z,TRUE,NA
3452c9-VLG306Z-2019-05-28-0,2685,LEBL,LSZH,2019-05-28T16:11:14Z,2019-05-28T17:36:59Z,TRUE,14
3452c9-VLG64JB-2019-05-28-0,2208,LSZH,LEBL,2019-05-28T18:29:32Z,2019-05-28T19:46:43Z,FALSE,NA
394c18-AFR56VZ-2019-05-28-0,2694,LSZH,LFPG,2019-05-28T13:13:43Z,2019-05-28T14:14:29Z,FALSE,NA
394c18-AFR61GR-2019-05-28-0,2727,LFPG,LSZH,2019-05-28T11:26:30Z,2019-05-28T12:25:25Z,TRUE,14
3950c3-AFR65CE-2019-05-28-0,2959,LSZH,LFPG,2019-05-28T05:54:35Z,2019-05-28T07:00:17Z,FALSE,NA
3950c8-AFR141G-2019-05-28-0,2081,LFPG,LSZH,2019-05-28T19:31:44Z,2019-05-28T20:19:52Z,TRUE,28
3950c8-AFR181J-2019-05-28-0,2499,LSZH,LFPG,2019-05-28T16:48:06Z,2019-05-28T17:48:53Z,FALSE,NA
3950c8-AFR35RX-2019-05-28-0,2280,LFPG,LSZH,2019-05-28T15:12:26Z,2019-05-28T16:05:55Z,TRUE,14
3950cc-AFR78TE-2019-05-28-0,2260,LFPG,LSZH,2019-05-28T17:01:45Z,2019-05-28T17:53:58Z,TRUE,14
3950cc-AFR87PX-2019-05-28-0,2968,LSZH,LFPG,2019-05-28T19:02:40Z,2019-05-28T20:08:51Z,FALSE,NA
3950d0-AFR28NJ-2019-05-28-0,2435,LFPG,LSZH,2019-05-28T05:44:13Z,2019-05-28T06:37:59Z,TRUE,14
3950d0-AFR93QH-2019-05-28-0,2653,LSZH,LFPG,2019-05-28T07:33:31Z,2019-05-28T08:33:34Z,FALSE,NA
3c496e-EWG2T-2019-05-28-0,2412,EDDH,LSZH,2019-05-28T05:03:09Z,2019-05-28T06:14:50Z,TRUE,14
