UID,N,ADEP,ADES,START,STOP,ARR,RWY
00b1f8-SAA234-2019-03-11-0,3358,FAGM,EGLL,2019-03-11T03:55:19Z,2019-03-11T06:17:13Z,TRUE,27L
00b1f8-SAA234-2019-03-11-0,3358,FAGM,EGLL,NA,NA,TRUE,27L
00b1f8-SAA235-2019-03-11-0,1683,EGLL,FABB,2019-03-11T18:15:52Z,2019-03-11T20:08:26Z,FALSE,NA
010108-MSR761-2019-03-11-0,3171,NA,EGLL,2019-03-11T09:39:00Z,2019-03-11T13:53:46Z,TRUE,27L
010108-MSR762-2019-03-11-0,1715,EGLL,NA,2019-03-11T15:55:26Z,2019-03-11T19:13:28Z,FALSE,NA
010108-MSR762-2019-03-11-0,1715,EGLL,NA,NA,NA,FALSE,NA
01013c-MSR777-2019-03-11-0,3283,NA,EGLL,2019-03-11T09:11:09Z,2019-03-11T13:15:22Z,TRUE,27L
01013c-MSR777-2019-03-11-0,3283,NA,EGLL,NA,NA,TRUE,27L
0101b9-MSR779-2019-03-11-0,2466,OMDB,EGLL,2019-03-11T16:53:15Z,2019-03-11T21:02:43Z,TRUE,27R
0101b9-MSR779-2019-03-11-0,2466,OMDB,EGLL,NA,NA,TRUE,27R
0200ed-RAM800F-2019-03-11-0,2611,GMMN,EGLL,2019-03-11T15:08:22Z,2019-03-11T16:03:14Z,TRUE,27R
0200ed-RAM800F-2019-03-11-0,2611,GMMN,EGLL,NA,NA,TRUE,27R
0200ed-RAM801F-2019-03-11-0,1830,EGLL,GMMN,2019-03-11T17:27:08Z,2019-03-11T18:25:55Z,FALSE,NA
04014c-ETH710-2019-03-11-0,2978,NA,EGLL,2019-03-11T10:02:17Z,2019-03-11T14:03:58Z,TRUE,27L
04014c-ETH710-2019-03-11-0,2978,NA,EGLL,NA,NA,TRUE,27L
04c119-KQA100-2019-03-11-0,2755,NA,EGLL,2019-03-11T12:45:27Z,2019-03-11T15:41:57Z,TRUE,27R
04c119-KQA100-2019-03-11-0,2755,NA,EGLL,NA,NA,TRUE,27R
04c119-KQA101-2019-03-11-0,1730,EGLL,NA,2019-03-11T17:55:46Z,2019-03-11T19:50:51Z,FALSE,NA
04c119-KQA101-2019-03-11-0,1730,EGLL,NA,NA,NA,FALSE,NA
06a107-QTR001-2019-03-11-0,2249,OTHH,EGLL,2019-03-11T13:30:40Z,2019-03-11T17:17:29Z,TRUE,27R
06a107-QTR001-2019-03-11-0,2249,OTHH,EGLL,NA,NA,TRUE,27R
06a107-QTR002-2019-03-11-0,1796,EGLL,OTHH,2019-03-11T21:00:19Z,2019-03-11T23:59:59Z,FALSE,NA
06a121-QTR1BA-2019-03-11-0,1667,EGLL,OTHH,2019-03-11T22:16:58Z,2019-03-11T23:59:59Z,FALSE,NA
06a121-QTR5ML-2019-03-11-0,2495,OTHH,EGLL,2019-03-11T16:41:08Z,2019-03-11T20:27:44Z,TRUE,27R
06a121-QTR5ML-2019-03-11-0,2495,OTHH,EGLL,NA,NA,TRUE,27R
06a123-QTR007-2019-03-11-0,2877,OTHH,EGLL,2019-03-11T09:11:37Z,2019-03-11T13:10:58Z,TRUE,27L
06a123-QTR007-2019-03-11-0,2877,OTHH,EGLL,NA,NA,TRUE,27L
06a123-QTR9KP-2019-03-11-0,1747,EGLL,OTHH,2019-03-11T15:30:10Z,2019-03-11T18:39:07Z,FALSE,NA
06a142-QTR13VP-2019-03-11-0,1779,EGLL,OTHH,2019-03-11T09:48:55Z,2019-03-11T12:56:55Z,FALSE,NA
06a142-QTR13VP-2019-03-11-0,1779,EGLL,OTHH,NA,NA,FALSE,NA
06a142-QTR5DR-2019-03-11-0,2940,OTHH,EGLL,2019-03-11T02:13:42Z,2019-03-11T06:20:09Z,TRUE,27L
06a142-QTR5DR-2019-03-11-0,2940,OTHH,EGLL,NA,NA,TRUE,27L
06a144-QTR004-2019-03-11-0,1791,EGLL,OTHH,2019-03-11T14:56:36Z,2019-03-11T18:11:49Z,FALSE,NA
06a144-QTR004-2019-03-11-0,1791,EGLL,OTHH,NA,NA,FALSE,NA
06a144-QTR2NX-2019-03-11-0,2655,OTHH,EGLL,2019-03-11T08:11:54Z,2019-03-11T11:59:07Z,TRUE,27L
06a2b4-QTR005-2019-03-11-0,2302,OTHH,EGLL,2019-03-11T18:03:50Z,2019-03-11T21:56:57Z,TRUE,27R
06a2c4-QTR006-2019-03-11-0,1773,EGLL,OTHH,2019-03-11T08:19:34Z,2019-03-11T11:28:48Z,FALSE,NA
0a0091-DAH2054-2019-03-11-0,3295,DAAG,EGLL,2019-03-11T13:37:22Z,2019-03-11T16:26:05Z,TRUE,27R
0a0091-DAH2054-2019-03-11-0,3295,DAAG,EGLL,NA,NA,TRUE,27R
