UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a0ea-QTR3ML-2020-03-17-0,2553,OTHH,LSZH,2020-03-17T08:08:50Z,2020-03-17T11:10:27Z,TRUE,14
06a0ea-QTR3TJ-2020-03-17-0,2587,LSZH,OTHH,2020-03-17T14:47:00Z,2020-03-17T17:19:52Z,FALSE,NA
06a0eb-QTR1PJ-2020-03-17-0,2971,OTHH,LSZH,2020-03-17T01:57:38Z,2020-03-17T05:07:58Z,TRUE,34
06a0eb-QTR8TL-2020-03-17-0,2553,LSZH,OTHH,2020-03-17T07:04:02Z,2020-03-17T09:34:59Z,FALSE,NA
34260e-IBE3474-2020-03-17-0,2363,LEMD,LSZH,2020-03-17T15:26:20Z,2020-03-17T17:17:28Z,TRUE,14
34260e-IBE34HR-2020-03-17-0,2143,LSZH,LEMD,2020-03-17T18:04:15Z,2020-03-17T19:50:01Z,FALSE,NA
34320d-AEA1671-2020-03-17-0,2358,LEMD,LSZH,2020-03-17T14:09:35Z,2020-03-17T16:00:22Z,TRUE,14
34320d-AEA67TT-2020-03-17-0,2358,LEMD,LSZH,2020-03-17T07:37:16Z,2020-03-17T09:28:29Z,TRUE,14
34320d-AEA82NI-2020-03-17-0,2076,LSZH,LEMD,2020-03-17T10:30:11Z,2020-03-17T12:19:25Z,FALSE,NA
34324e-IBE3477-2020-03-17-0,2099,LSZH,LEMD,2020-03-17T10:56:13Z,2020-03-17T12:45:54Z,FALSE,NA
34324e-IBE34SF-2020-03-17-0,2410,LEMD,LSZH,2020-03-17T07:57:21Z,2020-03-17T09:48:46Z,TRUE,14
345692-IBE3475-2020-03-17-0,2204,LSZH,LEMD,2020-03-17T06:38:00Z,2020-03-17T08:25:49Z,FALSE,NA
346147-IBE3476-2020-03-17-0,2312,LEMD,LSZH,2020-03-17T19:15:42Z,2020-03-17T21:02:54Z,TRUE,28
3950c7-AFR92HN-2020-03-17-0,2511,LSZH,LFPG,2020-03-17T05:56:16Z,2020-03-17T06:55:28Z,FALSE,NA
3950ca-AFR161N-2020-03-17-0,1993,LSZH,LFPG,2020-03-17T14:36:20Z,2020-03-17T15:24:31Z,FALSE,NA
3950ca-AFR67FP-2020-03-17-0,2388,LFPG,LSZH,2020-03-17T12:22:50Z,2020-03-17T13:18:27Z,TRUE,14
3c09f2-EWG1UR-2020-03-17-0,2504,EDDH,LSZH,2020-03-17T17:19:26Z,2020-03-17T18:31:21Z,TRUE,14
3c09f2-EWG7WP-2020-03-17-0,2183,LSZH,EDDH,2020-03-17T19:25:06Z,2020-03-17T20:42:19Z,FALSE,NA
3c48f0-EWG2KV-2020-03-17-0,2552,LSZH,EDDL,2020-03-17T15:01:00Z,2020-03-17T15:59:15Z,FALSE,NA
3c48f0-EWG9776-2020-03-17-0,2461,EDDL,LSZH,2020-03-17T13:28:36Z,2020-03-17T14:18:58Z,TRUE,14
