UID,N,ADEP,ADES,START,STOP,ARR,RWY
0200ef-RAM930G-2020-03-05-0,2212,GMMN,LSZH,2020-03-05T12:05:50Z,2020-03-05T14:30:56Z,TRUE,14
0200ef-RAM930G-2020-03-05-1,3672,LSZH,LSGG,2020-03-05T15:41:39Z,2020-03-05T16:42:50Z,FALSE,NA
06a0e9-QTR1PJ-2020-03-05-0,2439,OTHH,LSZH,2020-03-05T02:24:57Z,2020-03-05T05:24:53Z,TRUE,34
06a0e9-QTR8TL-2020-03-05-0,1950,LSZH,OTHH,2020-03-05T07:21:34Z,2020-03-05T09:59:59Z,FALSE,NA
06a0eb-QTR3ML-2020-03-05-0,2776,OTHH,LSZH,2020-03-05T08:20:29Z,2020-03-05T11:23:54Z,TRUE,14
06a0eb-QTR3TJ-2020-03-05-0,1961,LSZH,OTHH,2020-03-05T15:07:01Z,2020-03-05T17:34:19Z,FALSE,NA
30067e-IFVAB-2020-03-05-0,2683,LSZH,LIPH,2020-03-05T15:38:16Z,2020-03-05T16:22:58Z,FALSE,NA
300696-SIO879-2020-03-05-0,1930,LIML,LSZH,2020-03-05T16:26:49Z,2020-03-05T16:58:58Z,TRUE,28
300696-SIO879-2020-03-05-1,2248,LSZH,EGGW,2020-03-05T18:03:00Z,2020-03-05T19:26:53Z,FALSE,NA
341683-IBE3475-2020-03-05-0,2499,LSZH,LEMD,2020-03-05T06:57:58Z,2020-03-05T09:36:25Z,FALSE,NA
34324f-IBE3474-2020-03-05-0,2272,LEMD,LSZH,2020-03-05T15:05:25Z,2020-03-05T16:41:50Z,TRUE,28
34324f-IBE3477-2020-03-05-0,3118,LSZH,LEMD,2020-03-05T10:48:32Z,2020-03-05T13:02:58Z,FALSE,NA
34324f-IBE34HR-2020-03-05-0,2656,LSZH,LEMD,2020-03-05T18:05:13Z,2020-03-05T20:14:21Z,FALSE,NA
34324f-IBE34SF-2020-03-05-0,3216,LEMD,LSZH,2020-03-05T08:09:50Z,2020-03-05T10:04:16Z,TRUE,14
343386-VLG13PT-2020-03-05-0,2622,NA,LSZH,2020-03-05T16:17:54Z,2020-03-05T18:07:26Z,TRUE,28
343386-VLG47VN-2020-03-05-0,2719,LSZH,NA,2020-03-05T19:15:26Z,2020-03-05T21:15:40Z,FALSE,NA
344146-AEA1671-2020-03-05-0,2080,LEMD,LSZH,2020-03-05T14:43:22Z,2020-03-05T16:17:16Z,TRUE,28
344146-AEA67TT-2020-03-05-0,2536,LEMD,LSZH,2020-03-05T07:39:15Z,2020-03-05T09:22:24Z,TRUE,14
344146-AEA82NI-2020-03-05-0,2378,LSZH,LEMD,2020-03-05T10:31:32Z,2020-03-05T12:44:56Z,FALSE,NA
344146-AEA86PM-2020-03-05-0,2433,LSZH,LEMD,2020-03-05T17:49:13Z,2020-03-05T19:51:50Z,FALSE,NA
344218-SAS601-2020-03-05-0,2301,EKCH,LSZH,2020-03-05T07:25:30Z,2020-03-05T08:50:51Z,TRUE,14
344218-SAS602-2020-03-05-0,2080,LSZH,EKCH,2020-03-05T09:51:10Z,2020-03-05T11:14:25Z,FALSE,NA
34620d-VLG306Z-2020-03-05-0,2356,LEBL,LSZH,2020-03-05T17:15:09Z,2020-03-05T18:32:53Z,TRUE,28
34620d-VLG64JB-2020-03-05-0,2311,LSZH,LEBL,2020-03-05T19:57:10Z,2020-03-05T21:20:17Z,FALSE,NA
346303-IBE3476-2020-03-05-0,2184,LEMD,LSZH,2020-03-05T19:27:32Z,2020-03-05T21:01:49Z,TRUE,28
392af3-AFR92HN-2020-03-05-0,2822,LSZH,LFPG,2020-03-05T06:08:46Z,2020-03-05T07:18:28Z,FALSE,NA
3946e4-AFR181L-2020-03-05-0,3055,LSZH,LFPG,2020-03-05T17:48:11Z,2020-03-05T18:58:55Z,FALSE,NA
3946e4-AFR27HR-2020-03-05-0,2168,LFPG,LSZH,2020-03-05T15:43:59Z,2020-03-05T16:33:59Z,TRUE,28
3950cf-AFR63JZ-2020-03-05-0,2420,LFPG,LSZH,2020-03-05T06:47:31Z,2020-03-05T07:38:26Z,TRUE,14
3950cf-AFR96AP-2020-03-05-0,2264,LSZH,LFPG,2020-03-05T09:21:01Z,2020-03-05T10:17:58Z,FALSE,NA
3950d0-AFR161N-2020-03-05-0,2322,LSZH,LFPG,2020-03-05T14:44:40Z,2020-03-05T15:39:28Z,FALSE,NA
3950d0-AFR67FP-2020-03-05-0,2107,LFPG,LSZH,2020-03-05T12:34:01Z,2020-03-05T13:22:12Z,TRUE,14
3950d1-AFR141W-2020-03-05-0,2667,LFPG,LSZH,2020-03-05T20:04:44Z,2020-03-05T21:01:25Z,TRUE,28
3c0243-KAY56-2020-03-05-0,2024,LSZH,NA,2020-03-05T08:24:21Z,2020-03-05T11:09:27Z,FALSE,NA
3c09d9-DASSY-2020-03-05-0,1705,EDTY,LSZH,2020-03-05T16:10:40Z,2020-03-05T16:39:04Z,TRUE,28
3c171b-IFA6033-2020-03-05-0,2337,EDDN,LSZH,2020-03-05T07:40:03Z,2020-03-05T08:18:59Z,TRUE,14
3c171b-IFA6033-2020-03-05-1,2005,LSZH,TXKF,2020-03-05T10:50:30Z,2020-03-05T12:42:51Z,FALSE,NA
3c4890-EWG7X-2020-03-05-0,2689,LSZH,EDDK,2020-03-05T16:16:30Z,2020-03-05T17:13:45Z,FALSE,NA
3c4890-EWG9AP-2020-03-05-0,2776,EDDK,LSZH,2020-03-05T14:36:38Z,2020-03-05T15:29:28Z,TRUE,14
3c48eb-EWG15Z-2020-03-05-0,2182,EDDH,LSZH,2020-03-05T11:54:53Z,2020-03-05T12:58:28Z,TRUE,14
