UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
040132-ETH700-2020-05-27-0,TRUE,09R,2020-05-27T06:12:41Z,2020-05-27T05:55:40Z,71.93396767287169,51.6767578125,0.5549580342060811,13525,74002.72775913739,77.27224086261413,2020-05-27T05:53:51Z,74.3235987070376,51.69538879394531,0.8270923511402027,15225,92608.0222497054,8.022249705405557,2020-05-27T05:45:43Z,81.73819338414836,51.70976257324219,2.189174342799831,30400,185265.3898146811,65.3898146811116
06a064-QTR8850-2020-05-27-0,TRUE,09R,2020-05-27T16:07:24Z,2020-05-27T15:50:38Z,73.68740575942905,51.65743553032309,0.565032958984375,11450,74047.4124831886,32.58751681139984,2020-05-27T15:48:50Z,76.54084275360827,51.66421508789062,0.8395633182010135,13750,92599.99413812811,0.005861871890374459,2020-05-27T15:41:03Z,82.49319831377403,51.68806457519531,2.193702491554054,28850,185287.77761901548,87.77761901548365
06a129-QTR3EM-2020-05-27-0,TRUE,09R,2020-05-27T11:04:27Z,2020-05-27T10:46:51Z,73.06656584088142,51.66465112718485,0.5634307861328125,11650,74165.5573099345,85.55730993450561,2020-05-27T10:45:11Z,75.70186047633672,51.67614952992584,0.835723876953125,13850,92649.29384344938,49.29384344938444,2020-05-27T10:38:09Z,81.24672971248162,51.72377014160156,2.185017353779561,29825,185183.7904502992,16.209549700812204
06a19f-QTR8328-2020-05-27-0,TRUE,09R,2020-05-27T11:10:46Z,2020-05-27T10:54:07Z,73.14335658209671,51.66372008242849,0.5634307861328125,15000,74136.13318588931,56.13318588930997,2020-05-27T10:52:15Z,75.79375947771399,51.67479951502913,0.83587646484375,17525,92623.8226442596,23.822644259606022,2020-05-27T10:44:54Z,81.44733579400207,51.71790688724841,2.185134887695312,31125,185105.34108417828,94.6589158217248
06a1a5-QTR8293-2020-05-27-0,TRUE,09R,2020-05-27T15:14:06Z,2020-05-27T14:57:08Z,74.15548085567809,51.65226823192531,0.5677032470703125,11075,74069.55302331338,10.446976686624112,2020-05-27T14:55:10Z,77.16953546967653,51.65552688857256,0.8441925048828125,13700,92700.38925983247,100.38925983247464,2020-05-27T14:46:35Z,83.38381525368118,51.66220092773438,2.195484058277027,27575,185108.14856596873,91.85143403126858
06a1c0-QTR8856-2020-05-27-0,TRUE,09R,2020-05-27T06:21:46Z,2020-05-27T06:03:55Z,76.606223137428,51.62456965042372,0.577850341796875,11100,73992.02528290053,87.97471709946694,2020-05-27T06:02:00Z,80.36892763977107,51.60971948655985,0.856170654296875,14150,92565.34568352085,34.65431647915102,2020-05-27T05:54:47Z,87.36864302640993,51.54693603515625,2.206767314189189,31975,185085.4585782586,114.5414217413927
06a2b8-QTR8866-2020-05-27-0,TRUE,09R,2020-05-27T20:02:33Z,2020-05-27T19:45:24Z,72.97637662863167,51.6654052734375,0.5616389094172297,10875,74070.92739756209,9.072602437910973,2020-05-27T19:43:39Z,75.61298974546565,51.67740644034693,0.83526611328125,14125,92652.06675260638,52.06675260637712,2020-05-27T19:35:58Z,81.11355505711697,51.72761535644531,2.184423498205236,30300,185201.17172515407,1.1717251540685538
0a0045-DAH2054-2020-05-27-0,TRUE,09R,2020-05-27T11:26:38Z,2020-05-27T11:14:59Z,211.43944412691346,50.90310306872352,-1.015472412109375,15400,74043.50537904874,36.494620951256366,2020-05-27T11:13:17Z,207.13939664225424,50.7301025390625,-1.066416147592918,18825,92630.21455165489,30.214551654891693,2020-05-27T11:06:17Z,198.99399963347028,49.89715576171875,-1.316841527035365,33275,185239.855079343,39.855079342989484
342059-IBE31GB-2020-05-27-0,TRUE,09R,2020-05-27T17:00:33Z,2020-05-27T16:48:54Z,214.12358941135437,50.91934979972193,-1.05804443359375,14275,74127.2542339302,47.254233930201735,2020-05-27T16:47:21Z,210.17286336051424,50.75185484805349,-1.127548217773438,19550,92549.30420799034,50.69579200966109,2020-05-27T16:40:21Z,204.75364407647464,49.95953576039459,-1.562434016047291,34000,185228.81620415393,28.81620415393263
392af8-AFR168Q-2020-05-27-0,TRUE,09R,2020-05-27T06:34:21Z,2020-05-27T06:18:20Z,134.04040014752013,51.00782775878906,0.3024209512246622,16400,74105.1508310036,25.150831003600615,2020-05-27T06:16:30Z,131.77769792074514,50.91702218783104,0.5268096923828125,18175,92494.18821925423,105.81178074577474,2020-05-27T06:07:52Z,134.20372036514732,50.31119136487023,1.427999960409628,26000,185110.58332298876,89.41667701123515
3c5423-BCS6788-2020-05-27-0,TRUE,09R,2020-05-27T12:56:39Z,2020-05-27T12:40:32Z,70.64710964370016,51.69131469726562,0.54931640625,16475,74142.2092401629,62.20924016290519,2020-05-27T12:39:05Z,72.58456270126675,51.71946716308594,0.8152152396537162,22675,92561.34151049204,38.65848950795771,2020-05-27T12:32:15Z,76.65658027002246,51.85478210449219,2.149311787373311,31500,185299.20991665742,99.20991665741894
3c5426-BCS13G-2020-05-27-0,TRUE,09R,2020-05-27T07:49:43Z,2020-05-27T07:32:59Z,77.25284247128951,51.61752319335938,0.5823496225717906,13825,74123.48444701082,43.484447010821896,2020-05-27T07:31:19Z,81.20192307607442,51.59797668457031,0.8610905827702703,15475,92703.9376582539,103.9376582538971,2020-05-27T07:24:02Z,89.12857428243717,51.49589538574219,2.208548880912162,28825,185138.8037193085,61.196280691510765
3c5432-BCS6773-2020-05-27-0,TRUE,09R,2020-05-27T19:22:00Z,2020-05-27T19:08:39Z,213.73939853200966,50.91737365722656,-1.051569758234791,11425,74058.14583872134,21.854161278664833,2020-05-27T19:06:54Z,211.04093694859085,50.75770568847656,-1.145398938978019,15900,92622.35115217435,22.35115217434941,2020-05-27T18:59:37Z,206.14051786071545,49.97778423761917,-1.619369919235623,33975,185111.7200307421,88.27996925791376
3c5433-BCS35P-2020-05-27-0,TRUE,09R,2020-05-27T19:33:57Z,2020-05-27T19:18:30Z,139.61185774073056,50.9630126953125,0.2274466849662162,16075,74184.32307601217,104.32307601216598,2020-05-27T19:16:45Z,134.56205094649056,50.88734436035156,0.4828045819256757,18725,92531.00297091709,68.99702908290783,2020-05-27T19:09:18Z,132.3700857261059,50.34945730435646,1.487459749788851,32000,185188.16755197174,11.832448028260842
