UID,N,ADEP,ADES,START,STOP,ARR,RWY
0100db-MSR757-2019-03-23-0,2436,NA,EHAM,2019-03-23T10:33:09Z,2019-03-23T12:56:09Z,TRUE,36R
0100db-MSR758-2019-03-23-0,2112,EHAM,NA,2019-03-23T14:08:14Z,2019-03-23T16:43:55Z,FALSE,NA
020104-RAM850W-2019-03-23-0,2078,NA,EHAM,2019-03-23T11:43:14Z,2019-03-23T14:27:10Z,TRUE,06
020104-RAM851W-2019-03-23-0,2165,EHAM,NA,2019-03-23T15:49:56Z,2019-03-23T18:43:04Z,FALSE,NA
020108-MAC126-2019-03-23-0,2089,EHAM,NA,2019-03-23T11:38:07Z,2019-03-23T14:13:46Z,FALSE,NA
020108-MAC127-2019-03-23-0,2707,NA,EHAM,2019-03-23T07:16:28Z,2019-03-23T10:06:55Z,TRUE,06
020140-MAC125-2019-03-23-0,2150,NA,EHAM,2019-03-23T15:26:52Z,2019-03-23T18:05:46Z,TRUE,06
020140-MAC128-2019-03-23-0,2098,EHAM,GMTT,2019-03-23T19:45:05Z,2019-03-23T22:24:42Z,FALSE,NA
04c11b-KQA116-2019-03-23-0,2698,NA,EHAM,2019-03-23T11:47:15Z,2019-03-23T14:13:17Z,TRUE,06
04c11b-KQA117-2019-03-23-0,1977,EHAM,NA,2019-03-23T20:04:21Z,2019-03-23T23:07:20Z,FALSE,NA
06a080-QTR8101-2019-03-23-0,2399,OTHH,EHAM,2019-03-23T15:14:46Z,2019-03-23T18:32:50Z,TRUE,36R
06a080-QTR8101-2019-03-23-1,2632,EHAM,KORD,2019-03-23T20:39:48Z,2019-03-23T22:45:53Z,FALSE,NA
06a19f-QTR273-2019-03-23-0,2495,OTHH,EHAM,2019-03-23T08:33:01Z,2019-03-23T11:52:22Z,TRUE,06
06a19f-QTR274-2019-03-23-0,2567,EHAM,OTHH,2019-03-23T14:21:07Z,2019-03-23T17:22:52Z,FALSE,NA
06a2c8-QTR8203-2019-03-23-0,2635,OTHH,EHAM,2019-03-23T07:51:44Z,2019-03-23T11:08:09Z,TRUE,06
06a2c8-QTR8204-2019-03-23-0,1814,EHAM,OTHH,2019-03-23T14:02:34Z,2019-03-23T16:48:10Z,FALSE,NA
0d09e5-AMX025-2019-03-23-0,2012,MMMX,EHAM,2019-03-23T14:00:18Z,2019-03-23T15:17:21Z,TRUE,06
0d09e5-AMX026-2019-03-23-0,2827,EHAM,MMMX,2019-03-23T21:34:42Z,2019-03-23T23:30:24Z,FALSE,NA
3000c8-AZA107-2019-03-23-0,1879,EHAM,LIRF,2019-03-23T11:18:16Z,2019-03-23T13:13:58Z,FALSE,NA
3000c8-AZA108-2019-03-23-0,3401,LIRF,EHAM,2019-03-23T07:46:03Z,2019-03-23T09:56:58Z,TRUE,27
3001c5-TFL72P-2019-03-23-0,1914,EHAM,LIPE,2019-03-23T00:30:48Z,2019-03-23T01:56:28Z,FALSE,NA
3422c9-AEA1091-2019-03-23-0,2435,LEMD,EHAM,2019-03-23T06:26:30Z,2019-03-23T08:31:43Z,TRUE,27
3422c9-AEA1098-2019-03-23-0,2851,EHAM,LEMD,2019-03-23T10:29:13Z,2019-03-23T12:52:20Z,FALSE,NA
34258f-VLG831Y-2019-03-23-0,1864,EHAM,LEBL,2019-03-23T08:18:45Z,2019-03-23T09:59:27Z,FALSE,NA
344282-VLG2WE-2019-03-23-0,2017,LPAR,EHAM,2019-03-23T18:46:47Z,2019-03-23T20:07:23Z,TRUE,06
344282-VLG2XN-2019-03-23-0,1984,LEBL,EHAM,2019-03-23T09:33:23Z,2019-03-23T11:18:29Z,TRUE,06
344282-VLG8412-2019-03-23-0,2117,EHAM,LPPT,2019-03-23T14:04:34Z,2019-03-23T15:30:15Z,FALSE,NA
344455-IBS3721-2019-03-23-0,1875,EHAM,LEMD,2019-03-23T07:16:36Z,2019-03-23T09:19:47Z,FALSE,NA
344455-IBS37CG-2019-03-23-0,2074,LEMD,EHAM,2019-03-23T19:08:33Z,2019-03-23T21:13:05Z,TRUE,06
3444c9-VLG37LW-2019-03-23-0,2365,LIMC,EHAM,2019-03-23T15:19:52Z,2019-03-23T16:39:18Z,TRUE,06
3444c9-VLG6291-2019-03-23-0,1845,EHAM,LIRF,2019-03-23T06:39:04Z,2019-03-23T08:24:07Z,FALSE,NA
3444c9-VLG6292-2019-03-23-0,2276,LIRF,EHAM,2019-03-23T09:58:51Z,2019-03-23T11:46:28Z,TRUE,06
3444c9-VLG96VZ-2019-03-23-0,2363,EHAM,LIMC,2019-03-23T12:47:37Z,2019-03-23T14:09:10Z,FALSE,NA
344646-VLG83TR-2019-03-23-0,2335,NA,EHAM,2019-03-23T00:00:01Z,2019-03-23T01:01:12Z,TRUE,18R
344646-VLG8404-2019-03-23-0,2418,EHAM,EGGW,2019-03-23T06:12:46Z,2019-03-23T06:53:03Z,FALSE,NA
344646-VLG8405-2019-03-23-0,2906,EGGW,EHAM,2019-03-23T08:07:24Z,2019-03-23T08:55:49Z,TRUE,27
344646-VLG8418-2019-03-23-0,2094,EHAM,NA,2019-03-23T11:12:32Z,2019-03-23T12:37:19Z,FALSE,NA
344646-VLG94PB-2019-03-23-0,1889,NA,EHAM,2019-03-23T19:23:33Z,2019-03-23T20:39:04Z,TRUE,06
345116-VLG83KQ-2019-03-23-0,2301,LEBL,EHAM,2019-03-23T06:30:29Z,2019-03-23T08:20:38Z,TRUE,27
345116-VLG83PJ-2019-03-23-0,2519,EHAM,LEBL,2019-03-23T10:19:00Z,2019-03-23T12:12:32Z,FALSE,NA
345250-SAS2551-2019-03-23-0,2543,EKCH,EHAM,2019-03-23T07:36:06Z,2019-03-23T08:43:52Z,TRUE,27
345250-SAS62L-2019-03-23-0,2011,EHAM,EKCH,2019-03-23T09:39:07Z,2019-03-23T10:37:29Z,FALSE,NA
345682-SLM994-2019-03-23-0,1876,NA,EHAM,2019-03-23T11:56:37Z,2019-03-23T12:54:20Z,TRUE,06
345686-IBS3722-2019-03-23-0,2039,LEMD,EHAM,2019-03-23T08:27:09Z,2019-03-23T10:30:10Z,TRUE,36R
345686-IBS3723-2019-03-23-0,1945,EHAM,LEMD,2019-03-23T11:43:18Z,2019-03-23T13:48:59Z,FALSE,NA
34604d-AEA1093-2019-03-23-0,1985,LEMD,EHAM,2019-03-23T14:19:00Z,2019-03-23T16:14:24Z,TRUE,06
34604d-AEA59XR-2019-03-23-0,2968,EHAM,LEMD,2019-03-23T17:45:32Z,2019-03-23T20:04:08Z,FALSE,NA
346091-VLG83QE-2019-03-23-0,1938,LEBL,EHAM,2019-03-23T14:47:30Z,2019-03-23T16:32:26Z,TRUE,06
346091-VLG83TJ-2019-03-23-0,2398,EHAM,LEBL,2019-03-23T17:52:14Z,2019-03-23T19:43:25Z,FALSE,NA
392aec-AFR57GU-2019-03-23-0,2412,LFPG,EHAM,2019-03-23T07:33:52Z,2019-03-23T08:18:56Z,TRUE,27
392aec-AFR81DP-2019-03-23-0,2192,EHAM,LFPG,2019-03-23T09:47:01Z,2019-03-23T10:38:26Z,FALSE,NA
392aee-AFR124H-2019-03-23-0,2570,LFPG,EHAM,2019-03-23T06:34:37Z,2019-03-23T07:22:25Z,TRUE,27
392aee-AFR31XB-2019-03-23-0,2258,EHAM,LFPG,2019-03-23T08:36:41Z,2019-03-23T09:24:51Z,FALSE,NA
3944f0-AFR1692-2019-03-23-0,2331,LFRS,EHAM,2019-03-23T05:48:11Z,2019-03-23T06:56:56Z,TRUE,27
3944f0-AFR179F-2019-03-23-0,2571,EHAM,LFRS,2019-03-23T14:04:12Z,2019-03-23T15:19:53Z,FALSE,NA
3944f0-AFR49HX-2019-03-23-0,2092,LFRS,EHAM,2019-03-23T10:58:57Z,2019-03-23T12:04:17Z,TRUE,06
3944f0-AFR69KR-2019-03-23-0,2030,EHAM,LFRS,2019-03-23T08:40:35Z,2019-03-23T09:47:46Z,FALSE,NA
3946e9-AFR1641-2019-03-23-0,2133,EHAM,LFPG,2019-03-23T13:18:30Z,2019-03-23T14:06:48Z,FALSE,NA
3946e9-AFR94NU-2019-03-23-0,2093,LFPG,EHAM,2019-03-23T10:58:36Z,2019-03-23T11:38:14Z,TRUE,06
3950cc-AFR174P-2019-03-23-0,1914,EHAM,LFPG,2019-03-23T14:11:30Z,2019-03-23T14:57:28Z,FALSE,NA
3950cc-AFR74AN-2019-03-23-0,1915,LFPG,EHAM,2019-03-23T12:09:18Z,2019-03-23T12:45:58Z,TRUE,06
3991e3-AFR11EM-2019-03-23-0,2270,EHAM,LFPG,2019-03-23T19:40:12Z,2019-03-23T20:31:10Z,FALSE,NA
3991e3-AFR24QR-2019-03-23-0,2302,LFPG,EHAM,2019-03-23T17:23:37Z,2019-03-23T18:06:53Z,TRUE,06
3c4dcc-DLH3PL-2019-03-23-0,1982,EHAM,EDDM,2019-03-23T19:02:06Z,2019-03-23T20:06:11Z,FALSE,NA
3c4dcc-DLH5RW-2019-03-23-0,2656,EDDM,EHAM,2019-03-23T16:46:33Z,2019-03-23T17:57:28Z,TRUE,36R
3c5423-BCS6730-2019-03-23-0,2573,EGGW,EHAM,2019-03-23T09:39:56Z,2019-03-23T10:22:48Z,TRUE,06
3c5423-BCS6731-2019-03-23-0,2632,EHAM,EGLL,2019-03-23T15:58:51Z,2019-03-23T16:50:57Z,FALSE,NA
3c5429-BCS1238-2019-03-23-0,3218,EDDP,EHAM,2019-03-23T03:27:28Z,2019-03-23T04:34:13Z,TRUE,36C
3c5821-IFA1119-2019-03-23-0,2516,CYYT,EHAM,2019-03-23T03:21:35Z,2019-03-23T05:01:29Z,TRUE,18C
3c5821-IFA1119-2019-03-23-1,1702,EHAM,EDDN,2019-03-23T07:28:04Z,2019-03-23T08:14:41Z,FALSE,NA
3c6481-DLH9EK-2019-03-23-0,1754,EHAM,EDDM,2019-03-23T08:09:55Z,2019-03-23T09:12:58Z,FALSE,NA
3c6595-DLH1HK-2019-03-23-0,2348,EDDM,EHAM,2019-03-23T11:41:19Z,2019-03-23T12:46:55Z,TRUE,36R
3c6595-DLH4MC-2019-03-23-0,2091,EHAM,EDDM,2019-03-23T13:53:32Z,2019-03-23T15:00:49Z,FALSE,NA
3c65c4-DLH1A-2019-03-23-0,3063,EHAM,EDDF,2019-03-23T10:30:07Z,2019-03-23T11:23:59Z,FALSE,NA
3c65c4-DLH7EE-2019-03-23-0,3772,EDDF,EHAM,2019-03-23T08:14:03Z,2019-03-23T09:16:54Z,TRUE,27
3c65cb-DLH9MR-2019-03-23-0,3261,EDDF,EHAM,2019-03-23T19:57:34Z,2019-03-23T20:51:54Z,TRUE,06
3c6647-AHO719A-2019-03-23-0,3003,LIMC,EHAM,2019-03-23T08:11:25Z,2019-03-23T09:41:23Z,TRUE,27
3c6647-AHO719A-2019-03-23-1,2151,EHAM,LFPB,2019-03-23T10:13:50Z,2019-03-23T11:02:37Z,FALSE,NA
3c6648-DLH5A-2019-03-23-0,2612,EHAM,EDDF,2019-03-23T06:56:04Z,2019-03-23T07:45:54Z,FALSE,NA
3c664e-DLH2UV-2019-03-23-0,2857,EDDF,EHAM,2019-03-23T12:19:11Z,2019-03-23T13:06:47Z,TRUE,06
3c664e-DLH4A-2019-03-23-0,2700,EHAM,EDDF,2019-03-23T14:31:40Z,2019-03-23T15:20:08Z,FALSE,NA
3c6658-DLH4TF-2019-03-23-0,2446,EDDM,EHAM,2019-03-23T14:06:38Z,2019-03-23T15:14:55Z,TRUE,06
3c6658-DLH7VT-2019-03-23-0,1737,EHAM,EDDM,2019-03-23T16:16:31Z,2019-03-23T17:19:50Z,FALSE,NA
3c66ae-DLH1HN-2019-03-23-0,3025,EDDF,EHAM,2019-03-23T16:03:01Z,2019-03-23T16:53:25Z,TRUE,06
3c66ae-DLH2A-2019-03-23-0,2919,EHAM,EDDF,2019-03-23T17:52:39Z,2019-03-23T18:41:17Z,FALSE,NA
3c66b1-DLH2TY-2019-03-23-0,2833,EDDM,EHAM,2019-03-23T07:53:22Z,2019-03-23T09:11:24Z,TRUE,27
3c66b1-DLH7KY-2019-03-23-0,2324,EHAM,EDDM,2019-03-23T10:17:43Z,2019-03-23T11:28:09Z,FALSE,NA
3c6744-DLH8YT-2019-03-23-0,2400,EDDM,EHAM,2019-03-23T20:05:40Z,2019-03-23T21:16:52Z,TRUE,06
