UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a101-QTR02M-2021-05-09-0,2158,OTHH,LSZH,2021-05-09T08:40:47Z,2021-05-09T11:43:36Z,TRUE,14
06a101-QTR6HM-2021-05-09-0,1854,LSZH,OTHH,2021-05-09T14:37:36Z,2021-05-09T17:22:17Z,FALSE,NA
1506a0-KZN9406-2021-05-09-0,2110,LFLC,LSZH,2021-05-09T17:01:51Z,2021-05-09T17:46:11Z,TRUE,14
3420ce-IBE3471-2021-05-09-0,1950,LSZH,LEMD,2021-05-09T17:31:15Z,2021-05-09T19:25:38Z,FALSE,NA
3420ce-IBE34BZ-2021-05-09-0,2110,LEMD,LSZH,2021-05-09T14:56:37Z,2021-05-09T16:34:34Z,TRUE,14
344297-AEA1671-2021-05-09-0,2148,LEMD,LSZH,2021-05-09T13:33:54Z,2021-05-09T15:11:29Z,TRUE,14
344297-AEA94KM-2021-05-09-0,1935,LSZH,LEMD,2021-05-09T16:50:00Z,2021-05-09T18:50:00Z,FALSE,NA
3444da-VLG1M-2021-05-09-0,2124,LEMG,LSZH,2021-05-09T11:37:29Z,2021-05-09T13:44:14Z,TRUE,14
3444da-VLG2171-2021-05-09-0,1945,LSZH,LEMG,2021-05-09T14:55:15Z,2021-05-09T17:23:28Z,FALSE,NA
34604c-ANE80QY-2021-05-09-0,2584,LEMD,LSZH,2021-05-09T07:20:36Z,2021-05-09T09:09:14Z,TRUE,14
34604c-ANE87UH-2021-05-09-0,1958,LSZH,LEMD,2021-05-09T10:16:50Z,2021-05-09T12:18:26Z,FALSE,NA
398c2b-FHDBL-2021-05-09-0,3073,LFLC,LSZH,2021-05-09T07:32:18Z,2021-05-09T08:36:50Z,TRUE,14
398c2b-FHDBL-2021-05-09-1,2243,LSZH,LSGG,2021-05-09T09:22:20Z,2021-05-09T09:59:42Z,FALSE,NA
3c07fc-AH729U-2021-05-09-0,1336,EDSB,LSZH,2021-05-09T17:00:53Z,2021-05-09T17:23:08Z,TRUE,14
3c4895-EWG14KD-2021-05-09-0,2482,EDDH,LSZH,2021-05-09T14:07:31Z,2021-05-09T15:20:10Z,TRUE,14
3c4895-EWG7WP-2021-05-09-0,1921,LSZH,EDDH,2021-05-09T16:19:23Z,2021-05-09T17:21:05Z,FALSE,NA
3c4d62-DLH2RH-2021-05-09-0,1832,LSZH,EDDM,2021-05-09T17:37:53Z,2021-05-09T18:08:24Z,FALSE,NA
3c4d62-DLH4JE-2021-05-09-0,1987,EDDM,LSZH,2021-05-09T16:04:52Z,2021-05-09T16:37:58Z,TRUE,14
3c5466-DLH5C-2021-05-09-0,2158,LSZH,EDDF,2021-05-09T08:20:19Z,2021-05-09T08:56:16Z,FALSE,NA
3c5466-DLH6EE-2021-05-09-0,2828,EDDF,LSZH,2021-05-09T05:44:52Z,2021-05-09T06:31:59Z,TRUE,34
3c5468-DLH2RY-2021-05-09-0,2782,EDDF,LSZH,2021-05-09T11:00:13Z,2021-05-09T11:46:34Z,TRUE,14
3c5468-DLH6C-2021-05-09-0,2231,LSZH,EDDF,2021-05-09T12:48:44Z,2021-05-09T13:25:54Z,FALSE,NA
3c56f1-EWG4FU-2021-05-09-0,2196,EDDL,LSZH,2021-05-09T15:22:31Z,2021-05-09T16:10:49Z,TRUE,14
3c56f1-EWG7YR-2021-05-09-0,1922,LSZH,EDDL,2021-05-09T17:09:42Z,2021-05-09T17:54:20Z,FALSE,NA
3c7dc5-AYY151-2021-05-09-0,2207,EDDB,LSZH,2021-05-09T10:08:44Z,2021-05-09T11:10:55Z,TRUE,14
3c7dc5-AYY151-2021-05-09-1,2028,LSZH,EDDK,2021-05-09T12:11:42Z,2021-05-09T12:56:45Z,FALSE,NA
3cc24a-DCAWO-2021-05-09-0,2067,LEBL,LSZH,2021-05-09T17:33:25Z,2021-05-09T18:48:59Z,TRUE,28
3cc24a-DCAWO-2021-05-09-1,1955,LSZH,EDDK,2021-05-09T19:29:47Z,2021-05-09T20:09:48Z,FALSE,NA
3ccb09-AELIA07-2021-05-09-0,2800,LSZH,LIMJ,2021-05-09T11:35:59Z,2021-05-09T12:22:38Z,FALSE,NA
3ccb52-SCR021-2021-05-09-0,2138,LSZH,LEPA,2021-05-09T06:54:23Z,2021-05-09T08:36:20Z,FALSE,NA
3ccb52-SCR021-2021-05-09-1,2128,LEIB,LSZH,2021-05-09T15:45:26Z,2021-05-09T17:28:34Z,TRUE,14
3cd051-ECA12C-2021-05-09-0,2391,EHRD,LSZH,2021-05-09T16:42:40Z,2021-05-09T17:47:53Z,TRUE,14
3cd34e-AHO297N-2021-05-09-0,2191,LICJ,LSZH,2021-05-09T13:12:45Z,2021-05-09T14:44:07Z,TRUE,14
