UID,N,ADEP,ADES,START,STOP,ARR,RWY
01020b-MSR757-2021-03-20-0,2302,NA,EHAM,2021-03-20T10:23:45Z,2021-03-20T13:00:22Z,TRUE,18C
01020b-MSR758-2021-03-20-0,1810,EHAM,NA,2021-03-20T14:35:14Z,2021-03-20T16:45:09Z,FALSE,NA
04c118-KQA2117-2021-03-20-0,1933,EHAM,HKJK,2021-03-20T11:00:42Z,2021-03-20T12:45:54Z,FALSE,NA
06a063-QTR3AU-2021-03-20-0,2121,OTHH,EHAM,2021-03-20T08:20:36Z,2021-03-20T11:52:21Z,TRUE,18C
06a063-QTR5JH-2021-03-20-0,1823,EHAM,OTHH,2021-03-20T14:06:32Z,2021-03-20T17:14:29Z,FALSE,NA
06a2c9-QTR5RA-2021-03-20-0,2197,OTHH,EHAM,2021-03-20T08:28:44Z,2021-03-20T12:01:20Z,TRUE,18C
06a2c9-QTR8204-2021-03-20-0,1816,EHAM,OTHH,2021-03-20T15:37:33Z,2021-03-20T18:42:11Z,FALSE,NA
06a2de-QTR8101-2021-03-20-0,2289,OTHH,EHAM,2021-03-20T14:36:23Z,2021-03-20T18:11:59Z,TRUE,18C
06a2de-QTR8101-2021-03-20-1,1923,EHAM,KORD,2021-03-20T20:15:05Z,2021-03-20T21:53:16Z,FALSE,NA
3450d5-IBE3061-2021-03-20-0,1764,EHAM,LEMD,2021-03-20T11:19:01Z,2021-03-20T13:19:36Z,FALSE,NA
3450d5-IBE30EL-2021-03-20-0,2482,LEMD,EHAM,2021-03-20T07:54:09Z,2021-03-20T10:05:27Z,TRUE,18C
34538e-AEA1091-2021-03-20-0,2533,LEMD,EHAM,2021-03-20T06:38:38Z,2021-03-20T08:53:28Z,TRUE,18C
34538e-AEA28RW-2021-03-20-0,1686,EHAM,LEMD,2021-03-20T10:10:11Z,2021-03-20T12:00:08Z,FALSE,NA
3950c0-AFR14AR-2021-03-20-0,2639,LFPG,EHAM,2021-03-20T17:31:30Z,2021-03-20T18:20:49Z,TRUE,18C
3950c0-AFR14JV-2021-03-20-0,1968,EHAM,LFPG,2021-03-20T19:27:25Z,2021-03-20T20:10:00Z,FALSE,NA
3950c3-AFR124K-2021-03-20-0,2347,LFPG,EHAM,2021-03-20T06:46:16Z,2021-03-20T07:30:48Z,TRUE,06
3950c3-AFR12QN-2021-03-20-0,2063,EHAM,LFPG,2021-03-20T08:42:47Z,2021-03-20T09:31:22Z,FALSE,NA
3950c7-AFR17RR-2021-03-20-0,2132,EHAM,LFPG,2021-03-20T13:51:33Z,2021-03-20T14:39:33Z,FALSE,NA
3950c7-AFR17XC-2021-03-20-0,2777,LFPG,EHAM,2021-03-20T12:05:41Z,2021-03-20T12:57:23Z,TRUE,18C
3991a4-FHENE-2021-03-20-0,2233,EDDM,EHAM,2021-03-20T10:15:52Z,2021-03-20T11:26:38Z,TRUE,22
