UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
06a0fa-QTR02M-2021-03-30-0,TRUE,14,2021-03-30T11:13:08Z,2021-03-30T10:59:10Z,66.66826960812216,47.72172313625529,9.45458045372596,17300,74124.62077528288,44.62077528287773,2021-03-30T10:57:25Z,71.29530588472522,47.72484213618909,9.716632549579328,19975,92626.50891492743,26.508914927428123,2021-03-30T10:49:40Z,85.07173287023295,47.60087352688029,11.00196251502404,32325,185126.6572898172,73.34271018279833
300291-ICDOL-2021-03-30-0,TRUE,14,2021-03-30T14:49:51Z,2021-03-30T14:35:08Z,166.0500883227562,46.81307000628972,8.783500671386719,21275,73975.00770803666,104.99229196333908,2021-03-30T14:33:41Z,167.6485259479449,46.64622678595074,8.808906555175781,24425,92507.33263882858,92.66736117142136,2021-03-30T14:26:26Z,164.66934877445158,45.85232492220604,9.1893768310546875,30000,185337.46497313306,137.46497313305736
345388-ANE78JM-2021-03-30-0,TRUE,14,2021-03-30T17:11:06Z,2021-03-30T17:00:15Z,283.8122735756017,47.61698060116525,7.59014423076923,14225,74128.41365567413,48.41365567412868,2021-03-30T16:58:35Z,285.03973942762605,47.67388916015625,7.357200622558594,17275,92614.49206475455,14.492064754551393,2021-03-30T16:50:57Z,287.3753741520292,47.95462398205773,6.189457820012018,27500,185117.62469310418,82.37530689581763
34604c-ANE80QY-2021-03-30-0,TRUE,14,2021-03-30T09:09:37Z,2021-03-30T08:56:25Z,238.32789886555412,47.10877990722656,7.713569641113281,16075,74039.18965397317,40.81034602683212,2021-03-30T08:54:40Z,232.18960636858125,46.94816460043697,7.580918532151442,19875,92576.81940635979,23.180593640208826,2021-03-30T08:46:52Z,226.16999160308782,46.30616268869174,6.792434692382812,26575,185148.54014175598,51.45985824402305
39b968-FHOLI-2021-03-30-0,TRUE,14,2021-03-30T13:58:32Z,2021-03-30T13:46:17Z,283.3602930437416,47.61177062988281,7.589012145996094,16100,74078.35536661086,1.6446333891362883,2021-03-30T13:44:03Z,284.8170356621575,47.67065533136917,7.356614332932692,17825,92566.97960442543,33.020395574567374,2021-03-30T13:32:34Z,287.9389454038316,47.97035863844015,6.19579608623798,27000,185171.0599762548,28.940023745206418
3c135a-AHO686J-2021-03-30-0,TRUE,14,2021-03-30T14:08:26Z,2021-03-30T13:55:12Z,232.35725814346125,47.05178988181938,7.772052471454327,18025,74040.03502881827,39.964971181732835,2021-03-30T13:53:43Z,231.8330640043285,46.94374213784427,7.585003192608172,20850,92638.75154145529,38.75154145529086,2021-03-30T13:46:45Z,231.38129424016165,46.41911315917969,6.643178055926068,28775,185289.34324995923,89.34324995923089
3c4d68-DLH9PL-2021-03-30-0,TRUE,14,2021-03-30T10:10:47Z,2021-03-30T09:57:29Z,66.47251138099693,47.72335246457892,9.451693021334131,21175,73996.86479415848,83.13520584152138,2021-03-30T09:55:52Z,70.24998988208313,47.73922677767479,9.70959003155048,24150,92643.28239797577,43.2823979757668,2021-03-30T09:48:27Z,70.26952495690227,48.01954650878906,10.87619018554688,24275,185158.35885803826,41.64114196173614
3c5468-DLH6EE-2021-03-30-0,TRUE,14,2021-03-30T06:16:59Z,2021-03-30T06:05:40Z,358.1194786142207,48.12295532226562,8.5155029296875,13450,74062.37511748148,17.624882518517552,2021-03-30T06:03:53Z,358.5819978761372,48.28998630329714,8.517295435855262,16200,92644.66215711093,44.66215711092809,2021-03-30T05:55:45Z,359.5157755020852,49.121337890625,8.526869553786057,23000,185168.53917836273,31.460821637272602
3c5469-DLH2RY-2021-03-30-0,TRUE,14,2021-03-30T11:52:16Z,2021-03-30T11:40:13Z,358.12795237460125,48.12393447100106,8.515601524939903,14100,74171.07284114228,91.07284114227514,2021-03-30T11:38:26Z,358.6020965326709,48.29003285553495,8.517729106702301,16250,92649.04712924658,49.04712924658088,2021-03-30T11:30:07Z,359.54643753184047,49.121337890625,8.528207632211538,22650,185167.72827822246,32.27172177753528
3c56f5-EWG2T-2021-03-30-0,TRUE,14,2021-03-30T06:14:27Z,2021-03-30T05:59:45Z,0.8888447400761379,48.12322998046875,8.563362121582031,14950,74061.97431724431,18.02568275568774,2021-03-30T05:57:52Z,2.820639577769498,48.28868284063824,8.609016820004111,17850,92583.35543462173,16.64456537827209,2021-03-30T05:50:00Z,6.716902139038211,49.10993957519531,8.840402456430288,31900,185163.8911400044,36.108859995612875
