UID,N,ADEP,ADES,START,STOP,ARR,RWY
010153-MSR777-2021-05-27-0,2202,NA,EGLL,2021-05-27T10:14:12Z,2021-05-27T12:41:59Z,TRUE,27L
010153-MSR778-2021-05-27-0,1670,EGLL,HEEM,2021-05-27T14:28:09Z,2021-05-27T16:36:27Z,FALSE,NA
040140-ETH700-2021-05-27-0,2171,NA,EGLL,2021-05-27T10:59:45Z,2021-05-27T14:39:26Z,TRUE,27L
040140-ETH701-2021-05-27-0,1711,EGLL,NA,2021-05-27T20:18:57Z,2021-05-27T22:32:40Z,FALSE,NA
04c117-KQA2100-2021-05-27-0,2482,NA,EGLL,2021-05-27T11:28:52Z,2021-05-27T14:03:51Z,TRUE,27L
04c117-KQA2101-2021-05-27-0,1716,EGLL,HKJK,2021-05-27T19:44:38Z,2021-05-27T21:38:49Z,FALSE,NA
06a063-QTR3FR-2021-05-27-0,1669,EGLL,OTHH,2021-05-27T14:44:43Z,2021-05-27T18:16:01Z,FALSE,NA
06a063-QTR6CF-2021-05-27-0,2070,OTHH,EGLL,2021-05-27T08:52:35Z,2021-05-27T12:38:59Z,TRUE,27L
06a0a3-A7MED-2021-05-27-0,2311,OTBD,EGLL,2021-05-27T10:07:24Z,2021-05-27T13:59:45Z,TRUE,27L
06a0a3-A7MED-2021-05-27-1,1673,EGLL,OTBD,2021-05-27T15:47:04Z,2021-05-27T19:27:23Z,FALSE,NA
06a11f-QTR462A-2021-05-27-0,1764,EGLL,OTHH,2021-05-27T18:47:33Z,2021-05-27T22:16:52Z,FALSE,NA
06a11f-QTR698U-2021-05-27-0,2180,OTHH,EGLL,2021-05-27T13:24:44Z,2021-05-27T17:09:09Z,TRUE,27L
06a19f-QTR015-2021-05-27-0,2204,OTHH,EGLL,2021-05-27T15:04:33Z,2021-05-27T18:54:19Z,TRUE,27L
06a19f-QTR7AR-2021-05-27-0,1641,EGLL,OTHH,2021-05-27T20:36:07Z,2021-05-27T23:59:59Z,FALSE,NA
06a1bb-QTR004-2021-05-27-0,1677,EGLL,OTHH,2021-05-27T14:23:07Z,2021-05-27T17:48:16Z,FALSE,NA
06a1bb-QTR2GP-2021-05-27-0,2143,OTHH,EGLL,2021-05-27T08:05:40Z,2021-05-27T11:51:50Z,TRUE,27L
06a2e4-QTR66CN-2021-05-27-0,1908,EGLL,ENGM,2021-05-27T08:25:03Z,2021-05-27T10:03:39Z,FALSE,NA
06a2e4-QTR8016-2021-05-27-0,1986,OTHH,EGLL,2021-05-27T02:16:41Z,2021-05-27T06:02:51Z,TRUE,27L
06a2e8-QTR31UW-2021-05-27-0,1996,EGLL,EFHK,2021-05-27T12:29:01Z,2021-05-27T14:51:54Z,FALSE,NA
06a2e8-QTR8866-2021-05-27-0,2031,OTHH,EGLL,2021-05-27T06:53:28Z,2021-05-27T10:39:27Z,TRUE,27L
346057-IBE3166-2021-05-27-0,2271,LEMD,EGLL,2021-05-27T13:56:30Z,2021-05-27T15:36:23Z,TRUE,27L
346057-IBE3167-2021-05-27-0,1829,EGLL,LEMD,2021-05-27T18:01:45Z,2021-05-27T19:47:27Z,FALSE,NA
346419-IBE3163-2021-05-27-0,1865,EGLL,LEMD,2021-05-27T09:54:21Z,2021-05-27T11:46:43Z,FALSE,NA
346419-IBE31PL-2021-05-27-0,2546,LEMD,EGLL,2021-05-27T05:47:00Z,2021-05-27T07:34:10Z,TRUE,27L
3944f1-AFR15AZ-2021-05-27-0,2440,LFPG,EGLL,2021-05-27T19:00:34Z,2021-05-27T19:41:13Z,TRUE,27L
3944f1-AFR25UH-2021-05-27-0,2533,LFPG,EGLL,2021-05-27T14:24:10Z,2021-05-27T15:06:22Z,TRUE,27L
3944f1-AFR37CD-2021-05-27-0,2358,EGLL,LFPG,2021-05-27T16:36:24Z,2021-05-27T17:15:41Z,FALSE,NA
3946e9-AFR88CE-2021-05-27-0,3069,EGLL,LFPG,2021-05-27T05:37:26Z,2021-05-27T06:30:57Z,FALSE,NA
3991e7-AFR38MM-2021-05-27-0,2444,LFPG,EGLL,2021-05-27T08:53:16Z,2021-05-27T09:33:59Z,TRUE,27L
3991e7-AFR99JZ-2021-05-27-0,2530,EGLL,LFPG,2021-05-27T10:56:17Z,2021-05-27T11:38:26Z,FALSE,NA
3c48f0-EWG12H-2021-05-27-0,2396,EDDL,EGLL,2021-05-27T13:56:27Z,2021-05-27T14:51:17Z,TRUE,27L
3c48f0-EWG7PY-2021-05-27-0,2245,EGLL,EDDL,2021-05-27T16:30:06Z,2021-05-27T17:29:23Z,FALSE,NA
3c5429-BCS2217-2021-05-27-0,1765,EGLL,EDDP,2021-05-27T22:07:47Z,2021-05-27T23:21:00Z,FALSE,NA
3c5429-BCS35P-2021-05-27-0,2158,LIMC,EGLL,2021-05-27T18:07:11Z,2021-05-27T19:37:54Z,TRUE,27L
3c542b-BCS2665-2021-05-27-0,2201,EGLL,EBMB,2021-05-27T21:56:24Z,2021-05-27T22:33:53Z,FALSE,NA
3c542b-BCS6773-2021-05-27-0,2082,LPPR,EGLL,2021-05-27T18:19:51Z,2021-05-27T19:14:28Z,TRUE,27L
3c5433-BCS13G-2021-05-27-0,2481,EDDF,EGLL,2021-05-27T06:50:39Z,2021-05-27T08:10:09Z,TRUE,27L
3c5433-BCS6717-2021-05-27-0,1768,EGLL,EDDF,2021-05-27T09:51:12Z,2021-05-27T10:57:25Z,FALSE,NA
3c5ef5-EWG5AW-2021-05-27-0,1878,EGLL,EDDH,2021-05-27T18:23:43Z,2021-05-27T19:31:50Z,FALSE,NA
3c5ef5-EWG5PK-2021-05-27-0,2283,EDDH,EGLL,2021-05-27T15:56:27Z,2021-05-27T17:06:29Z,TRUE,27L
3c648d-DLH6U-2021-05-27-0,1752,EGLL,EDDF,2021-05-27T08:51:34Z,2021-05-27T10:00:27Z,FALSE,NA
3c648d-DLH900-2021-05-27-0,2498,EDDF,EGLL,2021-05-27T06:28:58Z,2021-05-27T07:42:21Z,TRUE,27L
3c6541-DLH5XL-2021-05-27-0,2337,EDDF,EGLL,2021-05-27T19:46:01Z,2021-05-27T20:56:34Z,TRUE,27L
3c65c7-DLH1U-2021-05-27-0,1787,EGLL,EDDF,2021-05-27T14:52:31Z,2021-05-27T15:55:44Z,FALSE,NA
3c65c7-DLH908-2021-05-27-0,2215,EDDF,EGLL,2021-05-27T12:30:28Z,2021-05-27T13:44:29Z,TRUE,27L
3c65c9-DLH2U-2021-05-27-0,1743,EGLL,EDDF,2021-05-27T05:31:24Z,2021-05-27T06:39:20Z,FALSE,NA
4005ba-BAW158-2021-05-27-0,2425,TXKF,EGLL,2021-05-27T04:11:09Z,2021-05-27T05:35:27Z,TRUE,27L
4005ba-BAW179-2021-05-27-0,1925,EGLL,KJFK,2021-05-27T16:28:31Z,2021-05-27T17:47:34Z,FALSE,NA
4005bd-BAW254-2021-05-27-0,2549,TBPB,EGLL,2021-05-27T04:07:39Z,2021-05-27T05:13:53Z,TRUE,27L
4006c0-BAW159-2021-05-27-0,1936,EGLL,TXKF,2021-05-27T13:56:09Z,2021-05-27T15:22:23Z,FALSE,NA
4006c0-BAW18A-2021-05-27-0,2438,KJFK,EGLL,2021-05-27T06:44:57Z,2021-05-27T08:12:59Z,TRUE,27L
4007f4-BAW116-2021-05-27-0,2178,KJFK,EGLL,2021-05-27T05:16:14Z,2021-05-27T06:40:27Z,TRUE,27L
4007f5-BAW169-2021-05-27-0,1817,EGLL,NA,2021-05-27T12:59:03Z,2021-05-27T15:48:07Z,FALSE,NA
4007f6-BAW168-2021-05-27-0,2030,NA,EGLL,2021-05-27T12:29:00Z,2021-05-27T15:17:40Z,TRUE,27L
4007f7-BAW82-2021-05-27-0,2395,NA,EGLL,2021-05-27T11:10:15Z,2021-05-27T13:35:59Z,TRUE,27L
4007f7-BAW83-2021-05-27-0,1782,EGLL,NA,2021-05-27T21:45:54Z,2021-05-27T23:59:59Z,FALSE,NA
4007f9-BAW54-2021-05-27-0,2093,FAOR,EGLL,2021-05-27T04:13:47Z,2021-05-27T06:29:12Z,TRUE,27L
400804-BAW986-2021-05-27-0,1835,EGLL,EDDB,2021-05-27T14:43:54Z,2021-05-27T16:25:04Z,FALSE,NA
400804-BAW987-2021-05-27-0,2146,EDDB,EGLL,2021-05-27T17:26:20Z,2021-05-27T18:49:52Z,TRUE,27L
4008b2-BAW81D-2021-05-27-0,2594,EIDW,EGLL,2021-05-27T14:26:51Z,2021-05-27T15:19:43Z,TRUE,27L
4008b2-BAW84DM-2021-05-27-0,2174,EGLL,EIDW,2021-05-27T12:31:48Z,2021-05-27T13:25:57Z,FALSE,NA
4008b2-SHT7C-2021-05-27-0,2292,EGPF,EGLL,2021-05-27T09:52:08Z,2021-05-27T10:46:28Z,TRUE,27L
4008b5-SHT12N-2021-05-27-0,2130,EGLL,EGNT,2021-05-27T13:41:00Z,2021-05-27T14:25:13Z,FALSE,NA
4008b5-SHT13K-2021-05-27-0,2474,EGNT,EGLL,2021-05-27T15:22:30Z,2021-05-27T16:10:29Z,TRUE,27L
4008b5-SHT18LA-2021-05-27-0,2060,EGLL,EGPD,2021-05-27T08:11:54Z,2021-05-27T09:21:14Z,FALSE,NA
4008b5-SHT19M-2021-05-27-0,2600,EGPD,EGLL,2021-05-27T10:15:36Z,2021-05-27T11:30:48Z,TRUE,27L
4008f1-SHT12H-2021-05-27-0,2319,EGLL,EGNT,2021-05-27T08:37:34Z,2021-05-27T09:26:08Z,FALSE,NA
4008f1-SHT13H-2021-05-27-0,2692,EGNT,EGLL,2021-05-27T10:36:13Z,2021-05-27T11:27:32Z,TRUE,27L
4008f1-SHT19S-2021-05-27-0,2232,EGPD,EGLL,2021-05-27T05:47:47Z,2021-05-27T06:53:29Z,TRUE,27L
4009d8-BAW500-2021-05-27-0,1807,EGLL,LPPT,2021-05-27T06:48:15Z,2021-05-27T07:42:49Z,FALSE,NA
4009d8-BAW501-2021-05-27-0,2182,LPPT,EGLL,2021-05-27T11:27:27Z,2021-05-27T12:24:49Z,TRUE,27L
4009d8-SHT88C-2021-05-27-0,2306,EGAC,EGLL,2021-05-27T16:20:23Z,2021-05-27T17:11:27Z,TRUE,27L
4009d8-SHT96HD-2021-05-27-0,2057,EGLL,EGAC,2021-05-27T14:01:31Z,2021-05-27T14:51:03Z,FALSE,NA
4009da-SHT18F-2021-05-27-0,2038,EGLL,EGPD,2021-05-27T12:52:30Z,2021-05-27T14:05:50Z,FALSE,NA
4009da-SHT19T-2021-05-27-0,2237,EGPD,EGLL,2021-05-27T15:17:40Z,2021-05-27T16:26:28Z,TRUE,27L
4009da-SHT2L-2021-05-27-0,1698,EGLL,EGCC,2021-05-27T08:17:16Z,2021-05-27T08:45:33Z,FALSE,NA
4009da-SHT3N-2021-05-27-0,1878,EGCC,EGLL,2021-05-27T09:44:12Z,2021-05-27T10:15:29Z,TRUE,27L
400a25-SHT8H-2021-05-27-0,1992,EGLL,EGPH,2021-05-27T16:37:43Z,2021-05-27T17:32:22Z,FALSE,NA
400a25-SHT8R-2021-05-27-0,2072,EGLL,EGPH,2021-05-27T11:14:13Z,2021-05-27T12:10:44Z,FALSE,NA
400a25-SHT9J-2021-05-27-0,2355,EGPH,EGLL,2021-05-27T13:11:21Z,2021-05-27T14:08:40Z,TRUE,27L
400a7c-SHT9V-2021-05-27-0,2461,EGPH,EGLL,2021-05-27T07:01:21Z,2021-05-27T07:59:03Z,TRUE,27L
400a7d-BAW2772-2021-05-27-0,2100,EGLL,EGJJ,2021-05-27T11:44:47Z,2021-05-27T12:19:46Z,FALSE,NA
400a7d-BAW2773-2021-05-27-0,2594,EGJJ,EGLL,2021-05-27T13:19:13Z,2021-05-27T14:02:26Z,TRUE,27L
400a7d-BAW954M-2021-05-27-0,1808,EGLL,EDDM,2021-05-27T15:44:36Z,2021-05-27T17:06:59Z,FALSE,NA
400a7d-BAW955L-2021-05-27-0,2269,EDDM,EGLL,2021-05-27T18:34:52Z,2021-05-27T20:02:41Z,TRUE,27L
405bfb-BAW112-2021-05-27-0,2645,KJFK,EGLL,2021-05-27T03:33:35Z,2021-05-27T05:06:57Z,TRUE,27L
405bfe-BAW78-2021-05-27-0,2267,NA,EGLL,2021-05-27T01:57:51Z,2021-05-27T04:34:59Z,TRUE,27L
405bfe-BAW81-2021-05-27-0,1776,EGLL,NA,2021-05-27T14:33:07Z,2021-05-27T16:55:21Z,FALSE,NA
40621b-BAW3581-2021-05-27-0,1829,EGLL,SC40,2021-05-27T12:38:19Z,2021-05-27T13:59:00Z,FALSE,NA
40621b-BAW3598-2021-05-27-0,2162,NA,EGLL,2021-05-27T03:34:30Z,2021-05-27T06:11:48Z,TRUE,27L
40621c-BAW173-2021-05-27-0,1901,EGLL,KJFK,2021-05-27T10:45:02Z,2021-05-27T11:59:59Z,FALSE,NA
40621c-BAW32-2021-05-27-0,2016,VHHH,EGLL,2021-05-27T00:47:02Z,2021-05-27T03:41:29Z,TRUE,27L
40621d-BAW31-2021-05-27-0,1764,EGLL,VHHH,2021-05-27T17:51:53Z,2021-05-27T20:20:40Z,FALSE,NA
406250-SHT2K-2021-05-27-0,1786,EGLL,EGCC,2021-05-27T15:31:04Z,2021-05-27T16:00:49Z,FALSE,NA
406250-SHT3U-2021-05-27-0,1954,EGCC,EGLL,2021-05-27T16:52:09Z,2021-05-27T17:24:42Z,TRUE,27L
406250-SHT47G-2021-05-27-0,2099,EGPF,EGLL,2021-05-27T10:06:12Z,2021-05-27T10:57:55Z,TRUE,27L
406250-SHT6C-2021-05-27-0,2030,EGLL,EGPF,2021-05-27T07:57:59Z,2021-05-27T08:52:29Z,FALSE,NA
4063e6-VIR540-2021-05-27-0,2239,KORD,EGLL,2021-05-27T08:17:10Z,2021-05-27T09:41:59Z,TRUE,27L
4063e6-VIR687-2021-05-27-0,1916,EGLL,KJFK,2021-05-27T15:28:07Z,2021-05-27T16:52:20Z,FALSE,NA
40649f-BAW814-2021-05-27-0,1903,EGLL,EKCH,2021-05-27T09:17:37Z,2021-05-27T10:44:12Z,FALSE,NA
40649f-BAW815-2021-05-27-0,2209,EKCH,EGLL,2021-05-27T11:45:23Z,2021-05-27T13:11:26Z,TRUE,27L
40649f-SHT18E-2021-05-27-0,1941,EGLL,EGPD,2021-05-27T17:23:33Z,2021-05-27T18:30:45Z,FALSE,NA
406532-SHT74R-2021-05-27-0,2036,EGLL,EGPE,2021-05-27T12:16:54Z,2021-05-27T13:26:49Z,FALSE,NA
406532-SHT75A-2021-05-27-0,2281,EGPE,EGLL,2021-05-27T14:41:29Z,2021-05-27T15:47:37Z,TRUE,27L
40655d-VIR411Y-2021-05-27-0,1808,EGLL,NA,2021-05-27T21:54:24Z,2021-05-27T23:59:59Z,FALSE,NA
40655d-VIR412W-2021-05-27-0,2350,NA,EGLL,2021-05-27T12:08:21Z,2021-05-27T14:46:41Z,TRUE,27L
406814-VIR509-2021-05-27-0,1767,EGLL,LIMC,2021-05-27T13:01:43Z,2021-05-27T14:20:20Z,FALSE,NA
406814-VIR510-2021-05-27-0,2426,LIMC,EGLL,2021-05-27T16:22:35Z,2021-05-27T17:57:51Z,TRUE,27L
406832-VIR539-2021-05-27-0,1935,EGLL,KORD,2021-05-27T15:38:33Z,2021-05-27T16:59:59Z,FALSE,NA
406832-VIR688-2021-05-27-0,2311,KJFK,EGLL,2021-05-27T07:14:34Z,2021-05-27T08:40:29Z,TRUE,27L
40688e-BAW80G-2021-05-27-0,2494,KBOS,EGLL,2021-05-27T06:06:25Z,2021-05-27T07:36:57Z,TRUE,27L
40688e-BAW99-2021-05-27-0,1955,EGLL,CYYZ,2021-05-27T16:31:40Z,2021-05-27T17:50:57Z,FALSE,NA
40688f-BAW125-2021-05-27-0,1717,EGLL,OBBI,2021-05-27T11:47:14Z,2021-05-27T13:59:59Z,FALSE,NA
406947-BAW74-2021-05-27-0,2321,NA,EGLL,2021-05-27T01:29:34Z,2021-05-27T04:07:12Z,TRUE,27L
406947-BAW75-2021-05-27-0,1651,EGLL,NA,2021-05-27T12:26:40Z,2021-05-27T14:30:23Z,FALSE,NA
406948-BAW138-2021-05-27-0,1958,VABB,EGLL,2021-05-27T02:09:27Z,2021-05-27T05:43:54Z,TRUE,27L
406948-BAW3599-2021-05-27-0,1732,EGLL,NA,2021-05-27T21:34:19Z,2021-05-27T23:58:41Z,FALSE,NA
406a34-BAW256-2021-05-27-0,2266,VIDP,EGLL,2021-05-27T07:45:54Z,2021-05-27T11:24:15Z,TRUE,27L
406a34-BAW257-2021-05-27-0,1725,EGLL,VIDP,2021-05-27T16:15:43Z,2021-05-27T19:20:22Z,FALSE,NA
