UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
06a0e8-QTR3ML-2020-05-27-0,TRUE,14,2020-05-27T12:42:33Z,2020-05-27T12:28:08Z,66.51585667351037,47.72307315115201,9.452608548677883,13650,74047.65971193007,32.34028806992865,2020-05-27T12:26:32Z,70.88740486777664,47.73033142089844,9.713356018066406,15775,92587.47245172606,12.52754827393801,2020-05-27T12:19:34Z,82.53137950416215,47.67428640591896,10.99315936748798,31850,185223.17106376123,23.171063761226833
3c5ee4-EWG9776-2020-05-27-0,TRUE,14,2020-05-27T13:39:56Z,2020-05-27T13:30:03Z,358.8300425457694,48.1230034262447,8.527785081129807,15525,74043.27859806847,36.72140193152882,2020-05-27T13:28:30Z,2.0420121249774184,48.28994750976562,8.59222412109375,19700,92670.82079764848,70.82079764848459,2020-05-27T13:21:04Z,4.814184959524255,49.11639404296875,8.7579345703125,33175,185265.1173882181,65.11738821808831
3c64a4-DLH8CN-2020-05-27-0,TRUE,14,2020-05-27T07:58:58Z,2020-05-27T07:48:14Z,358.1913277586194,48.12309265136719,8.5167388916015625,13050,74074.67918111505,5.320818884953042,2020-05-27T07:46:36Z,358.6770026096294,48.29054260253906,8.519334059495192,15600,92702.93055796465,102.93055796464614,2020-05-27T07:39:22Z,359.6514918016783,49.1220703125,8.532785268930288,23000,185246.88641955281,46.886419552814914
3c65cb-DLH4PN-2020-05-27-0,TRUE,14,2020-05-27T13:34:56Z,2020-05-27T13:23:40Z,353.42530108922944,48.11933898925781,8.434547424316406,13225,74107.28515534716,27.285155347155523,2020-05-27T13:21:52Z,356.3037903147134,48.28797912597656,8.468064528245192,15925,92585.43789762323,14.562102376774419,2020-05-27T13:13:56Z,359.9144545681814,49.1224365234375,8.544264573317307,23000,185284.43274618027,84.43274618027499
3cce74-DCFMI-2020-05-27-0,TRUE,14,2020-05-27T05:25:28Z,2020-05-27T05:14:58Z,7.690446986948871,48.11659240722656,8.680366516113281,13700,73979.56981107467,100.43018892532564,2020-05-27T05:13:20Z,12.909690983202609,48.26829528808594,8.824838491586538,17000,92540.72363295076,59.27636704924225,2020-05-27T05:05:34Z,23.163313784760078,48.98735046386719,9.530217097355768,14625,185172.6022183067,27.39778169328929
3d1e60-DEJTG-2020-05-27-0,TRUE,28,2020-05-27T10:34:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d1e60-DEJTG-2020-05-27-0,TRUE,28,2020-05-27T10:34:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d1e60-DEJTG-2020-05-27-0,TRUE,28,2020-05-27T10:34:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d1e60-DEJTG-2020-05-27-0,TRUE,32,2020-05-27T10:34:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d1e60-DEJTG-2020-05-27-0,TRUE,32,2020-05-27T10:34:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
