UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a0fa-QTR02M-2021-03-30-0,2211,OTHH,LSZH,2021-03-30T08:20:16Z,2021-03-30T11:13:29Z,TRUE,14
06a0fa-QTR6HM-2021-03-30-0,1983,LSZH,OTHH,2021-03-30T14:36:25Z,2021-03-30T17:27:59Z,FALSE,NA
300291-ICDOL-2021-03-30-0,2263,LIRZ,LSZH,2021-03-30T13:52:49Z,2021-03-30T14:49:53Z,TRUE,14
345388-ANE78JM-2021-03-30-0,2054,LEMD,LSZH,2021-03-30T15:01:13Z,2021-03-30T17:11:28Z,TRUE,14
345388-ANE87WB-2021-03-30-0,1904,LSZH,LEMD,2021-03-30T17:57:53Z,2021-03-30T19:41:53Z,FALSE,NA
34604c-ANE80QY-2021-03-30-0,2305,LEMD,LSZH,2021-03-30T07:10:21Z,2021-03-30T09:09:58Z,TRUE,14
34604c-ANE87UH-2021-03-30-0,1982,LSZH,LEMD,2021-03-30T10:15:23Z,2021-03-30T12:05:29Z,FALSE,NA
39b968-FHOLI-2021-03-30-0,2952,LFRN,LSZH,2021-03-30T12:11:51Z,2021-03-30T13:58:46Z,TRUE,14
3c135a-AHO686J-2021-03-30-0,2106,LPPT,LSZH,2021-03-30T11:50:00Z,2021-03-30T14:08:42Z,TRUE,14
3c4d68-DLH8RT-2021-03-30-0,1946,LSZH,EDDM,2021-03-30T11:05:55Z,2021-03-30T11:38:20Z,FALSE,NA
3c4d68-DLH9PL-2021-03-30-0,2005,EDDM,LSZH,2021-03-30T09:37:49Z,2021-03-30T10:11:13Z,TRUE,14
3c5468-DLH5C-2021-03-30-0,2254,LSZH,EDDF,2021-03-30T08:05:19Z,2021-03-30T08:42:52Z,FALSE,NA
3c5468-DLH6EE-2021-03-30-0,2100,EDDF,LSZH,2021-03-30T05:42:50Z,2021-03-30T06:17:49Z,TRUE,14
3c5469-DLH2RY-2021-03-30-0,2004,EDDF,LSZH,2021-03-30T11:19:32Z,2021-03-30T11:52:55Z,TRUE,14
3c5469-DLH6C-2021-03-30-0,2232,LSZH,EDDF,2021-03-30T12:43:35Z,2021-03-30T13:20:46Z,FALSE,NA
3c56f5-EWG2T-2021-03-30-0,2338,EDDH,LSZH,2021-03-30T05:07:03Z,2021-03-30T06:14:42Z,TRUE,14
3c56f5-EWG6NL-2021-03-30-0,1964,LSZH,EDDH,2021-03-30T07:06:19Z,2021-03-30T08:12:05Z,FALSE,NA
3cc7fe-DCDAS-2021-03-30-0,2306,LFMN,LSZH,2021-03-30T06:19:23Z,2021-03-30T07:07:26Z,TRUE,14
3cc7fe-DCDAS-2021-03-30-1,1988,LSZH,EDDK,2021-03-30T07:35:40Z,2021-03-30T08:16:34Z,FALSE,NA
3cc7fe-DCDAS-2021-03-30-2,2209,LFMN,LSZH,2021-03-30T15:43:33Z,2021-03-30T16:29:44Z,TRUE,14
3ccfd8-AHO001F-2021-03-30-0,2159,EDDL,LSZH,2021-03-30T10:20:03Z,2021-03-30T11:06:41Z,TRUE,14
3ce624-JKH32C-2021-03-30-0,2210,EDDH,LSZH,2021-03-30T12:40:04Z,2021-03-30T13:45:59Z,TRUE,14
3ce624-JKH32C-2021-03-30-1,1954,LSZH,NA,2021-03-30T14:58:00Z,2021-03-30T16:11:58Z,FALSE,NA
3cefbd-SCR187-2021-03-30-0,1729,NA,LSZH,2021-03-30T12:14:49Z,2021-03-30T12:43:37Z,TRUE,14
3cefbd-SCR187-2021-03-30-1,2145,LSZH,NA,2021-03-30T14:05:30Z,2021-03-30T15:48:17Z,FALSE,NA
3cefbd-SCR187-2021-03-30-2,2282,LEIB,LSZH,2021-03-30T16:50:08Z,2021-03-30T18:40:00Z,TRUE,14
3cfdec-AHO487Y-2021-03-30-0,2224,LEIB,LSZH,2021-03-30T13:18:59Z,2021-03-30T15:08:07Z,TRUE,14
3d0f7a-DEECO-2021-03-30-0,3224,EDFM,LSZH,2021-03-30T15:13:31Z,2021-03-30T16:07:14Z,TRUE,14
3d0f7a-DEECO-2021-03-30-1,5137,LSZH,EDDV,2021-03-30T16:41:32Z,2021-03-30T18:49:43Z,FALSE,NA
